Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 368,Area 368,#Peptides,#Unique,#Spec 368,PTM,Avg. Mass,Description
5,21,ETNP_110,112.35,74,74,5.14E6,16,2,17,Carbamidomethylation; Oxidation (M),12752,hypothetical protein
5,24,ETNP14_68,112.35,74,74,5.14E6,16,2,17,Carbamidomethylation; Oxidation (M),12752,hypothetical protein
5,22,ETNP_100,112.35,74,74,5.14E6,16,2,17,Carbamidomethylation; Oxidation (M),12752,hypothetical protein
5,23,NP_85,112.35,74,74,5.14E6,16,2,17,Carbamidomethylation; Oxidation (M),12752,hypothetical protein
5,25,ETNP_90,112.35,74,74,5.14E6,16,2,17,Carbamidomethylation; Oxidation (M),12752,hypothetical protein
6,28,ETNP_140,111.90,74,74,2.97E6,16,2,16,Carbamidomethylation; Oxidation (M),12780,hypothetical protein
6,27,ETNP_110,111.90,74,74,2.97E6,16,2,16,Carbamidomethylation; Oxidation (M),12780,hypothetical protein
6,26,ETNP_90,111.90,74,74,2.97E6,16,2,16,Carbamidomethylation; Oxidation (M),12780,hypothetical protein
6,29,ETNP_100,111.90,74,74,2.97E6,16,2,16,Carbamidomethylation; Oxidation (M),12780,hypothetical protein
8,253,ETNP_120,111.14,42,42,4.3E6,12,6,13,,13019,Photosystem II 12 kDa extrinsic protein precursor
8,252,ETNP_100,111.14,42,42,4.3E6,12,6,13,,13019,Photosystem II 12 kDa extrinsic protein precursor
8,254,ETNP_90,111.14,42,42,4.3E6,12,6,13,,13019,Photosystem II 12 kDa extrinsic protein precursor
8,252,ETNP_100,111.14,42,42,4.3E6,12,6,13,,13019,Photosystem II 12 kDa extrinsic protein precursor
45,106,ETNP_100,105.74,28,28,8.93E5,5,1,5,Carbamidomethylation,23940,Photosystem I reaction center subunit III precursor
2,33,ETNP_120,103.24,53,53,,12,0,12,Carbamidomethylation; Oxidation (M),12950,hypothetical protein
2,32,WP_011129843,103.24,53,53,,12,0,12,Carbamidomethylation; Oxidation (M),12922,hypothetical protein Prochlorococcus
3,404,NP_100,95.31,53,53,1.2E7,16,16,19,,7685,Photosystem I reaction center subunit IV
3,405,ETNP_140,95.31,53,53,1.2E7,16,16,19,,7685,Photosystem I reaction center subunit IV
3,403,ETNP_110,95.31,53,53,1.2E7,16,16,19,,7685,Photosystem I reaction center subunit IV
3,406,ETNP_120,95.31,53,53,1.2E7,16,16,19,,7685,Photosystem I reaction center subunit IV
3,408,ETNP_100,95.31,53,53,1.2E7,16,16,19,,7671,Photosystem I reaction center subunit IV
3,408,ETNP_100,95.31,53,53,1.2E7,16,16,19,,7671,Photosystem I reaction center subunit IV
17,213,WP_011377242.1,90.94,51,51,9.91E4,9,1,10,Carbamidomethylation,8842,photosystem I iron-sulfur center protein PsaC [Prochlorococcus marinus]
23,275,ETNP_90,89.15,45,45,6.96E5,6,2,8,,10831,10 kDa chaperonin
23,276,ETNP_100,89.15,45,45,6.96E5,6,2,8,,10831,10 kDa chaperonin
23,277,ETNP_110,89.15,45,45,6.96E5,6,2,8,,10831,10 kDa chaperonin
23,278,ETNP14_68,89.15,45,45,6.96E5,6,2,8,,10831,10 kDa chaperonin
23,279,ETNP_160,89.15,39,39,6.96E5,6,2,8,,12462,10 kDa chaperonin
23,280,ETNP_90,89.15,39,39,6.96E5,6,2,8,,12462,10 kDa chaperonin
16,214,ETNP_110,89.02,51,51,6.08E6,8,1,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
16,215,ETNP14_68,89.02,51,51,6.08E6,8,1,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
16,216,ETNP_100,89.02,51,51,6.08E6,8,1,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
16,218,ETNP_90,89.02,51,51,6.08E6,8,1,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
16,216,ETNP_100,89.02,51,51,6.08E6,8,1,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
16,218,ETNP_90,89.02,51,51,6.08E6,8,1,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
9,1,|#CONTAM#TRYP_PIG|,87.91,24,24,2.19E8,9,9,12,,24409,sp|#CONTAM#TRYP_PIG|
50,129,NP_300,87.51,14,14,3.17E6,4,4,4,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
50,130,ETNP_120,87.51,14,14,3.17E6,4,4,4,Carbamidomethylation,39375,Bacterial extracellular solute-binding protein
50,128,ETNP_120,87.51,14,14,3.17E6,4,4,4,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
50,131,ETNP_140,87.51,14,14,3.17E6,4,4,4,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
29,46,ETNP_140,84.65,18,18,2.2E5,6,2,6,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
29,47,NP_300,84.65,18,18,2.2E5,6,2,6,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
29,44,ETNP_300,84.65,18,18,2.2E5,6,2,6,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
29,48,ETNP_180,84.65,18,18,2.2E5,6,2,6,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
29,43,ETNP_160,84.65,18,18,2.2E5,6,2,6,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
29,45,ETNP_120,84.65,18,18,2.2E5,6,2,6,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
20,350,ETNP_180,84.56,9,9,2.37E6,8,5,8,,81192,Multicopper oxidase
47,201,ETNP_100,83.68,24,24,1.88E6,5,4,5,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
47,200,ETNP_120,83.68,24,24,1.88E6,5,4,5,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
47,200,ETNP_120,83.68,24,24,1.88E6,5,4,5,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
32,18,NP_300,83.08,17,17,1.19E6,5,4,6,Carbamidomethylation,35973,Leucine-specific-binding protein precursor
22,281,WP_011295528,80.96,47,47,1.13E5,7,1,8,Carbamidomethylation,8872,photosystem I iron-sulfur center Prochlorococcus
22,282,WP_011295528.1,80.96,47,47,1.13E5,7,1,8,Carbamidomethylation,8872,MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Prochlorococcus]
19,1347,CAI86014.1,80.25,4,4,4.25E4,6,2,9,,95628,ATP-dependent protease  Hsp 100  part of multi-chaperone system with DnaK  DnaJ  and GrpE [Pseudoalteromonas haloplanktis TAC125]
75,428,ETNP_160,79.89,21,21,,3,0,3,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
75,427,ETNP_90,79.89,21,21,,3,0,3,Carbamidomethylation,18547,Photosystem I reaction center subunit III precursor
43,5,XP_003062500,79.14,8,8,4.41E5,5,3,5,,49730,alpha tubulin  Micromonas pusilla CCMP1545
43,6,XP_003058621,79.14,8,8,4.41E5,5,3,5,,49730,alpha tubulin  Micromonas pusilla CCMP1545
43,16,XP_003082284,79.14,7,7,4.41E5,5,3,5,,50099,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
43,17,XP_003080933,79.14,7,7,4.41E5,5,3,5,,52460,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
54,140,ETNP_120,79.13,10,10,6.24E5,4,3,4,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
25,781,ETNP_120,78.87,79,79,9.07E6,6,6,7,,5091,hypothetical protein
21,606,ETNP_140,78.61,7,7,1.55E6,8,8,8,Oxidation (M),101762,Spore coat protein A
73,439,NP_85,78.44,21,21,,3,0,3,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
73,437,ETNP_110,78.44,21,21,,3,0,3,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
73,438,ETNP_140,78.44,21,21,,3,0,3,Carbamidomethylation,18507,Photosystem I reaction center subunit III precursor
79,120,ETNP14_68,77.99,10,10,4.86E5,3,3,3,Carbamidomethylation,27433,Photosystem II manganese-stabilizing polypeptide precursor
24,926,ETNP_120,77.56,2,2,3.42E3,5,1,8,,96281,Chaperone protein ClpB
24,924,NP_300,77.56,2,2,3.42E3,5,1,8,,96223,Chaperone protein ClpB
41,67,NP_300,77.11,16,16,2.93E5,5,1,5,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
41,69,ETNP_160,77.11,16,16,2.93E5,5,1,5,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
41,66,ETNP14_120,77.11,16,16,2.93E5,5,1,5,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
41,70,ETNP_140,77.11,16,16,2.93E5,5,1,5,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
41,68,ETNP_120,77.11,16,16,2.93E5,5,1,5,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
42,92,ETNP_160,77.10,16,16,,5,0,5,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
42,110,NP_300,77.10,16,16,,5,0,5,Carbamidomethylation,36188,General L-amino acid-binding periplasmic protein AapJ precursor
42,93,ETNP_120,77.10,16,16,,5,0,5,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
42,94,ETNP_140,77.10,16,16,,5,0,5,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
42,91,ETNP_300,77.10,16,16,,5,0,5,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
42,95,ETNP_180,77.10,16,16,,5,0,5,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
70,1103,ETNP_120,76.29,32,32,3.99E6,3,3,3,,7159,hypothetical protein
49,84,WP_036912335,75.13,8,8,6.08E5,4,3,4,,57393,molecular chaperone GroEL Prochlorococcus
49,85,ETNP_90,75.13,8,8,6.08E5,4,3,4,,57358,60 kDa chaperonin 1
49,88,ETNP_90,75.13,8,8,6.08E5,4,3,4,,57387,60 kDa chaperonin 1
49,86,ETNP_120,75.13,8,8,6.08E5,4,3,4,,57387,60 kDa chaperonin 1
49,83,WP_011130817,75.13,8,8,6.08E5,4,3,4,,57397,molecular chaperone GroEL Prochlorococcus marinus
49,87,ETNP_100,75.13,8,8,6.08E5,4,3,4,,57358,60 kDa chaperonin 1
49,82,ETNP14_68,75.13,8,8,6.08E5,4,3,4,,57434,60 kDa chaperonin 1
44,389,WP_037979861,74.22,27,27,1.63E4,5,1,5,,13031,AbrB family transcriptional regulator Synechococcus sp WH 5701
31,792,CAK24629.1,74.07,20,20,8.84E4,6,1,6,,13898,Photosystem II 12 kDa extrinsic PsbU protein [Synechococcus sp. WH 7803]
33,97,ETNP14_68,74.01,15,15,2.39E4,6,1,6,Carbamidomethylation,37294,General L-amino acid-binding periplasmic protein AapJ precursor
37,566,ETNP14_120,72.96,9,9,4.99E5,5,2,5,,56862,Multicopper oxidase
37,565,ETNP_120,72.96,8,8,4.99E5,5,2,5,,63774,Multicopper oxidase
46,80,NP_85,72.57,12,12,4.25E5,5,2,5,Carbamidomethylation,36415,General L-amino acid-binding periplasmic protein AapJ precursor
55,718,ETNP_120,72.38,29,29,4.51E5,4,4,4,,17329,R-phycocyanin-2 subunit alpha
55,719,ETNP_100,72.38,29,29,4.51E5,4,4,4,,17329,R-phycocyanin-2 subunit alpha
55,718,ETNP_120,72.38,29,29,4.51E5,4,4,4,,17329,R-phycocyanin-2 subunit alpha
55,718,ETNP_120,72.38,29,29,4.51E5,4,4,4,,17329,R-phycocyanin-2 subunit alpha
55,717,ETNP_90,72.38,29,29,4.51E5,4,4,4,,17329,R-phycocyanin-2 subunit alpha
27,111,ETNP14_120,72.36,13,13,7.05E4,6,1,7,Carbamidomethylation,37413,General L-amino acid-binding periplasmic protein AapJ precursor
13,549,WP_011130763,70.60,34,34,2.37E6,6,6,6,Oxidation (M),9826,DNA-binding protein Prochlorococcus
7,261,WP_006850103,70.58,44,44,,6,0,7,Carbamidomethylation,8842,photosystem I iron-sulfur center Chroococcales
7,259,ETNP_70,70.58,44,44,,6,0,7,Carbamidomethylation,8842,Photosystem I iron-sulfur center
7,262,ETNP14_68,70.58,44,44,,6,0,7,Carbamidomethylation,8842,Photosystem I iron-sulfur center
7,260,ETNP14_68,70.58,44,44,,6,0,7,Carbamidomethylation,8842,Photosystem I iron-sulfur center
34,107,ETNP14_68,69.74,11,11,3.75E4,5,1,6,Carbamidomethylation,37979,General L-amino acid-binding periplasmic protein AapJ precursor
26,645,ETNP_120,68.08,37,37,1.46E6,7,6,7,Carbamidomethylation; Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
26,645,ETNP_120,68.08,37,37,1.46E6,7,6,7,Carbamidomethylation; Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
26,644,ETNP_90,68.08,37,37,1.46E6,7,6,7,Carbamidomethylation; Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
30,708,ETNP_140,68.05,40,40,1.44E6,6,6,6,Oxidation (M),13085,hypothetical protein
30,705,ETNP_160,68.05,40,40,1.44E6,6,6,6,Oxidation (M),13103,hypothetical protein
30,709,NP_100,68.05,35,35,1.44E6,6,6,6,Oxidation (M),14906,hypothetical protein
30,710,ETNP_100,68.05,35,35,1.44E6,6,6,6,Oxidation (M),14888,hypothetical protein
30,706,ETNP14_68,68.05,35,35,1.44E6,6,6,6,Oxidation (M),14906,hypothetical protein
67,190,ETNP_120,67.52,20,20,8.74E4,3,1,3,,14995,hypothetical protein
67,191,ETNP_120,67.52,19,19,8.74E4,3,1,3,,15516,hypothetical protein
77,507,ETNP_120,67.44,10,10,1.86E4,3,1,3,Carbamidomethylation,38396,Leucine-specific-binding protein precursor
77,356,ETNP_300,67.44,10,10,1.86E4,3,1,3,Carbamidomethylation,39361,Leu/Ile/Val/Thr-binding protein precursor
77,357,ETNP_140,67.44,10,10,1.86E4,3,1,3,Carbamidomethylation,39331,Leucine-specific-binding protein precursor
74,421,ETNP_90,66.85,7,7,2.53E5,3,3,3,,50481,Photosystem II 44 kDa reaction center protein
74,419,ETNP_120,66.85,7,7,2.53E5,3,3,3,,52469,Photosystem II 44 kDa reaction center protein
18,226,ETNP14_68,66.67,27,27,,4,0,5,,10829,10 kDa chaperonin
18,331,ETNP_120,66.67,27,27,,4,0,5,,10831,10 kDa chaperonin
18,471,ETNP_90,66.67,27,27,,4,0,5,,10903,10 kDa chaperonin
18,462,WP_011130818,66.67,27,27,,4,0,5,,10889,molecular chaperone GroES Prochlorococcus
18,330,ETNP14_68,66.67,27,27,,4,0,5,,10831,10 kDa chaperonin
18,463,ETNP_90,66.67,27,27,,4,0,5,,10889,10 kDa chaperonin
36,773,ETNP14_120,66.38,2,2,1.32E5,5,2,5,,181476,Multicopper oxidase
39,670,ETNP_140,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,675,ETNP_90,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,674,ETNP_100,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,672,ETNP_110,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,669,ETNP_120,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,669,ETNP_120,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,669,ETNP_120,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
39,674,ETNP_100,65.53,33,33,1.71E5,4,2,5,Carbamidomethylation,10602,Ferredoxin
58,77,XP_002180656,64.76,6,6,3.2E4,3,1,3,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
35,134,ETNP14_120,64.46,11,11,,5,0,6,Carbamidomethylation,37502,General L-amino acid-binding periplasmic protein AapJ precursor
56,227,NP_100,63.85,12,12,4.88E5,4,3,4,Carbamidomethylation,39587,Leu/Ile/Val/Thr-binding protein precursor
38,651,ETNP_120,63.63,33,33,1.97E5,4,2,5,Carbamidomethylation,10557,Ferredoxin-1
38,654,ETNP_100,63.63,33,33,1.97E5,4,2,5,Carbamidomethylation,10557,Ferredoxin-1
38,653,ETNP_140,63.63,33,33,1.97E5,4,2,5,Carbamidomethylation,10557,Ferredoxin-1
38,652,ETNP_110,63.63,33,33,1.97E5,4,2,5,Carbamidomethylation,10557,Ferredoxin-1
38,650,NP_85,63.63,33,33,1.97E5,4,2,5,Carbamidomethylation,10557,Ferredoxin-1
111,308,ETNP_120,62.53,10,10,5.36E5,2,2,2,,23421,Rhodanese-like domain protein
111,305,NP_300,62.53,10,10,5.36E5,2,2,2,,23421,Rhodanese-like domain protein
111,310,ETNP_160,62.53,10,10,5.36E5,2,2,2,,23421,Rhodanese-like domain protein
111,308,ETNP_120,62.53,10,10,5.36E5,2,2,2,,23421,Rhodanese-like domain protein
111,306,ETNP_300,62.53,10,10,5.36E5,2,2,2,,23421,Rhodanese-like domain protein
111,307,ETNP_180,62.53,10,10,5.36E5,2,2,2,,23421,Rhodanese-like domain protein
81,891,ETNP_120,61.34,10,10,1.44E5,2,2,3,,17699,50S ribosomal protein L4
81,1261,ETNP_90,61.34,8,8,1.44E5,2,2,3,,23280,50S ribosomal protein L4
81,889,WP_036912640,61.34,8,8,1.44E5,2,2,3,,23169,50S ribosomal protein L4 Prochlorococcus
81,1262,ETNP_90,61.34,8,8,1.44E5,2,2,3,,23264,50S ribosomal protein L4
81,1264,ETNP_120,61.34,8,8,1.44E5,2,2,3,,23264,50S ribosomal protein L4
81,1263,ETNP_120,61.34,8,8,1.44E5,2,2,3,,23280,50S ribosomal protein L4
117,533,ETNP_160,61.07,6,6,2.56E5,2,2,2,,44746,Leu/Ile/Val-binding protein precursor
117,534,ETNP_120,61.07,6,6,2.56E5,2,2,2,,45619,Leu/Ile/Val-binding protein precursor
117,537,ETNP_120,61.07,6,6,2.56E5,2,2,2,,45552,Leu/Ile/Val-binding protein precursor
117,535,NP_300,61.07,6,6,2.56E5,2,2,2,,45791,Leu/Ile/Val-binding protein precursor
88,66112,ETNP_110,61.00,4,4,6.97E5,2,2,2,,45186,Glutamine synthetase
88,66113,ETNP_90,61.00,4,4,6.97E5,2,2,2,,52721,Glutamine synthetase
88,66114,WP_036915357,61.00,4,4,6.97E5,2,2,2,,52679,glutamine synthetase Prochlorococcus sp MIT 0701
88,66115,ETNP_100,61.00,4,4,6.97E5,2,2,2,,51643,Glutamine synthetase
88,66116,WP_011129980,61.00,4,4,6.97E5,2,2,2,,52689,glutamine synthetase Prochlorococcus marinus
88,66117,WP_011127938,61.00,4,4,6.97E5,2,2,2,,52468,glutamine synthetase Synechococcus sp WH 8102
88,66118,WP_038544987,61.00,4,4,6.97E5,2,2,2,,52680,glutamine synthetase Synechococcus sp KORDI-100
76,52,NP_300,59.79,8,8,3.9E5,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
76,50,ETNP_120,59.79,8,8,3.9E5,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
76,50,ETNP_120,59.79,8,8,3.9E5,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
76,53,ETNP_110,59.79,8,8,3.9E5,3,2,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
76,195,ETNP_140,59.79,7,7,3.9E5,3,2,3,,47355,Alpha-keto acid-binding periplasmic protein TakP precursor
40,632,ETNP_120,59.40,12,12,1.25E7,4,4,5,,17736,C-phycoerythrin class 2 subunit alpha
40,633,ETNP_120,59.40,12,12,1.25E7,4,4,5,,17722,C-phycoerythrin class 2 subunit alpha
40,634,ETNP_90,59.40,12,12,1.25E7,4,4,5,,17736,C-phycoerythrin class 2 subunit alpha
40,631,ETNP_100,59.40,12,12,1.25E7,4,4,5,,17736,C-phycoerythrin class 2 subunit alpha
119,1811,ETNP_110,59.15,30,30,4.69E5,2,2,2,Carbamidomethylation,8749,hypothetical protein
119,1809,ETNP_90,59.15,30,30,4.69E5,2,2,2,Carbamidomethylation,8749,hypothetical protein
119,1810,NP_85,59.15,30,30,4.69E5,2,2,2,Carbamidomethylation,8749,hypothetical protein
82,66125,ETNP_90,58.67,18,18,7.32E5,3,3,3,,12531,Photosystem I P700 chlorophyll a apoprotein A1
97,334,ETNP_160,58.42,4,4,5.04E5,2,2,2,,58291,Heme-binding protein A precursor
97,335,NP_300,58.42,4,4,5.04E5,2,2,2,,58291,Heme-binding protein A precursor
97,333,ETNP_140,58.42,4,4,5.04E5,2,2,2,,58291,Heme-binding protein A precursor
97,336,ETNP_120,58.42,4,4,5.04E5,2,2,2,,58291,Heme-binding protein A precursor
48,859,ETNP_120,58.02,23,23,9.13E5,2,2,2,,7684,Thioredoxin
48,860,ETNP_160,58.02,23,23,9.13E5,2,2,2,,7684,Thioredoxin
48,861,ETNP_90,58.02,18,18,9.13E5,2,2,2,,9926,Thioredoxin-1
48,862,ETNP_120,58.02,17,17,9.13E5,2,2,2,,10054,Thioredoxin-1
48,875,WP_011130499,58.02,15,15,9.13E5,2,2,2,,11592,thioredoxin Prochlorococcus
48,869,ETNP_110,58.02,15,15,9.13E5,2,2,2,,11565,Thioredoxin-1
48,873,ETNP_110,58.02,15,15,9.13E5,2,2,2,,11595,Thioredoxin-1
48,876,ETNP_160,58.02,15,15,9.13E5,2,2,2,,11565,Thioredoxin-1
48,863,ETNP_100,58.02,15,15,9.13E5,2,2,2,,11595,Thioredoxin-1
48,870,ETNP_140,58.02,15,15,9.13E5,2,2,2,,11595,Thioredoxin-1
48,864,NP_100,58.02,15,15,9.13E5,2,2,2,,11595,Thioredoxin-1
48,865,ETNP_140,58.02,15,15,9.13E5,2,2,2,,11565,Thioredoxin-1
48,866,ETNP_90,58.02,15,15,9.13E5,2,2,2,,11595,Thioredoxin-1
48,871,ETNP_120,58.02,15,15,9.13E5,2,2,2,,11595,Thioredoxin-1
48,867,ETNP14_68,58.02,15,15,9.13E5,2,2,2,,11565,Thioredoxin-1
48,868,ETNP_100,58.02,15,15,9.13E5,2,2,2,,11565,Thioredoxin-1
48,874,ETNP_90,58.02,15,15,9.13E5,2,2,2,,11592,Thioredoxin-1
48,872,NP_85,58.02,15,15,9.13E5,2,2,2,,11565,Thioredoxin-1
48,877,ETNP_100,58.02,15,15,9.13E5,2,2,2,,11609,Thioredoxin-1
28,629,ETNP_110,57.99,24,24,4.85E5,6,6,6,,12818,Cytochrome c-550 precursor
28,628,ETNP_100,57.99,24,24,4.85E5,6,6,6,,12818,Cytochrome c-550 precursor
28,629,ETNP_110,57.99,24,24,4.85E5,6,6,6,,12818,Cytochrome c-550 precursor
28,625,NP_85,57.99,17,17,4.85E5,6,6,6,,18036,Cytochrome c-550 precursor
28,626,ETNP14_68,57.99,17,17,4.85E5,6,6,6,,18007,Cytochrome c-550 precursor
28,627,ETNP_100,57.99,17,17,4.85E5,6,6,6,,18007,Cytochrome c-550 precursor
62,845,ETNP14_120,57.36,2,2,,3,0,3,,137841,hypothetical protein
90,89,NP_85,56.86,7,7,1.94E4,2,1,2,Carbamidomethylation,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
90,90,NP_300,56.86,7,7,1.94E4,2,1,2,Carbamidomethylation,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
52,1062,ETNP14_120,56.85,7,7,9.5E4,4,2,4,,55907,60 kDa chaperonin 5
113,42630,WP_018049561,56.51,9,9,5.02E5,2,2,2,,17055,hypothetical protein Nitrospina sp AB-629-B18
80,908,NP_125,56.35,5,5,1.15E4,3,1,3,,59602,60 kDa chaperonin
60,175,ETNP_180,56.35,5,5,1.21E5,3,1,3,Carbamidomethylation,57711,60 kDa chaperonin
60,176,ETNP_120,56.35,5,5,1.21E5,3,1,3,Carbamidomethylation,57725,60 kDa chaperonin
89,247,ETNP_120,56.17,3,3,4.98E5,2,2,2,,82558,Formate dehydrogenase H
89,246,ETNP_180,56.17,2,2,4.98E5,2,2,2,,99155,Formate dehydrogenase H
89,243,ETNP_160,56.17,2,2,4.98E5,2,2,2,,106182,Formate dehydrogenase-O major subunit precursor
89,244,ETNP_140,56.17,2,2,4.98E5,2,2,2,,106906,Formate dehydrogenase H
89,903,ETNP_110,56.17,3,3,4.98E5,2,2,2,,80861,Formate dehydrogenase-O major subunit precursor
89,904,NP_125,56.17,3,3,4.98E5,2,2,2,,83825,Formate dehydrogenase-O major subunit precursor
89,907,ETNP_120,56.17,3,3,4.98E5,2,2,2,,79702,Formate dehydrogenase-O major subunit precursor
89,893,ETNP_90,56.17,2,2,4.98E5,2,2,2,,96275,Formate dehydrogenase H
89,942,ETNP_120,56.17,2,2,4.98E5,2,2,2,,106189,Formate dehydrogenase  nitrate-inducible  major subunit precursor
89,1011,NP_85,56.17,5,5,4.98E5,2,2,2,,49510,Formate dehydrogenase subunit alpha precursor
89,725,ETNP_120,56.17,8,8,4.98E5,2,2,2,,30201,Nitrate reductase
89,723,NP_300,56.17,7,7,4.98E5,2,2,2,,33469,Nitrate reductase
89,273,ETNP_100,56.17,5,5,4.98E5,2,2,2,,43383,Nitrate reductase
89,274,ETNP_120,56.17,5,5,4.98E5,2,2,2,,49008,Nitrate reductase
89,1008,ETNP_120,56.17,4,4,4.98E5,2,2,2,,55240,Nitrate reductase
64,290,CBE69529,56.00,5,5,,3,0,3,,58603,60 kDa chaperonin Protein Cpn60 groEL protein Candidatus Methylomirabilis oxyfera
64,950,NP_300,56.00,5,5,,3,0,3,,58015,60 kDa chaperonin
64,967,NP_100,56.00,5,5,,3,0,3,,58175,60 kDa chaperonin
