Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 374,Area 374,#Peptides,#Unique,#Spec 374,PTM,Avg. Mass,Description
26,165,ETNP_140,120.52,61,61,1.21E6,7,5,8,Oxidation (M),13052,Photosystem II 12 kDa extrinsic protein precursor
14,253,ETNP_120,115.54,49,49,2.64E6,8,6,11,,13019,Photosystem II 12 kDa extrinsic protein precursor
14,254,ETNP_90,115.54,49,49,2.64E6,8,6,11,,13019,Photosystem II 12 kDa extrinsic protein precursor
14,252,ETNP_100,115.54,49,49,2.64E6,8,6,11,,13019,Photosystem II 12 kDa extrinsic protein precursor
14,252,ETNP_100,115.54,49,49,2.64E6,8,6,11,,13019,Photosystem II 12 kDa extrinsic protein precursor
8,9,XP_003062035,113.62,31,31,5.19E5,9,1,13,,12701,predicted protein  Micromonas pusilla CCMP1545
8,10,XP_003058519,113.62,31,31,5.19E5,9,1,13,,12701,predicted protein  Micromonas pusilla CCMP1545
8,11,XP_003055512,113.62,31,31,5.19E5,9,1,13,,12701,histone H2B  Micromonas pusilla CCMP1545
8,13,ETNP_70,113.62,30,30,5.19E5,9,1,13,,13742,Core histone H2A/H2B/H3/H4
8,12,XP_003080759,113.62,29,29,5.19E5,9,1,13,,13731,histone H2B ISS  Ostreococcus tauri
8,14,XP_003082252,113.62,26,26,5.19E5,9,1,13,,15314,histone H2B ISS  Ostreococcus tauri
8,15,ETNP_70,113.62,24,24,5.19E5,9,1,13,,16840,Core histone H2A/H2B/H3/H4
7,74,ETNP_90,112.75,32,32,3.46E5,9,1,13,,13120,Core histone H2A/H2B/H3/H4
7,75,ETNP_70,112.75,32,32,3.46E5,9,1,13,,13147,Core histone H2A/H2B/H3/H4
23,214,ETNP_110,110.24,65,65,1.92E6,8,1,9,Carbamidomethylation,8846,Photosystem I iron-sulfur center
23,218,ETNP_90,110.24,65,65,1.92E6,8,1,9,Carbamidomethylation,8846,Photosystem I iron-sulfur center
23,218,ETNP_90,110.24,65,65,1.92E6,8,1,9,Carbamidomethylation,8846,Photosystem I iron-sulfur center
23,215,ETNP14_68,110.24,65,65,1.92E6,8,1,9,Carbamidomethylation,8846,Photosystem I iron-sulfur center
20,207,CAK22624.1,110.06,65,65,,8,0,9,Carbamidomethylation,8844,Photosystem I iron-sulfur center subunit VII PsaC [Synechococcus sp. WH 7803]
20,208,WP_007099573.1,110.06,65,65,,8,0,9,Carbamidomethylation,8828,MULTISPECIES: photosystem I iron-sulfur center protein PsaC [Synechococcales]
20,209,NP_30,110.06,65,65,,8,0,9,Carbamidomethylation,8828,Photosystem I iron-sulfur center
20,210,WP_007099573,110.06,65,65,,8,0,9,Carbamidomethylation,8828,photosystem I iron-sulfur center Cyanobacteria
20,211,WP_006172463,110.06,65,65,,8,0,9,Carbamidomethylation,8844,photosystem I iron-sulfur center Synechococcus sp WH 5701
37,3,ETNP_100,109.26,26,26,3.07E6,6,6,6,,9588,hypothetical protein
34,28,ETNP_140,108.49,48,48,1.16E6,7,2,7,Oxidation (M),12780,hypothetical protein
34,26,ETNP_90,108.49,48,48,1.16E6,7,2,7,Oxidation (M),12780,hypothetical protein
34,29,ETNP_100,108.49,48,48,1.16E6,7,2,7,Oxidation (M),12780,hypothetical protein
34,27,ETNP_110,108.49,48,48,1.16E6,7,2,7,Oxidation (M),12780,hypothetical protein
33,20,ETNP_140,106.44,48,48,4.21E5,7,2,7,Oxidation (M),12752,hypothetical protein
33,21,ETNP_110,106.44,48,48,4.21E5,7,2,7,Oxidation (M),12752,hypothetical protein
33,24,ETNP14_68,106.44,48,48,4.21E5,7,2,7,Oxidation (M),12752,hypothetical protein
33,22,ETNP_100,106.44,48,48,4.21E5,7,2,7,Oxidation (M),12752,hypothetical protein
33,23,NP_85,106.44,48,48,4.21E5,7,2,7,Oxidation (M),12752,hypothetical protein
33,25,ETNP_90,106.44,48,48,4.21E5,7,2,7,Oxidation (M),12752,hypothetical protein
5,259,ETNP_70,104.75,54,54,,7,0,8,Carbamidomethylation,8842,Photosystem I iron-sulfur center
5,260,ETNP14_68,104.75,54,54,,7,0,8,Carbamidomethylation,8842,Photosystem I iron-sulfur center
5,261,WP_006850103,104.75,54,54,,7,0,8,Carbamidomethylation,8842,photosystem I iron-sulfur center Chroococcales
5,262,ETNP14_68,104.75,54,54,,7,0,8,Carbamidomethylation,8842,Photosystem I iron-sulfur center
16,19,XP_003061104,99.33,16,16,9.55E6,11,6,11,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
35,200,ETNP_120,95.38,26,26,7.24E5,5,4,7,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
35,200,ETNP_120,95.38,26,26,7.24E5,5,4,7,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
35,201,ETNP_100,95.38,26,26,7.24E5,5,4,7,Oxidation (M),19139,C-phycoerythrin class 1 subunit beta
17,42,ETNP_100,91.89,39,39,5.75E4,6,1,10,,7412,Core histone H2A/H2B/H3/H4
21,936,ACJ00008.1,91.42,3,3,,5,0,9,,96573,ATP-dependent chaperone protein ClpB [Rhodospirillum centenum SW]
21,998,WP_001210050,91.42,3,3,,5,0,9,,95142,chaperone protein ClpB Acinetobacter baumannii
21,999,ADI91587.1,91.42,3,3,,5,0,9,,95233,ATP-dependent chaperone ClpB [Acinetobacter oleivorans DR1]
21,924,NP_300,91.42,3,3,,5,0,9,,96223,Chaperone protein ClpB
21,1059,ETNP_300,91.42,7,7,,5,0,9,,40000,Chaperone protein ClpB
21,1068,WP_013260433,91.42,3,3,,5,0,9,,96155,chaperone protein ClpB gamma proteobacterium HdN1
21,1049,CBE68133,91.42,3,3,,5,0,9,,97122,Chaperone Candidatus Methylomirabilis oxyfera
21,843,WP_014707596,91.42,3,3,,5,0,9,,95984,chaperone protein ClpB Methylophaga nitratireducenticrescens
21,1067,WP_009773391.1,91.42,3,3,,5,0,9,,79198,protein disaggregation chaperone [marine actinobacterium PHSC20C1]
21,990,ETNP_100,91.42,3,3,,5,0,9,,95265,Chaperone protein ClpB
21,983,ACL71908.1,91.42,3,3,,5,0,9,,95840,ATP-dependent chaperone ClpB [Thioalkalivibrio sulfidiphilus HL-EbGr7]
21,991,ETNP_120,91.42,3,3,,5,0,9,,95265,Chaperone protein ClpB
21,948,WP_011376136.1,91.42,3,3,,5,0,9,,97126,chaperone protein ClpB [Prochlorococcus marinus]
21,957,WP_011132214.1,91.42,3,3,,5,0,9,,97364,chaperone protein ClpB [Prochlorococcus marinus]
21,926,ETNP_120,91.42,3,3,,5,0,9,,96281,Chaperone protein ClpB
21,940,BAI70784.1,91.42,3,3,,5,0,9,,95100,ATP-dependent Clp protease ATP-binding subunit [Azospirillum sp. B510]
22,1499,ETNP_160,90.35,3,3,2.33E4,5,1,9,,96629,Chaperone protein ClpB
22,1498,ETNP_120,90.35,3,3,2.33E4,5,1,9,,96629,Chaperone protein ClpB
19,1461,WP_011311327,90.33,3,3,5.12E4,5,1,9,,94795,chaperone protein ClpB Thiobacillus denitrificans
18,1311,ABF62863.1,90.26,3,3,7.44E5,5,1,9,,95490,ATPase AAA-2 [Ruegeria sp. TM1040]
24,1487,ABQ69477.1,90.21,2,2,2.98E4,5,1,9,,93750,ATPase AAA-2 domain protein [Sphingomonas wittichii RW1]
25,32,WP_011129843,88.22,26,26,,4,0,4,Oxidation (M),12922,hypothetical protein Prochlorococcus
25,33,ETNP_120,88.22,26,26,,4,0,4,Oxidation (M),12950,hypothetical protein
12,60,XP_003063038,86.40,49,49,3.78E6,10,10,11,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
12,61,ETNP_70,86.40,49,49,3.78E6,10,10,11,Oxidation (M),11395,Core histone H2A/H2B/H3/H4
12,62,XP_003061514,86.40,49,49,3.78E6,10,10,11,Oxidation (M),11395,histone H4  Micromonas pusilla CCMP1545
12,58,ETNP_120,86.40,49,49,3.78E6,10,10,11,Oxidation (M),11365,Core histone H2A/H2B/H3/H4
12,59,XP_003061756,86.40,49,49,3.78E6,10,10,11,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
12,63,XP_003059520,86.40,49,49,3.78E6,10,10,11,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
58,1265,ETNP_100,84.05,12,12,1.69E4,4,1,4,,15899,Photosystem I reaction center subunit II
58,1266,ETNP_120,84.05,12,12,1.69E4,4,1,4,,15899,Photosystem I reaction center subunit II
58,1321,ETNP_90,84.05,16,16,1.69E4,4,1,4,,11572,Photosystem I reaction center subunit II
32,323,ETNP14_120,83.43,32,32,,6,0,7,,16575,Ubiquitin family protein
38,187,ETNP_90,83.37,13,13,2.08E5,6,1,6,,33070,Bacterial actin-related protein
27,692,XP_002185049,83.33,24,24,4.25E5,7,3,8,Oxidation (M),16829,calmoduline  Phaeodactylum tricornutum CCAP 1055
27,691,EJK77863,83.33,24,24,4.25E5,7,3,8,Oxidation (M),16858,hypothetical protein THAOC_00268  Thalassiosira oceanica
27,693,EJK58168,83.33,24,24,4.25E5,7,3,8,Oxidation (M),16858,hypothetical protein THAOC_21730  Thalassiosira oceanica
27,694,ETNP_90,83.33,22,22,4.25E5,7,3,8,Oxidation (M),18514,EF hand
9,180,ETNP_100,82.96,66,66,1.7E6,11,5,12,Carbamidomethylation; Oxidation (M),14624,Tubulin/FtsZ family  GTPase domain
31,383,EJK68681,82.57,22,22,,6,0,7,Oxidation (M),23088,hypothetical protein THAOC_10112  Thalassiosira oceanica
31,358,ETNP14_68,82.57,58,58,,6,0,7,Oxidation (M),8665,Ubiquitin family protein
31,360,ETNP_100,82.57,56,56,,6,0,7,Oxidation (M),9064,Ubiquitin family protein
31,352,ETNP_60,82.57,56,56,,6,0,7,Oxidation (M),9047,Ubiquitin family protein
31,376,XP_002182250,82.57,35,35,,6,0,7,Oxidation (M),14454,ubiquitin extension protein 1 2  Phaeodactylum tricornutum CCAP 1055
31,378,XP_002179851,82.57,29,29,,6,0,7,Oxidation (M),17809,ubiquitin extension protein 3  Phaeodactylum tricornutum CCAP 1055
31,370,|#CONTAM#RS27A_HUMAN|,82.57,29,29,,6,0,7,Oxidation (M),17965,sp|#CONTAM#RS27A_HUMAN|
31,381,XP_002183736,82.57,22,22,,6,0,7,Oxidation (M),22982,predicted protein  Phaeodactylum tricornutum CCAP 1055
31,388,EJK62831,82.57,19,19,,6,0,7,Oxidation (M),26844,hypothetical protein THAOC_16543  Thalassiosira oceanica
31,411,XP_002180198,82.57,12,12,,6,0,7,Oxidation (M),42876,ubiquitin extension protein 4 partial  Phaeodactylum tricornutum CCAP 1055
31,412,XP_002180197,82.57,12,12,,6,0,7,Oxidation (M),42876,predicted protein  Phaeodactylum tricornutum CCAP 1055
44,702,ETNP_120,80.39,10,10,2.18E6,4,1,5,,23591,Core histone H2A/H2B/H3/H4
44,702,ETNP_120,80.39,10,10,2.18E6,4,1,5,,23591,Core histone H2A/H2B/H3/H4
44,702,ETNP_120,80.39,10,10,2.18E6,4,1,5,,23591,Core histone H2A/H2B/H3/H4
63,106,ETNP_100,78.89,22,22,2.5E6,4,4,4,Carbamidomethylation,23940,Photosystem I reaction center subunit III precursor
40,423,ETNP14_68,76.16,61,61,,5,0,6,Oxidation (M),8425,Ubiquitin family protein
40,424,ETNP14_68,76.16,56,56,,5,0,6,Oxidation (M),9208,Ubiquitin family protein
40,458,ETNP14_68,76.16,16,16,,5,0,6,Oxidation (M),31830,Ubiquitin family protein
40,468,XP_003082269,76.16,16,16,,5,0,6,Oxidation (M),32141,polyubiquitin ISS  Ostreococcus tauri
41,617,ETNP14_68,74.57,61,61,6.49E4,5,1,6,Oxidation (M),8466,Ubiquitin family protein
6,549,WP_011130763,73.95,54,54,1.62E6,7,7,7,Oxidation (M),9826,DNA-binding protein Prochlorococcus
125,1039,ETNP_120,71.82,10,10,1.05E6,2,2,2,,28624,hypothetical protein
36,1001,ETNP_120,71.46,32,32,4.24E5,7,3,7,Oxidation (M),15232,EF hand
64,921,ETNP_180,69.32,7,7,,3,0,4,,57639,60 kDa chaperonin 5
64,920,ETNP_140,69.32,7,7,,3,0,4,,57639,60 kDa chaperonin 5
64,922,ETNP_160,69.32,7,7,,3,0,4,,57639,60 kDa chaperonin 5
48,689,ETNP_120,68.95,23,23,6.15E5,5,4,5,,16510,Bacterial actin-related protein
39,645,ETNP_120,68.45,23,23,9.6E5,5,4,6,Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
39,645,ETNP_120,68.45,23,23,9.6E5,5,4,6,Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
39,644,ETNP_90,68.45,23,23,9.6E5,5,4,6,Oxidation (M),18407,C-phycoerythrin class 2 subunit beta
59,1005,ETNP14_120,68.36,7,7,,3,0,4,,58039,60 kDa chaperonin
60,1090,XP_003059832,68.18,16,16,3.62E6,4,3,4,,14583,histone H2A  Micromonas pusilla CCMP1545
60,1091,XP_003074738,68.18,15,15,3.62E6,4,3,4,,14945,H2a Histone H2A probable IC  Ostreococcus tauri
46,97482,XP_003082562,67.85,7,7,1.67E6,5,5,5,,54178,EF-1 alpha-like protein ISS  Ostreococcus tauri
46,97481,XP_003082709,67.85,8,8,1.67E6,5,5,5,,49021,EF-1 alpha-like protein ISS  Ostreococcus tauri
54,298,ETNP14_68,67.74,7,7,4.15E5,4,3,4,,57745,60 kDa chaperonin
54,620,ETNP14_68,67.74,15,15,4.15E5,4,3,4,,27424,60 kDa chaperonin
81,1086,ETNP_180,67.59,11,11,3.29E5,3,2,3,,25993,60 kDa chaperonin 5
61,31,ETNP_100,67.35,71,71,2.91E6,4,4,4,Oxidation (M),3855,hypothetical protein
61,4,ETNP_100,67.35,51,51,2.91E6,4,4,4,Oxidation (M),5311,hypothetical protein
74,1295,NP_300,66.95,5,5,,3,0,3,,58010,60 kDa chaperonin
57,625,NP_85,66.87,25,25,5.72E5,3,3,4,Oxidation (M),18036,Cytochrome c-550 precursor
57,626,ETNP14_68,66.87,25,25,5.72E5,3,3,4,Oxidation (M),18007,Cytochrome c-550 precursor
57,627,ETNP_100,66.87,25,25,5.72E5,3,3,4,Oxidation (M),18007,Cytochrome c-550 precursor
57,629,ETNP_110,66.87,35,35,5.72E5,3,3,4,Oxidation (M),12818,Cytochrome c-550 precursor
57,628,ETNP_100,66.87,35,35,5.72E5,3,3,4,Oxidation (M),12818,Cytochrome c-550 precursor
57,629,ETNP_110,66.87,35,35,5.72E5,3,3,4,Oxidation (M),12818,Cytochrome c-550 precursor
56,774,ETNP_120,65.99,22,22,8.43E5,4,2,4,,13824,Core histone H2A/H2B/H3/H4
47,1968,WP_015405328,62.58,5,5,,5,0,5,,60651,flagellinflagellar hook associated protein Desulfocapsa sulfexigens
92,114,WP_038654071,62.13,4,4,7.77E4,2,1,2,,57282,molecular chaperone GroEL Prochlorococcus sp MIT 0801
92,113,WP_011824379.1,62.13,4,4,7.77E4,2,1,2,,57313,molecular chaperone GroEL [Prochlorococcus marinus]
92,84,WP_036912335,62.13,4,4,7.77E4,2,1,2,,57393,molecular chaperone GroEL Prochlorococcus
92,153,WP_011127385,62.13,4,4,7.77E4,2,1,2,,57175,molecular chaperone GroEL Synechococcus
92,83,WP_011130817,62.13,4,4,7.77E4,2,1,2,,57397,molecular chaperone GroEL Prochlorococcus marinus
92,87,ETNP_100,62.13,4,4,7.77E4,2,1,2,,57358,60 kDa chaperonin 1
92,154,WP_038546435,62.13,4,4,7.77E4,2,1,2,,57099,molecular chaperone GroEL Synechococcus sp KORDI-100
92,85,ETNP_90,62.13,4,4,7.77E4,2,1,2,,57358,60 kDa chaperonin 1
92,88,ETNP_90,62.13,4,4,7.77E4,2,1,2,,57387,60 kDa chaperonin 1
92,86,ETNP_120,62.13,4,4,7.77E4,2,1,2,,57387,60 kDa chaperonin 1
92,82,ETNP14_68,62.13,4,4,7.77E4,2,1,2,,57434,60 kDa chaperonin 1
42,1847,WP_006000356,62.10,5,5,2.49E5,6,1,6,,79639,flagellin-like Desulfuromonas acetoxidans
80,1253,ETNP_100,62.05,17,17,2.49E6,3,3,3,,13208,Core histone H2A/H2B/H3/H4
95,1387,ETNP_120,61.53,23,23,4.74E6,2,2,2,,9575,hypothetical protein
95,1218,ETNP_180,61.53,14,14,4.74E6,2,2,2,,15582,hypothetical protein
55,365,ETNP_100,61.50,25,25,1.75E5,4,2,4,,13678,Core histone H2A/H2B/H3/H4
77,113346,ETNP14_120,60.67,6,6,,3,0,3,,29235,Flagellin
77,113349,ETNP14_120,60.67,6,6,,3,0,3,,28288,Flagellin
105,1464,KUK50408,59.11,4,4,1.35E5,2,2,2,,65827,Chaperone protein HtpG Marinimicrobia bacterium 46_47
105,1463,KUK91805,59.11,4,4,1.35E5,2,2,2,,72315,molecular chaperone of HSP90 family Marinimicrobia bacterium 46_43
104,1290,ETNP_120,59.07,18,18,4.15E5,2,2,2,Carbamidomethylation,11449,hypothetical protein
82,1281,ETNP_180,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1282,ETNP_120,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1282,ETNP_120,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1286,ETNP_300,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1287,ETNP_140,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1288,ETNP_160,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1283,ETNP_110,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
82,1284,ETNP_100,58.60,29,29,2.77E5,2,2,3,,9916,DNA-binding protein HU 1
83,113360,ETNP_100,57.45,14,14,,3,0,3,,12257,A-type flagellin
45,126910,ETNP_120,57.12,22,22,6.73E5,5,5,5,Oxidation (M),15175,Core histone H2A/H2B/H3/H4
45,126911,ETNP_160,57.12,28,28,6.73E5,5,5,5,Oxidation (M),12138,Core histone H2A/H2B/H3/H4
45,126912,ETNP_140,57.12,28,28,6.73E5,5,5,5,Oxidation (M),12112,Core histone H2A/H2B/H3/H4
45,126913,ETNP_180,57.12,19,19,6.73E5,5,5,5,Oxidation (M),17568,Core histone H2A/H2B/H3/H4
50,278,ETNP14_68,57.09,35,35,3.39E5,3,1,5,,10831,10 kDa chaperonin
50,275,ETNP_90,57.09,35,35,3.39E5,3,1,5,,10831,10 kDa chaperonin
50,577,ETNP_140,57.09,35,35,3.39E5,3,1,5,,10815,10 kDa chaperonin
50,279,ETNP_160,57.09,31,31,3.39E5,3,1,5,,12462,10 kDa chaperonin
50,280,ETNP_90,57.09,31,31,3.39E5,3,1,5,,12462,10 kDa chaperonin
127,2038,ETNP_120,53.96,7,7,3.99E5,1,1,2,,24509,hypothetical protein
126,1103,ETNP_120,53.67,32,32,7.39E5,2,2,2,,7159,hypothetical protein
29,432,XP_003074279,52.84,14,14,,7,0,7,Carbamidomethylation; Oxidation (M),52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
51,1837,ACL65363.1,51.94,11,11,7.14E6,3,2,5,,10792,ribosomal protein S19 [Anaeromyxobacter dehalogenans 2CP-1]
68,853,XP_003055985,51.57,5,5,1.28E5,3,1,3,,72977,luminal binding heat shock protein 70  Micromonas pusilla CCMP1545
68,878,XP_003074861,51.57,5,5,1.28E5,3,1,3,,73277,Bip Luminal binding protein precursor probable IC  Ostreococcus tauri
68,879,ETNP_70,51.57,7,7,1.28E5,3,1,3,,53909,Chaperone protein DnaK
30,529,XP_003056479,51.23,14,14,,7,0,7,Carbamidomethylation; Oxidation (M),49615,beta tubulin  Micromonas pusilla CCMP1545
106,705,ETNP_160,49.38,14,14,1.43E5,2,2,2,,13103,hypothetical protein
106,706,ETNP14_68,49.38,12,12,1.43E5,2,2,2,,14906,hypothetical protein
106,743,ETNP_110,49.38,14,14,1.43E5,2,2,2,,13089,hypothetical protein
106,744,ETNP_100,49.38,14,14,1.43E5,2,2,2,,13089,hypothetical protein
106,708,ETNP_140,49.38,14,14,1.43E5,2,2,2,,13085,hypothetical protein
106,709,NP_100,49.38,12,12,1.43E5,2,2,2,,14906,hypothetical protein
106,710,ETNP_100,49.38,12,12,1.43E5,2,2,2,,14888,hypothetical protein
287,1319,WP_038543212,49.26,8,8,1.55E5,1,1,1,,18027,phycocyanin Synechococcus sp KORDI-100
287,1318,WP_006169891,49.26,8,8,1.55E5,1,1,1,,18100,phycocyanin  subunit beta Synechococcus
287,757,ETNP_90,49.26,8,8,1.55E5,1,1,1,,18151,R-phycocyanin-2 beta chain
287,758,ETNP_120,49.26,8,8,1.55E5,1,1,1,,18151,R-phycocyanin-2 beta chain
287,758,ETNP_120,49.26,8,8,1.55E5,1,1,1,,18151,R-phycocyanin-2 beta chain
287,759,ETNP_100,49.26,8,8,1.55E5,1,1,1,,18151,R-phycocyanin-2 beta chain
71,881,XP_003064239,48.11,5,5,1.96E5,3,1,3,,71635,heat shock protein 70kDa  Micromonas pusilla CCMP1545
128,42597,XP_003057202,45.09,3,3,0E0,2,1,2,,65406,predicted protein  Micromonas pusilla CCMP1545
65,2146,ACL65389.1,44.79,14,14,4.74E6,3,3,4,,9705,ribosomal protein S16 [Anaeromyxobacter dehalogenans 2CP-1]
84,1404,ETNP14_68,44.69,10,10,,2,0,3,,29888,60 kDa chaperonin
28,338,WP_036905521,44.46,20,20,,2,0,4,,10891,chaperonin Prochlorococcus
28,337,WP_011295315.1,44.46,20,20,,2,0,4,,10877,co-chaperone GroES [Prochlorococcus marinus]
28,471,ETNP_90,44.46,20,20,,2,0,4,,10903,10 kDa chaperonin
28,339,ETNP_70,44.46,20,20,,2,0,4,,10877,10 kDa chaperonin
28,462,WP_011130818,44.46,20,20,,2,0,4,,10889,molecular chaperone GroES Prochlorococcus
28,229,CAK24425.1,44.46,20,20,,2,0,4,,10774,10 kDa chaperonin (Protein Cpn10) (groES protein) [Synechococcus sp. WH 7803]
28,330,ETNP14_68,44.46,20,20,,2,0,4,,10831,10 kDa chaperonin
28,519,WP_038546438,44.46,20,20,,2,0,4,,10843,chaperonin Synechococcus sp KORDI-100
28,463,ETNP_90,44.46,20,20,,2,0,4,,10889,10 kDa chaperonin
28,230,ETNP_90,44.46,18,18,,2,0,4,,12346,10 kDa chaperonin
408,1772,ETNP14_120,42.70,3,3,8.64E4,1,1,1,,39705,hypothetical protein
408,1730,ETNP_160,42.70,3,3,8.64E4,1,1,1,,39723,hypothetical protein
227,1676,ETNP_120,41.26,13,13,9.8E4,1,1,1,,13292,hypothetical protein
409,1865,ETNP_120,41.02,4,4,4.51E4,1,1,1,,36281,hypothetical protein
85,1745,WP_011128875,40.88,8,8,5.36E4,2,1,3,Oxidation (M),19147,bleomycin hydrolase Synechococcus
229,1812,ETNP_120,40.80,7,7,1.38E5,1,1,1,,17148,PEP-CTERM motif protein
62,2060,ETNP14_120,40.27,3,3,0E0,1,1,4,,39993,Riboflavin biosynthesis protein RibBA
288,1906,WP_036912719,39.54,5,5,7.02E5,1,1,1,,20105,photosystem I reaction center protein subunit XI Prochlorococcus
288,1907,WP_011131135,39.54,5,5,7.02E5,1,1,1,,20078,phosphorylase Prochlorococcus marinus
288,1905,ETNP_90,39.54,5,5,7.02E5,1,1,1,,20078,Photosystem I reaction center subunit XI
288,1938,ETNP_120,39.54,5,5,7.02E5,1,1,1,,20020,Photosystem I reaction center subunit XI
288,1940,ETNP_100,39.54,5,5,7.02E5,1,1,1,,20020,Photosystem I reaction center subunit XI
288,1941,ETNP_90,39.54,5,5,7.02E5,1,1,1,,20020,Photosystem I reaction center subunit XI
288,1939,ETNP_110,39.54,5,5,7.02E5,1,1,1,,20020,Photosystem I reaction center subunit XI
288,1942,NP_85,39.54,5,5,7.02E5,1,1,1,,20038,Photosystem I reaction center subunit XI
288,2064,ETNP_90,39.54,5,5,7.02E5,1,1,1,,20071,Photosystem I reaction center subunit XI
288,2068,ETNP_120,39.54,5,5,7.02E5,1,1,1,,20071,Photosystem I reaction center subunit XI
288,2065,ETNP_100,39.54,5,5,7.02E5,1,1,1,,20071,Photosystem I reaction center subunit XI
288,2069,ETNP_140,39.54,5,5,7.02E5,1,1,1,,20071,Photosystem I reaction center subunit XI
288,2066,ETNP_110,39.54,5,5,7.02E5,1,1,1,,20071,Photosystem I reaction center subunit XI
288,2065,ETNP_100,39.54,5,5,7.02E5,1,1,1,,20071,Photosystem I reaction center subunit XI
111,2330,ETNP_120,37.66,9,9,8.36E5,2,2,2,,11648,hypothetical protein
410,719,ETNP_100,37.51,8,8,6.71E4,1,1,1,,17329,R-phycocyanin-2 subunit alpha
410,717,ETNP_90,37.51,8,8,6.71E4,1,1,1,,17329,R-phycocyanin-2 subunit alpha
410,718,ETNP_120,37.51,8,8,6.71E4,1,1,1,,17329,R-phycocyanin-2 subunit alpha
