# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Thu Jun 28 16:13:24 PDT 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0030288	cellular_component	outer membrane-bounded periplasmic space	11	138	0.07971014492753623
GO:0046903	biological_process	secretion	2	138	0.014492753623188406
GO:0016887	molecular_function	ATPase activity	15	138	0.10869565217391304
GO:1903008	biological_process	organelle disassembly	15	138	0.10869565217391304
GO:0065002	biological_process	intracellular protein transmembrane transport	15	138	0.10869565217391304
GO:0035617	biological_process	stress granule disassembly	15	138	0.10869565217391304
GO:0065003	biological_process	macromolecular complex assembly	17	138	0.12318840579710146
GO:0065007	biological_process	biological regulation	17	138	0.12318840579710146
GO:0065008	biological_process	regulation of biological quality	17	138	0.12318840579710146
GO:0098857	cellular_component	membrane microdomain	2	138	0.014492753623188406
GO:0007059	biological_process	chromosome segregation	2	138	0.014492753623188406
GO:0065009	biological_process	regulation of molecular function	2	138	0.014492753623188406
GO:0065010	cellular_component	extracellular membrane-bounded organelle	2	138	0.014492753623188406
GO:0007017	biological_process	microtubule-based process	2	138	0.014492753623188406
GO:0009790	biological_process	embryo development	2	138	0.014492753623188406
GO:0007346	biological_process	regulation of mitotic cell cycle	2	138	0.014492753623188406
GO:0030312	cellular_component	external encapsulating structure	17	138	0.12318840579710146
GO:0098863	biological_process	nuclear migration by microtubule mediated pushing forces	2	138	0.014492753623188406
GO:0000075	biological_process	cell cycle checkpoint	2	138	0.014492753623188406
GO:0032502	biological_process	developmental process	2	138	0.014492753623188406
GO:0070013	cellular_component	intracellular organelle lumen	15	138	0.10869565217391304
GO:0035639	molecular_function	purine ribonucleoside triphosphate binding	17	138	0.12318840579710146
GO:0042803	molecular_function	protein homodimerization activity	15	138	0.10869565217391304
GO:0000086	biological_process	G2/M transition of mitotic cell cycle	2	138	0.014492753623188406
GO:1901987	biological_process	regulation of cell cycle phase transition	2	138	0.014492753623188406
GO:1901988	biological_process	negative regulation of cell cycle phase transition	2	138	0.014492753623188406
GO:1901990	biological_process	regulation of mitotic cell cycle phase transition	2	138	0.014492753623188406
GO:0051704	biological_process	multi-organism process	17	138	0.12318840579710146
GO:1990267	biological_process	response to transition metal nanoparticle	15	138	0.10869565217391304
GO:1901991	biological_process	negative regulation of mitotic cell cycle phase transition	2	138	0.014492753623188406
GO:0034605	biological_process	cellular response to heat	15	138	0.10869565217391304
GO:1903047	biological_process	mitotic cell cycle process	2	138	0.014492753623188406
GO:0051715	biological_process	cytolysis in other organism	15	138	0.10869565217391304
GO:1903050	biological_process	regulation of proteolysis involved in cellular protein catabolic process	2	138	0.014492753623188406
GO:0051716	biological_process	cellular response to stimulus	17	138	0.12318840579710146
GO:0043933	biological_process	macromolecular complex subunit organization	17	138	0.12318840579710146
GO:0045121	cellular_component	membrane raft	2	138	0.014492753623188406
GO:1903051	biological_process	negative regulation of proteolysis involved in cellular protein catabolic process	2	138	0.014492753623188406
GO:0034613	biological_process	cellular protein localization	15	138	0.10869565217391304
GO:0008104	biological_process	protein localization	17	138	0.12318840579710146
GO:0034622	biological_process	cellular macromolecular complex assembly	2	138	0.014492753623188406
GO:0009889	biological_process	regulation of biosynthetic process	15	138	0.10869565217391304
GO:0022607	biological_process	cellular component assembly	17	138	0.12318840579710146
GO:0048471	cellular_component	perinuclear region of cytoplasm	2	138	0.014492753623188406
GO:0009891	biological_process	positive regulation of biosynthetic process	15	138	0.10869565217391304
GO:0009892	biological_process	negative regulation of metabolic process	2	138	0.014492753623188406
GO:0009893	biological_process	positive regulation of metabolic process	15	138	0.10869565217391304
GO:0046688	biological_process	response to copper ion	15	138	0.10869565217391304
GO:0009894	biological_process	regulation of catabolic process	2	138	0.014492753623188406
GO:0009895	biological_process	negative regulation of catabolic process	2	138	0.014492753623188406
GO:0032549	molecular_function	ribonucleoside binding	17	138	0.12318840579710146
GO:0032550	molecular_function	purine ribonucleoside binding	17	138	0.12318840579710146
GO:0032553	molecular_function	ribonucleotide binding	17	138	0.12318840579710146
GO:0032555	molecular_function	purine ribonucleotide binding	17	138	0.12318840579710146
GO:0034641	biological_process	cellular nitrogen compound metabolic process	15	138	0.10869565217391304
GO:0070062	cellular_component	extracellular exosome	2	138	0.014492753623188406
GO:0032559	molecular_function	adenyl ribonucleotide binding	15	138	0.10869565217391304
GO:0000132	biological_process	establishment of mitotic spindle orientation	2	138	0.014492753623188406
GO:0034645	biological_process	cellular macromolecule biosynthetic process	15	138	0.10869565217391304
GO:0032561	molecular_function	guanyl ribonucleotide binding	2	138	0.014492753623188406
GO:0017022	molecular_function	myosin binding	2	138	0.014492753623188406
GO:0010948	biological_process	negative regulation of cell cycle process	2	138	0.014492753623188406
GO:0005887	cellular_component	integral component of plasma membrane	1	138	0.007246376811594203
GO:0050821	biological_process	protein stabilization	15	138	0.10869565217391304
GO:0034654	biological_process	nucleobase-containing compound biosynthetic process	15	138	0.10869565217391304
GO:0017038	biological_process	protein import	15	138	0.10869565217391304
GO:0010965	biological_process	regulation of mitotic sister chromatid separation	2	138	0.014492753623188406
GO:0080090	biological_process	regulation of primary metabolic process	17	138	0.12318840579710146
GO:0045184	biological_process	establishment of protein localization	15	138	0.10869565217391304
GO:0000166	molecular_function	nucleotide binding	17	138	0.12318840579710146
GO:0048518	biological_process	positive regulation of biological process	15	138	0.10869565217391304
GO:0048519	biological_process	negative regulation of biological process	2	138	0.014492753623188406
GO:0051782	biological_process	negative regulation of cell division	2	138	0.014492753623188406
GO:0051783	biological_process	regulation of nuclear division	2	138	0.014492753623188406
GO:0015837	biological_process	amine transport	1	138	0.007246376811594203
GO:0009941	cellular_component	chloroplast envelope	15	138	0.10869565217391304
GO:0051784	biological_process	negative regulation of nuclear division	2	138	0.014492753623188406
GO:0048522	biological_process	positive regulation of cellular process	15	138	0.10869565217391304
GO:0017111	molecular_function	nucleoside-triphosphatase activity	17	138	0.12318840579710146
GO:0048523	biological_process	negative regulation of cellular process	2	138	0.014492753623188406
GO:0051788	biological_process	response to misfolded protein	15	138	0.10869565217391304
GO:0015843	biological_process	methylammonium transport	1	138	0.007246376811594203
GO:0030420	biological_process	establishment of competence for transformation	15	138	0.10869565217391304
GO:0015849	biological_process	organic acid transport	11	138	0.07971014492753623
GO:0030424	cellular_component	axon	2	138	0.014492753623188406
GO:0050662	molecular_function	coenzyme binding	5	138	0.036231884057971016
GO:0017076	molecular_function	purine nucleotide binding	17	138	0.12318840579710146
GO:0031072	molecular_function	heat shock protein binding	15	138	0.10869565217391304
GO:0006351	biological_process	transcription, DNA-templated	15	138	0.10869565217391304
GO:1902099	biological_process	regulation of metaphase/anaphase transition of cell cycle	2	138	0.014492753623188406
GO:0006355	biological_process	regulation of transcription, DNA-templated	15	138	0.10869565217391304
GO:0019001	molecular_function	guanyl nucleotide binding	2	138	0.014492753623188406
GO:1902100	biological_process	negative regulation of metaphase/anaphase transition of cell cycle	2	138	0.014492753623188406
GO:0071173	biological_process	spindle assembly checkpoint	2	138	0.014492753623188406
GO:0030447	biological_process	filamentous growth	1	138	0.007246376811594203
GO:0071174	biological_process	mitotic spindle checkpoint	2	138	0.014492753623188406
GO:0005515	molecular_function	protein binding	17	138	0.12318840579710146
GO:0009987	biological_process	cellular process	19	138	0.13768115942028986
GO:0031577	biological_process	spindle checkpoint	2	138	0.014492753623188406
GO:0097159	molecular_function	organic cyclic compound binding	22	138	0.15942028985507245
GO:0035770	cellular_component	ribonucleoprotein granule	2	138	0.014492753623188406
GO:0009991	biological_process	response to extracellular stimulus	15	138	0.10869565217391304
GO:0008940	molecular_function	nitrate reductase activity	1	138	0.007246376811594203
GO:0000226	biological_process	microtubule cytoskeleton organization	2	138	0.014492753623188406
GO:0005198	molecular_function	structural molecule activity	2	138	0.014492753623188406
GO:0005200	molecular_function	structural constituent of cytoskeleton	2	138	0.014492753623188406
GO:0000235	cellular_component	astral microtubule	2	138	0.014492753623188406
GO:0019899	molecular_function	enzyme binding	2	138	0.014492753623188406
GO:0071214	biological_process	cellular response to abiotic stimulus	2	138	0.014492753623188406
GO:0071218	biological_process	cellular response to misfolded protein	15	138	0.10869565217391304
GO:0005215	molecular_function	transporter activity	1	138	0.007246376811594203
GO:0006417	biological_process	regulation of translation	15	138	0.10869565217391304
GO:0010033	biological_process	response to organic substance	17	138	0.12318840579710146
GO:0010035	biological_process	response to inorganic substance	15	138	0.10869565217391304
GO:0045298	cellular_component	tubulin complex	2	138	0.014492753623188406
GO:0035821	biological_process	modification of morphology or physiology of other organism	15	138	0.10869565217391304
GO:0044092	biological_process	negative regulation of molecular function	2	138	0.014492753623188406
GO:0031625	molecular_function	ubiquitin protein ligase binding	2	138	0.014492753623188406
GO:0042995	cellular_component	cell projection	2	138	0.014492753623188406
GO:0031640	biological_process	killing of cells of other organism	15	138	0.10869565217391304
GO:0003924	molecular_function	GTPase activity	2	138	0.014492753623188406
GO:0055035	cellular_component	plastid thylakoid membrane	15	138	0.10869565217391304
GO:0005575	cellular_component	cellular_component	138	138	1.0
GO:0030554	molecular_function	adenyl nucleotide binding	15	138	0.10869565217391304
GO:0006458	biological_process	'de novo' protein folding	15	138	0.10869565217391304
GO:0031647	biological_process	regulation of protein stability	15	138	0.10869565217391304
GO:0055037	cellular_component	recycling endosome	2	138	0.014492753623188406
GO:0006461	biological_process	protein complex assembly	17	138	0.12318840579710146
GO:0071258	biological_process	cellular response to gravity	2	138	0.014492753623188406
GO:0005275	molecular_function	amine transmembrane transporter activity	1	138	0.007246376811594203
GO:0006464	biological_process	cellular protein modification process	2	138	0.014492753623188406
GO:0000280	biological_process	nuclear division	2	138	0.014492753623188406
GO:0004176	molecular_function	ATP-dependent peptidase activity	15	138	0.10869565217391304
GO:0000281	biological_process	mitotic cytokinesis	2	138	0.014492753623188406
GO:0043025	cellular_component	neuronal cell body	2	138	0.014492753623188406
GO:0045333	biological_process	cellular respiration	1	138	0.007246376811594203
GO:0045335	cellular_component	phagocytic vesicle	2	138	0.014492753623188406
GO:0031668	biological_process	cellular response to extracellular stimulus	15	138	0.10869565217391304
GO:0015980	biological_process	energy derivation by oxidation of organic compounds	1	138	0.007246376811594203
GO:0022857	molecular_function	transmembrane transporter activity	1	138	0.007246376811594203
GO:0050789	biological_process	regulation of biological process	17	138	0.12318840579710146
GO:0050790	biological_process	regulation of catalytic activity	2	138	0.014492753623188406
GO:0016021	cellular_component	integral component of membrane	1	138	0.007246376811594203
GO:0050793	biological_process	regulation of developmental process	2	138	0.014492753623188406
GO:0050794	biological_process	regulation of cellular process	17	138	0.12318840579710146
GO:0000302	biological_process	response to reactive oxygen species	15	138	0.10869565217391304
GO:0055085	biological_process	transmembrane transport	16	138	0.11594202898550725
GO:0006508	biological_process	proteolysis	15	138	0.10869565217391304
GO:0007610	biological_process	behavior	2	138	0.014492753623188406
GO:0016485	biological_process	protein processing	15	138	0.10869565217391304
GO:0071310	biological_process	cellular response to organic substance	17	138	0.12318840579710146
GO:0016023	cellular_component	cytoplasmic membrane-bounded vesicle	2	138	0.014492753623188406
GO:0001882	molecular_function	nucleoside binding	17	138	0.12318840579710146
GO:0044179	biological_process	hemolysis in other organism	15	138	0.10869565217391304
GO:0001883	molecular_function	purine nucleoside binding	17	138	0.12318840579710146
GO:0044182	biological_process	filamentous growth of a population of unicellular organisms	1	138	0.007246376811594203
GO:0009058	biological_process	biosynthetic process	15	138	0.10869565217391304
GO:0009059	biological_process	macromolecule biosynthetic process	15	138	0.10869565217391304
GO:0032774	biological_process	RNA biosynthetic process	15	138	0.10869565217391304
GO:0009061	biological_process	anaerobic respiration	1	138	0.007246376811594203
GO:0043086	biological_process	negative regulation of catalytic activity	2	138	0.014492753623188406
GO:0040001	biological_process	establishment of mitotic spindle localization	2	138	0.014492753623188406
GO:0016043	biological_process	cellular component organization	17	138	0.12318840579710146
GO:0051983	biological_process	regulation of chromosome segregation	2	138	0.014492753623188406
GO:0040011	biological_process	locomotion	2	138	0.014492753623188406
GO:0051985	biological_process	negative regulation of chromosome segregation	2	138	0.014492753623188406
GO:0005739	cellular_component	mitochondrion	15	138	0.10869565217391304
GO:0072379	cellular_component	ER membrane insertion complex	15	138	0.10869565217391304
GO:0001906	biological_process	cell killing	15	138	0.10869565217391304
GO:0072380	cellular_component	TRC complex	15	138	0.10869565217391304
GO:0007638	biological_process	mechanosensory behavior	2	138	0.014492753623188406
GO:0015291	molecular_function	secondary active transmembrane transporter activity	1	138	0.007246376811594203
GO:0040023	biological_process	establishment of nucleus localization	2	138	0.014492753623188406
GO:0071345	biological_process	cellular response to cytokine stimulus	2	138	0.014492753623188406
GO:1903320	biological_process	regulation of protein modification by small protein conjugation or removal	2	138	0.014492753623188406
GO:1903321	biological_process	negative regulation of protein modification by small protein conjugation or removal	2	138	0.014492753623188406
GO:0016070	biological_process	RNA metabolic process	15	138	0.10869565217391304
GO:0005773	cellular_component	vacuole	2	138	0.014492753623188406
GO:0046483	biological_process	heterocycle metabolic process	15	138	0.10869565217391304
GO:0071353	biological_process	cellular response to interleukin-4	2	138	0.014492753623188406
GO:0050896	biological_process	response to stimulus	17	138	0.12318840579710146
GO:0019219	biological_process	regulation of nucleobase-containing compound metabolic process	15	138	0.10869565217391304
GO:0019222	biological_process	regulation of metabolic process	17	138	0.12318840579710146
GO:0044237	biological_process	cellular metabolic process	18	138	0.13043478260869565
GO:0044238	biological_process	primary metabolic process	17	138	0.12318840579710146
GO:0045727	biological_process	positive regulation of translation	15	138	0.10869565217391304
GO:0050906	biological_process	detection of stimulus involved in sensory perception	2	138	0.014492753623188406
GO:1901265	molecular_function	nucleoside phosphate binding	17	138	0.12318840579710146
GO:0035966	biological_process	response to topologically incorrect protein	15	138	0.10869565217391304
GO:0008233	molecular_function	peptidase activity	15	138	0.10869565217391304
GO:0035967	biological_process	cellular response to topologically incorrect protein	15	138	0.10869565217391304
GO:0044249	biological_process	cellular biosynthetic process	15	138	0.10869565217391304
GO:0061077	biological_process	chaperone-mediated protein folding	15	138	0.10869565217391304
GO:1903362	biological_process	regulation of cellular protein catabolic process	2	138	0.014492753623188406
GO:0005488	molecular_function	binding	23	138	0.16666666666666666
GO:0030705	biological_process	cytoskeleton-dependent intracellular transport	2	138	0.014492753623188406
GO:1903363	biological_process	negative regulation of cellular protein catabolic process	2	138	0.014492753623188406
GO:0043167	molecular_function	ion binding	23	138	0.16666666666666666
GO:0043168	molecular_function	anion binding	17	138	0.12318840579710146
GO:0044260	biological_process	cellular macromolecule metabolic process	17	138	0.12318840579710146
GO:0043169	molecular_function	cation binding	6	138	0.043478260869565216
GO:0001966	biological_process	thigmotaxis	2	138	0.014492753623188406
GO:0043170	biological_process	macromolecule metabolic process	17	138	0.12318840579710146
GO:0044262	biological_process	cellular carbohydrate metabolic process	15	138	0.10869565217391304
GO:0097367	molecular_function	carbohydrate derivative binding	17	138	0.12318840579710146
GO:0018130	biological_process	heterocycle biosynthetic process	15	138	0.10869565217391304
GO:0044267	biological_process	cellular protein metabolic process	2	138	0.014492753623188406
GO:0046872	molecular_function	metal ion binding	6	138	0.043478260869565216
GO:0044271	biological_process	cellular nitrogen compound biosynthetic process	15	138	0.10869565217391304
GO:0006605	biological_process	protein targeting	15	138	0.10869565217391304
GO:0070370	biological_process	cellular heat acclimation	15	138	0.10869565217391304
GO:0044281	biological_process	small molecule metabolic process	1	138	0.007246376811594203
GO:0005524	molecular_function	ATP binding	15	138	0.10869565217391304
GO:0005525	molecular_function	GTP binding	2	138	0.014492753623188406
GO:0072488	biological_process	ammonium transmembrane transport	1	138	0.007246376811594203
GO:0072489	biological_process	methylammonium transmembrane transport	1	138	0.007246376811594203
GO:0043207	biological_process	response to external biotic stimulus	2	138	0.014492753623188406
GO:0044297	cellular_component	cell body	2	138	0.014492753623188406
GO:0043209	cellular_component	myelin sheath	2	138	0.014492753623188406
GO:0008092	molecular_function	cytoskeletal protein binding	2	138	0.014492753623188406
GO:0034975	biological_process	protein folding in endoplasmic reticulum	15	138	0.10869565217391304
GO:0050974	biological_process	detection of mechanical stimulus involved in sensory perception	2	138	0.014492753623188406
GO:0050976	biological_process	detection of mechanical stimulus involved in sensory perception of touch	2	138	0.014492753623188406
GO:0015031	biological_process	protein transport	15	138	0.10869565217391304
GO:0008105	biological_process	asymmetric protein localization	15	138	0.10869565217391304
GO:0050982	biological_process	detection of mechanical stimulus	2	138	0.014492753623188406
GO:0043226	cellular_component	organelle	18	138	0.13043478260869565
GO:0043227	cellular_component	membrane-bounded organelle	18	138	0.13043478260869565
GO:0043228	cellular_component	non-membrane-bounded organelle	2	138	0.014492753623188406
GO:0043229	cellular_component	intracellular organelle	18	138	0.13043478260869565
GO:0090056	biological_process	regulation of chlorophyll metabolic process	15	138	0.10869565217391304
GO:0043230	cellular_component	extracellular organelle	2	138	0.014492753623188406
GO:0043232	cellular_component	intracellular non-membrane-bounded organelle	2	138	0.014492753623188406
GO:0048856	biological_process	anatomical structure development	2	138	0.014492753623188406
GO:0043233	cellular_component	organelle lumen	15	138	0.10869565217391304
GO:0043234	cellular_component	protein complex	17	138	0.12318840579710146
GO:0070413	biological_process	trehalose metabolism in response to stress	15	138	0.10869565217391304
GO:0070414	biological_process	trehalose metabolism in response to heat stress	15	138	0.10869565217391304
GO:0032940	biological_process	secretion by cell	2	138	0.014492753623188406
GO:1901360	biological_process	organic cyclic compound metabolic process	15	138	0.10869565217391304
GO:0008134	molecular_function	transcription factor binding	15	138	0.10869565217391304
GO:1901362	biological_process	organic cyclic compound biosynthetic process	15	138	0.10869565217391304
GO:1901363	molecular_function	heterocyclic compound binding	22	138	0.15942028985507245
GO:0042126	biological_process	nitrate metabolic process	1	138	0.007246376811594203
GO:0042128	biological_process	nitrate assimilation	1	138	0.007246376811594203
GO:0036064	cellular_component	ciliary basal body	2	138	0.014492753623188406
GO:2000816	biological_process	negative regulation of mitotic sister chromatid separation	2	138	0.014492753623188406
GO:0010286	biological_process	heat acclimation	15	138	0.10869565217391304
GO:0008150	biological_process	biological_process	138	138	1.0
GO:0097458	cellular_component	neuron part	2	138	0.014492753623188406
GO:0015075	molecular_function	ion transmembrane transporter activity	1	138	0.007246376811594203
GO:0015077	molecular_function	monovalent inorganic cation transmembrane transporter activity	1	138	0.007246376811594203
GO:0031897	cellular_component	Tic complex	15	138	0.10869565217391304
GO:0044364	biological_process	disruption of cells of other organism	15	138	0.10869565217391304
GO:0071496	biological_process	cellular response to external stimulus	15	138	0.10869565217391304
GO:0036094	molecular_function	small molecule binding	17	138	0.12318840579710146
GO:0015101	molecular_function	organic cation transmembrane transporter activity	1	138	0.007246376811594203
GO:0042170	cellular_component	plastid membrane	15	138	0.10869565217391304
GO:1901401	biological_process	regulation of tetrapyrrole metabolic process	15	138	0.10869565217391304
GO:0005618	cellular_component	cell wall	17	138	0.12318840579710146
GO:0032984	biological_process	macromolecular complex disassembly	15	138	0.10869565217391304
GO:0042176	biological_process	regulation of protein catabolic process	2	138	0.014492753623188406
GO:0042177	biological_process	negative regulation of protein catabolic process	2	138	0.014492753623188406
GO:0032988	biological_process	ribonucleoprotein complex disassembly	15	138	0.10869565217391304
GO:0072594	biological_process	establishment of protein localization to organelle	15	138	0.10869565217391304
GO:0032991	cellular_component	macromolecular complex	17	138	0.12318840579710146
GO:0072596	biological_process	establishment of protein localization to chloroplast	15	138	0.10869565217391304
GO:0009266	biological_process	response to temperature stimulus	15	138	0.10869565217391304
GO:0006725	biological_process	cellular aromatic compound metabolic process	15	138	0.10869565217391304
GO:0044389	molecular_function	ubiquitin-like protein ligase binding	2	138	0.014492753623188406
GO:0072598	biological_process	protein localization to chloroplast	15	138	0.10869565217391304
GO:0005634	cellular_component	nucleus	17	138	0.12318840579710146
GO:0005635	cellular_component	nuclear envelope	15	138	0.10869565217391304
GO:0051084	biological_process	'de novo' posttranslational protein folding	15	138	0.10869565217391304
GO:0051085	biological_process	chaperone mediated protein folding requiring cofactor	15	138	0.10869565217391304
GO:0097501	biological_process	stress response to metal ion	15	138	0.10869565217391304
GO:1903506	biological_process	regulation of nucleic acid-templated transcription	15	138	0.10869565217391304
GO:0005737	cellular_component	cytoplasm	17	138	0.12318840579710146
GO:0043335	biological_process	protein unfolding	15	138	0.10869565217391304
GO:0044421	cellular_component	extracellular region part	2	138	0.014492753623188406
GO:0044422	cellular_component	organelle part	17	138	0.12318840579710146
GO:0044424	cellular_component	intracellular part	18	138	0.13043478260869565
GO:0044425	cellular_component	membrane part	18	138	0.13043478260869565
GO:0044428	cellular_component	nuclear part	17	138	0.12318840579710146
GO:0044429	cellular_component	mitochondrial part	15	138	0.10869565217391304
GO:0044430	cellular_component	cytoskeletal part	2	138	0.014492753623188406
GO:0042221	biological_process	response to chemical	17	138	0.12318840579710146
GO:0044434	cellular_component	chloroplast part	15	138	0.10869565217391304
GO:0044435	cellular_component	plastid part	15	138	0.10869565217391304
GO:0009311	biological_process	oligosaccharide metabolic process	15	138	0.10869565217391304
GO:0019835	biological_process	cytolysis	15	138	0.10869565217391304
GO:0044436	cellular_component	thylakoid part	15	138	0.10869565217391304
GO:0033036	biological_process	macromolecule localization	17	138	0.12318840579710146
GO:0031967	cellular_component	organelle envelope	15	138	0.10869565217391304
GO:0009314	biological_process	response to radiation	15	138	0.10869565217391304
GO:0031969	cellular_component	chloroplast membrane	15	138	0.10869565217391304
GO:0044441	cellular_component	ciliary part	2	138	0.014492753623188406
GO:0044444	cellular_component	cytoplasmic part	18	138	0.13043478260869565
GO:0044445	cellular_component	cytosolic part	15	138	0.10869565217391304
GO:0019438	biological_process	aromatic compound biosynthetic process	15	138	0.10869565217391304
GO:0051128	biological_process	regulation of cellular component organization	2	138	0.014492753623188406
GO:0044446	cellular_component	intracellular organelle part	17	138	0.12318840579710146
GO:0031974	cellular_component	membrane-enclosed lumen	15	138	0.10869565217391304
GO:0033043	biological_process	regulation of organelle organization	2	138	0.014492753623188406
GO:0051129	biological_process	negative regulation of cellular component organization	2	138	0.014492753623188406
GO:0031975	cellular_component	envelope	15	138	0.10869565217391304
GO:1901463	biological_process	regulation of tetrapyrrole biosynthetic process	15	138	0.10869565217391304
GO:0033044	biological_process	regulation of chromosome organization	2	138	0.014492753623188406
GO:0033045	biological_process	regulation of sister chromatid segregation	2	138	0.014492753623188406
GO:0033046	biological_process	negative regulation of sister chromatid segregation	2	138	0.014492753623188406
GO:0033047	biological_process	regulation of mitotic sister chromatid segregation	2	138	0.014492753623188406
GO:0010380	biological_process	regulation of chlorophyll biosynthetic process	15	138	0.10869565217391304
GO:0033048	biological_process	negative regulation of mitotic sister chromatid segregation	2	138	0.014492753623188406
GO:0031982	cellular_component	vesicle	2	138	0.014492753623188406
GO:0010389	biological_process	regulation of G2/M transition of mitotic cell cycle	2	138	0.014492753623188406
GO:0031988	cellular_component	membrane-bounded vesicle	2	138	0.014492753623188406
GO:0044459	cellular_component	plasma membrane part	1	138	0.007246376811594203
GO:0044462	cellular_component	external encapsulating structure part	11	138	0.07971014492753623
GO:1903561	cellular_component	extracellular vesicle	2	138	0.014492753623188406
GO:0044463	cellular_component	cell projection part	2	138	0.014492753623188406
GO:0044464	cellular_component	cell part	35	138	0.2536231884057971
GO:0006807	biological_process	nitrogen compound metabolic process	16	138	0.11594202898550725
GO:0015200	molecular_function	methylammonium transmembrane transporter activity	1	138	0.007246376811594203
GO:0006810	biological_process	transport	29	138	0.21014492753623187
GO:0006811	biological_process	ion transport	12	138	0.08695652173913043
GO:0043412	biological_process	macromolecule modification	2	138	0.014492753623188406
GO:0006812	biological_process	cation transport	1	138	0.007246376811594203
GO:0060255	biological_process	regulation of macromolecule metabolic process	17	138	0.12318840579710146
GO:0034097	biological_process	response to cytokine	2	138	0.014492753623188406
GO:0046785	biological_process	microtubule polymerization	2	138	0.014492753623188406
GO:0006820	biological_process	anion transport	11	138	0.07971014492753623
