Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 377,Area 377,#Peptides,#Unique,#Spec 377,PTM,Avg. Mass,Description
40,38,EJK72475,46.04,9,9,9.37E4,1,1,1,,13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
40,39,EJK63755,46.04,3,3,9.37E4,1,1,1,,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
16,132,|#CONTAM#K1C9_HUMAN|,44.02,4,4,4.76E5,2,2,2,,62129,sp|#CONTAM#K1C9_HUMAN|
11,711,ETNP_100,43.42,10,10,0E0,3,1,3,Oxidation (M),30242,hypothetical protein
11,712,ETNP_120,43.42,9,9,0E0,3,1,3,Oxidation (M),34262,hypothetical protein
17,2143,ETNP_120,33.74,20,20,2.17E7,1,1,2,,5568,hypothetical protein
17,2142,ETNP_180,33.74,20,20,2.17E7,1,1,2,,5568,hypothetical protein
42,150318,ETNP_160,30.91,3,3,1.57E5,1,1,1,,24889,tRNA dimethylallyltransferase
42,150321,ETNP_180,30.91,2,2,1.57E5,1,1,1,,33508,tRNA dimethylallyltransferase
42,150322,ETNP_300,30.91,2,2,1.57E5,1,1,1,,33508,tRNA dimethylallyltransferase
42,150326,ETNP_160,30.91,2,2,1.57E5,1,1,1,,44529,Putrescine aminotransferase
42,150333,ETNP_300,30.91,2,2,1.57E5,1,1,1,,45256,Putrescine aminotransferase
42,150334,ETNP_180,30.91,2,2,1.57E5,1,1,1,,49567,Putrescine aminotransferase
42,150336,NP_100,30.91,1,1,1.57E5,1,1,1,,56442,Pyruvate-flavodoxin oxidoreductase
42,150337,NP_85,30.91,1,1,1.57E5,1,1,1,,70728,Pyruvate-flavodoxin oxidoreductase
42,150338,NP_300,30.91,1,1,1.57E5,1,1,1,,70728,Pyruvate-flavodoxin oxidoreductase
41,2147,CBE69591,29.75,2,2,1.55E6,1,1,1,,58424,Indole-3-pyruvate decarboxylase Indolepyruvate decarboxylase Candidatus Methylomirabilis oxyfera
41,1617,WP_015349883,29.75,0,0,1.55E6,1,1,1,,202176,polyketide synthase Myxococcus stipitatus
18,97518,NP_100,29.42,8,8,2.95E5,1,1,2,,10189,hypothetical protein
18,150319,ETNP14_68,29.42,5,5,2.95E5,1,1,2,,15929,Arsenate-mycothiol transferase ArsC2
18,150323,ETNP_90,29.42,3,3,2.95E5,1,1,2,,25548,Electron transfer flavoprotein subunit alpha
18,150324,ETNP_120,29.42,2,2,2.95E5,1,1,2,,33478,hypothetical protein
18,150325,ETNP_150,29.42,2,2,2.95E5,1,1,2,,33478,hypothetical protein
18,150327,NP_85,29.42,2,2,2.95E5,1,1,2,,32989,Electron transfer flavoprotein subunit alpha
18,150328,ETNP14_68,29.42,2,2,2.95E5,1,1,2,,33149,Electron transfer flavoprotein subunit alpha
18,150329,ETNP14_68,29.42,2,2,2.95E5,1,1,2,,32990,Electron transfer flavoprotein subunit alpha
18,150330,ETNP14_120,29.42,2,2,2.95E5,1,1,2,,32989,Electron transfer flavoprotein subunit alpha
18,150331,WP_001009742,29.42,2,2,2.95E5,1,1,2,,35037,hypothetical protein Acinetobacter baumannii
18,150332,ADI91164.1,29.42,2,2,2.95E5,1,1,2,,35291,hypothetical protein AOLE_11375 [Acinetobacter oleivorans DR1]
14,150317,XP_003059294,29.03,2,2,1.84E8,1,1,2,,36010,predicted protein  Micromonas pusilla CCMP1545
14,150335,ETNP_120,29.03,1,1,1.84E8,1,1,2,,161710,DEAD-box ATP-dependent RNA helicase CshA
19,19,XP_003061104,28.99,4,4,3.89E5,2,2,2,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
44,150340,ACA18986.1,27.12,3,3,2.78E5,1,1,1,,25117,transcriptional regulator  GntR family [Methylobacterium sp. 4-46]
47,150342,AAV95197.2,26.66,2,2,3.48E3,1,1,1,,40867,tellurite resistance protein [Ruegeria pomeroyi DSS-3]
45,92687,ABE39818.1,26.45,3,3,1.02E6,1,1,1,,42362,signal transduction histidine kinase  nitrogen specific  NtrB [Rhodopseudomonas palustris BisB5]
46,150341,ETNP14_68,26.30,6,6,4.1E5,1,1,1,,14632,hypothetical protein
46,150343,WP_014475062,26.30,2,2,4.1E5,1,1,1,,42661,aldolase Arcobacter sp L
20,238,XP_003061754,25.71,11,11,1.17E5,2,2,2,,15356,histone H3  Micromonas pusilla CCMP1545
20,239,XP_003059221,25.71,11,11,1.17E5,2,2,2,,15356,predicted protein  Micromonas pusilla CCMP1545
20,541,XP_002181134,25.71,11,11,1.17E5,2,2,2,,15327,H3.3  Phaeodactylum tricornutum CCAP 1055
20,492,XP_003057560,25.71,11,11,1.17E5,2,2,2,,15436,histone H3  Micromonas pusilla CCMP1545
20,237,XP_003061708,25.71,11,11,1.17E5,2,2,2,,15356,predicted protein  Micromonas pusilla CCMP1545
20,240,XP_003082036,25.71,9,9,1.17E5,2,2,2,,18865,Histones H3 and H4 ISS  Ostreococcus tauri
20,536,EJK48130,25.71,9,9,1.17E5,2,2,2,,18750,hypothetical protein THAOC_33105  Thalassiosira oceanica
20,241,ETNP_100,25.71,8,8,1.17E5,2,2,2,,21085,Core histone H2A/H2B/H3/H4
20,245,XP_003079482,25.71,7,7,1.17E5,2,2,2,,23974,Histones H3 and H4 ISS  Ostreococcus tauri
24,150339,WP_014435771,25.45,1,1,4.28E5,1,1,1,,149645,hypothetical protein Phycisphaera mikurensis
25,150344,ACL72616.1,25.36,2,2,0E0,1,1,1,,45097,metal dependent phosphohydrolase [Thioalkalivibrio sulfidiphilus HL-EbGr7]
25,150345,ETNP14_68,25.36,6,6,0E0,1,1,1,,16019,Histidinol-phosphatase
48,42706,ETNP_300,25.26,2,2,4.93E5,1,1,1,,40593,putative acetyl-CoA acyltransferase
49,150346,ETNP_90,25.02,3,3,1.53E5,1,1,1,,31346,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
49,150347,virus_ANPENILN_00669,25.02,1,1,1.53E5,1,1,1,,71742,hypothetical protein
49,150348,virus_CCADEAMM_48807,25.02,1,1,1.53E5,1,1,1,,71295,hypothetical protein
49,150349,virus_CCADEAMM_13526,25.02,1,1,1.53E5,1,1,1,,71827,hypothetical protein
49,150350,virus_ANPENILN_00726,25.02,1,1,1.53E5,1,1,1,,72938,hypothetical protein
49,150351,virus_CCADEAMM_15509,25.02,1,1,1.53E5,1,1,1,,73441,hypothetical protein
49,150352,virus_CCADEAMM_19898,25.02,1,1,1.53E5,1,1,1,,73418,hypothetical protein
49,150353,SAR116,25.02,1,1,1.53E5,1,1,1,,72464,hypothetical protein
50,150354,ETNP_120,24.79,3,3,0E0,1,1,1,,25450,hypothetical protein
50,150355,WP_011342036,24.79,1,1,0E0,1,1,1,,97437,haloacid dehalogenase Pelobacter carbinolicus
51,150356,ETNP_140,24.17,2,2,1.71E5,1,1,1,Carbamidomethylation,45617,hypothetical protein
15,42704,CAN91477.1,23.65,2,2,6.07E7,1,1,2,,56854,hypothetical protein sce1319 [Sorangium cellulosum So ce56]
52,150357,ETNP_90,23.32,11,11,1.78E5,1,1,1,,7015,hypothetical protein
52,150359,ETNP_140,23.32,2,2,1.78E5,1,1,1,,37584,hypothetical protein
52,150360,ETNP_120,23.32,2,2,1.78E5,1,1,1,,37584,hypothetical protein
52,150361,ETNP_120,23.32,2,2,1.78E5,1,1,1,,37584,hypothetical protein
52,150362,ETNP_180,23.32,2,2,1.78E5,1,1,1,,37584,hypothetical protein
52,150363,ETNP_160,23.32,2,2,1.78E5,1,1,1,,37584,hypothetical protein
53,150364,ETNP_120,22.80,8,8,3.34E4,1,1,1,,10212,hypothetical protein
56,150366,KUK90390,22.29,2,2,2.94E6,1,1,1,Carbamidomethylation,31709,asparaginase Marinimicrobia bacterium 46_43
55,56592,ETNP_180,21.80,5,5,3.12E5,1,1,1,,17234,phosphodiesterase YaeI
55,56594,ETNP_160,21.80,5,5,3.12E5,1,1,1,,19125,phosphodiesterase YaeI
55,56595,ETNP_120,21.80,4,4,3.12E5,1,1,1,,21367,phosphodiesterase YaeI
55,56596,ETNP_300,21.80,3,3,3.12E5,1,1,1,,27069,putative metallophosphoesterase
55,56597,ETNP_120,21.80,3,3,3.12E5,1,1,1,,27069,putative metallophosphoesterase
57,150368,ETNP14_68,21.51,2,2,3.05E4,1,1,1,,41516,hypothetical protein
60,150371,ETNP_180,21.20,2,2,6.03E5,1,1,1,,32782,hypothetical protein
58,150369,ETNP14_68,21.16,8,8,7.44E4,1,1,1,,9542,50S ribosomal protein L27
59,150370,WP_009772871.1,20.98,5,5,0E0,1,1,1,Oxidation (M),39116,5-(carboxyamino)imidazole ribonucleotide synthase [marine actinobacterium PHSC20C1]
62,150373,ETNP_140,20.82,5,5,8.55E4,1,1,1,,18152,hypothetical protein
62,150374,ETNP14_68,20.82,4,4,8.55E4,1,1,1,,21930,NADPH-dependent FMN reductase
62,150375,ETNP_160,20.82,3,3,8.55E4,1,1,1,,28463,hypothetical protein
62,150377,WP_015404226,20.82,2,2,8.55E4,1,1,1,,35466,hypothetical protein Desulfocapsa sulfexigens
62,150378,ETNP_120,20.82,2,2,8.55E4,1,1,1,,36345,Sorbitol dehydrogenase
74,150388,BAJ29183.1,20.17,2,2,8.14E4,1,1,1,,41861,putative deacetylase [Kitasatospora setae KM-6054]
74,150393,ETNP_120,20.17,1,1,8.14E4,1,1,1,,86313,NADH-quinone oxidoreductase chain 3
70,2838,XP_003061201,20.17,1,1,2.57E5,1,1,1,,137841,predicted protein  Micromonas pusilla CCMP1545
9,57428,ETNP14_120,20.11,3,3,4.54E6,1,1,5,,22908,D-inositol-3-phosphate glycosyltransferase
64,150379,ETNP_70,20.09,2,2,3.15E4,1,1,1,,51910,hypothetical protein
73,150386,ETNP_120,20.05,2,2,1.22E4,1,1,1,,31362,hypothetical protein
67,150381,ETNP14_120,20.00,1,1,1.09E5,1,1,1,Carbamidomethylation,74718,Aminomethyltransferase
67,150382,ETNP_180,20.00,1,1,1.09E5,1,1,1,Carbamidomethylation,88225,Aminomethyltransferase
66,66445,ETNP14_68,20.00,15,15,3.51E5,1,1,1,,8925,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
