ProteinID,Alignments,SpecCounts,Unique,Coverage,Description,,,,
PMM0142,4,4,4,0.345,| PMM0142 | RNA recognition motif-containing protein,,,,
PMM0144,5,5,5,0.104,| pds,crtD | phytoene desaturase,,,
PMM0145,2,2,2,0.087,| PMM0145 | NADH dehydrogenase I subunit M,,,,
PMM0147,4,4,3,0.12,| rbcR | putative Rubisco transcriptional regulator,,,,
PMM0149,3,3,3,0.046,| ndhF | NAD(P)H-quinone oxidoreductase subunit F,,,,
PMM0150,2,2,2,0.029,| ndhD | NAD(P)H-quinone oxidoreductase subunit 4,,,,
PMM0152,2,2,2,0.048,| PMM0152 | putative sugar-phosphate nucleotidyl transferase,,,,
PMM0153,2,2,2,0.088,| PMM0153 | methylenetetrahydrofolate reductase,,,,
PMM0155,1,1,1,0.051,| PMM0155 | hypothetical protein,,,,
PMM0156,1,1,1,0.03,| ppnK | inorganic polyphosphate/ATP-NAD kinase,,,,
PMM0159,1,1,1,0.058,| ndhI | NADH dehydrogenase subunit I,,,,
PMM0161,7,8,7,0.186,| gltA | citrate synthase,,,,
PMM0162,2,2,2,0.037,| PMM0162 | hypothetical protein,,,,
PMM0163,1,1,1,0.078,| PMM0163 | hypothetical protein,,,,
PMM0164,3,3,3,0.075,| trpB | tryptophan synthase subunit beta,,,,
PMM0167,2,2,2,0.067,| purE | phosphoribosylaminoimidazole carboxylase,,,,
PMM0168,4,4,4,0.155,| chlM | Mg-protoporphyrin IX methyl transferase,,,,
PMM0169,9,11,8,0.227,| PMM0169 | two-component response regulator,,,,
PMM0170,1,1,1,0.026,| PMM0170 | NifS-like aminotransferase class-V,,,,
PMM0172,7,7,7,0.175,| ndhH | NAD(P)H-quinone oxidoreductase subunit H,,,,
PMM0173,2,2,2,0.14,| PMM0173 | hypothetical protein,,,,
PMM0174,2,2,2,0.035,| menE | putative O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),,,,
PMM0175,1,1,1,0.034,| menC | putative O-succinylbenzoate synthase,,,,
PMM0178,2,3,2,0.049,| gshB | glutathione synthetase,,,,
PMM0179,5,5,5,0.357,| PMM0179 | glutaredoxin,,,,
PMM0184,1,1,1,0.061,| pabA | para-aminobenzoate synthase component II,,,,
PMM0185,1,1,1,0.041,| PMM0185 | hypothetical protein,,,,
PMM0187,1,1,1,0.017,| argS | arginyl-tRNA synthetase,,,,
PMM0188,2,2,2,0.069,| nadC | nicotinate-nucleotide pyrophosphorylase:quinolinate phosphoriobsyl transferase,,,,
PMM0189,2,2,2,0.043,| trmE | tRNA modification GTPase TrmE,,,,
PMM0190,1,1,1,0.047,| PMM0190 | hypothetical protein,,,,
PMM0191,4,4,4,0.039,| spoT | guanosine-3',5'-bis(diphosphate) 3'-diphosphatase, (ppGpp)ase,,
PMM0194,4,4,4,0.101,| rbgA | ribosomal biogenesis GTPase,,,,
PMM0195,16,24,16,0.281,| pgk | phosphoglycerate kinase,,,,
PMM0197,1,1,1,0.019,| murG | undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,,,,
PMM0198,1,1,1,0.021,| hisC/cobC | aminotransferase class-I,,,,
PMM0199,3,3,2,0.085,| pyrD | dihydroorotate dehydrogenase 2,,,,
PMM0200,5,5,5,0.175,| rnhA | ribonuclease HI,,,,
PMM0201,15,27,15,0.427,| rplL | 50S ribosomal protein L7/L12,,,,
PMM0202,2,3,2,0.131,| rplJ | 50S ribosomal protein L10,,,,
PMM0203,7,7,7,0.234,| rplA | 50S ribosomal protein L1,,,,
PMM0204,2,2,2,0.17,| rplK | 50S ribosomal protein L11,,,,
PMM0205,5,6,4,0.192,| nusG | transcription antitermination protein NusG,,,,
PMM0207,6,6,6,0.069,| clpB2 | putative ATP-dependent Clp protease, Hsp 100, ATP-binding subunit ClpB,,
PMM0208,9,9,9,0.216,| eno | enolase,,,,
PMM0209,1,1,1,0.02,| PMM0209 | putative kinase,,,,
PMM0210,2,2,2,0.238,| PMM0210 | hypothetical protein,,,,
PMM0211,5,5,5,0.132,| trxB | FAD-dependent pyridine nucleotide-disulphide oxidoreductase,,,,
PMM0212,3,4,3,0.215,| PMM0212 | hypothetical protein,,,,
PMM0213,1,1,1,0.021,| sbtA | putative sodium-dependent bicarbonate transporter,,,,
PMM0214,6,14,6,0.085,| PMM0214 | putative sulfate transporter,,,,
PMM0215,6,7,6,0.099,| PMM0215 | delta-aminolevulinic acid dehydratase,,,,
PMM0219,1,1,1,0.183,| PMM0219 | hypothetical protein,,,,
PMM0221,1,1,1,0.019,| PMM0221 | glutathione S-transferase C terminus,,,,
PMM0222,3,4,3,0.088,| PMM0222 | aspartoacylase,,,,
PMM0223,5,6,5,0.133,| psbA | photosystem II PsbA protein (D1),,,,
PMM0224,4,4,4,0.113,| aroC | chorismate synthase,,,,
PMM0225,1,1,1,0.033,| PMM0225 | 2-keto-3-deoxy-6-phosphogluconate aldolase,,,,
PMM0226,5,6,5,0.094,| ftsH2 | cell division protein FtsH2,,,,
PMM0227,4,4,4,0.09,| cysD | ATP-sulfurylase,,,,
PMM0228,9,16,9,0.231,| psbO | photosystem II manganese-stabilizing protein,,,,
PMM0229,1,1,1,0.029,| dfp | putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase,,,,
PMM0231,1,1,1,0.133,| PMM0231 | hypothetical protein,,,,
PMM0232,1,1,1,0.062,| PMM0232 | hypothetical protein,,,,
PMM0233,3,4,3,0.086,| pyrB | aspartate carbamoyltransferase catalytic subunit,,,,
PMM0235,4,5,4,0.433,| gatC | aspartyl/glutamyl-tRNA amidotransferase subunit C,,,,
PMM0238,8,8,8,0.078,| ileS | isoleucyl-tRNA synthetase,,,,
PMM0241,4,4,4,0.093,| PMM0241 | phosphotransferase superclass,,,,
PMM0243,2,2,1,0.066,| thyX | FAD-dependent thymidylate synthase,,,,
PMM0244,2,2,2,0.112,| dcd | deoxycytidine triphosphate deaminase,,,,
PMM0245,1,1,1,0.037,| PMM0245 | cob(I)alamin adenosyltransferase,,,,
PMM0247,2,2,1,0.046,| PMM0247 | hypothetical protein,,,,
PMM0248,1,1,1,0.041,| PMM0248 | hypothetical protein,,,,
PMM0250,4,4,4,0.172,| pth | peptidyl-tRNA hydrolase,,,,
PMM0251,1,4,1,0.121,| psbH | photosystem II reaction center protein H,,,,
PMM0254,8,8,8,0.111,| PMM0254 | hypothetical protein,,,,
PMM0257,4,4,4,0.088,| PMM0257 | molybdenum cofactor biosynthesis protein,,,,
PMM0258,9,9,9,0.239,| glyA | serine hydroxymethyltransferase,,,,
PMM0260,1,1,1,0.129,| PMM0260 | hypothetical protein,,,,
PMM0263,1,1,1,0.016,| amt1 | ammonium transporter,,,,
PMM0266,3,3,3,0.062,| purH | bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,,,,
PMM0269,4,4,4,0.103,| PMM0269 | two-component sensor histidine kinase,,,,
PMM0270,1,1,1,0.037,| CobS | cobalamin-5-phosphate synthase CobS,,,,
PMM0272,1,1,1,0.152,| psbK | photosystem II reaction center protein K,,,,
PMM0273,4,4,4,0.147,| PMM0273 | putative oxidoreductase,,,,
PMM0274,3,3,3,0.062,| PMM0274 | hypothetical protein,,,,
PMM0275,2,2,2,0.118,| pyrE | orotate phosphoribosyltransferase,,,,
PMM0276,1,1,1,0.032,| PMM0276 | hypothetical protein,,,,
PMM0277,1,1,1,0.019,| PMM0277 | putative nuclease (RecB family),,,,
PMM0278,6,6,6,0.128,| PMM0278 | phosphotransferase superclass,,,,
PMM0279,1,1,1,0.052,| PMM0279 | hypothetical protein,,,,
PMM0282,8,10,8,0.358,| fabI | enoyl-(acyl carrier protein) reductase,,,,
PMM0284,4,4,4,0.077,| degT | putative pleiotropic regulatory protein,,,,
PMM0285,1,1,1,0.013,| phr | putative DNA photolyase,,,,
PMM0286,3,3,3,0.118,| PMM0286 | NUDIX hydrolase,,,,
PMM0288,3,3,3,0.042,| chlD | protoporphyrin IX magnesium chelatase subunit ChlD,,,,
PMM0289,2,2,2,0.068,| PMM0289 | putative ABC transporter,,,,
PMM0291,1,1,1,0.023,| PMM0291 | hypothetical protein,,,,
PMM0292,1,1,1,0.051,| ndhJ | NADH dehydrogenase subunit J,,,,
PMM0295,2,2,2,0.141,| rub | putative rubredoxin,,,,
PMM0298,1,1,1,0.17,| psbF | cytochrome b559 subunit beta,,,,
PMM0301,4,4,4,0.121,| PMM0301 | 5'-methylthioadenosine phosphorylase,,,,
PMM0302,7,8,7,0.085,| selD | selenide,water dikinase,,,
PMM0304,3,3,3,0.031,| uvrD | UvrD/REP helicase,,,,
PMM0306,1,1,1,0.044,| cpeS | phycoerythrin linker protein CpeS-like protein,,,,
PMM0310,4,4,4,0.076,| PMM0310 | carbohydrate kinase,,,,
PMM0311,8,9,8,0.126,| metK | S-adenosylmethionine synthetase,,,,
PMM0312,7,9,7,0.196,| rps1a | 30S ribosomal protein S1,,,,
PMM0313,1,1,1,0.063,| nrdR | transcriptional regulator NrdR,,,,
PMM0315,12,21,12,0.152,| psbB | photosystem II PsbB protein (CP47),,,,
PMM0316,1,1,0,0.058,| PMM0316 | ferredoxin,,,,
PMM0318,1,1,1,0.024,| hemK | putative protein methyltransferase,,,,
PMM0320,8,8,8,0.491,| minE | cell division topological specificity factor MinE,,,,
PMM0321,4,4,4,0.144,| minD | putative septum site-determining protein MinD,,,,
PMM0322,1,1,1,0.041,| minC | septum site-determining protein,,,,
PMM0323,2,2,2,0.045,| PMM0323 | hypothetical protein,,,,
PMM0324,5,7,5,0.107,| ctpA | carboxyl-terminal protease,,,,
PMM0325,2,2,2,0.11,| petB | cytochrome b6,,,,
PMM0327,3,3,3,0.069,| PMM0327 | putative neutral invertase-like protein,,,,
PMM0329,1,2,1,0.13,| psaE | photosystem I reaction center subunit IV,,,,
PMM0330,2,5,2,0.071,| PMM0330 | LysM domain-containing protein,,,,
PMM0331,3,3,2,0.054,| PMM0331 | putative aldehyde dehydrogenase,,,,
PMM0332,1,1,1,0.046,| PMM0332 | rhomboid family protein,,,,
PMM0336,2,2,0,0.041,| PMM0336 | plastoquinol terminal oxidase,,,,
PMM0338,1,1,1,0.111,| PMM0338 | hypothetical protein,,,,
PMM0340,1,1,1,0.054,| PMM0340 | hypothetical protein,,,,
PMM0343,2,2,2,0.104,| PMM0343 | mttA/Hcf106 family protein,,,,
PMM0345,1,2,1,0.067,| PMM0345 | putative bacterioferritin comigratory protein,,,,
PMM0353,1,1,1,0.025,| PMM0353 | glycosyl transferase family protein,,,,
PMM0355,3,3,3,0.292,| PMM0355 | hypothetical protein,,,,
PMM0356,5,5,5,0.146,| PMM0356 | 2-hydroxy-6-oxohepta-2,4-dienoate hydrolase,,,
PMM0359,1,1,1,0.135,| PMM0359 | hypothetical protein,,,,
PMM0366,2,2,2,0.157,| PMM0366 | type-1 copper (blue) domain-containing protein,,,,
PMM0367,2,3,2,0.101,| PMM0367 | hypothetical protein,,,,
PMM0370,1,1,1,0.023,| PMM0370 | putative cyanate ABC transporter, substrate binding protein,,,
PMM0372,2,2,2,0.049,| PMM0372 | putative cyanate ABC transporter,,,,
PMM0373,2,2,2,0.15,| cynS | cyanate hydratase,,,,
PMM0377,2,2,2,0.264,| PMM0377 | hypothetical protein,,,,
PMM0378,1,1,1,0.111,| PMM0378 | hypothetical protein,,,,
PMM0379,2,2,2,0.172,| PMM0379 | hypothetical protein,,,,
PMM0389,1,1,1,0.048,| cobI/cbiL | precorrin-2 C20-methyltransferase,,,,
PMM0391,1,1,1,0.015,| engA | GTP-binding protein EngA,,,,
PMM0392,1,1,1,0.036,| PMM0392 | cobalt ABC transporter permease,,,,
PMM0393,5,6,5,0.375,| PMM0393 | hypothetical protein,,,,
PMM0394,1,1,1,0.061,| PMM0394 | hypothetical protein,,,,
PMM0395,2,2,2,0.157,| PMM0395 | hypothetical protein,,,,
PMM0396,4,4,4,0.16,| proC | Delta 1-pyrroline-5-carboxylate reductase,,,,
PMM0397,2,2,2,0.052,| PMM0397 | putative glycosyl transferase, group 1,,,
PMM0398,2,2,2,0.081,| PMM0398 | putative recombination protein O,,,,
PMM0399,1,1,1,0.037,| PMM0399 | putative deoxyribose-phosphate aldolase,,,,
PMM0401,1,1,1,0.042,| lipB | putative lipoate-protein ligase B,,,,
PMM0403,4,9,4,0.176,| PMM0403 | hypothetical protein,,,,
PMM0404,1,1,1,0.068,| PMM0404 | hypothetical protein,,,,
PMM0405,5,6,5,0.108,| pdhC | branched-chain alpha-keto acid dehydrogenase subunit E2,,,,
PMM0406,2,2,2,0.045,| queA | queuosine biosynthesis protein,,,,
PMM0407,10,16,10,0.186,| cysK1 | O-acetylserine (thiol)-lyase A,,,,
PMM0408,2,2,2,0.035,| PMM0408 | putative cystathionine gamma-synthase,,,,
PMM0409,2,2,2,0.054,| metB | putative cystathionine gamma-synthase,,,,
PMM0410,1,1,1,0.035,| rpsD | 30S ribosomal protein S4,,,,
PMM0413,1,1,1,0.02,| murE | UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase,,,
PMM0414,4,4,4,0.158,| PMM0414 | putative short chain dehydrogenase,,,,
PMM0415,2,2,2,0.043,| PMM0415 | putative L-cysteine/cystine lyase,,,,
PMM0416,2,2,2,0.068,| PMM0416 | hypothetical protein,,,,
PMM0417,1,1,1,0.081,| PMM0417 | hypothetical protein,,,,
PMM0419,5,5,5,0.105,| mqo | malate:quinone oxidoreductase,,,,
PMM0420,3,3,3,0.038,| lepA | GTP-binding protein LepA,,,,
PMM0422,1,1,1,0.072,| PMM0422 | tRNA/rRNA methyltransferase (SpoU),,,,
PMM0426,1,1,1,0.016,| PMM0426 | Sun protein (Fmu protein),,,,
PMM0430,8,8,7,0.216,| hisF | imidazole glycerol phosphate synthase subunit HisF,,,,
PMM0433,1,1,1,0.04,| BirA | putative biotin--acetyl-CoA-carboxylase ligase,,,,
PMM0434,1,1,1,0.079,| PMM0434 | ABC transporter ATP-binding protein,,,,
PMM0435,2,2,2,0.04,| ndhB | NAD(P)H-quinone oxidoreductase subunit 2,,,,
PMM0436,3,3,3,0.037,| topA | DNA topoisomerase I,,,,
PMM0440,2,2,2,0.052,| PMM0440 | hypothetical protein,,,,
PMM0441,1,1,1,0.016,| PMM0441 | aldo/keto reductase,,,,
PMM0442,1,1,1,0.059,| ribE | riboflavin synthase subunit alpha,,,,
PMM0448,1,1,1,0.039,| ctaB | putative protoheme IX farnesyltransferase,,,,
PMM0449,3,4,3,0.109,| PMM0449 | putative multidrug efflux ABC transporter,,,,
PMM0451,1,1,1,0.047,| PMM0451 | hypothetical protein,,,,
PMM0452,27,45,25,0.337,| groEL | chaperonin GroEL,,,,
PMM0453,6,6,6,0.217,| fabG | 3-oxoacyl-[acyl-carrier protein] reductase,,,,
PMM0454,3,3,3,0.148,| ispD | 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,,,
PMM0455,2,2,2,0.076,| PMM0455 | hypothetical protein,,,,
PMM0457,2,2,2,0.028,| ppx | putative exopolyphosphatase,,,,
PMM0458,2,2,2,0.074,| PMM0458 | hypothetical protein,,,,
PMM0459,3,3,3,0.12,| cobM | putative precorrin-4 C11-methyltransferase,,,,
PMM0460,1,1,1,0.024,| yvoC | prolipoprotein diacylglyceryl transferase,,,,
PMM0461,3,4,3,0.066,| petA | apocytochrome f,,,,
PMM0462,1,2,1,0.045,| petC | cytochrome b6-f complex iron-sulfur subunit,,,,
PMM0469,3,10,3,0.141,| psaF | photosystem I PsaF protein (subunit III),,,,
PMM0470,1,1,1,0.025,| PMM0470 | o-sialoglycoprotein endopeptidase,,,,
PMM0472,2,3,2,0.048,| PMM0472 | CPA1 family Na+/H+ antiporter,,,,
PMM0473,8,8,8,0.151,| gltX | glutamyl-tRNA synthetase,,,,
PMM0474,2,4,2,0.323,| PMM0474 | hypothetical protein,,,,
PMM0475,3,6,3,0.212,| rplS | 50S ribosomal protein L19,,,,
PMM0477,2,2,2,0.09,| map | methionine aminopeptidase,,,,
PMM0478,1,1,1,0.046,| PMM0478 | short chain dehydrogenase,,,,
PMM0479,4,4,4,0.111,| PMM0479 | BioD-like N-terminal domain of phosphotransacetylase,,,,
PMM0480,1,2,1,0.071,| PMM0480 | hypothetical protein,,,,
PMM0481,6,7,6,0.358,| PMM0481 | putative nucleotide-binding protein,,,,
PMM0482,12,37,12,0.302,| phb | Band 7 protein,,,,
PMM0483,7,8,7,0.169,| hemL | glutamate-1-semialdehyde aminotransferase,,,,
PMM0484,3,3,3,0.11,| xthA | exodeoxyribonuclease III,,,,
PMM0485,1,1,1,0.153,| PMM0485 | hypothetical protein,,,,
PMM0486,3,4,3,0.131,| PMM0486 | hypothetical protein,,,,
PMM0487,1,1,1,0.034,| PMM0487 | hypothetical protein,,,,
PMM0489,2,2,2,0.034,| futB,hitB | putative iron ABC transporter,,,
PMM0490,4,4,4,0.115,| PMM0490 | hypothetical protein,,,,
PMM0491,1,1,1,0.073,| phhB | pterin-4-alpha-carbinolamine dehydratase,,,,
PMM0492,2,2,2,0.099,| PMM0492 | hypothetical protein,,,,
PMM0493,8,8,7,0.134,| cxp | carboxypeptidase Taq (M32) metallopeptidase,,,,
PMM0494,5,6,5,0.231,| ppa | putative inorganic pyrophosphatase,,,,
PMM0495,6,9,6,0.193,| hemC | porphobilinogen deaminase,,,,
PMM0496,5,5,5,0.131,| sigA | RNA polymerase sigma factor RpoD,,,,
PMM0498,1,1,1,0.033,| PMM0498 | hypothetical protein,,,,
PMM0499,4,4,4,0.127,| argB | acetylglutamate kinase,,,,
PMM0501,2,3,2,0.383,| PMM0501 | hypothetical protein,,,,
PMM0502,3,3,3,0.235,| PMM0502 | hypothetical protein,,,,
PMM0503,1,1,1,0.026,| PMM0503 | precorrin-6X reductase,,,,
PMM0504,1,1,0,0.065,| PMM0504 | CutA1 divalent ion tolerance protein,,,,
PMM0505,1,1,1,0.03,| PMM0505 | carbohydrate kinase,,,,
PMM0506,5,6,5,0.092,| purA,adeK | adenylosuccinate synthetase,,,
PMM0507,4,8,4,0.207,| psb27 | putative photosystem II reaction center Psb27 protein,,,,
PMM0508,5,5,5,0.075,| proS | prolyl-tRNA synthetase,,,,
PMM0509,1,1,1,0.069,| PMM0509 | resolvase,,,,
PMM0511,1,1,1,0.055,| ppa | inorganic pyrophosphatase,,,,
PMM0513,1,1,1,0.039,| lepB | Signal peptidase I,,,,
PMM0514,3,3,3,0.079,| PMM0514 | putative dihydroorotase,,,,
PMM0515,7,8,6,0.133,| cobC | putative alpha-ribazole-5'-P phosphatase,,,,
PMM0516,1,1,0,0.02,| PMM0516 | membrane-associated protease,,,,
PMM0519,9,12,9,0.231,| tal | transaldolase B,,,,
PMM0520,5,5,5,0.106,| PMM0520 | NAD binding site,,,,
PMM0521,3,6,3,0.17,| frr | ribosome recycling factor,,,,
PMM0523,2,2,2,0.087,| cobO | cob(I)alamin adenosyltransferase,,,,
PMM0525,1,1,1,0.031,| hemH | ferrochelatase,,,,
PMM0526,8,9,7,0.129,| ilvH | acetolactate synthase 3 catalytic subunit,,,,
PMM0527,2,2,2,0.145,| PMM0527 | hypothetical protein,,,,
PMM0528,1,1,1,0.038,| PMM0528 | hypothetical protein,,,,
PMM0529,2,2,2,0.05,| PMM0529 | hypothetical protein,,,,
PMM0530,3,3,3,0.059,| rps1b | 30S ribosomal protein S1 homolog B, putative Nbp1,,,
PMM0531,4,4,4,0.166,| PMM0531 | creatininase,,,,
PMM0533,3,3,3,0.084,| PMM0533 | hypothetical protein,,,,
PMM0536,2,2,1,0.061,| folE | putative GTP cyclohydrolase I,,,,
PMM0537,2,3,2,0.077,| trpF | phosphoribosylanthranilate isomerase,,,,
PMM0538,3,3,3,0.066,| PMM0538 | hypothetical protein,,,,
PMM0539,2,2,2,0.081,| PMM0539 | protein ligase,,,,
PMM0542,3,3,3,0.066,| por | protochlorophyllide oxidoreductase,,,,
PMM0543,2,2,2,0.095,| chlL | protochlorophyllide reductase iron-sulfur ATP-binding protein,,,,
PMM0544,1,1,1,0.023,| chlB | light-independent protochlorophyllide reductase subunit B,,,,
