Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
66,13080,PMM1074,164.52,29,29,6.13E7,12,12,17,Carbamidomethylation; Oxidation (M),57964,| zwf | glucose-6-phosphate 1-dehydrogenase
30,16139,PMM0395,163.66,46,46,1.33E8,6,6,27,Oxidation (M); Deamidation (NQ),21147,| PMM0395 | hypothetical protein
22,12773,PMM0228,162.66,21,21,1.15E9,15,15,33,Cation:Fe[II]; Deamidation (NQ),28114,| psbO | photosystem II manganese-stabilizing protein
63,9964,PMM1652,161.32,22,22,5.35E7,10,10,18,Carbamidomethylation; Deamidation (NQ),74309,| PMM1652 | hypothetical protein
89,9819,PMM0238,161.03,13,13,7.17E7,11,11,14,Carbamidomethylation; Deamidation (NQ),111413,| ileS | isoleucyl-tRNA synthetase
81,13258,PMM1689,160.93,23,23,1.13E8,9,9,15,Carbamidomethylation; Oxidation (M),59829,| pyrG | CTP synthetase
2,10366,PMM0452,160.82,15,15,1.15E9,7,7,65,Cation:Fe[II]; Deamidation (NQ),61441,| groEL | chaperonin GroEL
91,10009,PMM1509,160.74,14,14,9.85E7,7,7,15,Oxidation (M),75690,| fusA | elongation factor G
65,9935,PMM0758,160.31,21,21,5.92E7,9,9,18,Carbamidomethylation; Oxidation (M),67887,| sir | sulfite reductase subunit beta
79,10421,PMM1298,160.29,21,21,1.41E8,8,8,16,Deamidation (NQ),51449,| lpdA | dihydrolipoamide dehydrogenase
40,16027,PMM1055,158.78,33,33,2.93E8,10,10,22,Carbamidomethylation; Oxidation (M); Deamidation (NQ),40316,| chlI | protoporphyrin IX magnesium chelatase subunit ChlI
37,12780,PMM0901,156.73,13,13,6.84E8,7,7,23,Carbamidomethylation; Cation:Fe[II]; Oxidation (M),72552,| htpG | heat shock protein 90
109,16037,PMM1451,156.68,14,14,5.66E7,6,6,10,Carbamidomethylation,54340,| atpA | F0F1 ATP synthase subunit alpha
35,13336,PMM0627,156.31,12,12,2.43E8,6,6,27,Oxidation (M); Deamidation (NQ),38660,| pcb | light-harvesting complex protein
45,16047,PMM1622,155.45,29,29,3.36E8,11,11,22,Deamidation (NQ),37254,| mreB | rod shape-determining protein MreB
90,10134,PMM1066,155.07,21,21,4.2E7,8,8,13,Carbamidomethylation; Deamidation (NQ),59247,| leuA | 2-isopropylmalate synthase
113,13288,PMM1301,154.70,22,22,4.62E7,7,7,13,Carbamidomethylation,45882,| argD | acetylornithine aminotransferase
137,13192,PMM0480,152.64,51,51,6.13E7,5,5,10,Carbamidomethylation; Cation:Fe[II]; Deamidation (NQ),18669,| PMM0480 | hypothetical protein
107,9807,PMM0831,152.27,10,10,4.48E7,8,8,10,Carbamidomethylation; Methylation(KR),150089,| chlH | magnesium chelatase subunit H
97,10571,PMM0282,152.26,33,33,1.1E8,7,7,13,Carbamidomethylation; Cation:Fe[II],27716,| fabI | enoyl-(acyl carrier protein) reductase
69,9760,PMM1512,151.88,8,8,5.68E7,11,11,16,Carbamidomethylation; Oxidation (M),168148,| glsF | ferredoxin-dependent glutamate synthase
155,16088,PMM0762,151.51,18,18,4.66E7,7,7,9,Oxidation (M),66793,| typA | tyrosine binding protein
99,10212,PMM1665,151.17,21,21,1.28E8,7,7,14,Cation:Fe[II]; Oxidation (M),44463,| sqdB | sulfolipid (UDP-sulfoquinovose) biosynthesis protein
74,16028,PMM1707,150.98,21,21,1.75E8,10,10,17,Oxidation (M),44675,| argG | argininosuccinate synthase
47,16052,PMM1630,150.84,25,25,1.46E8,8,8,20,Cation:Fe[II]; Oxidation (M),51437,| PMM1630 | Mg2+ transporter
93,10596,PMM1338,150.34,14,14,1.34E8,8,8,15,Carbamidomethylation,78849,| PMM1338 | chloroplast outer envelope membrane protein
43,12851,PMM0550,150.23,20,20,8.63E8,9,9,23,Carbamidomethylation; Cation:Fe[II],52574,| rbcL | ribulose bisophosphate carboxylase
95,16082,PMM0785,150.06,29,29,1.79E8,8,8,15,Carbamidomethylation,33698,| prk | phosphoribulokinase
116,16046,PMM0878,149.79,27,27,4.91E7,8,7,12,Oxidation (M),34080,| ilvE | branched-chain amino acid aminotransferase
126,9718,PMM0580,149.76,18,18,7.01E7,12,10,12,Oxidation (M),97364,| clpB1 | ATP-dependent Clp protease  Hsp 100  ATP-binding subunit ClpB
59,9795,PMM1639,148.77,17,17,4.43E7,13,13,17,Carbamidomethylation,107766,| secA | preprotein translocase subunit SecA
64,16011,PMM0258,148.66,24,24,1.09E8,8,8,17,Carbamidomethylation,46407,| glyA | serine hydroxymethyltransferase
82,10709,PMM0946,147.36,21,21,8.07E7,7,7,15,Carbamidomethylation; Deamidation (NQ),52187,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A
92,16032,PMM1354,147.01,18,18,8.75E7,7,7,14,Oxidation (M),56744,| serA | D-3-phosphoglycerate dehydrogenase
195,12802,PMM0384,146.45,11,11,1.42E7,7,7,8,Carbamidomethylation,95601,| spnII-interrupted-C | hypothetical protein
100,10138,PMM1246,146.14,14,14,1.08E8,8,8,13,Carbamidomethylation,69748,| PMM1246 | carbamoyltransferase
111,10552,PMM0609,145.12,21,21,4.97E7,7,7,13,Carbamidomethylation,54924,| glgA | glycogen synthase
58,9711,54036848,144.08,10,10,7.29E8,6,5,17,Deamidation (NQ); Methylation(KR),95585,RecName: Full=Chaperone protein ClpB; AltName: Full=Heat shock protein F84.1
131,16036,PMM0060,143.72,24,24,5.72E7,7,7,12,Carbamidomethylation; Deamidation (NQ),49248,| accC | acetyl-CoA carboxylase biotin carboxylase subunit
16,16305,PMM0549,142.94,51,51,1.59E9,9,9,37,,10039,| csoS1 | carboxysome shell protein CsoS1
163,10453,PMM0890,142.09,15,15,7.31E7,7,7,10,,59307,| pgi | glucose-6-phosphate isomerase
67,16309,PMM0906,142.03,52,52,4.37E7,11,11,18,Carbamidomethylation,9013,| psaK | photosystem I PsaK protein (subunit X)
49,10106,PMM1562,141.86,27,27,1.44E8,7,7,21,Carbamidomethylation; Oxidation (M),40165,| recA | recombinase A
104,9881,PMM1610,141.29,13,13,5.16E7,6,6,12,Carbamidomethylation; Oxidation (M),72988,| tktA | transketolase
50,13315,PMM1157,140.46,19,19,2.57E8,7,7,21,Oxidation (M); Deamidation (NQ),39943,| psbD | photosystem II PsbD protein (D2)
41,9970,PMM0970,140.38,24,24,3.34E8,7,7,21,Cation:Fe[II]; Oxidation (M); Deamidation (NQ),47600,| urtA | putative urea ABC transporter  substrate binding protein
108,16049,PMM0770,140.25,15,15,5.84E7,6,6,11,Carbamidomethylation; Oxidation (M),51710,| gnd | 6-phosphogluconate dehydrogenase
208,10098,PMM0613,139.95,16,16,3.22E7,5,5,7,Carbamidomethylation,46888,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase
34,16204,PMM0013,139.93,47,47,7.71E8,8,8,24,Carbamidomethylation; Oxidation (M),22732,| PMM0013 | RNA recognition motif-containing protein
70,16026,PMM0920,139.76,16,16,3.28E8,5,5,14,Carbamidomethylation,52878,| glnA | glutamine synthetase  glutamate--ammonia ligase
117,10378,PMM1261,139.41,20,20,6.23E7,7,7,13,Carbamidomethylation; Deamidation (NQ),53432,| ugd | UDP-glucose 6-dehydrogenase
73,12940,PMM1619,139.31,37,37,9.69E7,8,8,14,Carbamidomethylation,27422,| PMM1619 | two-component response regulator
121,10120,PMM1416,139.26,17,17,5.76E7,7,7,13,Deamidation (NQ),75064,| PMM1416 | hypothetical protein
128,10445,PMM1033,138.98,15,15,1.6E8,7,7,11,,51156,| PMM1033 | cobalamin synthesis protein/P47K
136,10478,PMM0676,138.93,24,24,2.04E7,7,7,11,Carbamidomethylation,45023,| ispG | 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
78,9995,PMM1634,138.64,15,15,8.59E7,10,10,16,,73508,| gyrB | DNA gyrase subunit B
255,12996,PMM0430,138.10,24,24,3.55E7,5,5,7,Carbamidomethylation,27306,| hisF | imidazole glycerol phosphate synthase subunit HisF
211,16042,PMM0962,137.99,17,17,8.12E7,5,5,7,,46018,| PMM0962 | hypothetical protein
15,10720,PMM0016,137.80,23,23,1.36E9,7,7,39,Cation:Fe[II]; Deamidation (NQ),27671,| grpE | heat shock protein GrpE
142,10167,PMM0608,137.07,29,29,9.51E7,7,7,11,Carbamidomethylation,31550,| menB | naphthoate synthase
103,9904,PMM0496,136.51,22,22,3.16E7,8,8,13,,45751,| sigA | RNA polymerase sigma factor RpoD
132,10695,PMM1247,136.41,20,20,1.42E8,6,6,12,Carbamidomethylation; Cation:Fe[II]; Deamidation (NQ),46454,| PMM1247 | hypothetical protein
213,13144,PMM1342,136.29,17,17,1.29E7,6,6,7,Carbamidomethylation,56950,| kaiC | circadian clock protein KaiC
143,16095,PMM0243,136.15,29,29,8.66E7,7,7,10,Carbamidomethylation,24801,| thyX | FAD-dependent thymidylate synthase
172,16123,PMM1542,136.14,31,31,1.25E8,7,7,10,Oxidation (M),22204,| rpsE | 30S ribosomal protein S5
125,16162,PMM0032,135.81,33,33,1.14E8,9,9,12,Carbamidomethylation; Oxidation (M),16273,| PMM0032 | type II secretion system pr
54,16110,PMM0804,135.73,41,41,3.3E8,7,7,18,Cation:Fe[II]; Oxidation (M),21064,| PMM0804 | ferritin
76,12793,PMM0619,135.44,16,16,9.1E7,10,10,16,Carbamidomethylation,74453,| acs | acetyl-coenzyme A synthetase
189,13108,PMM1611,134.66,19,19,3.17E7,6,6,9,Deamidation (NQ),50874,| thiC | thiamine biosynthesis protein ThiC
101,10070,PMM0075,134.55,18,18,1.37E8,6,6,13,,41429,| PMM0075 | hypothetical protein
154,16053,PMM0640,134.22,14,14,1.83E7,4,4,8,Carbamidomethylation; Oxidation (M); Deamidation (NQ),57872,| PMM0640 | hypothetical protein
198,16016,PMM1188,133.36,18,18,3.99E7,6,6,8,Carbamidomethylation,48082,| serS | seryl-tRNA synthetase
52,16035,PMM0315,133.00,23,23,3.42E8,10,10,16,Cation:Fe[II],56091,| psbB | photosystem II PsbB protein (CP47)
51,16056,PMM0781,132.83,17,17,4.81E8,7,7,21,Deamidation (NQ),39000,| cbbA cfxA fbaA fda | fructose-1 6-bisphosphate aldolase
62,16014,PMM0405,132.46,22,22,8.27E7,7,7,16,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Methylation(KR),49186,| pdhC | branched-chain alpha-keto acid dehydrogenase subunit E2
167,10740,PMM1688,132.40,17,17,5.98E7,7,7,9,Carbamidomethylation,67994,| aspS | aspartyl-tRNA synthetase
174,10126,PMM1711,132.25,14,14,2.85E7,7,7,9,Carbamidomethylation,53097,| sps | sucrose phosphate synthase
138,9809,PMM0897,132.07,22,22,3.32E7,8,8,9,Carbamidomethylation,73430,| dnaK | molecular chaperone DnaK
94,16031,PMM0144,131.72,19,19,6.76E7,7,7,15,Carbamidomethylation; Oxidation (M),53353,| pds crtD | phytoene desaturase
156,12838,PMM1286,131.12,14,14,5.71E7,6,6,9,Methylation(KR),53887,| ffh | signal recognition particle protein (SRP54)
120,13075,PMM1596,131.06,22,22,1.07E8,8,8,10,Carbamidomethylation,52630,| icd | isocitrate dehydrogenase
53,13059,PMM1510,130.71,38,38,4.77E8,6,6,20,Oxidation (M); Deamidation (NQ),17357,| rps7 | 30S ribosomal protein S7
164,13110,PMM0128,130.54,33,33,5.28E7,5,5,10,Cation:Fe[II],28628,| rpaA | two-component response regulator
48,10199,PMM1523,130.31,7,7,4.64E8,7,6,21,Carbamidomethylation; Cation:Fe[II],82743,| psaB | photosystem I P700 chlorophyll a apoprotein A2
96,9839,PMM0825,129.10,10,10,2.21E7,9,9,10,,121483,| carB | carbamoyl-phosphate synthase  large subunit
85,10749,PMM1524,128.85,13,13,2.17E8,9,8,16,Carbamidomethylation,84255,| psaA | photosystem I P700 chlorophyll a apoprotein A1
130,10657,PMM1145,128.52,11,11,1.2E8,4,4,11,Oxidation (M); Deamidation (NQ),50072,| pntB | putative nicotinamide nucleotide transhydrogenase  subunit beta
19,12776,PMM0482,128.29,28,28,1.32E9,6,6,34,Cation:Fe[II]; Oxidation (M),29085,| phb | Band 7 protein
149,16102,PMM1588,128.24,34,34,9.1E7,9,9,10,Deamidation (NQ),22740,| PMM1588 | carboxylase domain-containing protein
199,9911,PMM0797,127.61,23,23,6.54E7,6,6,9,Carbamidomethylation,35444,| PMM0797 | putative mRNA binding protein
144,9969,PMM0090,127.53,22,22,3.61E7,6,6,11,,41839,| PMM0090 | serine protease
182,16126,PMM0147,127.36,27,27,1.74E8,6,6,9,Cation:Fe[II],35250,| rbcR | putative Rubisco transcriptional regulator
106,16043,PMM0477,127.22,25,25,1.29E8,7,7,14,,30818,| map | methionine aminopeptidase
327,12839,PMM1570,127.09,19,19,1.91E7,6,6,6,,42681,| PMM1570 | hypothetical protein
115,10548,PMM0045,126.99,17,17,1.62E7,10,9,13,Carbamidomethylation; Deamidation (NQ); Methylation(KR),73425,| PMM0045 | arginine decarboxylase
290,10258,PMM1697,126.88,24,24,4.71E6,5,4,5,Carbamidomethylation; Deamidation (NQ),38319,| PMM1697 | type II alternative sigma-70 family RNA polymerase sigma factor
302,10025,PMM0072,126.82,25,25,2.25E7,4,4,6,,29234,| PMM0072 | ABC transporter  ATP binding component
249,16134,PMM0153,126.04,27,27,2.03E7,6,6,6,Carbamidomethylation,32708,| PMM0153 | methylenetetrahydrofolate reductase
110,13032,PMM1552,125.92,28,28,2.63E8,7,7,13,,27466,| rpsC | 30S ribosomal protein S3
222,10187,PMM0708,125.75,14,14,1.09E7,7,7,8,Carbamidomethylation,82609,| PMM0708 | putative secreted protein
61,10638,PMM1350,125.65,23,23,1.53E9,4,4,19,Carbamidomethylation,20921,| PMM1350 | pentapeptide repeat-containing protein
77,10079,PMM1494,125.41,12,12,5.48E7,11,11,14,Carbamidomethylation; Cation:Fe[II],127148,| infB | translation initiation factor IF-2
214,10181,PMM1332,123.92,15,15,1.18E8,5,5,8,Carbamidomethylation,54029,| PMM1332 | leucyl aminopeptidase
134,16288,PMM1042,123.45,38,38,1.28E8,4,4,11,Deamidation (NQ),18565,| PMM1042 | hpothetical protein
216,10262,PMM1700,123.42,10,10,1.95E7,6,6,8,Carbamidomethylation,94884,| acnB | bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
175,10294,PMM0003,122.93,13,13,2.75E7,8,8,10,Carbamidomethylation,85197,| purL | phosphoribosylformylglycinamidine synthase II
112,9921,PMM0312,121.75,20,20,1.91E8,7,7,12,Oxidation (M),40876,| rps1a | 30S ribosomal protein S1
259,12939,PMM0892,121.39,17,17,3.47E7,5,5,7,Carbamidomethylation,38781,| argC | N-acetyl-gamma-glutamyl-phosphate reductase
153,10309,PMM1154,121.31,33,33,7.92E7,4,4,10,,19072,| ilvH | acetolactate synthase 3 regulatory subunit
205,16141,PMM0525,121.18,24,24,1.73E7,8,8,9,,44195,| hemH | ferrochelatase
114,16013,PMM1315,121.06,15,15,1.36E8,4,4,12,,36630,| ilvC | ketol-acid reductoisomerase
201,16051,PMM1065,121.01,14,14,2.52E7,7,7,9,,60998,| PMM1065 | hypothetical protein
181,12965,PMM0871,120.57,10,10,4.09E7,8,8,9,Carbamidomethylation,92758,| pheT | phenylalanyl-tRNA synthetase subunit beta
348,13057,PMM1218,120.56,11,11,1.17E7,4,4,5,Carbamidomethylation,55472,| rfaE | putative ADP-heptose synthase
267,16060,PMM0526,120.44,11,11,4.84E7,6,6,7,,64304,| ilvH | acetolactate synthase 3 catalytic subunit
139,16078,PMM0085,120.26,24,24,6.5E7,4,4,9,,25963,| PMM0085 | VIC family potassium channel protein
176,16093,PMM0494,120.09,28,28,8.38E7,4,4,10,Carbamidomethylation,22147,| ppa | putative inorganic pyrophosphatase
14,13221,PMM1321,120.05,29,29,1.91E9,10,10,40,Cation:Fe[II]; Oxidation (M); Deamidation (NQ),9768,| PMM1321 | histone-like DNA-binding protein
145,13181,PMM1196,119.84,17,17,7.11E7,7,7,11,Carbamidomethylation; Deamidation (NQ),54798,| manC | GDP-mannose pyrophosphorylase
129,16039,PMM1618,119.82,15,15,3.75E7,5,5,11,Oxidation (M),58824,| lysS | lysyl-tRNA synthetase
165,12849,PMM1625,119.71,13,13,5.26E7,6,6,9,Cation:Fe[II]; Oxidation (M),51826,| ahcY | S-adenosyl-L-homocysteine hydrolase
72,16381,PMM0941,119.71,42,42,6.86E7,3,3,16,Carbamidomethylation; Deamidation (NQ),12713,| PMM0941 | cAMP phosphodiesterase class-II
186,13243,PMM1674,119.68,19,19,3.62E7,6,6,9,Oxidation (M),51259,| dnaB | DnaB replicative helicase
133,12856,PMM0058,119.17,32,32,5.63E7,6,6,12,Carbamidomethylation; Deamidation (NQ),37896,| PMM0058 | hypothetical protein
36,10145,PMM0214,119.08,17,17,4.64E8,8,8,25,Carbamidomethylation; Cation:Fe[II]; Oxidation (M),57564,| PMM0214 | putative sulfate transporter
118,16012,PMM0769,119.05,24,24,1.26E8,8,8,12,Carbamidomethylation; Cation:Fe[II],48074,| glgC | glucose-1-phosphate adenylyltransferase
202,10333,PMM1232,119.03,14,14,8.15E7,7,7,8,,48342,| PMM1232 | methyltransferase
240,12785,PMM1637,118.92,16,16,4.41E7,4,4,7,Carbamidomethylation,36043,| PMM1637 | putative transcriptional regulator
158,10411,PMM1269,118.89,20,20,2.92E7,5,5,8,Carbamidomethylation,33004,| ppnK | inorganic polyphosphate/ATP-NAD kinase
169,16054,PMM0172,118.83,26,26,8.72E7,9,9,9,Oxidation (M),45242,| ndhH | NAD(P)H-quinone oxidoreductase subunit H
71,13010,PMM0195,118.46,19,19,3.44E8,4,4,15,Cation:Fe[II]; Oxidation (M); Deamidation (NQ),42964,| pgk | phosphoglycerate kinase
127,13324,PMM0552,118.33,8,8,1.02E8,6,6,10,Oxidation (M),81882,| csoS2 | carboxysome shell protein CsoS2
286,10673,PMM1501,118.30,14,14,2.52E7,6,6,6,,68413,| PMM1501 | ribonuclease E/G
251,9846,PMM0004,118.08,21,21,1.95E7,5,5,7,Carbamidomethylation; Deamidation (NQ),54949,| purF | amidophosphoribosyltransferase
44,16072,PMM0856,117.94,39,39,5.06E8,7,7,18,Carbamidomethylation; Cation:Fe[II]; Deamidation (NQ),21758,| tpx | thioredoxin peroxidase
183,16075,PMM1205,117.12,12,12,3.47E7,4,4,9,Carbamidomethylation,45151,| PMM1205 | NDP-hexose 3 4-dehydratase
171,16020,PMM0674,116.96,19,19,8.6E7,5,5,10,Carbamidomethylation,43909,| aspC | aminotransferase class-I
288,16096,PMM0827,116.62,11,11,1.89E7,5,5,6,,67796,| PMM0827 | ABC transporter
191,12790,PMM0436,116.60,10,10,3.36E7,8,8,8,Carbamidomethylation; Cation:Fe[II]; Methylation(KR),97830,| topA | DNA topoisomerase I
147,12889,PMM1288,116.59,14,14,6.39E7,4,4,8,Carbamidomethylation; Oxidation (M),38727,| pdhA | pyruvate dehydrogenase E1 alpha subunit
141,9729,PMM0207,116.42,13,13,2.3E7,9,8,10,Carbamidomethylation; Deamidation (NQ),104644,| clpB2 | putative ATP-dependent Clp protease  Hsp 100  ATP-binding subunit ClpB
159,10325,PMM0534,116.21,13,13,1.77E7,2,2,8,,37244,| accA | acetyl-CoA carboxylase carboxyltransferase subunit alpha
184,10180,PMM0048,116.05,12,12,4.15E7,7,7,7,Carbamidomethylation,55203,| gatB | aspartyl/glutamyl-tRNA amidotransferase subunit B
194,16236,PMM0469,115.26,33,33,1.08E8,5,5,9,Carbamidomethylation,20153,| psaF | photosystem I PsaF protein (subunit III)
146,16066,PMM1555,114.90,27,27,9.56E7,7,7,11,Carbamidomethylation,31756,| rplB | 50S ribosomal protein L2
242,12918,PMM1164,114.59,16,16,8.15E7,4,4,7,Carbamidomethylation,38210,| futA | putative iron ABC transporter  substrate binding protein
124,13033,PMM1259,114.35,17,17,6.98E7,5,5,8,Carbamidomethylation,43598,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
122,16311,PMM1519,114.20,31,31,7.87E8,5,5,11,Oxidation (M),21408,| psaL | photosystem I reaction center protein subunit XI
228,16165,PMM0821,113.98,17,17,1.42E7,4,4,8,,35863,| PMM0821 | L-asparaginase II
83,10281,PMM0760,113.95,14,14,9.25E7,6,6,15,Carbamidomethylation; Oxidation (M),49470,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase)
457,16151,PMM1257,113.83,17,17,2.23E7,4,4,4,Carbamidomethylation,38722,| PMM1257 | dTDP-glucose 4 6-dehydratase
291,12868,PMM1081,113.69,13,13,1.33E7,5,5,6,,59328,| malQ | putative 4-alpha-glucanotransferase
75,10017,PMM1075,113.42,19,19,4.01E8,6,6,17,Carbamidomethylation; Oxidation (M),41714,| petH | ferredoxin-NADP oxidoreductase (FNR)
301,9790,PMM0577,113.34,24,24,2.27E7,6,5,6,Carbamidomethylation,34643,| PMM0577 | type II alternative sigma-70 family RNA polymerase sigma factor
102,10183,PMM0912,113.11,10,10,4.84E7,3,3,12,Carbamidomethylation,64877,| pykF | pyruvate kinase
293,12878,PMM1609,113.07,13,13,6.27E7,3,3,6,Carbamidomethylation,43369,| fabF | 3-oxoacyl-[acyl-carrier-protein] synthase II
140,16061,PMM0583,112.23,11,11,1.38E8,3,3,11,,38974,| hemE | uroporphyrinogen decarboxylase
257,16132,PMM0615,112.15,23,23,2.09E7,5,5,7,Carbamidomethylation; Deamidation (NQ),30466,| PMM0615 | putative nitrilase
224,16041,PMM0854,111.08,15,15,1.74E7,7,7,8,Carbamidomethylation,64034,| ftsH4 | cell division protein FtsH4
271,16108,PMM1274,111.08,17,17,1.82E7,6,6,7,,39600,| thiE | thiamine-phosphate pyrophosphorylase
209,16048,PMM0590,111.03,12,12,4.06E7,4,4,7,Carbamidomethylation; Deamidation (NQ),48304,| proA | gamma-glutamyl phosphate reductase
329,10214,PMM0948,111.01,11,11,1.7E7,3,3,5,,49145,| PMM0948 | tRNA/rRNA methyltransferase
68,12986,PMM0169,110.88,39,39,2.06E8,8,7,16,Cation:Fe[II]; Oxidation (M); Deamidation (NQ); Methylation(KR),27426,| PMM0169 | two-component response regulator
160,10706,PMM0907,110.86,13,13,3.63E7,6,6,10,Carbamidomethylation; Cation:Fe[II],68936,| Dxs | 1-deoxy-D-xylulose-5-phosphate synthase
219,13228,PMM0323,110.63,19,19,2.44E7,7,7,8,Carbamidomethylation,48910,| PMM0323 | hypothetical protein
269,9959,PMM0565,110.63,14,14,1.5E7,5,5,6,,51989,| dnaA | chromosomal replication initiation protein
