Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
9,25126,ETNP_110m_PROKKA_04004,209.22,72,72,3.64E+07,40,40,69,Deamidation (NQ); Sodium adduct; Mutation,7685,Photosystem I reaction center subunit IV
9,25125,ETNP_140m_PROKKA_82407,209.22,72,72,3.64E+07,40,40,69,Deamidation (NQ); Sodium adduct; Mutation,7685,Photosystem I reaction center subunit IV
9,25124,NP_100m_PROKKA_25090,209.22,72,72,3.64E+07,40,40,69,Deamidation (NQ); Sodium adduct; Mutation,7685,Photosystem I reaction center subunit IV
17,659,ETNP_90m_PROKKA_15076,208.69,68,68,2.40E+07,34,23,56,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Sodium adduct; Dethiomethyl; 5 more,18407,C-phycoerythrin class 2 subunit beta
17,658,ETNP_120m_free_PROKKA_182310,208.69,68,68,2.40E+07,34,23,56,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Sodium adduct; Dethiomethyl; 5 more,18407,C-phycoerythrin class 2 subunit beta
17,657,ETNP_120m_PROKKA_239025,208.69,68,68,2.40E+07,34,23,56,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Sodium adduct; Dethiomethyl; 5 more,18407,C-phycoerythrin class 2 subunit beta
14,24956,ETNP_90m_PROKKA_17321,208.21,57,57,,35,0,58,Oxidation (M); Deamidation (NQ); Sodium adduct; Formylation; Replacement of 2 protons by calcium,29344,Photosystem II manganese-stabilizing polypeptide precursor
5,544,ETNP_90m_PROKKA_180048,204.08,92,92,4.35E+07,62,3,96,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12752,hypothetical protein
5,539,ETNP_100m_particle_PROKKA_13293,204.08,92,92,4.35E+07,62,3,96,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12752,hypothetical protein
5,537,ETNP_110m_PROKKA_26060,204.08,92,92,4.35E+07,62,3,96,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12752,hypothetical protein
5,535,ETNP_140m_PROKKA_125786,204.08,92,92,4.35E+07,62,3,96,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12752,hypothetical protein
6,542,ETNP_110m_PROKKA_10944,202.87,92,92,2.97E+07,62,3,94,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12780,hypothetical protein
6,541,ETNP_100m_particle_PROKKA_129096,202.87,92,92,2.97E+07,62,3,94,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12780,hypothetical protein
6,540,ETNP_90m_PROKKA_62874,202.87,92,92,2.97E+07,62,3,94,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12780,hypothetical protein
6,536,ETNP_140m_PROKKA_61974,202.87,92,92,2.97E+07,62,3,94,Carbamidomethylation; Oxidation (M); Sodium adduct; Ubiquitin; Pyro-glu from Q; Carbamylation,12780,hypothetical protein
19,24994,ETNP_100m_PROKKA_20700,200.14,57,57,3.23E+07,36,36,49,Oxidation (M); Deamidation (NQ); Sodium adduct; Formylation; Tryptophan oxidation to kynurenin,18007,Cytochrome c-550 precursor
19,24993,ETNP14_68mB_PROKKA_05712,200.14,57,57,3.23E+07,36,36,49,Oxidation (M); Deamidation (NQ); Sodium adduct; Formylation; Tryptophan oxidation to kynurenin,18007,Cytochrome c-550 precursor
19,24992,NP_85m_PROKKA_23185,200.14,57,57,3.23E+07,36,36,49,Oxidation (M); Deamidation (NQ); Sodium adduct; Formylation; Tryptophan oxidation to kynurenin,18036,Cytochrome c-550 precursor
29,53,ETNP_100m_particle_PROKKA_120141,188.49,42,42,5.54E+06,18,4,37,Deamidation (NQ); Amidation,51643,Glutamine synthetase
27,24996,WP_036913864,184.84,40,40,4.34E+06,26,4,39,Oxidation (M); Deamidation (NQ); Sodium adduct,29231,photosystem II manganese-stabilizing polypeptide Prochlorococcus
28,97,WP_036915357,182.82,36,36,1.24E+06,16,1,39,Carbamidomethylation; Deamidation (NQ); Dehydration; Pyro-glu from Q,52679,glutamine synthetase Prochlorococcus sp MIT 0701
28,96,WP_011129980,182.82,36,36,1.24E+06,16,1,39,Carbamidomethylation; Deamidation (NQ); Dehydration; Pyro-glu from Q,52689,glutamine synthetase Prochlorococcus marinus
23,393,ETNP_90m_PROKKA_138320,179.58,46,46,1.32E+07,30,19,46,Oxidation (M); Dethiomethyl; Formylation; Carbamylation; Sulphone; Tyrosine oxidation to 2-aminotyrosine,18490,C-phycoerythrin class 2 subunit beta
30,31,ETNP_110m_PROKKA_40292,178.56,44,44,,14,0,34,Carbamidomethylation; Deamidation (NQ); Amidation,45186,Glutamine synthetase
13,169,ETNP_110m_PROKKA_13715,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein HU
13,168,ETNP_100m_PROKKA_47820,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein HU
13,167,WP_011130763,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein Prochlorococcus
13,166,ETNP_160m_PROKKA_172610,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein HU
13,165,ETNP_90m_PROKKA_61191,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein HU
13,164,ETNP_140m_PROKKA_151089,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein HU
13,163,ETNP_90m_PROKKA_53889,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9826,DNA-binding protein HU
13,159,WP_011295240,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9752,DNA-binding protein Prochlorococcus
13,173,ETNP14_68mB_PROKKA_59190,174.93,65,65,7.32E+06,34,8,67,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9841,DNA-binding protein HU
15,170,ETNP14_68mB_PROKKA_50287,173.61,87,87,9.56E+05,44,3,61,Carbamidomethylation; Oxidation (M); Formylation; Pyro-glu from Q,13363,hypothetical protein
24,24977,ETNP14_68maa_PROKKA_166963,172.93,78,78,,20,0,43,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Formylation; Acetylation (Protein N-term); Formylation (Protein N-term),15623,Photosystem I reaction center subunit II
12,133,XP_003058621,172.69,45,45,1.96E+07,63,28,77,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Dehydration; Propionamide (K  X@N-term); 4 more,49730,alpha tubulin  Micromonas pusilla CCMP1545
12,132,XP_003062500,172.69,45,45,1.96E+07,63,28,77,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Dehydration; Propionamide (K  X@N-term); 4 more,49730,alpha tubulin  Micromonas pusilla CCMP1545
22,24959,ETNP_90m_PROKKA_24349,170.94,84,84,9.55E+06,19,2,46,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Dihydroxy; Formylation; 3 more,15726,Photosystem I reaction center subunit II
16,118,WP_011293945,167.89,81,81,4.26E+05,40,1,57,Carbamidomethylation; Oxidation (M); Formylation; Pyro-glu from Q; Mutation,12354,transcriptional regulator Prochlorococcus
16,117,ETNP_60m_PROKKA_04448,167.89,81,81,4.26E+05,40,1,57,Carbamidomethylation; Oxidation (M); Formylation; Pyro-glu from Q; Mutation,12354,hypothetical protein
18,343,ETNP_90m_PROKKA_82892,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9884,DNA-binding protein HU 1
18,342,ETNP_100m_particle_PROKKA_148077,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9884,DNA-binding protein HU 1
18,341,ETNP_120m_PROKKA_328578,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9884,DNA-binding protein HU 1
18,308,ETNP_90m_PROKKA_93078,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9840,DNA-binding protein HU
18,307,ETNP_140m_PROKKA_20457,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9840,DNA-binding protein HU
18,306,ETNP_100m_particle_PROKKA_68767,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9840,DNA-binding protein HU
18,304,WP_028952679,164.68,63,63,1.04E+06,28,2,57,Oxidation (M); Deamidation (NQ); Amidation; Carbamylation,9798,DNA-binding protein Synechococcus
20,561,ETNP_120m_PROKKA_207479,164.32,57,57,4.21E+05,31,1,45,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Pyro-glu from Q,13968,hypothetical protein
31,113,ETNP14_68maa_PROKKA_162902,164.19,40,40,1.33E+05,24,1,33,Carbamidomethylation; Pyro-glu from Q,37294,General L-amino acid-binding periplasmic protein AapJ precursor
25,24985,WP_011131077,163.96,69,69,,16,0,38,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Formylation; Acetylation (Protein N-term); Formylation (Protein N-term),15752,photosystem I protein PsaD Prochlorococcus marinus
25,24984,WP_036911259,163.96,69,69,,16,0,38,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Formylation; Acetylation (Protein N-term); Formylation (Protein N-term),15782,photosystem I reaction center subunit II Prochlorococcus
25,24983,ETNP_120m_free_PROKKA_147575,163.96,69,69,,16,0,38,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Formylation; Acetylation (Protein N-term); Formylation (Protein N-term),15782,Photosystem I reaction center subunit II
38,88,ETNP_110m_PROKKA_01759,162.39,92,92,,21,0,31,Pyro-glu from Q,10831,10 kDa chaperonin
38,87,ETNP_100m_PROKKA_21903,162.39,92,92,,21,0,31,Pyro-glu from Q,10831,10 kDa chaperonin
38,86,ETNP_90m_PROKKA_165094,162.39,92,92,,21,0,31,Pyro-glu from Q,10831,10 kDa chaperonin
38,85,ETNP14_68maa_PROKKA_182361,162.39,92,92,,21,0,31,Pyro-glu from Q,10831,10 kDa chaperonin
38,90,ETNP_90m_PROKKA_150919,162.39,81,81,,21,0,31,Pyro-glu from Q,12462,10 kDa chaperonin
38,89,ETNP_160m_PROKKA_115920,162.39,81,81,,21,0,31,Pyro-glu from Q,12462,10 kDa chaperonin
32,100,WP_011282064,162.11,44,44,,25,0,33,Carbamidomethylation,37685,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
34,251,ETNP14_68maa_PROKKA_99193,160.27,42,42,,22,0,30,Carbamidomethylation; Pyro-glu from Q,37467,General L-amino acid-binding periplasmic protein AapJ precursor
21,401,ETNP14_68maa_PROKKA_67735,158.03,69,69,4.40E+05,31,1,47,Oxidation (M),12780,hypothetical protein
39,108,ETNP_140m_PROKKA_16312,155.65,92,92,1.70E+06,20,1,30,Pyro-glu from Q,10815,10 kDa chaperonin
39,110,ETNP_100m_particle_PROKKA_95343,155.65,81,81,1.70E+06,20,1,30,Pyro-glu from Q,12446,10 kDa chaperonin
39,109,ETNP_120m_PROKKA_272803,155.65,81,81,1.70E+06,20,1,30,Pyro-glu from Q,12446,10 kDa chaperonin
73,21,WP_011127938,153.32,27,27,1.06E+04,12,1,18,,52468,glutamine synthetase Synechococcus sp WH 8102
36,67,ETNP14_120maa_PROKKA_111366,152.81,34,34,,21,0,30,Carbamidomethylation; Pyro-glu from Q,37337,General L-amino acid-binding periplasmic protein AapJ precursor
52,24970,WP_018047900,152.11,13,13,5.65E+06,22,5,29,Oxidation (M); Deamidation (NQ); Pyro-glu from Q; 2 4-diacetamido-2 4 6-trideoxyglucopyranose; Mutation,133487,hypothetical protein Nitrospina sp AB-629-B18
35,253,ETNP14_68maa_PROKKA_64086,151.45,34,34,,19,0,28,Carbamidomethylation; Pyro-glu from Q,37979,General L-amino acid-binding periplasmic protein AapJ precursor
50,24997,ETNP14_68mB_PROKKA_64035,149.94,53,53,1.76E+07,18,17,25,Deamidation (NQ); Methylation(KR); Deoxy; Mutation,19236,Secreted effector protein pipB2
41,68,ETNP14_120mab_PROKKA_36093,149.89,49,49,,19,0,27,Carbamidomethylation; Pyro-glu from Q,22870,General L-amino acid-binding periplasmic protein AapJ precursor
41,124,ETNP14_68mB_PROKKA_183810,149.89,58,58,,19,0,27,Carbamidomethylation; Pyro-glu from Q,19715,General L-amino acid-binding periplasmic protein AapJ precursor
48,188,NP_85m_PROKKA_09530,148.03,35,35,,18,0,24,Carbamidomethylation,36415,General L-amino acid-binding periplasmic protein AapJ precursor
33,790,WP_038543228,146.45,34,34,1.93E+06,17,3,27,Carbamidomethylation; Deamidation (NQ); Formylation; Oxidation or Hydroxylation; Mutation,17823,bleomycin hydrolase Synechococcus sp KORDI-100
47,180,ETNP14_68maa_PROKKA_181927,146.34,53,53,,19,0,25,Carbamidomethylation,22930,General L-amino acid-binding periplasmic protein AapJ precursor
46,263,ETNP14_68mB_PROKKA_95524,145.83,44,44,,19,0,25,Carbamidomethylation,27000,General L-amino acid-binding periplasmic protein AapJ precursor
53,1139,ETNP14_68maa_PROKKA_139945,145.53,48,48,1.24E+07,20,14,28,Carbamidomethylation; Deamidation (NQ); Methylation(others); Mutation,27433,Photosystem II manganese-stabilizing polypeptide precursor
37,105,ETNP14_120maa_PROKKA_66447,145.48,35,35,,19,0,28,Carbamidomethylation; Pyro-glu from Q,37413,General L-amino acid-binding periplasmic protein AapJ precursor
49,24978,ETNP_120m_PROKKA_313997,144.72,27,27,,16,0,24,Carbamidomethylation; Pyro-glu from Q,37469,General L-amino acid-binding periplasmic protein AapJ precursor
83,63,ETNP14_68maa_PROKKA_81354,144.48,79,79,,16,0,22,,10829,10 kDa chaperonin
51,84,ETNP_90m_PROKKA_37981,144.03,27,27,7.71E+03,13,1,24,Carbamidomethylation; Deamidation (NQ); Amidation,52721,Glutamine synthetase
67,17,WP_038652138,142.84,21,21,,10,0,18,Carbamidomethylation,52654,glutamine synthetase Prochlorococcus sp MIT 0801
42,244,ETNP14_120maa_PROKKA_147886,142.65,32,32,,17,0,25,Carbamidomethylation; Pyro-glu from Q,37502,General L-amino acid-binding periplasmic protein AapJ precursor
61,35,ETNP_70m_PROKKA_13039,141.54,75,75,,16,0,23,,10877,10 kDa chaperonin
61,41,WP_036905521,141.54,75,75,,16,0,23,,10891,chaperonin Prochlorococcus
86,24991,ETNP_100m_PROKKA_27346,141.53,27,27,,13,0,14,Carbamidomethylation,30921,General L-amino acid-binding periplasmic protein AapJ precursor
84,9,ETNP_120m_PROKKA_272804,141.37,20,20,3.55E+04,16,1,18,Deamidation (NQ),57387,60 kDa chaperonin 1
84,8,ETNP_90m_PROKKA_150918,141.37,20,20,3.55E+04,16,1,18,Deamidation (NQ),57387,60 kDa chaperonin 1
84,11,ETNP_90m_PROKKA_165095,141.37,20,20,3.55E+04,16,1,18,Deamidation (NQ),57358,60 kDa chaperonin 1
84,10,ETNP_100m_PROKKA_21902,141.37,20,20,3.55E+04,16,1,18,Deamidation (NQ),57358,60 kDa chaperonin 1
55,340,ETNP14_68maa_PROKKA_79872,140.99,35,35,,16,0,22,Carbamidomethylation,32890,General L-amino acid-binding periplasmic protein AapJ precursor
88,59,ETNP_120m_PROKKA_56512,140.78,66,66,,15,0,19,,12346,10 kDa chaperonin
88,58,ETNP_90m_PROKKA_203806,140.78,66,66,,15,0,19,,12346,10 kDa chaperonin
88,57,ETNP_120m_free_PROKKA_36507,140.78,66,66,,15,0,19,,12346,10 kDa chaperonin
66,61,ETNP_90m_PROKKA_49827,138.69,88,88,,15,0,21,,10903,10 kDa chaperonin
65,56,ETNP14_68maa_PROKKA_102613,138.32,75,75,,14,0,20,,10831,10 kDa chaperonin
65,55,ETNP_120m_PROKKA_03508,138.32,75,75,,14,0,20,,10831,10 kDa chaperonin
89,5,WP_011127385,138.27,19,19,2.29E+06,15,1,16,Methylation(KR),57175,molecular chaperone GroEL Synechococcus
89,4,WP_038546435,138.27,19,19,2.29E+06,15,1,16,Methylation(KR),57099,molecular chaperone GroEL Synechococcus sp KORDI-100
57,313,ETNP14_120maa_PROKKA_142729,136.94,45,45,,14,0,20,Carbamidomethylation,22916,General L-amino acid-binding periplasmic protein AapJ precursor
62,344,ETNP14_120mab_PROKKA_93722,136.69,56,56,5.82E+05,14,1,17,Carbamidomethylation; Pyro-glu from Q,19778,General L-amino acid-binding periplasmic protein AapJ precursor
40,1501,WP_006172981,134,32,32,6.63E+05,20,2,27,Deamidation (NQ),12913,transcriptional regulator AbrB Synechococcus sp WH 5701
54,461,XP_002180656,133.81,20,20,6.92E+04,26,2,28,Carbamidomethylation; Oxidation (M); Dehydration; Dethiomethyl; Mutation,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
44,24976,WP_018047899,133.78,40,40,1.08E+07,20,10,24,Carbamidomethylation; Oxidation (M),49419,hypothetical protein Nitrospina sp AB-629-B18
44,24975,ETNP14_68maa_PROKKA_75202,133.78,40,40,1.08E+07,20,10,24,Carbamidomethylation; Oxidation (M),49437,Selenate reductase subunit beta
44,24974,NP_85m_PROKKA_04529,133.78,40,40,1.08E+07,20,10,24,Carbamidomethylation; Oxidation (M),49419,Selenate reductase subunit beta
45,146,ETNP_100m_particle_PROKKA_82300,132.78,77,77,1.77E+07,26,19,31,Carbamidomethylation; Oxidation (M); Mutation,14624,Tubulin/FtsZ family  GTPase domain
93,24982,ETNP14_68maa_PROKKA_171658,130.92,64,64,9.46E+06,10,8,14,Carbamidomethylation; Oxidation (M); Deamidation (NQ),16351,hypothetical protein
43,429,WP_042850021,129.99,37,37,,19,0,28,,12306,AbrB family transcriptional regulator Prochlorococcus sp MIT 0604
82,24998,NP_85m_PROKKA_04528,129.33,14,14,2.78E+04,17,1,22,Oxidation (M); Deamidation (NQ); 2 4-diacetamido-2 4 6-trideoxyglucopyranose; Mutation,95451,Perchlorate reductase subunit alpha precursor
82,24999,ETNP14_120maa_PROKKA_56104,129.33,14,14,2.78E+04,17,1,22,Oxidation (M); Deamidation (NQ); 2 4-diacetamido-2 4 6-trideoxyglucopyranose; Mutation,96721,Perchlorate reductase subunit alpha precursor
58,25099,WP_036913959,129.13,42,42,2.63E+06,10,2,20,Deamidation (NQ),13062,photosystem II complex extrinsic protein precursor U Prochlorococcus
68,25028,ETNP14_68maa_PROKKA_93702,128.71,51,51,1.79E+06,12,1,16,Carbamidomethylation; Deoxy,15614,Photosystem I reaction center subunit II
103,29,WP_042850333,125.65,20,20,,10,0,14,,52814,glutamine synthetase Prochlorococcus sp MIT 0604
60,197,ETNP_90m_PROKKA_04314,125.17,79,79,5.86E+05,17,3,22,Oxidation (M); Deamidation (NQ),10550,Major carboxysome shell protein 1A
60,194,ETNP_100m_particle_PROKKA_26451,125.17,79,79,5.86E+05,17,3,22,Oxidation (M); Deamidation (NQ),10550,Major carboxysome shell protein 1A
59,437,ETNP_120m_particle_PROKKA_209581,125.16,57,57,6.16E+05,19,1,23,Carbamidomethylation; Oxidation (M); Dehydration; Dethiomethyl; Mutation,14995,hypothetical protein
59,438,ETNP_120m_particle_PROKKA_30032,125.16,55,55,6.16E+05,19,1,23,Carbamidomethylation; Oxidation (M); Dehydration; Dethiomethyl; Mutation,15516,hypothetical protein
113,25311,ETNP14_68maa_PROKKA_164198,124.19,59,59,3.90E+06,11,2,13,,8598,Acyl carrier protein
113,25310,ETNP_100m_PROKKA_74688,124.19,59,59,3.90E+06,11,2,13,,8598,Acyl carrier protein
113,25314,ETNP_90m_PROKKA_181880,124.19,53,53,3.90E+06,11,2,13,,9498,Acyl carrier protein
113,25313,ETNP_140m_PROKKA_132622,124.19,53,53,3.90E+06,11,2,13,,9498,Acyl carrier protein
113,25312,ETNP_160m_PROKKA_92744,124.19,53,53,3.90E+06,11,2,13,,9468,Acyl carrier protein
90,25068,ETNP_100m_PROKKA_74107,124.06,34,34,4.09E+06,14,8,17,Carbamidomethylation; Propionamide (K  X@N-term),16306,hypothetical protein
63,198,ETNP_110m_PROKKA_33158,123.3,79,79,1.08E+06,16,2,20,Oxidation (M),10552,Major carboxysome shell protein 1A
63,196,ETNP_160m_PROKKA_02087,123.3,79,79,1.08E+06,16,2,20,Oxidation (M),10552,Major carboxysome shell protein 1A
63,195,ETNP_100m_PROKKA_47359,123.3,79,79,1.08E+06,16,2,20,Oxidation (M),10552,Major carboxysome shell protein 1A
63,193,ETNP14_68maa_PROKKA_134414,123.3,79,79,1.08E+06,16,2,20,Oxidation (M),10552,Major carboxysome shell protein 1A
63,191,ETNP_120m_PROKKA_20159,123.3,79,79,1.08E+06,16,2,20,Oxidation (M),10552,Major carboxysome shell protein 1A
63,190,ETNP_90m_PROKKA_30580,123.3,79,79,1.08E+06,16,2,20,Oxidation (M),10552,Major carboxysome shell protein 1A
124,25146,NP_85m_PROKKA_17755,122.66,23,23,7.02E+06,9,9,10,Oxidation (M); Methylation(KR),38586,Divinyl chlorophyll a/b light-harvesting protein PcbB
75,25004,ETNP_120m_PROKKA_17226,121.71,17,17,2.60E+06,9,1,15,,39122,Chlorate reductase subunit gamma precursor
109,25018,WP_042251421,121.21,10,10,0.00E+00,15,1,18,Deamidation (NQ); Pyro-glu from Q; Deoxy; 2 4-diacetamido-2 4 6-trideoxyglucopyranose; Mutation,131969,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
98,465,ETNP14_68maa_PROKKA_65160,119.6,37,37,3.65E+06,12,6,15,Deamidation (NQ); Mutation,28050,Photosystem II manganese-stabilizing polypeptide precursor
98,464,ETNP_90m_PROKKA_104753,117.9,31,31,3.62E+06,11,5,14,Deamidation (NQ); Mutation,27988,Photosystem II manganese-stabilizing polypeptide precursor
117,25694,WP_011131320,119.11,40,40,5.54E+06,10,1,11,,8658,acyl carrier protein Prochlorococcus
117,25693,ETNP_120m_free_PROKKA_89878,119.11,40,40,5.54E+06,10,1,11,,8658,Acyl carrier protein
117,25692,WP_007099572,119.11,40,40,5.54E+06,10,1,11,,8641,acyl carrier protein Synechococcus
117,25703,ETNP_120m_PROKKA_287328,119.11,36,36,5.54E+06,10,1,11,,9548,Acyl carrier protein
117,25702,ETNP_90m_PROKKA_156293,119.11,36,36,5.54E+06,10,1,11,,9548,Acyl carrier protein
117,25701,ETNP_120m_PROKKA_02296,119.11,36,36,5.54E+06,10,1,11,,9503,Acyl carrier protein
117,25700,ETNP14_68maa_PROKKA_121802,119.11,36,36,5.54E+06,10,1,11,,9503,Acyl carrier protein
117,25699,ETNP_110m_PROKKA_06308,119.11,36,36,5.54E+06,10,1,11,,9548,Acyl carrier protein
117,25698,NP_85m_PROKKA_10162,119.11,36,36,5.54E+06,10,1,11,,9548,Acyl carrier protein
