# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Thu Jun 28 20:17:57 PDT 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0071248	biological_process	cellular response to metal ion	8	1093	0.007319304666056725
GO:1900101	biological_process	regulation of endoplasmic reticulum unfolded protein response	7	1093	0.006404391582799634
GO:0005575	cellular_component	cellular_component	1093	1093	1.0
GO:1900103	biological_process	positive regulation of endoplasmic reticulum unfolded protein response	7	1093	0.006404391582799634
GO:0000270	biological_process	peptidoglycan metabolic process	2	1093	0.0018298261665141812
GO:0000271	biological_process	polysaccharide biosynthetic process	7	1093	0.006404391582799634
GO:0071257	biological_process	cellular response to electrical stimulus	45	1093	0.04117108874656908
GO:0000275	cellular_component	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	4	1093	0.0036596523330283625
GO:0046390	biological_process	ribose phosphate biosynthetic process	11	1093	0.010064043915827997
GO:0046394	biological_process	carboxylic acid biosynthetic process	7	1093	0.006404391582799634
GO:0000280	biological_process	nuclear division	7	1093	0.006404391582799634
GO:0046395	biological_process	carboxylic acid catabolic process	3	1093	0.0027447392497712718
GO:0071265	biological_process	L-methionine biosynthetic process	1	1093	9.149130832570906E-4
GO:0000281	biological_process	mitotic cytokinesis	47	1093	0.043000914913083256
GO:0071267	biological_process	L-methionine salvage	1	1093	9.149130832570906E-4
GO:0051924	biological_process	regulation of calcium ion transport	7	1093	0.006404391582799634
GO:0000287	molecular_function	magnesium ion binding	48	1093	0.04391582799634035
GO:0051928	biological_process	positive regulation of calcium ion transport	7	1093	0.006404391582799634
GO:0071276	biological_process	cellular response to cadmium ion	7	1093	0.006404391582799634
GO:0071277	biological_process	cellular response to calcium ion	7	1093	0.006404391582799634
GO:0022857	molecular_function	transmembrane transporter activity	9	1093	0.008234217749313814
GO:0071281	biological_process	cellular response to iron ion	1	1093	9.149130832570906E-4
GO:0016021	cellular_component	integral component of membrane	14	1093	0.012808783165599268
GO:0071287	biological_process	cellular response to manganese ion	7	1093	0.006404391582799634
GO:0000302	biological_process	response to reactive oxygen species	48	1093	0.04391582799634035
GO:1900140	biological_process	regulation of seedling development	7	1093	0.006404391582799634
GO:1904313	biological_process	response to methamphetamine hydrochloride	7	1093	0.006404391582799634
GO:0032757	biological_process	positive regulation of interleukin-8 production	7	1093	0.006404391582799634
GO:0051960	biological_process	regulation of nervous system development	7	1093	0.006404391582799634
GO:0010114	biological_process	response to red light	40	1093	0.036596523330283626
GO:0051962	biological_process	positive regulation of nervous system development	7	1093	0.006404391582799634
GO:0000323	cellular_component	lytic vacuole	56	1093	0.05123513266239707
GO:0071310	biological_process	cellular response to organic substance	77	1093	0.07044830741079597
GO:0010118	biological_process	stomatal movement	7	1093	0.006404391582799634
GO:0000329	cellular_component	fungal-type vacuole membrane	7	1093	0.006404391582799634
GO:0032774	biological_process	RNA biosynthetic process	58	1093	0.053064958828911254
GO:0071320	biological_process	cellular response to cAMP	7	1093	0.006404391582799634
GO:0032776	biological_process	DNA methylation on cytosine	1	1093	9.149130832570906E-4
GO:0046451	biological_process	diaminopimelate metabolic process	1	1093	9.149130832570906E-4
GO:0040001	biological_process	establishment of mitotic spindle localization	40	1093	0.036596523330283626
GO:0032781	biological_process	positive regulation of ATPase activity	52	1093	0.04757548032936871
GO:0040008	biological_process	regulation of growth	7	1093	0.006404391582799634
GO:0032787	biological_process	monocarboxylic acid metabolic process	4	1093	0.0036596523330283625
GO:0040011	biological_process	locomotion	56	1093	0.05123513266239707
GO:0040012	biological_process	regulation of locomotion	13	1093	0.011893870082342177
GO:0040017	biological_process	positive regulation of locomotion	11	1093	0.010064043915827997
GO:0015291	molecular_function	secondary active transmembrane transporter activity	2	1093	0.0018298261665141812
GO:0040019	biological_process	positive regulation of embryonic development	7	1093	0.006404391582799634
GO:0051998	molecular_function	protein carboxyl O-methyltransferase activity	2	1093	0.0018298261665141812
GO:0071345	biological_process	cellular response to cytokine stimulus	52	1093	0.04757548032936871
GO:0071346	biological_process	cellular response to interferon-gamma	45	1093	0.04117108874656908
GO:0040029	biological_process	regulation of gene expression, epigenetic	53	1093	0.0484903934126258
GO:0052002	biological_process	metabolism by symbiont of substance in host	1	1093	9.149130832570906E-4
GO:0000375	biological_process	RNA splicing, via transesterification reactions	7	1093	0.006404391582799634
GO:0046483	biological_process	heterocycle metabolic process	137	1093	0.1253430924062214
GO:0000377	biological_process	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	7	1093	0.006404391582799634
GO:0052007	biological_process	biosynthesis by symbiont of substance in host	1	1093	9.149130832570906E-4
GO:0071353	biological_process	cellular response to interleukin-4	7	1093	0.006404391582799634
GO:0040036	biological_process	regulation of fibroblast growth factor receptor signaling pathway	7	1093	0.006404391582799634
GO:0019219	biological_process	regulation of nucleobase-containing compound metabolic process	65	1093	0.059469350411710885
GO:0019220	biological_process	regulation of phosphate metabolic process	52	1093	0.04757548032936871
GO:0071363	biological_process	cellular response to growth factor stimulus	7	1093	0.006404391582799634
GO:0046496	biological_process	nicotinamide nucleotide metabolic process	4	1093	0.0036596523330283625
GO:0019222	biological_process	regulation of metabolic process	115	1093	0.10521500457456541
GO:0000398	biological_process	mRNA splicing, via spliceosome	7	1093	0.006404391582799634
GO:0019229	biological_process	regulation of vasoconstriction	7	1093	0.006404391582799634
GO:0046501	biological_process	protoporphyrinogen IX metabolic process	2	1093	0.0018298261665141812
GO:0007033	biological_process	vacuole organization	40	1093	0.036596523330283626
GO:0052031	biological_process	modulation by symbiont of host defense response	7	1093	0.006404391582799634
GO:0010181	molecular_function	FMN binding	1	1093	9.149130832570906E-4
GO:0032844	biological_process	regulation of homeostatic process	7	1093	0.006404391582799634
GO:0010187	biological_process	negative regulation of seed germination	7	1093	0.006404391582799634
GO:0032846	biological_process	positive regulation of homeostatic process	7	1093	0.006404391582799634
GO:0005488	molecular_function	binding	209	1093	0.19121683440073192
GO:0052047	biological_process	interaction with other organism via secreted substance involved in symbiotic interaction	2	1093	0.0018298261665141812
GO:0019252	biological_process	starch biosynthetic process	1	1093	9.149130832570906E-4
GO:0019253	biological_process	reductive pentose-phosphate cycle	1	1093	9.149130832570906E-4
GO:0000428	cellular_component	DNA-directed RNA polymerase complex	2	1093	0.0018298261665141812
GO:0046527	molecular_function	glucosyltransferase activity	1	1093	9.149130832570906E-4
GO:0071396	biological_process	cellular response to lipid	7	1093	0.006404391582799634
GO:0005504	molecular_function	fatty acid binding	7	1093	0.006404391582799634
GO:0046872	molecular_function	metal ion binding	91	1093	0.08325709057639524
GO:0005507	molecular_function	copper ion binding	40	1093	0.036596523330283626
GO:0032879	biological_process	regulation of localization	11	1093	0.010064043915827997
GO:0032880	biological_process	regulation of protein localization	7	1093	0.006404391582799634
GO:0071407	biological_process	cellular response to organic cyclic compound	7	1093	0.006404391582799634
GO:0005516	molecular_function	calmodulin binding	6	1093	0.0054894784995425435
GO:1904427	biological_process	positive regulation of calcium ion transmembrane transport	7	1093	0.006404391582799634
GO:0032886	biological_process	regulation of microtubule-based process	7	1093	0.006404391582799634
GO:0010212	biological_process	response to ionizing radiation	7	1093	0.006404391582799634
GO:0005522	molecular_function	profilin binding	45	1093	0.04117108874656908
GO:0005523	molecular_function	tropomyosin binding	45	1093	0.04117108874656908
GO:0005524	molecular_function	ATP binding	146	1093	0.13357731015553523
GO:0010218	biological_process	response to far red light	40	1093	0.036596523330283626
GO:0005525	molecular_function	GTP binding	2	1093	0.0018298261665141812
GO:0071417	biological_process	cellular response to organonitrogen compound	52	1093	0.04757548032936871
GO:0019285	biological_process	glycine betaine biosynthetic process from choline	1	1093	9.149130832570906E-4
GO:0010226	biological_process	response to lithium ion	45	1093	0.04117108874656908
GO:0071426	biological_process	ribonucleoprotein complex export from nucleus	6	1093	0.0054894784995425435
GO:0071428	biological_process	rRNA-containing ribonucleoprotein complex export from nucleus	6	1093	0.0054894784995425435
GO:0005543	molecular_function	phospholipid binding	7	1093	0.006404391582799634
GO:0010243	biological_process	response to organonitrogen compound	54	1093	0.04940530649588289
GO:0016567	biological_process	protein ubiquitination	7	1093	0.006404391582799634
GO:0019318	biological_process	hexose metabolic process	2	1093	0.0018298261665141812
GO:0019319	biological_process	hexose biosynthetic process	1	1093	9.149130832570906E-4
GO:0019320	biological_process	hexose catabolic process	1	1093	9.149130832570906E-4
GO:0005840	cellular_component	ribosome	35	1093	0.03202195791399817
GO:0042119	biological_process	neutrophil activation	7	1093	0.006404391582799634
GO:0032940	biological_process	secretion by cell	47	1093	0.043000914913083256
GO:0052126	biological_process	movement in host environment	9	1093	0.008234217749313814
GO:0042127	biological_process	regulation of cell proliferation	11	1093	0.010064043915827997
GO:0071470	biological_process	cellular response to osmotic stress	7	1093	0.006404391582799634
GO:0071478	biological_process	cellular response to radiation	7	1093	0.006404391582799634
GO:0010286	biological_process	heat acclimation	31	1093	0.028362305580969808
GO:0071479	biological_process	cellular response to ionizing radiation	7	1093	0.006404391582799634
GO:0071480	biological_process	cellular response to gamma radiation	7	1093	0.006404391582799634
GO:0042147	biological_process	retrograde transport, endosome to Golgi	7	1093	0.006404391582799634
GO:0042149	biological_process	cellular response to glucose starvation	7	1093	0.006404391582799634
GO:0000723	biological_process	telomere maintenance	7	1093	0.006404391582799634
GO:0019359	biological_process	nicotinamide nucleotide biosynthetic process	3	1093	0.0027447392497712718
GO:0019362	biological_process	pyridine nucleotide metabolic process	4	1093	0.0036596523330283625
GO:0071495	biological_process	cellular response to endogenous stimulus	52	1093	0.04757548032936871
GO:0019363	biological_process	pyridine nucleotide biosynthetic process	3	1093	0.0027447392497712718
GO:0071496	biological_process	cellular response to external stimulus	49	1093	0.04483074107959744
GO:0042168	biological_process	heme metabolic process	1	1093	9.149130832570906E-4
GO:0005615	cellular_component	extracellular space	56	1093	0.05123513266239707
GO:0042170	cellular_component	plastid membrane	52	1093	0.04757548032936871
GO:0032982	cellular_component	myosin filament	45	1093	0.04117108874656908
GO:0005618	cellular_component	cell wall	101	1093	0.09240622140896615
GO:0032984	biological_process	macromolecular complex disassembly	26	1093	0.023787740164684355
GO:0005623	cellular_component	cell	52	1093	0.04757548032936871
GO:0000741	biological_process	karyogamy	6	1093	0.0054894784995425435
GO:0042176	biological_process	regulation of protein catabolic process	7	1093	0.006404391582799634
GO:0000742	biological_process	karyogamy involved in conjugation with cellular fusion	6	1093	0.0054894784995425435
GO:0032988	biological_process	ribonucleoprotein complex disassembly	26	1093	0.023787740164684355
GO:0032989	biological_process	cellular component morphogenesis	53	1093	0.0484903934126258
GO:0052173	biological_process	response to defenses of other organism involved in symbiotic interaction	7	1093	0.006404391582799634
GO:0032990	biological_process	cell part morphogenesis	45	1093	0.04117108874656908
GO:0042180	biological_process	cellular ketone metabolic process	2	1093	0.0018298261665141812
GO:0032991	cellular_component	macromolecular complex	154	1093	0.14089661482159194
GO:0005628	cellular_component	prospore membrane	40	1093	0.036596523330283626
GO:0042181	biological_process	ketone biosynthetic process	2	1093	0.0018298261665141812
GO:0032993	cellular_component	protein-DNA complex	14	1093	0.012808783165599268
GO:0019388	biological_process	galactose catabolic process	1	1093	9.149130832570906E-4
GO:0005634	cellular_component	nucleus	112	1093	0.10247026532479414
GO:0005635	cellular_component	nuclear envelope	24	1093	0.021957913998170174
GO:0010332	biological_process	response to gamma radiation	7	1093	0.006404391582799634
GO:0005737	cellular_component	cytoplasm	146	1093	0.13357731015553523
GO:0010340	molecular_function	carboxyl-O-methyltransferase activity	2	1093	0.0018298261665141812
GO:0052192	biological_process	movement in environment of other organism involved in symbiotic interaction	9	1093	0.008234217749313814
GO:0033013	biological_process	tetrapyrrole metabolic process	3	1093	0.0027447392497712718
GO:0046700	biological_process	heterocycle catabolic process	8	1093	0.007319304666056725
GO:0033014	biological_process	tetrapyrrole biosynthetic process	3	1093	0.0027447392497712718
GO:0005654	cellular_component	nucleoplasm	52	1093	0.04757548032936871
GO:0052200	biological_process	response to host defenses	7	1093	0.006404391582799634
GO:1900407	biological_process	regulation of cellular response to oxidative stress	7	1093	0.006404391582799634
GO:1900408	biological_process	negative regulation of cellular response to oxidative stress	7	1093	0.006404391582799634
GO:0000785	cellular_component	chromatin	45	1093	0.04117108874656908
GO:0052212	biological_process	modification of morphology or physiology of other organism via secreted substance involved in symbiotic interaction	2	1093	0.0018298261665141812
GO:0000786	cellular_component	nucleosome	14	1093	0.012808783165599268
GO:0071554	biological_process	cell wall organization or biogenesis	41	1093	0.03751143641354071
GO:0042220	biological_process	response to cocaine	7	1093	0.006404391582799634
GO:0052214	biological_process	metabolism of substance in other organism involved in symbiotic interaction	1	1093	9.149130832570906E-4
GO:0042221	biological_process	response to chemical	104	1093	0.09515096065873742
GO:0071555	biological_process	cell wall organization	41	1093	0.03751143641354071
GO:0000790	cellular_component	nuclear chromatin	45	1093	0.04117108874656908
GO:0033036	biological_process	macromolecule localization	92	1093	0.08417200365965233
GO:0000795	cellular_component	synaptonemal complex	7	1093	0.006404391582799634
GO:0005681	cellular_component	spliceosomal complex	7	1093	0.006404391582799634
GO:0019438	biological_process	aromatic compound biosynthetic process	78	1093	0.07136322049405307
GO:0033043	biological_process	regulation of organelle organization	7	1093	0.006404391582799634
GO:0019439	biological_process	aromatic compound catabolic process	8	1093	0.007319304666056725
GO:0052226	biological_process	biosynthesis of substance in other organism involved in symbiotic interaction	1	1093	9.149130832570906E-4
GO:1904589	biological_process	regulation of protein import	7	1093	0.006404391582799634
GO:1904592	biological_process	positive regulation of protein refolding	7	1093	0.006404391582799634
GO:0010380	biological_process	regulation of chlorophyll biosynthetic process	45	1093	0.04117108874656908
GO:1904593	molecular_function	prostaglandin binding	7	1093	0.006404391582799634
GO:0010383	biological_process	cell wall polysaccharide metabolic process	6	1093	0.0054894784995425435
GO:0000812	cellular_component	Swr1 complex	40	1093	0.036596523330283626
GO:0042244	biological_process	spore wall assembly	40	1093	0.036596523330283626
GO:0005694	cellular_component	chromosome	16	1093	0.01463860933211345
GO:0010389	biological_process	regulation of G2/M transition of mitotic cell cycle	7	1093	0.006404391582799634
GO:0042246	biological_process	tissue regeneration	7	1093	0.006404391582799634
GO:0052251	biological_process	induction by organism of defense response of other organism involved in symbiotic interaction	7	1093	0.006404391582799634
GO:0052255	biological_process	modulation by organism of defense response of other organism involved in symbiotic interaction	7	1093	0.006404391582799634
GO:0046777	biological_process	protein autophosphorylation	7	1093	0.006404391582799634
GO:1904621	biological_process	regulation of actin-dependent ATPase activity	45	1093	0.04117108874656908
GO:1904623	biological_process	positive regulation of actin-dependent ATPase activity	45	1093	0.04117108874656908
