# MetaGOmics taxonomy report
# MetaGOmics version: 0.1.1
# Run date: Thu Jun 28 20:20:34 PDT 2018
GO acc	GO aspect	GO name	taxon name	NCBI taxonomy id	taxonomy rank	PSM count	ratio of GO	ratio of run
unknownprc	biological_process	unknown biological process	Echinodermata	7586	phylum	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Asterozoa	7587	superclass	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Asteroidea	7588	class	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Streptophyta	35493	phylum	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Mycoplasmatales	2085	order	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Euarchontoglires	314146	superorder	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Peronosporales	4776	order	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Cricetinae	10026	subfamily	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Cricetulus	10028	genus	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Mycoplasmataceae	2092	family	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Cricetulus griseus	10029	species	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Mycoplasma	2093	genus	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Copepoda	6830	subclass	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Forcipulatida	7599	order	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Tigriopus	6831	genus	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Phytophthora	4783	genus	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Asteriidae	7600	family	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Tigriopus californicus	6832	species	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Asterias	7601	genus	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Mycoplasma genitalium	2097	species	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Alphaproteobacteria	28211	class	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Phytophthora infestans	4787	species	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Asterias rubens	7604	species	4	0.004618937644341801	0.0036596523330283625
unknownprc	biological_process	unknown biological process	Bacilli	91061	class	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Metazoa	33208	kingdom	16	0.018475750577367205	0.01463860933211345
unknownprc	biological_process	unknown biological process	Cnidaria	6073	phylum	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Viridiplantae	33090	kingdom	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Bacillaceae	186817	family	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Eukaryota	2759	superkingdom	21	0.02424942263279446	0.0192131747483989
unknownprc	biological_process	unknown biological process	Proteobacteria	1224	phylum	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Tenericutes	544448	phylum	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Mycoplasma genitalium G37	243273	no rank	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Anthozoa	6101	class	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Hexacorallia	6102	subclass	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Firmicutes	1239	phylum	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Neocopepoda	116569	infraclass	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Podoplea	116571	superorder	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Cyanobacteria	1117	phylum	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Mollicutes	31969	class	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Mammalia	40674	class	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Maxillopoda	72037	class	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Bacillales	1385	order	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	rosids	71275	subclass	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Bacillus	1386	genus	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Astrocoeniina	123757	suborder	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Scleractinia	6125	order	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Acroporidae	6126	family	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Acropora	6127	genus	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Brassicales	3699	order	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Brassicaceae	3700	family	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Arabidopsis	3701	genus	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Arabidopsis thaliana	3702	species	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Craniata	89593	subphylum	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Harpacticoida	41212	order	2	0.0023094688221709007	0.0018298261665141812
unknownprc	biological_process	unknown biological process	Bacillus megaterium	1404	species	1	0.0011547344110854503	9.149130832570906E-4
unknownprc	biological_process	unknown biological process	Camelineae	980083	tribe	1	0.0011547344110854503	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	root	1	no rank	4	0.004744958481613286	0.0036596523330283625
unknownfun	molecular_function	unknown molecular function	Bacteria	2	superkingdom	3	0.0035587188612099642	0.0027447392497712718
unknownfun	molecular_function	unknown molecular function	Bacillaceae	186817	family	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Eukaryota	2759	superkingdom	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Lactobacillales	186826	order	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Peronosporales	4776	order	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Nostocales	1161	order	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Bacillales	1385	order	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Nostocaceae	1162	family	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Bacillus	1386	genus	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Nostoc sp. PCC 7120	103690	species	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Lactococcus	1357	genus	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Lactococcus lactis	1358	species	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Phytophthora	4783	genus	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Lactococcus lactis subsp. lactis	1360	subspecies	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Phytophthora infestans	4787	species	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Streptococcaceae	1300	family	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Bacilli	91061	class	2	0.002372479240806643	0.0018298261665141812
unknownfun	molecular_function	unknown molecular function	Firmicutes	1239	phylum	2	0.002372479240806643	0.0018298261665141812
unknownfun	molecular_function	unknown molecular function	Nostoc	1177	genus	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Oomycetes	4762	class	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Bacillus megaterium	1404	species	1	0.0011862396204033216	9.149130832570906E-4
unknownfun	molecular_function	unknown molecular function	Cyanobacteria	1117	phylum	1	0.0011862396204033216	9.149130832570906E-4
GO:0009733	biological_process	response to auxin	root	1	no rank	45	1.0	0.04117108874656908
GO:0009733	biological_process	response to auxin	Eukaryota	2759	superkingdom	45	1.0	0.04117108874656908
unknowncmp	cellular_component	unknown cellular component	root	1	no rank	40	0.04550625711035267	0.036596523330283626
unknowncmp	cellular_component	unknown cellular component	Nicotiana tabacum	4097	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	[Clostridium] cellulolyticum H10	394503	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Bacteria	2	superkingdom	33	0.03754266211604096	0.03019213174748399
unknowncmp	cellular_component	unknown cellular component	Nostoc sp. PCC 7120	103690	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Corynebacteriales	85007	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Streptococcaceae	1300	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Methanocaldococcus	196118	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Methanocaldococcaceae	196117	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Myxococcales	29	order	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Pseudomonas	286	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Enterobacteriaceae	543	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Myxococcaceae	31	family	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Vibrio harveyi group	717610	species group	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Myxococcus	32	genus	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Myxococcus xanthus	34	species	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Methanocaldococcus jannaschii DSM 2661	243232	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mycoplasmatales	2085	order	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Ruminiclostridium	1508657	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis subsp. subtilis	135461	subspecies	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Thioalkalivibrio sulfidiphilus HL-EbGr7	396588	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pseudomonas denitrificans	43306	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Morganellaceae	1903414	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mycoplasmataceae	2092	family	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Mycoplasma	2093	genus	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Mycoplasma genitalium	2097	species	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Escherichia	561	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Escherichia coli	562	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Alphaproteobacteria	28211	class	8	0.009101251422070534	0.007319304666056725
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis subsp. subtilis str. 168	224308	no rank	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Rhodospirillum	1081	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Rhodospirillum rubrum	1085	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Deltaproteobacteria	28221	class	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Ruminococcaceae	541000	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Viridiplantae	33090	kingdom	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thermoplasmataceae	46659	family	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Aquificales	32069	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Proteus	583	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Aquifex aeolicus VF5	224324	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Proteus mirabilis	584	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mycoplasma genitalium G37	243273	no rank	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Aquificae	200783	phylum	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Lactococcus	1357	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Lactococcus lactis	1358	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Rhodospirillaceae	41295	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Lactococcus lactis subsp. lactis	1360	subspecies	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pseudomonadales	72274	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Ectothiorhodospiraceae	72276	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Cyanobacteria	1117	phylum	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Sulfolobaceae	118883	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Brucellaceae	118882	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Rhizobiales	356	order	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Agrobacterium	357	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Agrobacterium rhizogenes	359	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Candidatus Pelagibacter	198251	genus	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Bacillales	1385	order	4	0.004550625711035267	0.0036596523330283625
unknowncmp	cellular_component	unknown cellular component	Bacillus	1386	genus	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	asterids	71274	subclass	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Proteus mirabilis HI4320	529507	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Nicotianoideae	424554	subfamily	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Archaea	2157	superkingdom	4	0.004550625711035267	0.0036596523330283625
unknowncmp	cellular_component	unknown cellular component	Candidatus Pelagibacter ubique	198252	species	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Thioalkalivibrio sulfidiphilus	1033854	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Nicotianeae	424562	tribe	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thermoprotei	183924	class	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis group	653685	species group	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Candidatus Pelagibacter ubique HTCC1062	335992	no rank	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Vibrionaceae	641	family	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Methanococci	183939	class	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Aquificaceae	64898	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Aquifex aeolicus	63363	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Escherichia coli K-12	83333	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Methanococcales	2182	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thioalkalivibrio	106633	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Nostocales	1161	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Nostocaceae	1162	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pseudomonas pertucinogena group	136844	species group	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Methanocaldococcus jannaschii	2190	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis	1423	species	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Vibrio	662	genus	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Vibrio alginolyticus	663	species	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Nostoc	1177	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Aquifex	2713	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Rhodospirillales	204441	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thermoplasmata	183967	class	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Thermoplasma volcanium	50339	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Streptophyta	35493	phylum	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Metallosphaera sedula	43687	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Spirochaetes	203691	phylum	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Leptospiraceae	170	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Cystobacterineae	80811	suborder	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Leptospira	171	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Leptospira biflexa	172	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	delta/epsilon subdivisions	68525	subphylum	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Spirochaetia	203692	class	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Clostridiales	186802	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Clostridia	186801	class	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Bacilli	91061	class	5	0.005688282138794084	0.004574565416285453
unknowncmp	cellular_component	unknown cellular component	Myxococcus xanthus DK 1622	246197	no rank	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Thermoplasma acidophilum DSM 1728	273075	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Metallosphaera sedula DSM 5348	399549	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Chromatiales	135613	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Rhizobiaceae	82115	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pelagibacteraceae	1655514	family	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Bacillaceae	186817	family	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Vibrionales	135623	order	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Eukaryota	2759	superkingdom	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pseudomonadaceae	135621	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Proteobacteria	1224	phylum	21	0.023890784982935155	0.0192131747483989
unknowncmp	cellular_component	unknown cellular component	Lactobacillales	186826	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pasteurellaceae	712	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Tenericutes	544448	phylum	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Thermoactinomycetaceae	186824	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Pasteurellales	135625	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Enterobacterales	91347	order	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Aquificae	187857	class	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Gammaproteobacteria	1236	class	11	0.012514220705346985	0.010064043915827997
unknowncmp	cellular_component	unknown cellular component	Haemophilus	724	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Actinobacteria	201174	phylum	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Firmicutes	1239	phylum	6	0.006825938566552901	0.0054894784995425435
unknowncmp	cellular_component	unknown cellular component	Thermoplasma volcanium GSS1	273116	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Crenarchaeota	28889	phylum	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Euryarchaeota	28890	phylum	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Haemophilus parahaemolyticus	735	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Rhodospirillum rubrum ATCC 11170	269796	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Actinobacteria	1760	class	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mollicutes	31969	class	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Mycobacteriaceae	1762	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mycobacterium	1763	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Solanales	4069	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Solanaceae	4070	family	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thermoactinomyces	2023	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mycobacterium leprae	1769	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Sulfolobales	2281	order	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thermoactinomyces vulgaris	2026	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	[Clostridium] cellulolyticum	1521	species	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Mycobacterium leprae TN	272631	no rank	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Nicotiana	4085	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Metallosphaera	41980	genus	1	0.0011376564277588168	9.149130832570906E-4
unknowncmp	cellular_component	unknown cellular component	Thermoplasmatales	2301	order	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Thermoplasma	2302	genus	2	0.0022753128555176336	0.0018298261665141812
unknowncmp	cellular_component	unknown cellular component	Pelagibacterales	54526	order	3	0.0034129692832764505	0.0027447392497712718
unknowncmp	cellular_component	unknown cellular component	Thermoplasma acidophilum	2303	species	1	0.0011376564277588168	9.149130832570906E-4
