# MetaGOmics taxonomy report
# MetaGOmics version: 0.1.1
# Run date: Mon Sep 03 22:40:20 PDT 2018
GO acc	GO aspect	GO name	taxon name	NCBI taxonomy id	taxonomy rank	PSM count	ratio of GO	ratio of run
GO:0098797	cellular_component	plasma membrane protein complex	root	1	no rank	7	1.0	0.006404391582799634
GO:0098798	cellular_component	mitochondrial protein complex	root	1	no rank	4	1.0	0.0036596523330283625
GO:0032436	biological_process	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	root	1	no rank	5	1.0	0.004574565416285453
GO:0098800	cellular_component	inner mitochondrial membrane protein complex	root	1	no rank	4	1.0	0.0036596523330283625
GO:0000011	biological_process	vacuole inheritance	root	1	no rank	41	1.0	0.03751143641354071
GO:0000011	biological_process	vacuole inheritance	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0098805	cellular_component	whole membrane	root	1	no rank	9	1.0	0.008234217749313814
GO:0098805	cellular_component	whole membrane	Eukaryota	2759	superkingdom	4	0.4444444444444444	0.0036596523330283625
GO:0032446	biological_process	protein modification by small protein conjugation	root	1	no rank	9	1.0	0.008234217749313814
GO:0032446	biological_process	protein modification by small protein conjugation	Eukaryota	2759	superkingdom	4	0.4444444444444444	0.0036596523330283625
GO:0046128	biological_process	purine ribonucleoside metabolic process	root	1	no rank	9	1.0	0.008234217749313814
GO:0046129	biological_process	purine ribonucleoside biosynthetic process	root	1	no rank	4	1.0	0.0036596523330283625
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	root	1	no rank	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Bacteria	2	superkingdom	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Bacilli	91061	class	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Listeria	1637	genus	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Listeriaceae	186820	family	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Firmicutes	1239	phylum	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Bacillales	1385	order	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Listeria welshimeri	1643	species	1	1.0	9.149130832570906E-4
GO:0046131	biological_process	pyrimidine ribonucleoside metabolic process	Listeria welshimeri serovar 6b str. SLCC5334	386043	no rank	1	1.0	9.149130832570906E-4
GO:0009792	biological_process	embryo development ending in birth or egg hatching	root	1	no rank	46	1.0	0.042086001829826164
GO:0009792	biological_process	embryo development ending in birth or egg hatching	Eukaryota	2759	superkingdom	41	0.8913043478260869	0.03751143641354071
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	root	1	no rank	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Bacteria	2	superkingdom	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Bacilli	91061	class	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Listeria	1637	genus	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Listeriaceae	186820	family	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Firmicutes	1239	phylum	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Bacillales	1385	order	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Listeria welshimeri	1643	species	1	1.0	9.149130832570906E-4
GO:0046132	biological_process	pyrimidine ribonucleoside biosynthetic process	Listeria welshimeri serovar 6b str. SLCC5334	386043	no rank	1	1.0	9.149130832570906E-4
GO:0070997	biological_process	neuron death	root	1	no rank	5	1.0	0.004574565416285453
GO:0009793	biological_process	embryo development ending in seed dormancy	root	1	no rank	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Viridiplantae	33090	kingdom	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Brassicales	3699	order	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Brassicaceae	3700	family	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Arabidopsis	3701	genus	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Streptophyta	35493	phylum	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Arabidopsis thaliana	3702	species	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Eukaryota	2759	superkingdom	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	rosids	71275	subclass	6	1.0	0.0054894784995425435
GO:0009793	biological_process	embryo development ending in seed dormancy	Camelineae	980083	tribe	6	1.0	0.0054894784995425435
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	root	1	no rank	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Bacteria	2	superkingdom	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Bacilli	91061	class	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Listeria	1637	genus	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Listeriaceae	186820	family	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Firmicutes	1239	phylum	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Bacillales	1385	order	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Listeria welshimeri	1643	species	1	1.0	9.149130832570906E-4
GO:0046134	biological_process	pyrimidine nucleoside biosynthetic process	Listeria welshimeri serovar 6b str. SLCC5334	386043	no rank	1	1.0	9.149130832570906E-4
GO:0051640	biological_process	organelle localization	root	1	no rank	50	1.0	0.04574565416285453
GO:0051640	biological_process	organelle localization	Eukaryota	2759	superkingdom	45	0.9	0.04117108874656908
GO:0051641	biological_process	cellular localization	root	1	no rank	78	1.0	0.07136322049405307
GO:0051641	biological_process	cellular localization	Eukaryota	2759	superkingdom	45	0.5769230769230769	0.04117108874656908
GO:0038127	biological_process	ERBB signaling pathway	root	1	no rank	4	1.0	0.0036596523330283625
GO:0038127	biological_process	ERBB signaling pathway	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0038128	biological_process	ERBB2 signaling pathway	root	1	no rank	4	1.0	0.0036596523330283625
GO:0038128	biological_process	ERBB2 signaling pathway	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0051646	biological_process	mitochondrion localization	root	1	no rank	45	1.0	0.04117108874656908
GO:0051646	biological_process	mitochondrion localization	Eukaryota	2759	superkingdom	45	1.0	0.04117108874656908
GO:1904029	biological_process	regulation of cyclin-dependent protein kinase activity	root	1	no rank	46	1.0	0.042086001829826164
GO:1904029	biological_process	regulation of cyclin-dependent protein kinase activity	Eukaryota	2759	superkingdom	41	0.8913043478260869	0.03751143641354071
GO:0051648	biological_process	vesicle localization	root	1	no rank	41	1.0	0.03751143641354071
GO:0051648	biological_process	vesicle localization	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:1904030	biological_process	negative regulation of cyclin-dependent protein kinase activity	root	1	no rank	41	1.0	0.03751143641354071
GO:1904030	biological_process	negative regulation of cyclin-dependent protein kinase activity	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0051649	biological_process	establishment of localization in cell	root	1	no rank	82	1.0	0.07502287282708142
GO:0051649	biological_process	establishment of localization in cell	Eukaryota	2759	superkingdom	45	0.5487804878048781	0.04117108874656908
GO:1904031	biological_process	positive regulation of cyclin-dependent protein kinase activity	root	1	no rank	5	1.0	0.004574565416285453
GO:0071011	cellular_component	precatalytic spliceosome	root	1	no rank	5	1.0	0.004574565416285453
GO:0051650	biological_process	establishment of vesicle localization	root	1	no rank	41	1.0	0.03751143641354071
GO:0051650	biological_process	establishment of vesicle localization	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0032465	biological_process	regulation of cytokinesis	root	1	no rank	5	1.0	0.004574565416285453
GO:0051651	biological_process	maintenance of location in cell	root	1	no rank	46	1.0	0.042086001829826164
GO:0051651	biological_process	maintenance of location in cell	Eukaryota	2759	superkingdom	41	0.8913043478260869	0.03751143641354071
GO:0071013	cellular_component	catalytic step 2 spliceosome	root	1	no rank	5	1.0	0.004574565416285453
GO:0071014	cellular_component	post-mRNA release spliceosomal complex	root	1	no rank	5	1.0	0.004574565416285453
GO:0051653	biological_process	spindle localization	root	1	no rank	41	1.0	0.03751143641354071
GO:0051653	biological_process	spindle localization	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0051654	biological_process	establishment of mitochondrion localization	root	1	no rank	4	1.0	0.0036596523330283625
GO:0051654	biological_process	establishment of mitochondrion localization	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0005886	cellular_component	plasma membrane	root	1	no rank	86	1.0	0.07868252516010979
GO:0005886	cellular_component	plasma membrane	Bacteria	2	superkingdom	6	0.06976744186046512	0.0054894784995425435
GO:0005886	cellular_component	plasma membrane	Bacillaceae	186817	family	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Bacilli	91061	class	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Eukaryota	2759	superkingdom	45	0.5232558139534884	0.04117108874656908
GO:0005886	cellular_component	plasma membrane	Bacillus subtilis subsp. subtilis str. 168	224308	no rank	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Bacillus subtilis subsp. subtilis	135461	subspecies	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Firmicutes	1239	phylum	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Bacillales	1385	order	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Bacillus	1386	genus	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Bacillus subtilis group	653685	species group	1	0.011627906976744186	9.149130832570906E-4
GO:0005886	cellular_component	plasma membrane	Bacillus subtilis	1423	species	1	0.011627906976744186	9.149130832570906E-4
GO:0051656	biological_process	establishment of organelle localization	root	1	no rank	50	1.0	0.04574565416285453
GO:0051656	biological_process	establishment of organelle localization	Eukaryota	2759	superkingdom	45	0.9	0.04117108874656908
GO:0007165	biological_process	signal transduction	root	1	no rank	50	1.0	0.04574565416285453
GO:0007165	biological_process	signal transduction	Eukaryota	2759	superkingdom	45	0.9	0.04117108874656908
GO:0019838	molecular_function	growth factor binding	root	1	no rank	1	1.0	9.149130832570906E-4
GO:0032479	biological_process	regulation of type I interferon production	root	1	no rank	4	1.0	0.0036596523330283625
GO:0032479	biological_process	regulation of type I interferon production	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0000049	molecular_function	tRNA binding	root	1	no rank	6	1.0	0.0054894784995425435
GO:0000049	molecular_function	tRNA binding	Bacteria	2	superkingdom	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Streptococcus mutans UA159	210007	no rank	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Streptococcaceae	1300	family	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Bacilli	91061	class	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Streptococcus	1301	genus	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Firmicutes	1239	phylum	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Lactobacillales	186826	order	1	0.16666666666666666	9.149130832570906E-4
GO:0000049	molecular_function	tRNA binding	Streptococcus mutans	1309	species	1	0.16666666666666666	9.149130832570906E-4
GO:0009826	biological_process	unidimensional cell growth	root	1	no rank	46	1.0	0.042086001829826164
GO:0009826	biological_process	unidimensional cell growth	Eukaryota	2759	superkingdom	41	0.8913043478260869	0.03751143641354071
GO:0032480	biological_process	negative regulation of type I interferon production	root	1	no rank	4	1.0	0.0036596523330283625
GO:0032480	biological_process	negative regulation of type I interferon production	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0000054	biological_process	ribosomal subunit export from nucleus	root	1	no rank	5	1.0	0.004574565416285453
GO:0000060	biological_process	protein import into nucleus, translocation	root	1	no rank	5	1.0	0.004574565416285453
GO:0098852	cellular_component	lytic vacuole membrane	root	1	no rank	5	1.0	0.004574565416285453
GO:0006260	biological_process	DNA replication	root	1	no rank	1	1.0	9.149130832570906E-4
GO:0098857	cellular_component	membrane microdomain	root	1	no rank	50	1.0	0.04574565416285453
GO:0098857	cellular_component	membrane microdomain	Eukaryota	2759	superkingdom	41	0.82	0.03751143641354071
GO:1904062	biological_process	regulation of cation transmembrane transport	root	1	no rank	5	1.0	0.004574565416285453
GO:0098858	cellular_component	actin-based cell projection	root	1	no rank	41	1.0	0.03751143641354071
GO:0098858	cellular_component	actin-based cell projection	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0051276	biological_process	chromosome organization	root	1	no rank	9	1.0	0.008234217749313814
GO:0051276	biological_process	chromosome organization	Eukaryota	2759	superkingdom	4	0.4444444444444444	0.0036596523330283625
GO:0009842	cellular_component	cyanelle	root	1	no rank	2	1.0	0.0018298261665141812
GO:1904064	biological_process	positive regulation of cation transmembrane transport	root	1	no rank	5	1.0	0.004574565416285453
GO:0007017	biological_process	microtubule-based process	root	1	no rank	50	1.0	0.04574565416285453
GO:0007017	biological_process	microtubule-based process	Eukaryota	2759	superkingdom	45	0.9	0.04117108874656908
GO:0009845	biological_process	seed germination	root	1	no rank	41	1.0	0.03751143641354071
GO:0009845	biological_process	seed germination	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0032501	biological_process	multicellular organismal process	root	1	no rank	50	1.0	0.04574565416285453
GO:0032501	biological_process	multicellular organismal process	Eukaryota	2759	superkingdom	45	0.9	0.04117108874656908
GO:0032502	biological_process	developmental process	root	1	no rank	60	1.0	0.05489478499542543
GO:0032502	biological_process	developmental process	Viridiplantae	33090	kingdom	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Brassicales	3699	order	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Brassicaceae	3700	family	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Arabidopsis	3701	genus	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Streptophyta	35493	phylum	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Arabidopsis thaliana	3702	species	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Eukaryota	2759	superkingdom	51	0.85	0.04666056724611162
GO:0032502	biological_process	developmental process	rosids	71275	subclass	6	0.1	0.0054894784995425435
GO:0032502	biological_process	developmental process	Camelineae	980083	tribe	6	0.1	0.0054894784995425435
GO:0032506	biological_process	cytokinetic process	root	1	no rank	41	1.0	0.03751143641354071
GO:0032506	biological_process	cytokinetic process	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0032507	biological_process	maintenance of protein location in cell	root	1	no rank	46	1.0	0.042086001829826164
GO:0032507	biological_process	maintenance of protein location in cell	Eukaryota	2759	superkingdom	41	0.8913043478260869	0.03751143641354071
GO:0005783	cellular_component	endoplasmic reticulum	root	1	no rank	5	1.0	0.004574565416285453
GO:0032508	biological_process	DNA duplex unwinding	root	1	no rank	4	1.0	0.0036596523330283625
GO:0032508	biological_process	DNA duplex unwinding	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0000079	biological_process	regulation of cyclin-dependent protein serine/threonine kinase activity	root	1	no rank	5	1.0	0.004574565416285453
GO:0000082	biological_process	G1/S transition of mitotic cell cycle	root	1	no rank	5	1.0	0.004574565416285453
GO:0000086	biological_process	G2/M transition of mitotic cell cycle	root	1	no rank	4	1.0	0.0036596523330283625
GO:0000086	biological_process	G2/M transition of mitotic cell cycle	Eukaryota	2759	superkingdom	4	1.0	0.0036596523330283625
GO:0009860	biological_process	pollen tube growth	root	1	no rank	5	1.0	0.004574565416285453
GO:0051701	biological_process	interaction with host	root	1	no rank	9	1.0	0.008234217749313814
GO:0051701	biological_process	interaction with host	Eukaryota	2759	superkingdom	4	0.4444444444444444	0.0036596523330283625
GO:0051702	biological_process	interaction with symbiont	root	1	no rank	5	1.0	0.004574565416285453
GO:0051704	biological_process	multi-organism process	root	1	no rank	84	1.0	0.0768526989935956
GO:0051704	biological_process	multi-organism process	Bacteria	2	superkingdom	4	0.047619047619047616	0.0036596523330283625
GO:0051704	biological_process	multi-organism process	Eukaryota	2759	superkingdom	45	0.5357142857142857	0.04117108874656908
GO:0051705	biological_process	multi-organism behavior	root	1	no rank	41	1.0	0.03751143641354071
GO:0051705	biological_process	multi-organism behavior	Eukaryota	2759	superkingdom	41	1.0	0.03751143641354071
GO:0007169	biological_process	transmembrane receptor protein tyrosine kinase signaling pathway	root	1	no rank	45	1.0	0.04117108874656908
GO:0007169	biological_process	transmembrane receptor protein tyrosine kinase signaling pathway	Eukaryota	2759	superkingdom	45	1.0	0.04117108874656908
GO:0035556	biological_process	intracellular signal transduction	root	1	no rank	4	1.0	0.0036596523330283625
