Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
29,1906,ETNP_100m_particle_PROKKA_55047,132.01,15,8,8,Pyro-glu from Q; Deamidation (NQ),9588,hypothetical protein
32,397,WP_042850283,131.29,13,10,10,Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); Carboxymethyl,46077,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
30,1880,WP_011128867,130.48,40,10,10,Mutation,17729,C-phycoerythrin class 2 subunit alpha Synechococcus
23,943,ETNP_100m_particle_PROKKA_145656,127.00,37,12,4,Carbamidomethylation; Deamidation (NQ); Carbamylation,17714,hypothetical protein
21,2934,ETNP_70m_PROKKA_120394,126.16,41,10,4,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,13742,Core histone H2A/H2B/H3/H4
21,2935,XP_003080759,127.78,47,11,5,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,13731,histone H2B ISS  Ostreococcus tauri
21,2937,XP_003082252,127.78,43,11,5,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,15314,histone H2B ISS  Ostreococcus tauri
21,2938,ETNP_70m_PROKKA_54543,127.78,39,11,5,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,16840,Core histone H2A/H2B/H3/H4
21,2931,XP_003062035,127.78,51,11,5,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,12701,predicted protein  Micromonas pusilla CCMP1545
21,2932,XP_003058519,127.78,51,11,5,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,12701,predicted protein  Micromonas pusilla CCMP1545
21,2933,XP_003055512,127.78,51,11,5,Oxidation (M); Dehydration; Amidation; Methyl ester; Pyro-glu from Q; Mutation,12701,histone H2B  Micromonas pusilla CCMP1545
44,85272,WP_025935256,120.73,16,6,6,,38768,dihydroorotate oxidase Prochlorococcus
20,1612,ETNP_100m_particle_PROKKA_00069,120.14,79,11,11,Oxidation (M); Pyro-glu from Q; Deamidation (NQ),5311,hypothetical protein
31,294,ETNP14_68maa_PROKKA_10583,119.97,21,13,2,Mutation,50892,Major capsid protein Gp23
22,99924,XP_002185730,119.55,16,10,3,Oxidation (M); Carbamidomethylation; Sodium adduct,49582,predicted protein  Phaeodactylum tricornutum CCAP 1055
24,1260,WP_038651783,117.83,27,9,1,Oxidation (M); Carbamidomethylated DTT modification; Mutation,18857,carboxysome shell protein Prochlorococcus sp MIT 0801
39,57386,ETNP_120m_particle_PROKKA_72900,117.20,15,11,0,Mutation,50373,Major capsid protein Gp23
36,2915,ETNP_90m_PROKKA_183406,112.15,23,6,1,Mutation,13120,Core histone H2A/H2B/H3/H4
36,2916,ETNP_70m_PROKKA_90241,112.15,23,6,1,Mutation,13147,Core histone H2A/H2B/H3/H4
40,322,WP_011818757,112.08,17,8,5,Oxidation (M),50499,photosystem II reaction center protein Prochlorococcus
42,653,AIR93447.1,111.62,15,10,0,,51131,putative precursor of major head subunit [Prochlorococcus phage P-TIM68]
42,654,YP_009213621.1,111.62,15,10,0,,51131,putative precursor of major head subunit [Prochlorococcus phage P-TIM68]
46,970,WP_011128875,108.85,34,6,4,Oxidation (M); Acetylation (TSCYH); Mutation,19147,bleomycin hydrolase Synechococcus
47,982,AGH07461.1,102.95,16,9,2,Michael addition with methylamine,50091,hypothetical protein CYVG_00017 [Cyanophage S-SSM6a]
34,85267,WP_011818131,102.77,15,5,5,Pyro-glu from Q; Deamidation (NQ),38681,dihydroorotate oxidase Prochlorococcus
34,85268,NP_30m_PROKKA_04661,102.77,15,5,5,Pyro-glu from Q; Deamidation (NQ),38681,Divinyl chlorophyll a/b light-harvesting protein PcbA
73,1828,YP_007673882.1,100.21,9,3,2,,40191,photosystem II reaction center D2 [Prochlorococcus phage MED4-213]
73,1829,AGH26237.1,100.21,9,3,2,,40191,photosystem II reaction center D2 [Prochlorococcus phage MED4-213]
73,1826,YP_004323582.1,100.21,9,3,2,,40173,photosystem II D2 protein [Prochlorococcus phage P-HM2]
73,1827,ADO99991.1,100.21,9,3,2,,40173,photosystem II D2 protein [Prochlorococcus phage P-HM2]
73,1831,YP_009213745.1,100.21,9,3,2,,40145,photosystem II D2 protein [Prochlorococcus phage P-TIM68]
73,1832,AIR93570.1,100.21,9,3,2,,40145,photosystem II D2 protein [Prochlorococcus phage P-TIM68]
73,1823,ETNP14_68mB_PROKKA_139370,100.21,30,3,2,,12288,Photosystem II D2 protein
73,57425,ETNP_70m_PROKKA_05760,100.21,23,3,2,,15957,Photosystem II D2 protein
73,1824,ETNP14_68maa_PROKKA_132678,100.21,20,3,2,,18221,Photosystem II D2 protein
73,1825,NP_30m_PROKKA_13747,100.21,14,3,2,,26457,Photosystem II D2 protein
73,152507,WP_011294855,100.21,9,3,2,,39928,photosystem II reaction centre protein PsbDD2 Prochlorococcus
73,1830,NP_30m_PROKKA_03021,100.21,9,3,2,,39975,Photosystem II D2 protein
73,57426,WP_002807316,100.21,9,3,2,,39975,photosystem II D2 protein Prochlorococcus
28,27422,ETNP_70m_PROKKA_64991,99.02,38,10,2,Methyl ester,13534,Core histone H2A/H2B/H3/H4
54,85269,YP_007673748.1,93.04,10,6,0,,48896,major capsid protein [Prochlorococcus phage MED4-213]
54,85270,AGH26103.1,93.04,10,6,0,,48896,major capsid protein [Prochlorococcus phage MED4-213]
48,324,WP_002805854,92.80,13,7,7,Carbamidomethylation,52574,ribulose bisphosphate carboxylase large chain Prochlorococcus
48,323,ETNP_70m_PROKKA_32299,92.80,13,7,7,Carbamidomethylation,52544,Ribulose bisphosphate carboxylase large chain
48,62,ETNP_120m_PROKKA_157084,92.80,13,7,7,Carbamidomethylation,52559,Ribulose bisphosphate carboxylase large chain 2
48,329,WP_011294510,92.80,13,7,7,Carbamidomethylation,52427,ribulose bisphosphate carboxylase large chain Prochlorococcus
48,61,ETNP_100m_PROKKA_41674,92.80,13,7,7,Carbamidomethylation,52559,Ribulose bisphosphate carboxylase large chain 2
48,331,WP_036914423,92.80,13,7,7,Carbamidomethylation,52572,ribulose 1 5-bisphosphate carboxylase Prochlorococcus
48,60,ETNP_140m_PROKKA_14166,92.80,13,7,7,Carbamidomethylation,52555,Ribulose bisphosphate carboxylase large chain 2
48,330,WP_011130576,92.80,13,7,7,Carbamidomethylation,52573,ribulose bisphosphate carboxylase large chain Prochlorococcus marinus
48,63,ETNP_90m_PROKKA_04313,92.80,12,7,7,Carbamidomethylation,57169,Ribulose bisphosphate carboxylase large chain 2
48,82,ETNP_100m_particle_PROKKA_06862,92.80,17,7,7,Carbamidomethylation,40069,Ribulose bisphosphate carboxylase large chain
48,84,ETNP14_68mB_PROKKA_04349,92.80,17,7,7,Carbamidomethylation,40119,Ribulose bisphosphate carboxylase large chain
35,27433,ETNP_70m_PROKKA_20132,92.63,21,8,1,Methyl ester,19618,Core histone H2A/H2B/H3/H4
56,2518,ETNP_60m_PROKKA_10329,92.53,8,6,0,,55748,Major capsid protein Gp23
51,57429,YP_004323491.1,91.20,10,6,0,,49130,precursor of major head subunit [Prochlorococcus phage P-HM2]
51,57430,ADO99900.1,91.20,10,6,0,,49130,precursor of major head subunit [Prochlorococcus phage P-HM2]
37,3058,EJK63020,90.06,13,11,1,Oxidation (M); Carbamidomethylation (DHKE  X@N-term); Mutation,68429,hypothetical protein THAOC_16346  Thalassiosira oceanica
53,1445,ETNP_120m_particle_PROKKA_205916,89.56,13,6,0,,38608,Major capsid protein Gp23
104,1161,ETNP14_68mB_PROKKA_42367,88.14,10,2,1,Methylation,25693,Photosystem II D2 protein
104,1162,NP_85m_PROKKA_14780,88.14,10,2,1,Methylation,25693,Photosystem II D2 protein
41,27420,ETNP_100m_particle_PROKKA_07520,88.05,36,8,0,Methyl ester,13678,Core histone H2A/H2B/H3/H4
77,1620,WP_038547285,87.37,24,4,1,,13267,50S ribosomal protein L7L12 Synechococcus sp KORDI-100
77,1619,WP_011129193,87.37,24,4,1,,13280,50S ribosomal protein L7L12 Synechococcus
52,1451,ETNP_100m_particle_PROKKA_147118,85.74,8,6,0,Mutation,48986,Major capsid protein Gp23
63,1861,WP_011817694,85.18,24,4,1,,13244,50S ribosomal protein L7L12 Prochlorococcus
74,1448,ETNP_100m_PROKKA_89338,84.19,7,5,0,,48768,Major capsid protein Gp23
62,85306,EJK70725,82.66,12,3,1,Mutation,18225,hypothetical protein THAOC_07892  Thalassiosira oceanica
61,359,ETNP_90m_PROKKA_138320,82.64,19,5,2,Oxidation (M),18490,C-phycoerythrin class 2 subunit beta
55,152505,WP_042849726,82.48,29,6,6,,28075,photosystem II manganese-stabilizing polypeptide Prochlorococcus sp MIT 0604
55,152506,NP_30m_PROKKA_05551,82.48,27,6,6,,29771,Photosystem II manganese-stabilizing polypeptide precursor
76,85274,WP_022734572,82.28,8,4,4,,66187,sodiumsolute symporter Candidatus Pelagibacter ubique
76,85273,NP_30m_PROKKA_04047,82.28,8,4,4,,66176,Cation/acetate symporter ActP
38,85323,EJK62506,80.32,17,9,2,Phosphorylation (STY); Methyl ester; Mutation,32474,hypothetical protein THAOC_16881  Thalassiosira oceanica
43,5063,ETNP_70m_PROKKA_65164,79.72,26,9,1,Carbamidomethylation (DHKE  X@N-term); Ethylation; Methyl ester,27021,Bacterial actin-related protein
33,1712,ETNP_100m_particle_PROKKA_07518,78.71,39,6,4,,7412,Core histone H2A/H2B/H3/H4
60,1066,ETNP14_68maa_PROKKA_81779,77.29,8,5,0,,47354,Major capsid protein Gp23
45,85349,ETNP_90m_PROKKA_147772,75.71,34,8,2,,12758,Core histone H2A/H2B/H3/H4
57,85278,ETNP14_68maa_PROKKA_12099,74.22,7,5,0,Mutation,47970,Major capsid protein Gp23
57,85279,ETNP_90m_PROKKA_20127,74.22,7,5,0,Mutation,47970,Major capsid protein Gp23
57,85276,ETNP_90m_PROKKA_68694,74.22,7,5,0,Mutation,48003,Major capsid protein Gp23
57,85277,ETNP14_68maa_PROKKA_61062,74.22,7,5,0,Mutation,48003,Major capsid protein Gp23
72,1447,ETNP14_68maa_PROKKA_16985,72.48,9,4,0,,37529,Major capsid protein Gp23
69,79,WP_036911349,72.09,7,6,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72034,DNA-directed RNA polymerase subunit gamma Prochlorococcus
69,126,WP_006172018,72.09,7,6,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72413,DNA-directed RNA polymerase subunit gamma Synechococcus sp WH 5701
69,77,WP_038546190,72.09,7,6,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72321,DNA-directed RNA polymerase subunit gamma Synechococcus sp KORDI-100
69,80,WP_011130874,72.09,7,6,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72277,DNA-directed RNA polymerase subunit gamma Prochlorococcus marinus
69,103,WP_011127481,72.09,7,6,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72229,DNA-directed RNA polymerase subunit gamma Synechococcus
69,166,ETNP_90m_PROKKA_50420,68.71,7,5,2,Carbamidomethylation (DHKE  X@N-term); Mutation,64201,DNA-directed RNA polymerase subunit beta'
69,243,WP_042851029,68.71,6,5,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72537,DNA-directed RNA polymerase subunit gamma Prochlorococcus sp MIT 0604
69,172,ETNP14_68maa_PROKKA_84413,68.71,6,5,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72102,DNA-directed RNA polymerase subunit beta'
69,127,WP_038654154,68.71,6,5,2,Carbamidomethylation (DHKE  X@N-term); Mutation,72286,DNA-directed RNA polymerase subunit gamma Prochlorococcus sp MIT 0801
50,988,ETNP_120m_particle_PROKKA_74362,71.61,18,4,1,,27086,Photosystem II 44 kDa reaction center protein
102,3432,ETNP_70m_PROKKA_71422,71.17,6,3,0,,42265,Major capsid protein Gp23
75,1673,WP_011128874,70.51,24,4,4,Formylation,17817,bleomycin hydrolase Synechococcus
101,1618,WP_011823058,69.81,16,3,1,,13260,50S ribosomal protein L7L12 Prochlorococcus
67,1003,ETNP14_120maa_PROKKA_123937,69.51,7,4,0,,47699,Major capsid protein Gp23
95,135929,ETNP_70m_PROKKA_129052,69.08,3,2,2,Methylation,73971,Chaperone protein HtpG
64,1062,ETNP_90m_PROKKA_148188,66.97,8,4,0,Mutation,32448,Major capsid protein Gp23
59,152520,NP_30m_PROKKA_21974,66.27,19,4,4,,21706,putative peroxiredoxin
59,152521,WP_025881525,66.27,19,4,4,,21706,peroxiredoxin Prochlorococcus
58,85283,ETNP_300m_PROKKA_00274,63.70,6,4,0,Mutation,46885,Major capsid protein Gp23
89,85308,XP_003082709,62.46,6,3,3,Mutation,49021,EF-1 alpha-like protein ISS  Ostreococcus tauri
89,85309,XP_003082562,62.46,6,3,3,Mutation,54178,EF-1 alpha-like protein ISS  Ostreococcus tauri
85,85280,ADO99659.1,60.67,5,3,1,,48730,precursor of major head subunit [Prochlorococcus phage Syn33]
85,85281,YP_004323731.1,60.67,5,3,1,,48730,precursor of major head subunit [Prochlorococcus phage Syn33]
108,152586,ETNP14_120mac_PROKKA_38980,59.49,10,2,2,,13362,Outer membrane lipoprotein Omp16 precursor
108,152587,ETNP_90m_PROKKA_33773,59.49,10,2,2,,14097,Peptidoglycan-associated lipoprotein precursor
108,152606,ETNP14_120mab_PROKKA_71576,59.49,6,2,2,,21058,Peptidoglycan-associated lipoprotein precursor
83,152523,NP_30m_PROKKA_11010,59.37,21,3,3,,18847,Flavodoxin
83,152524,WP_042850707,59.37,21,3,3,,18877,flavodoxin Prochlorococcus sp MIT 0604
83,152525,ETNP_60m_PROKKA_33064,59.37,21,3,3,,18849,Flavodoxin
86,1096,ETNP14_68maa_PROKKA_00486,58.94,3,5,1,Mutation,141086,DNA-directed RNA polymerase subunit beta'
78,3229,XP_002181593,58.18,4,2,2,,48056,predicted protein  Phaeodactylum tricornutum CCAP 1055
78,3230,XP_002186303,58.18,4,2,2,,48082,translation elongation factor EF-1 alpha subunit  Phaeodactylum tricornutum CCAP 1055
66,85452,ETNP_90m_PROKKA_108307,57.94,19,3,1,Mutation,14478,hypothetical protein
94,542,ETNP_60m_PROKKA_04448,56.88,16,3,3,,12354,hypothetical protein
94,543,WP_011293945,56.88,16,3,3,,12354,transcriptional regulator Prochlorococcus
94,368,ETNP_100m_particle_PROKKA_45033,51.23,8,2,2,,13968,hypothetical protein
94,370,ETNP_120m_PROKKA_207479,51.23,8,2,2,,13968,hypothetical protein
94,369,ETNP_90m_PROKKA_81200,51.23,8,2,2,,13968,hypothetical protein
94,371,ETNP_120m_free_PROKKA_153271,51.23,8,2,2,,13968,hypothetical protein
94,923,WP_038548030,51.23,9,2,2,,12865,AbrB family transcriptional regulator Synechococcus sp KORDI-100
94,4306,ETNP_120m_particle_PROKKA_195673,51.23,9,2,2,,13360,hypothetical protein
94,4307,ETNP_120m_PROKKA_216073,51.23,9,2,2,,13360,hypothetical protein
94,2272,WP_038545490,51.23,9,2,2,,12973,AbrB family transcriptional regulator Synechococcus sp KORDI-100
94,234,ETNP_140m_PROKKA_125786,51.23,9,2,2,,12752,hypothetical protein
94,224,ETNP_140m_PROKKA_61974,51.23,9,2,2,,12780,hypothetical protein
94,235,ETNP_110m_PROKKA_26060,51.23,9,2,2,,12752,hypothetical protein
94,238,ETNP14_68maa_PROKKA_115320,51.23,9,2,2,,12752,hypothetical protein
94,236,ETNP_100m_particle_PROKKA_13293,51.23,9,2,2,,12752,hypothetical protein
94,222,ETNP_90m_PROKKA_62874,51.23,9,2,2,,12780,hypothetical protein
94,225,ETNP_100m_particle_PROKKA_129096,51.23,9,2,2,,12780,hypothetical protein
94,223,ETNP_110m_PROKKA_10944,51.23,9,2,2,,12780,hypothetical protein
94,237,NP_85m_PROKKA_07695,51.23,9,2,2,,12752,hypothetical protein
94,239,ETNP_90m_PROKKA_180048,51.23,9,2,2,,12752,hypothetical protein
94,741,ETNP14_68maa_PROKKA_67735,51.23,9,2,2,,12780,hypothetical protein
94,634,WP_011129843,51.23,9,2,2,,12922,hypothetical protein Prochlorococcus
94,951,WP_011128382,51.23,9,2,2,,13024,hypothetical protein Synechococcus
94,1642,WP_038544649,51.23,9,2,2,,12813,AbrB family transcriptional regulator Synechococcus sp KORDI-100
94,635,ETNP_120m_PROKKA_125153,51.23,9,2,2,,12950,hypothetical protein
94,506,ETNP14_68mB_PROKKA_50287,51.23,9,2,2,,13363,hypothetical protein
94,1056,WP_042850021,51.23,9,2,2,,12306,AbrB family transcriptional regulator Prochlorococcus sp MIT 0604
94,3155,WP_011128960,51.23,9,2,2,,12670,hypothetical protein Synechococcus sp WH 8102
94,1271,NP_30m_PROKKA_23933,51.23,8,2,2,,14384,hypothetical protein
71,475,WP_042849808,56.73,6,3,3,,56017,photosystem II CP47 chlorophyll apoprotein Prochlorococcus sp MIT 0604
93,152526,XP_003056674,56.66,3,2,1,,60236,ATP synthase  Micromonas pusilla CCMP1545
93,152543,ETNP_70m_PROKKA_66000,56.66,3,2,1,,54925,ATP synthase subunit alpha
49,85284,ETNP14_68maa_PROKKA_65219,54.94,12,5,1,Mutation,50959,Major capsid protein Gp23
68,2328,ETNP_180m_PROKKA_21035,53.85,6,3,0,,50145,Major capsid protein Gp23
68,2326,ETNP_100m_particle_PROKKA_95828,53.85,6,3,0,,47809,Major capsid protein Gp23
106,152548,WP_042849938,52.21,6,2,2,,29194,membrane protease subunit  stomatinprohibitin Prochlorococcus sp MIT 0604
100,2923,NP_30m_PROKKA_13558,51.39,6,2,2,,28181,Taurine-binding periplasmic protein precursor
92,2753,ETNP_100m_particle_PROKKA_74716,51.19,4,3,0,,58796,Major capsid protein Gp23
103,85642,ETNP_90m_PROKKA_201271,50.72,12,2,2,,18492,EF hand
153,781,WP_041484570,49.76,8,2,2,,34180,DNA-directed RNA polymerase subunit alpha Prochlorococcus
153,251,ETNP_90m_PROKKA_141259,41.75,4,1,1,,31811,DNA-directed RNA polymerase subunit alpha
153,158,ETNP_90m_PROKKA_195974,41.75,4,1,1,,34157,DNA-directed RNA polymerase subunit alpha
153,2428,NP_85m_PROKKA_31865,41.75,28,1,1,,4403,DNA-directed RNA polymerase subunit alpha
153,2430,ETNP_90m_PROKKA_142220,41.75,19,1,1,,6435,DNA-directed RNA polymerase subunit alpha
153,2433,ETNP_160m_PROKKA_228195,41.75,13,1,1,,9141,DNA-directed RNA polymerase subunit alpha
153,2432,ETNP_60m_PROKKA_20372,41.75,13,1,1,,9251,DNA-directed RNA polymerase subunit alpha
153,2434,ETNP_140m_PROKKA_46898,41.75,12,1,1,,9952,DNA-directed RNA polymerase subunit alpha
153,1334,ETNP14_68mB_PROKKA_02962,41.75,8,1,1,,15540,DNA-directed RNA polymerase subunit alpha
153,2435,ETNP_70m_PROKKA_51105,41.75,7,1,1,,16453,DNA-directed RNA polymerase subunit alpha
153,2436,NP_30m_PROKKA_15153,41.75,5,1,1,,22899,DNA-directed RNA polymerase subunit alpha
153,374,ETNP14_68maa_PROKKA_85716,41.75,4,1,1,,34222,DNA-directed RNA polymerase subunit alpha
153,1899,WP_006173333,41.75,4,1,1,,34131,DNA-directed RNA polymerase subunit alpha Synechococcus sp WH 5701
153,509,WP_038654322,41.75,4,1,1,,34193,DNA-directed RNA polymerase subunit alpha Prochlorococcus sp MIT 0801
153,231,WP_011131122,41.75,4,1,1,,34181,DNA-directed RNA polymerase subunit alpha Prochlorococcus marinus
153,649,WP_038543109,41.75,4,1,1,,34053,DNA-directed RNA polymerase subunit alpha Synechococcus sp KORDI-100
153,650,ETNP14_68maa_PROKKA_78027,41.75,4,1,1,,34191,DNA-directed RNA polymerase subunit alpha
153,1091,WP_011128947,41.75,4,1,1,,33988,DNA-directed RNA polymerase subunit alpha Synechococcus
153,230,WP_036912688,41.75,4,1,1,,34181,DNA-directed RNA polymerase subunit alpha Prochlorococcus
153,875,ETNP_90m_PROKKA_62994,41.75,3,1,1,,36472,DNA-directed RNA polymerase subunit alpha
142,152542,ETNP_90m_PROKKA_63950,48.20,6,2,2,,38131,Glyceraldehyde-3-phosphate dehydrogenase 1
