Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 369,Area 369,#Peptides,#Unique,#Spec 369,PTM,Avg. Mass,Description
12,515,NP_300,115.38,21,21,3.24E5,12,1,15,Oxidation (M),39744,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
9,147,ETNP14_68,114.16,27,27,,16,0,17,,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
9,148,ETNP14_120,114.16,27,27,,16,0,17,,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
7,89,NP_85,102.89,27,27,,17,0,17,Carbamidomethylation,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
7,90,NP_300,102.89,27,27,,17,0,17,Carbamidomethylation,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
27,52,NP_300,101.90,17,17,5.06E6,7,5,7,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
27,50,ETNP_120,101.90,17,17,5.06E6,7,5,7,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
27,50,ETNP_120,101.90,17,17,5.06E6,7,5,7,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
27,53,ETNP_110,101.90,17,17,5.06E6,7,5,7,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
11,347,NP_85,98.29,28,28,,16,0,16,Carbamidomethylation; Oxidation (M),39742,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
11,348,NP_125,98.29,28,28,,16,0,16,Carbamidomethylation; Oxidation (M),39830,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
42,129,NP_300,97.47,14,14,8.27E6,4,3,5,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
42,130,ETNP_120,97.47,14,14,8.27E6,4,3,5,Carbamidomethylation,39375,Bacterial extracellular solute-binding protein
42,128,ETNP_120,97.47,14,14,8.27E6,4,3,5,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
42,131,ETNP_140,97.47,14,14,8.27E6,4,3,5,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
29,18,NP_300,91.73,18,18,2.15E6,6,5,6,,35973,Leucine-specific-binding protein precursor
29,56,ETNP_160,91.73,22,22,2.15E6,6,5,6,,28332,hypothetical protein
29,57,ETNP_140,91.73,21,21,2.15E6,6,5,6,,29965,hypothetical protein
14,67,NP_300,91.51,25,25,2.43E6,8,3,8,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
14,69,ETNP_160,91.51,25,25,2.43E6,8,3,8,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
14,66,ETNP14_120,91.51,25,25,2.43E6,8,3,8,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
14,70,ETNP_140,91.51,25,25,2.43E6,8,3,8,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
14,68,ETNP_120,91.51,25,25,2.43E6,8,3,8,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
18,64,ETNP_120,88.91,25,25,5.54E5,7,3,7,Carbamidomethylation,32779,General L-amino acid-binding periplasmic protein AapJ precursor
18,46,ETNP_140,88.91,22,22,5.54E5,7,3,7,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
18,47,NP_300,88.91,22,22,5.54E5,7,3,7,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
18,44,ETNP_300,88.91,22,22,5.54E5,7,3,7,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
18,48,ETNP_180,88.91,22,22,5.54E5,7,3,7,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
18,43,ETNP_160,88.91,22,22,5.54E5,7,3,7,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
18,45,ETNP_120,88.91,22,22,5.54E5,7,3,7,Carbamidomethylation,36148,General L-amino acid-binding periplasmic protein AapJ precursor
20,99,ETNP_120,85.14,24,24,5.47E5,7,2,7,Carbamidomethylation,32337,General L-amino acid-binding periplasmic protein AapJ precursor
20,92,ETNP_160,85.14,21,21,5.47E5,7,2,7,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
20,93,ETNP_120,85.14,21,21,5.47E5,7,2,7,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
20,94,ETNP_140,85.14,21,21,5.47E5,7,2,7,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
20,91,ETNP_300,85.14,21,21,5.47E5,7,2,7,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
20,95,ETNP_180,85.14,21,21,5.47E5,7,2,7,Carbamidomethylation,36178,General L-amino acid-binding periplasmic protein AapJ precursor
41,125,NP_300,84.60,9,9,1.54E5,5,1,5,Carbamidomethylation,57679,60 kDa chaperonin
41,126,ETNP_120,84.60,9,9,1.54E5,5,1,5,Carbamidomethylation,57693,60 kDa chaperonin
41,124,ETNP_160,84.60,9,9,1.54E5,5,1,5,Carbamidomethylation,57723,60 kDa chaperonin
54,140,ETNP_120,83.91,9,9,,4,0,4,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
77,132,|#CONTAM#K1C9_HUMAN|,81.70,7,7,1.04E6,3,3,3,,62129,sp|#CONTAM#K1C9_HUMAN|
55,533,ETNP_160,80.46,11,11,1.31E6,4,4,4,,44746,Leu/Ile/Val-binding protein precursor
55,534,ETNP_120,80.46,11,11,1.31E6,4,4,4,,45619,Leu/Ile/Val-binding protein precursor
55,537,ETNP_120,80.46,11,11,1.31E6,4,4,4,,45552,Leu/Ile/Val-binding protein precursor
55,535,NP_300,80.46,11,11,1.31E6,4,4,4,,45791,Leu/Ile/Val-binding protein precursor
38,308,ETNP_120,79.22,22,22,3.04E6,5,5,5,,23421,Rhodanese-like domain protein
38,305,NP_300,79.22,22,22,3.04E6,5,5,5,,23421,Rhodanese-like domain protein
38,310,ETNP_160,79.22,22,22,3.04E6,5,5,5,,23421,Rhodanese-like domain protein
38,308,ETNP_120,79.22,22,22,3.04E6,5,5,5,,23421,Rhodanese-like domain protein
38,306,ETNP_300,79.22,22,22,3.04E6,5,5,5,,23421,Rhodanese-like domain protein
38,307,ETNP_180,79.22,22,22,3.04E6,5,5,5,,23421,Rhodanese-like domain protein
28,530,NP_300,78.53,14,14,3.14E5,7,3,7,,58218,60 kDa chaperonin
43,175,ETNP_180,78.39,9,9,1.27E5,5,1,5,Carbamidomethylation,57711,60 kDa chaperonin
43,176,ETNP_120,78.39,9,9,1.27E5,5,1,5,Carbamidomethylation,57725,60 kDa chaperonin
23,1019,ETNP_150,76.03,5,5,2.8E4,7,1,7,,143052,Respiratory nitrate reductase 1 alpha chain
23,1018,ETNP_180,76.03,5,5,2.8E4,7,1,7,,143052,Respiratory nitrate reductase 1 alpha chain
33,303,NP_300,75.95,9,9,1.63E6,5,5,6,,72914,Formate dehydrogenase-O major subunit precursor
13,76557,NP_300,74.98,6,6,4.34E3,8,1,9,,136528,Respiratory nitrate reductase 1 alpha chain
37,272,ETNP_120,74.09,11,11,,5,0,5,,57580,60 kDa chaperonin
58,595,ETNP_120,73.66,23,23,1.73E6,4,4,4,Carbamidomethylation,21631,Formate dehydrogenase iron-sulfur subunit
58,594,ETNP_110,73.66,23,23,1.73E6,4,4,4,Carbamidomethylation,21599,Formate dehydrogenase iron-sulfur subunit
58,595,ETNP_120,73.66,23,23,1.73E6,4,4,4,Carbamidomethylation,21631,Formate dehydrogenase iron-sulfur subunit
21,461,ETNP_300,73.62,84,84,3.17E6,6,4,7,,7330,Cold shock protein CspA
30,112,NP_100,73.22,15,15,,6,0,6,Carbamidomethylation,35769,General L-amino acid-binding periplasmic protein AapJ precursor
30,76,WP_011282064,73.22,14,14,,6,0,6,Carbamidomethylation,37685,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
22,80,NP_85,72.16,18,18,,7,0,7,Carbamidomethylation,36415,General L-amino acid-binding periplasmic protein AapJ precursor
17,317,NP_300,70.77,11,11,2.06E6,6,6,8,,64538,putative oxidoreductase YdhV
36,76558,ETNP_120,69.52,11,11,3.64E5,5,2,5,,44793,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
36,76559,NP_300,69.52,10,10,3.64E5,5,2,5,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
36,76560,ETNP_180,69.52,10,10,3.64E5,5,2,5,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
36,76561,ETNP_140,69.52,10,10,3.64E5,5,2,5,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
36,76562,NP_100,69.52,10,10,3.64E5,5,2,5,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
15,76593,ETNP_120,69.25,40,40,5.73E5,8,4,8,,8063,hypothetical protein
15,42818,NP_100,69.25,40,40,5.73E5,8,4,8,,8063,hypothetical protein
15,76594,ETNP_140,69.25,40,40,5.73E5,8,4,8,,8063,hypothetical protein
15,42823,NP_125,69.25,40,40,5.73E5,8,4,8,,8063,hypothetical protein
15,42825,NP_85,69.25,40,40,5.73E5,8,4,8,,8063,hypothetical protein
65,886,NP_300,69.16,14,14,1.17E6,3,3,3,Carbamidomethylation,28803,Aliphatic amidase expression-regulating protein
65,856,ETNP_110,69.16,9,9,1.17E6,3,3,3,Carbamidomethylation,47623,Aliphatic amidase expression-regulating protein
65,857,NP_100,69.16,8,8,1.17E6,3,3,3,Carbamidomethylation,50268,Aliphatic amidase expression-regulating protein
65,858,NP_125,69.16,8,8,1.17E6,3,3,3,Carbamidomethylation,50268,Aliphatic amidase expression-regulating protein
65,896,ETNP_120,69.16,23,23,1.17E6,3,3,3,Carbamidomethylation,18132,Limonene hydroxylase
19,98,ETNP14_68,69.10,18,18,3.79E4,7,1,7,Carbamidomethylation,37467,General L-amino acid-binding periplasmic protein AapJ precursor
25,526,ETNP_120,68.82,52,52,3.95E5,7,2,7,,8124,hypothetical protein
25,525,ETNP_140,68.82,52,52,3.95E5,7,2,7,,8124,hypothetical protein
39,576,NP_300,68.34,13,13,1.12E5,5,1,5,Carbamidomethylation,50654,60 kDa chaperonin
61,194,ETNP14_68,68.32,6,6,,3,0,3,,57177,60 kDa chaperonin 5
61,361,ETNP14_68,68.32,8,8,,3,0,3,,41616,60 kDa chaperonin 5
61,355,SAR11,68.32,7,7,,3,0,3,,45806,60 kDa chaperonin 5
61,341,ETNP14_68,68.32,7,7,,3,0,3,,46834,60 kDa chaperonin 5
61,342,ETNP14_68,68.32,6,6,,3,0,3,,51134,60 kDa chaperonin 5
61,354,ETNP14_68,68.32,6,6,,3,0,3,,51415,60 kDa chaperonin 5
61,351,ETNP14_68,68.32,6,6,,3,0,3,,51368,60 kDa chaperonin 5
61,203,ETNP14_68,68.32,6,6,,3,0,3,,58420,60 kDa chaperonin 5
61,353,SAR11,68.32,6,6,,3,0,3,,58164,60 kDa chaperonin 5
45,446,ETNP_120,68.31,9,9,3.6E5,5,5,5,,61476,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
45,449,ETNP_300,68.31,9,9,3.6E5,5,5,5,,61504,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
45,448,ETNP_160,68.31,9,9,3.6E5,5,5,5,,61476,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
45,447,ETNP_180,68.31,9,9,3.6E5,5,5,5,,61476,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
45,450,ETNP_140,68.31,9,9,3.6E5,5,5,5,,61504,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
35,66150,ETNP14_68,68.14,15,15,,5,0,5,Carbamidomethylation,32890,General L-amino acid-binding periplasmic protein AapJ precursor
44,76553,NP_300,68.03,16,16,5.72E5,5,5,5,,39813,Acetyl-CoA acetyltransferase
44,76554,ETNP_120,68.03,16,16,5.72E5,5,5,5,,39839,Acetyl-CoA acetyltransferase
44,76555,ETNP_160,68.03,16,16,5.72E5,5,5,5,,39813,Acetyl-CoA acetyltransferase
47,220,NP_300,67.35,9,9,,3,0,4,Carbamidomethylation,39400,Leu/Ile/Val/Thr-binding protein precursor
24,76569,ETNP_180,66.68,5,5,1.13E5,7,2,7,,113871,Respiratory nitrate reductase 1 alpha chain
48,227,NP_100,66.37,9,9,1.45E5,3,1,4,Carbamidomethylation,39587,Leu/Ile/Val/Thr-binding protein precursor
16,76572,NP_300,66.28,5,5,,7,0,8,,144201,Respiratory nitrate reductase 1 alpha chain
16,76573,NP_85,66.28,5,5,,7,0,8,,144201,Respiratory nitrate reductase 1 alpha chain
16,76574,ETNP14_120,66.28,5,5,,7,0,8,,144201,Respiratory nitrate reductase 1 alpha chain
16,76575,NP_125,66.28,5,5,,7,0,8,,144201,Respiratory nitrate reductase 1 alpha chain
63,882,ETNP_120,65.73,7,7,3.37E5,3,2,3,,44233,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
63,884,ETNP_140,65.73,7,7,3.37E5,3,2,3,,44233,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
63,882,ETNP_120,65.73,7,7,3.37E5,3,2,3,,44233,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
63,885,NP_300,65.73,7,7,3.37E5,3,2,3,,44233,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
34,798,NP_300,65.48,7,7,5.64E5,6,6,6,,101431,Nitrate reductase
26,679,ETNP14_120,65.30,37,37,5.59E5,6,1,7,,7989,hypothetical protein
26,680,NP_85,65.30,37,37,5.59E5,6,1,7,,7989,hypothetical protein
26,682,NP_100,65.30,37,37,5.59E5,6,1,7,,7989,hypothetical protein
26,681,NP_300,65.30,37,37,5.59E5,6,1,7,,7989,hypothetical protein
32,76570,ETNP_180,64.88,5,5,,5,0,6,,99399,Respiratory nitrate reductase 1 alpha chain
102,1034,ETNP_180,64.75,8,8,5.18E5,2,1,2,Carbamidomethylation,32926,Bacterial extracellular solute-binding protein
102,927,ETNP_120,64.75,7,7,5.18E5,2,1,2,Carbamidomethylation,34430,Bacterial extracellular solute-binding protein
102,1035,NP_300,64.75,6,6,5.18E5,2,1,2,Carbamidomethylation,39249,Bacterial extracellular solute-binding protein
62,523,ETNP_180,64.07,8,8,3.46E5,3,1,3,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
62,524,ETNP_300,64.07,8,8,3.46E5,3,1,3,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
62,522,ETNP_160,64.07,8,8,3.46E5,3,1,3,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
72,732,SAR11,63.70,5,5,,3,0,3,,56854,60 kDa chaperonin 5
72,735,NP_300,63.70,5,5,,3,0,3,,58375,60 kDa chaperonin 5
70,76556,ETNP_120,63.54,5,5,,3,0,3,,56943,60 kDa chaperonin
70,304,WP_041324233.1,63.54,5,5,,3,0,3,,56823,molecular chaperone GroEL [Saccharophagus degradans]
109,1797,ETNP_300,62.99,29,29,3.63E5,2,2,2,,10315,Bacterial extracellular solute-binding proteins  family 3
109,1384,ETNP14_120,62.99,20,20,3.63E5,2,2,2,,15358,Bacterial extracellular solute-binding proteins  family 3
109,1425,ETNP_140,62.99,18,18,3.63E5,2,2,2,,16926,Bacterial extracellular solute-binding proteins  family 3
109,1427,ETNP_120,62.99,11,11,3.63E5,2,2,2,,29164,ABC transporter arginine-binding protein 1 precursor
109,1426,ETNP_160,62.99,11,11,3.63E5,2,2,2,,29164,ABC transporter arginine-binding protein 1 precursor
109,1428,NP_300,62.99,11,11,3.63E5,2,2,2,,29164,ABC transporter arginine-binding protein 1 precursor
109,1429,ETNP_180,62.99,11,11,3.63E5,2,2,2,,29164,ABC transporter arginine-binding protein 1 precursor
73,334,ETNP_160,61.87,6,6,1.49E6,3,3,3,,58291,Heme-binding protein A precursor
73,335,NP_300,61.87,6,6,1.49E6,3,3,3,,58291,Heme-binding protein A precursor
73,333,ETNP_140,61.87,6,6,1.49E6,3,3,3,,58291,Heme-binding protein A precursor
73,336,ETNP_120,61.87,6,6,1.49E6,3,3,3,,58291,Heme-binding protein A precursor
50,76563,ETNP_120,61.48,11,11,1.12E6,4,4,4,,38564,Alpha-keto acid-binding periplasmic protein TakP precursor
50,76564,NP_300,61.48,11,11,1.12E6,4,4,4,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
50,76565,ETNP_180,61.48,11,11,1.12E6,4,4,4,,38986,Alpha-keto acid-binding periplasmic protein TakP precursor
50,76566,ETNP_120,61.48,11,11,1.12E6,4,4,4,,39400,Alpha-keto acid-binding periplasmic protein TakP precursor
52,76598,ETNP14_120,60.82,8,8,1.8E5,4,1,4,,44961,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
40,790,ETNP_120,60.31,8,8,6.91E5,4,4,5,,55373,putative ABC transporter-binding protein precursor
40,793,ETNP_180,60.31,7,7,6.91E5,4,4,5,,61456,putative ABC transporter-binding protein precursor
40,794,ETNP_140,60.31,6,6,6.91E5,4,4,5,,66680,putative ABC transporter-binding protein precursor
40,795,NP_300,60.31,5,5,6.91E5,4,4,5,,77292,putative ABC transporter-binding protein precursor
40,796,ETNP_120,60.31,5,5,6.91E5,4,4,5,,77292,putative ABC transporter-binding protein precursor
51,5,XP_003062500,60.30,9,9,1.8E5,4,2,4,,49730,alpha tubulin  Micromonas pusilla CCMP1545
51,6,XP_003058621,60.30,9,9,1.8E5,4,2,4,,49730,alpha tubulin  Micromonas pusilla CCMP1545
71,77,XP_002180656,59.64,6,6,1.9E4,3,1,3,,49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
68,583,CAI85358.1,59.63,6,6,,3,0,3,,57143,60 kDa chaperonin (Protein Cpn60) (groEL protein) [Pseudoalteromonas haloplanktis TAC125]
67,915,ETNP14_120,59.20,5,5,1.11E4,3,1,3,,58051,60 kDa chaperonin
67,916,ETNP14_68,59.20,5,5,1.11E4,3,1,3,,58152,60 kDa chaperonin
56,76608,ETNP_180,58.92,49,49,6.03E5,4,3,4,,7357,Cold shock protein CspA
56,76609,ETNP_300,58.92,49,49,6.03E5,4,3,4,,7357,Cold shock protein CspA
56,76610,ETNP_160,58.92,49,49,6.03E5,4,3,4,,7357,Cold shock protein CspA
74,76580,ETNP14_68,58.25,9,9,4.1E5,3,3,3,,40252,Bacterial extracellular solute-binding protein
74,76581,SAR11,58.25,9,9,4.1E5,3,3,3,,40222,hypothetical protein
74,76582,NP_85,58.25,9,9,4.1E5,3,3,3,,40252,Bacterial extracellular solute-binding protein
74,76583,SAR11,58.25,9,9,4.1E5,3,3,3,,40252,hypothetical protein
74,76584,NP_300,58.25,9,9,4.1E5,3,3,3,,40252,Bacterial extracellular solute-binding protein
46,76595,ETNP_300,58.02,9,9,1.26E6,5,5,5,,39758,Copper-containing nitrite reductase precursor
31,842,ETNP14_120,56.89,37,37,5.54E3,6,1,6,,8083,hypothetical protein
75,66422,ETNP_120,56.29,12,12,7.64E5,3,3,3,,24376,hypothetical protein
75,76585,ETNP_120,56.29,7,7,7.64E5,3,3,3,,40255,Receptor family ligand binding region
57,76614,BAL58888,56.20,3,3,,4,0,4,,144379,nitrate reductase 1 alpha subunit Candidatus Acetothermus autotrophicum
64,76577,ETNP_140,56.03,6,6,,3,0,3,,62374,Respiratory nitrate reductase 1 alpha chain
78,618,WP_011587919.1,54.95,7,7,,3,0,3,,57880,MULTISPECIES: molecular chaperone GroEL [Alcanivorax]
106,1421,ETNP14_120,53.27,10,10,4.53E5,2,2,2,,29738,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain precursor
106,1578,ETNP_140,53.27,9,9,4.53E5,2,2,2,,31620,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain precursor
106,1422,NP_300,53.27,6,6,4.53E5,2,2,2,,46061,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain precursor
59,66322,NP_300,53.10,12,12,1.4E5,4,3,4,,35624,General L-amino acid-binding periplasmic protein AapJ precursor
98,2023,ETNP14_68,52.46,8,8,1.12E5,2,2,2,,18675,hypothetical protein
98,1871,NP_85,52.46,7,7,1.12E5,2,2,2,,19909,hypothetical protein
98,1872,ETNP14_120,52.46,7,7,1.12E5,2,2,2,,19909,hypothetical protein
98,1910,ETNP_90,52.46,5,5,1.12E5,2,2,2,,28502,D-ribose-binding periplasmic protein precursor
98,1873,ETNP_180,52.46,5,5,1.12E5,2,2,2,,28404,D-ribose-binding periplasmic protein precursor
98,1874,ETNP14_68,52.46,5,5,1.12E5,2,2,2,,31086,D-ribose-binding periplasmic protein precursor
98,1875,ETNP_160,52.46,5,5,1.12E5,2,2,2,,31086,D-ribose-binding periplasmic protein precursor
98,1877,ETNP_110,52.46,5,5,1.12E5,2,2,2,,31086,D-ribose-binding periplasmic protein precursor
98,1876,ETNP_100,52.46,5,5,1.12E5,2,2,2,,31086,D-ribose-binding periplasmic protein precursor
98,1927,NP_100,52.46,5,5,1.12E5,2,2,2,,26865,D-ribose transporter subunit RbsB
98,1989,ETNP_100,52.46,5,5,1.12E5,2,2,2,,26864,D-ribose-binding periplasmic protein precursor
98,1795,ETNP_300,52.46,5,5,1.12E5,2,2,2,,31178,D-ribose-binding periplasmic protein precursor
98,1798,NP_85,52.46,5,5,1.12E5,2,2,2,,31253,D-ribose-binding periplasmic protein precursor
98,1794,ETNP14_120,52.46,5,5,1.12E5,2,2,2,,31212,D-ribose-binding periplasmic protein precursor
98,1796,ETNP_110,52.46,4,4,1.12E5,2,2,2,,35639,D-ribose-binding periplasmic protein precursor
98,2021,ETNP14_68,52.46,21,21,1.12E5,2,2,2,,6923,hypothetical protein
98,2022,ETNP14_68,52.46,11,11,1.12E5,2,2,2,,13575,hypothetical protein
98,2001,ETNP_180,52.46,9,9,1.12E5,2,2,2,,15846,hypothetical protein
98,2002,NP_125,52.46,7,7,1.12E5,2,2,2,,19974,hypothetical protein
98,2003,NP_300,52.46,7,7,1.12E5,2,2,2,,19947,hypothetical protein
92,315,ABE41346.1,51.61,4,4,,2,0,2,,57854,chaperonin GroEL [Rhodopseudomonas palustris BisB5]
85,429,CAK24289.1,51.09,3,3,,2,0,2,,57911,60 kDa chaperonin 2 (Protein Cpn60 2) (GroEL protein 2) [Synechococcus sp. WH 7803]
85,316,WP_038547921,51.09,3,3,,2,0,2,,59523,molecular chaperone GroEL Synechococcus sp KORDI-100
85,270,WP_036914087,51.09,3,3,,2,0,2,,58891,molecular chaperone GroEL Prochlorococcus
85,362,ETNP14_68,51.09,3,3,,2,0,2,,58714,60 kDa chaperonin 2
85,271,WP_011130702,51.09,3,3,,2,0,2,,59390,molecular chaperone GroEL Prochlorococcus marinus
85,326,WP_011128712,51.09,3,3,,2,0,2,,58909,molecular chaperone GroEL Synechococcus sp WH 8102
85,364,WP_038651502,51.09,3,3,,2,0,2,,59026,molecular chaperone GroEL Prochlorococcus sp MIT 0801
85,363,WP_011823251.1,51.09,3,3,,2,0,2,,59052,molecular chaperone GroEL [Prochlorococcus marinus]
93,76611,NP_300,50.62,17,17,6.38E5,2,2,2,,13544,Phasin protein
93,76612,ETNP14_120,50.62,17,17,6.38E5,2,2,2,,14065,Phasin protein
93,76613,ETNP_120,50.62,17,17,6.38E5,2,2,2,,14077,Phasin protein
93,76616,NP_300,50.62,14,14,6.38E5,2,2,2,,16203,Phasin protein
93,76617,ETNP14_120,50.62,14,14,6.38E5,2,2,2,,16806,Phasin protein
93,76618,NP_85,50.62,12,12,6.38E5,2,2,2,,19113,Phasin protein
103,661,|#CONTAM#K1C10_HUMAN|,50.40,6,6,4.79E5,2,2,2,Carbamidomethylation,59519,sp|#CONTAM#K1C10_HUMAN|
80,1193,ETNP_180,50.05,31,31,2.11E5,3,3,3,Carbamidomethylation,11462,Acetyl-CoA acetyltransferase
80,1194,ETNP_120,50.05,26,26,2.11E5,3,3,3,Carbamidomethylation,13553,Acetyl-CoA acetyltransferase
80,1136,ETNP_100,50.05,10,10,2.11E5,3,3,3,Carbamidomethylation,35933,Acetyl-CoA acetyltransferase
80,1130,ETNP_160,50.05,10,10,2.11E5,3,3,3,Carbamidomethylation,36448,Acetyl-CoA acetyltransferase
80,1147,ETNP_140,50.05,8,8,2.11E5,3,3,3,Carbamidomethylation,44038,Acetyl-CoA acetyltransferase
95,1918,ETNP_300,49.13,45,45,1.56E5,2,2,2,,4392,10 kDa chaperonin
95,1582,ETNP_160,49.13,20,20,1.56E5,2,2,2,,9385,10 kDa chaperonin
95,1583,ETNP_180,49.13,17,17,1.56E5,2,2,2,,10974,10 kDa chaperonin
79,76620,ETNP_300,48.21,9,9,2.69E4,3,1,3,,38215,60 kDa chaperonin 5
76,1300,ETNP14_120,46.90,5,5,1.55E5,3,2,3,,57483,60 kDa chaperonin
94,76645,WP_012180551.1,46.86,4,4,7.05E4,2,1,2,,56842,molecular chaperone GroEL [Salinispora arenicola]
185,2016,NP_125,46.33,9,9,4.37E5,1,1,1,,16246,hypothetical protein
185,2017,ETNP_120,46.33,9,9,4.37E5,1,1,1,,16176,hypothetical protein
185,1526,NP_300,46.33,6,6,4.37E5,1,1,1,,21874,hypothetical protein
185,1886,ETNP_120,46.33,5,5,4.37E5,1,1,1,,25780,hypothetical protein
66,76601,NP_100,46.05,28,28,5.46E5,3,3,3,,15723,Acetoacetyl-CoA reductase
66,76602,ETNP_140,46.05,22,22,5.46E5,3,3,3,,19772,Acetoacetyl-CoA reductase
66,76603,ETNP_120,46.05,22,22,5.46E5,3,3,3,,19772,Acetoacetyl-CoA reductase
66,76604,NP_300,46.05,17,17,5.46E5,3,3,3,,25463,Acetoacetyl-CoA reductase
