Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
46,10485,PMM0226,262.23,50,50,2.97E8,26,22,55,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Methylation(KR),66746,| ftsH2 | cell division protein FtsH2
24,9717,PMM1088,259.08,56,56,6.01E8,42,40,79,Carbamidomethylation; Oxidation (M); Deamidation (NQ),93427,| clpC | ClpC
22,10147,PMM1191,258.15,58,58,9.68E8,37,35,84,Carbamidomethylation; Oxidation (M); Deamidation (NQ),78668,| pnp | polynucleotide phosphorylase/polyadenylase
25,9970,PMM0970,256.90,56,56,1.26E9,22,22,74,Carbamidomethylation; Oxidation (M),47600,| urtA | putative urea ABC transporter  substrate binding protein
36,16012,PMM0769,250.06,62,62,5.67E8,32,32,60,Carbamidomethylation; Oxidation (M),48074,| glgC | glucose-1-phosphate adenylyltransferase
30,10079,PMM1494,249.82,41,41,3.33E8,43,42,67,Carbamidomethylation; Oxidation (M),127148,| infB | translation initiation factor IF-2
29,9922,PMM0661,248.21,57,57,4.81E8,38,38,67,Carbamidomethylation; Deamidation (NQ); Methylation(KR),90662,| nrdJ | ribonucleotide reductase (class II)
43,13311,PMM1492,247.78,58,58,3.51E8,23,23,53,Carbamidomethylation; Oxidation (M),52999,| nusA | transcription elongation factor NusA
58,10596,PMM1338,247.25,47,47,4.84E8,31,31,50,Carbamidomethylation,78849,| PMM1338 | chloroplast outer envelope membrane protein
12,10638,PMM1350,246.88,70,70,4.32E9,22,22,115,Carbamidomethylation; Oxidation (M); Deamidation (NQ),20921,| PMM1350 | pentapeptide repeat-containing protein
34,12823,PMM1287,245.91,57,57,4.38E8,38,38,67,Carbamidomethylation,79939,| PMM1287 | hypothetical protein
38,10695,PMM1247,245.75,62,62,1.02E9,22,22,62,Carbamidomethylation; Oxidation (M),46454,| PMM1247 | hypothetical protein
35,16014,PMM0405,244.78,70,70,5.49E8,29,29,64,Carbamidomethylation; Oxidation (M),49186,| pdhC | branched-chain alpha-keto acid dehydrogenase subunit E2
66,10009,PMM1509,244.25,51,51,2.96E8,28,28,49,Carbamidomethylation; Oxidation (M),75690,| fusA | elongation factor G
74,9842,PMM1712,242.75,45,45,1.48E8,33,32,44,Carbamidomethylation,105952,| uvrA | excinuclease ABC subunit A
40,12793,PMM0619,242.10,50,50,3.88E8,34,34,62,Carbamidomethylation; Oxidation (M),74453,| acs | acetyl-coenzyme A synthetase
63,9760,PMM1512,241.72,28,28,1.47E8,34,34,48,Carbamidomethylation; Oxidation (M),168148,| glsF | ferredoxin-dependent glutamate synthase
89,10275,PMM1062,241.43,68,68,3.45E8,23,23,42,Carbamidomethylation; Oxidation (M),41000,| guaB | inosine 5-monophosphate dehydrogenase
75,9897,PMM0010,240.65,56,56,1.74E8,27,27,41,,48441,| ftsY | signal recognition particle docking protein FtsY
48,16029,PMM0208,237.14,55,55,8.33E8,19,19,56,Carbamidomethylation; Oxidation (M),45899,| eno | enolase
71,10709,PMM0946,235.77,67,67,3.76E8,27,27,47,Carbamidomethylation; Oxidation (M); Deamidation (NQ),52187,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A
70,10727,PMM0324,235.27,66,66,2.94E8,24,24,47,Carbamidomethylation; Oxidation (M),47586,| ctpA | carboxyl-terminal protease
73,9807,PMM0831,235.27,35,35,1.37E8,34,34,43,Carbamidomethylation,150089,| chlH | magnesium chelatase subunit H
68,12783,PMM1575,234.93,40,40,1.69E8,35,35,47,Carbamidomethylation,114380,| ppc | phosphoenolpyruvate carboxylase
33,10236,PMM1484,234.67,54,54,5.96E8,31,31,71,Carbamidomethylation; Oxidation (M); Deamidation (NQ),72380,| rpoC1 | DNA-directed RNA polymerase subunit gamma
88,10111,PMM0743,234.53,48,48,2.11E8,26,25,42,Carbamidomethylation; Oxidation (M); Deamidation (NQ),68885,| ftsH1 | FtsH ATP-dependent protease-like protein
44,16010,PMM0506,234.48,64,64,3.62E8,31,31,55,Carbamidomethylation; Oxidation (M); Deamidation (NQ),47868,| purA adeK | adenylosuccinate synthetase
32,16013,PMM1315,232.96,77,77,9.58E8,22,22,69,Carbamidomethylation; Oxidation (M); Deamidation (NQ),36630,| ilvC | ketol-acid reductoisomerase
104,16024,PMM0023,232.39,62,62,7.42E8,18,18,38,Carbamidomethylation; Oxidation (M); Deamidation (NQ),36991,| gap2 | glyceraldehyde 3-phosphate dehydrogenase(NADP+)(phosphorylating)
108,16093,PMM0494,232.04,77,77,3.79E8,18,18,40,Carbamidomethylation,22147,| ppa | putative inorganic pyrophosphatase
57,16033,PMM1147,232.03,71,71,5.55E8,21,21,53,Carbamidomethylation; Oxidation (M); Deamidation (NQ),39873,| pntA-1 | putative nicotinamide nucleotide transhydrogenase  subunit alpha 1 (A1)
56,16015,PMM0483,231.71,62,62,1.06E9,24,24,53,Carbamidomethylation; Oxidation (M); Deamidation (NQ),46265,| hemL | glutamate-1-semialdehyde aminotransferase
19,16072,PMM0856,231.62,83,83,3.76E9,19,19,92,Carbamidomethylation; Oxidation (M); Deamidation (NQ),21758,| tpx | thioredoxin peroxidase
49,16056,PMM0781,230.85,61,61,8.67E8,22,22,56,Carbamidomethylation; Oxidation (M),39000,| cbbA cfxA fbaA fda | fructose-1 6-bisphosphate aldolase
59,16025,PMM0311,230.84,56,56,6.11E8,21,21,50,Carbamidomethylation; Oxidation (M); Deamidation (NQ),45083,| metK | S-adenosylmethionine synthetase
47,16026,PMM0920,230.43,53,53,8.07E8,24,24,53,Carbamidomethylation,52878,| glnA | glutamine synthetase  glutamate--ammonia ligase
107,10057,PMM0134,229.44,70,70,2.44E8,22,22,37,Carbamidomethylation; Oxidation (M),27909,| rpaB | two-component response regulator
54,10593,PMM1438,229.22,62,62,5.08E8,23,23,53,Oxidation (M); Deamidation (NQ),51980,| atpB | F0F1 ATP synthase subunit beta
42,10017,PMM1075,228.78,65,65,1.5E9,22,22,54,Carbamidomethylation; Oxidation (M),41714,| petH | ferredoxin-NADP oxidoreductase (FNR)
55,16011,PMM0258,227.48,61,61,4.51E8,24,24,49,Carbamidomethylation; Oxidation (M); Deamidation (NQ),46407,| glyA | serine hydroxymethyltransferase
20,13010,PMM0195,227.29,74,74,1.95E9,28,28,90,Carbamidomethylation; Oxidation (M); Deamidation (NQ),42964,| pgk | phosphoglycerate kinase
10,12776,PMM0482,226.90,68,68,3.53E9,19,19,133,Oxidation (M); Deamidation (NQ),29085,| phb | Band 7 protein
135,16037,PMM1451,225.26,38,38,3.2E8,17,17,30,Carbamidomethylation; Oxidation (M),54340,| atpA | F0F1 ATP synthase subunit alpha
2,12774,PMM1437,224.93,93,93,2.83E10,35,35,350,Methylation(KR),10789,| groES | co-chaperonin GroES
122,10571,PMM0282,223.88,78,78,3.24E8,16,16,34,Carbamidomethylation; Oxidation (M),27716,| fabI | enoyl-(acyl carrier protein) reductase
65,9881,PMM1610,223.87,55,55,3.45E8,25,25,51,Carbamidomethylation; Oxidation (M); Deamidation (NQ),72988,| tktA | transketolase
81,10120,PMM1416,223.12,54,54,2.15E8,25,25,42,Deamidation (NQ),75064,| PMM1416 | hypothetical protein
116,13321,PMM1258,222.45,53,53,2.74E8,19,19,32,Carbamidomethylation; Deamidation (NQ),43323,| PMM1258 | pyridoxal-phosphate-dependent aminotransferase
50,10445,PMM1033,222.37,58,58,5.51E8,25,25,53,Oxidation (M); Deamidation (NQ),51156,| PMM1033 | cobalamin synthesis protein/P47K
120,13102,PMM1716,221.99,64,64,3.43E8,18,18,33,Carbamidomethylation; Deamidation (NQ),40089,| thrC | threonine synthase
115,9747,PMM0044,221.97,35,35,7.9E7,26,26,33,Carbamidomethylation,99139,| alaS | alanyl-tRNA synthetase
98,13181,PMM1196,221.86,61,61,2.12E8,26,26,41,Carbamidomethylation; Oxidation (M),54798,| manC | GDP-mannose pyrophosphorylase
131,12792,PMM0161,221.24,61,61,4.29E8,22,22,34,Carbamidomethylation; Oxidation (M),42876,| gltA | citrate synthase
95,12795,PMM1063,220.35,35,35,1.69E8,30,29,40,Carbamidomethylation,96574,| gyrA | DNA gyrase subunit A
78,16052,PMM1630,219.71,39,39,4.08E8,18,18,45,Oxidation (M),51437,| PMM1630 | Mg2+ transporter
26,12851,PMM0550,219.57,46,46,1.78E9,25,25,78,Carbamidomethylation; Oxidation (M),52574,| rbcL | ribulose bisophosphate carboxylase
118,12838,PMM1286,219.54,44,44,1.67E8,19,19,32,Oxidation (M); Deamidation (NQ),53887,| ffh | signal recognition particle protein (SRP54)
96,9819,PMM0238,219.33,33,33,2.17E8,28,28,38,Carbamidomethylation,111413,| ileS | isoleucyl-tRNA synthetase
79,13016,PMM0774,218.16,55,55,3.05E8,25,25,44,Carbamidomethylation; Deamidation (NQ),59461,| ilvD | dihydroxy-acid dehydratase
101,16019,PMM0001,217.57,70,70,3.6E8,21,21,42,Carbamidomethylation; Deamidation (NQ),42505,| dnaN | DNA polymerase III subunit beta
62,16027,PMM1055,217.26,59,59,5.52E8,22,22,47,Carbamidomethylation; Oxidation (M),40316,| chlI | protoporphyrin IX magnesium chelatase subunit ChlI
156,9969,PMM0090,216.96,58,58,9.91E7,20,20,28,,41839,| PMM0090 | serine protease
52,16110,PMM0804,216.16,69,69,1.67E9,16,16,52,Oxidation (M); Deamidation (NQ),21064,| PMM0804 | ferritin
140,10421,PMM1298,216.11,39,39,3.72E8,17,17,31,Carbamidomethylation,51449,| lpdA | dihydrolipoamide dehydrogenase
64,9995,PMM1634,216.00,51,51,2.5E8,34,34,50,Carbamidomethylation; Oxidation (M),73508,| gyrB | DNA gyrase subunit B
99,10183,PMM0912,215.68,47,47,1.9E8,23,23,39,Carbamidomethylation; Oxidation (M); Deamidation (NQ),64877,| pykF | pyruvate kinase
16,10720,PMM0016,215.48,84,84,3.11E9,27,27,95,,27671,| grpE | heat shock protein GrpE
114,12849,PMM1625,215.13,48,48,1.59E8,21,21,36,Carbamidomethylation; Oxidation (M); Deamidation (NQ),51826,| ahcY | S-adenosyl-L-homocysteine hydrolase
60,10212,PMM1665,215.09,57,57,4.84E8,20,20,52,Carbamidomethylation; Oxidation (M),44463,| sqdB | sulfolipid (UDP-sulfoquinovose) biosynthesis protein
110,10138,PMM1246,214.65,45,45,1.93E8,23,23,36,Carbamidomethylation; Oxidation (M),69748,| PMM1246 | carbamoyltransferase
158,10453,PMM0890,214.64,48,48,1.39E8,24,24,30,Carbamidomethylation,59307,| pgi | glucose-6-phosphate isomerase
132,16046,PMM0878,214.22,70,70,1.97E8,18,17,32,Oxidation (M),34080,| ilvE | branched-chain amino acid aminotransferase
103,9718,PMM0580,213.96,43,43,8.67E7,32,28,39,Carbamidomethylation; Oxidation (M),97364,| clpB1 | ATP-dependent Clp protease  Hsp 100  ATP-binding subunit ClpB
168,16048,PMM0590,213.39,46,46,1.48E8,18,18,29,Carbamidomethylation; Oxidation (M); Deamidation (NQ),48304,| proA | gamma-glutamyl phosphate reductase
100,9935,PMM0758,213.28,48,48,1.55E8,24,24,40,Carbamidomethylation; Oxidation (M),67887,| sir | sulfite reductase subunit beta
155,12878,PMM1609,213.27,57,57,2.37E8,13,13,26,Carbamidomethylation; Deamidation (NQ),43369,| fabF | 3-oxoacyl-[acyl-carrier-protein] synthase II
83,10281,PMM0760,213.12,55,55,3.4E8,22,22,43,Carbamidomethylation; Oxidation (M),49470,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase)
77,16021,PMM0867,213.02,49,49,2.1E8,22,22,43,Carbamidomethylation; Oxidation (M),59115,| metG | methionyl-tRNA synthetase
94,10181,PMM1332,212.86,51,51,4.75E8,22,22,40,Carbamidomethylation,54029,| PMM1332 | leucyl aminopeptidase
185,9839,PMM0825,211.52,27,27,5.79E7,20,20,23,Carbamidomethylation,121483,| carB | carbamoyl-phosphate synthase  large subunit
39,13336,PMM0627,211.51,26,26,8.31E8,15,15,59,Oxidation (M),38660,| pcb | light-harvesting complex protein
51,16045,PMM1535,210.64,60,60,9.27E8,17,17,51,Carbamidomethylation; Oxidation (M); Deamidation (NQ),34282,| rpoA | DNA-directed RNA polymerase subunit alpha
87,16139,PMM0395,208.85,90,90,2.82E8,12,12,36,Carbamidomethylation; Oxidation (M); Deamidation (NQ),21147,| PMM0395 | hypothetical protein
109,9921,PMM0312,208.81,55,55,5.44E8,21,21,36,Oxidation (M),40876,| rps1a | 30S ribosomal protein S1
143,13288,PMM1301,207.87,58,58,1.1E8,19,18,32,Carbamidomethylation; Oxidation (M),45882,| argD | acetylornithine aminotransferase
208,16075,PMM1205,207.16,37,37,1.04E8,14,14,22,Carbamidomethylation,45151,| PMM1205 | NDP-hexose 3 4-dehydratase
162,16034,PMM0515,206.95,51,51,9.44E7,24,24,30,Carbamidomethylation,50312,| cobC | putative alpha-ribazole-5'-P phosphatase
191,13258,PMM1689,206.88,40,40,1.8E8,17,17,26,Carbamidomethylation,59829,| pyrG | CTP synthetase
67,13324,PMM0552,206.60,44,44,2.91E8,28,28,49,Carbamidomethylation; Oxidation (M); Deamidation (NQ),81882,| csoS2 | carboxysome shell protein CsoS2
154,10134,PMM1066,206.30,47,47,1.05E8,19,19,30,Carbamidomethylation; Oxidation (M); Deamidation (NQ),59247,| leuA | 2-isopropylmalate synthase
17,13221,PMM1321,206.24,71,71,3.14E9,34,34,100,Oxidation (M); Deamidation (NQ),9768,| PMM1321 | histone-like DNA-binding protein
105,16020,PMM0674,206.15,53,53,2.67E8,19,19,36,Carbamidomethylation,43909,| aspC | aminotransferase class-I
86,9795,PMM1639,205.81,37,37,1.17E8,31,31,39,Carbamidomethylation,107766,| secA | preprotein translocase subunit SecA
151,16064,PMM0211,205.34,69,69,3.77E8,19,19,28,Carbamidomethylation; Oxidation (M),34398,| trxB | FAD-dependent pyridine nucleotide-disulphide oxidoreductase
195,16109,PMM1673,204.14,70,70,5.48E8,13,13,27,,16385,| rplI | 50S ribosomal protein L9
146,10333,PMM1232,203.58,48,48,2.32E8,21,21,29,Carbamidomethylation,48342,| PMM1232 | methyltransferase
150,16017,PMM0012,203.28,52,52,9.63E7,19,19,29,Carbamidomethylation,52367,| argH | argininosuccinate lyase
179,16036,PMM0060,202.96,57,57,1.27E8,17,17,27,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49248,| accC | acetyl-CoA carboxylase biotin carboxylase subunit
128,16018,PMM1606,202.89,39,39,1.88E8,21,21,34,Carbamidomethylation,69488,| glmS | glucosamine--fructose-6-phosphate aminotransferase
142,10098,PMM0613,202.84,58,58,1.49E8,23,23,32,Carbamidomethylation,46888,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase
188,10657,PMM1145,202.68,36,36,2.23E8,15,15,24,Oxidation (M),50072,| pntB | putative nicotinamide nucleotide transhydrogenase  subunit beta
186,16016,PMM1188,202.08,55,55,8.81E7,21,21,26,Carbamidomethylation,48082,| serS | seryl-tRNA synthetase
127,10294,PMM0003,202.06,42,42,9.94E7,26,26,31,Carbamidomethylation,85197,| purL | phosphoribosylformylglycinamidine synthase II
159,16065,PMM0832,202.04,78,78,1.06E8,19,19,29,Carbamidomethylation; Oxidation (M); Deamidation (NQ),30639,| dapB | dihydrodipicolinate reductase
177,10341,PMM1488,201.94,54,54,1.35E8,18,18,27,Carbamidomethylation; Oxidation (M); Deamidation (NQ),47022,| hisD | histidinol dehydrogenase
182,16082,PMM0785,201.82,46,46,2.5E8,15,15,27,Carbamidomethylation; Deamidation (NQ),33698,| prk | phosphoribulokinase
167,16042,PMM0962,201.75,49,49,2.09E8,15,15,28,Carbamidomethylation; Oxidation (M),46018,| PMM0962 | hypothetical protein
235,16053,PMM0640,201.70,38,38,7.07E7,15,15,22,Carbamidomethylation; Oxidation (M),57872,| PMM0640 | hypothetical protein
76,13075,PMM1596,201.68,53,53,4.04E8,24,24,42,Carbamidomethylation,52630,| icd | isocitrate dehydrogenase
113,16028,PMM1707,201.34,52,52,3.55E8,22,22,37,Carbamidomethylation; Oxidation (M),44675,| argG | argininosuccinate synthase
166,9843,PMM0877,201.30,30,30,4.29E7,25,25,29,Carbamidomethylation,132094,| metH | putative methionine synthase
197,16022,PMM0037,200.79,46,46,1.07E8,19,19,26,Carbamidomethylation,59598,| guaA | GMP synthase
91,10224,PMM1225,200.32,45,45,1.96E8,26,24,42,Carbamidomethylation; Oxidation (M),68288,| PMM1225 | hypothetical protein
121,9744,PMM0889,200.22,33,33,6.28E7,22,22,28,Carbamidomethylation,99147,| leuS | leucyl-tRNA synthetase
212,12802,PMM0384,200.21,32,32,3.65E7,22,22,25,Carbamidomethylation; Deamidation (NQ),95601,| spnII-interrupted-C | hypothetical protein
124,13139,PMM0321,200.08,50,50,5.4E8,16,16,34,Carbamidomethylation; Deamidation (NQ),29759,| minD | putative septum site-determining protein MinD
138,10378,PMM1261,199.66,45,45,1.13E8,21,21,32,Carbamidomethylation; Deamidation (NQ),53432,| ugd | UDP-glucose 6-dehydrogenase
209,9879,PMM1466,199.54,43,43,9.12E7,15,15,24,Oxidation (M),50624,| fumC | fumarate hydratase
90,16149,PMM1171,198.60,83,83,6.13E8,12,12,41,Carbamidomethylation; Oxidation (M),18893,| isiB | flavodoxin FldA
80,10106,PMM1562,198.53,62,62,3.55E8,20,20,43,Carbamidomethylation; Oxidation (M),40165,| recA | recombinase A
136,12918,PMM1164,198.16,51,51,3.18E8,15,15,31,Carbamidomethylation,38210,| futA | putative iron ABC transporter  substrate binding protein
53,10749,PMM1524,197.95,28,28,1.24E9,23,22,49,Carbamidomethylation,84255,| psaA | photosystem I P700 chlorophyll a apoprotein A1
31,16305,PMM0549,197.82,87,87,2.95E9,18,18,66,Oxidation (M),10039,| csoS1 | carboxysome shell protein CsoS1
137,10740,PMM1688,197.17,45,45,1.6E8,21,21,33,Carbamidomethylation; Deamidation (NQ),67994,| aspS | aspartyl-tRNA synthetase
141,10180,PMM0048,197.14,45,45,1.82E8,19,19,29,Carbamidomethylation; Deamidation (NQ),55203,| gatB | aspartyl/glutamyl-tRNA amidotransferase subunit B
82,10199,PMM1523,196.42,17,17,1.12E9,14,13,43,Carbamidomethylation,82743,| psaB | photosystem I P700 chlorophyll a apoprotein A2
133,16039,PMM1618,196.28,40,40,1.61E8,20,20,31,Oxidation (M),58824,| lysS | lysyl-tRNA synthetase
149,13093,PMM0894,196.10,82,82,3.89E8,13,13,30,Carbamidomethylation; Oxidation (M),15395,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
102,13320,PMM1557,195.32,49,49,8.66E8,14,14,39,Deamidation (NQ); Methylation(KR),23168,| rplD | 50S ribosomal protein L4
145,9964,PMM1652,195.26,36,36,9.37E7,21,21,30,Carbamidomethylation; Oxidation (M); Deamidation (NQ),74309,| PMM1652 | hypothetical protein
178,16038,PMM0076,195.15,41,41,1.25E8,16,15,26,Carbamidomethylation; Oxidation (M),59719,| pgm | phosphoglucomutase
106,16047,PMM1622,194.95,57,57,3.8E8,16,16,38,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37254,| mreB | rod shape-determining protein MreB
28,16079,PMM1158,194.71,32,32,2.14E9,14,14,68,Oxidation (M),50455,| psbC | photosystem II PsbC protein (CP43)
97,16080,PMM0767,194.37,50,50,4.66E8,13,13,37,Carbamidomethylation; Oxidation (M),35150,| glpX | fructose 1 6-bisphosphatase II
147,10552,PMM0609,193.90,48,48,1.26E8,17,17,30,Carbamidomethylation,54924,| glgA | glycogen synthase
69,16279,PMM1412,193.51,71,71,6.53E8,13,13,47,Oxidation (M); Deamidation (NQ),15164,| PMM1412 | hypothetical protein
134,9911,PMM0797,193.45,71,71,1.54E8,23,23,34,Carbamidomethylation; Deamidation (NQ),35444,| PMM0797 | putative mRNA binding protein
152,9778,PMM0589,191.82,24,24,3.83E7,26,26,28,,149602,| PMM0589 | hypothetical protein
125,16076,PMM1113,190.74,66,66,3.46E8,13,13,34,Carbamidomethylation; Oxidation (M),26550,| PMM1113 | two-component response regulator
181,16040,PMM1165,190.74,67,67,1.92E8,16,16,28,Carbamidomethylation; Oxidation (M),33890,| glyQ | glycyl-tRNA synthetase subunit alpha
119,16043,PMM0477,190.48,72,72,2.03E8,21,21,34,Carbamidomethylation; Oxidation (M); Deamidation (NQ),30818,| map | methionine aminopeptidase
210,16067,PMM1150,189.74,49,49,1.03E8,15,15,23,Carbamidomethylation; Deamidation (NQ),50069,| PMM1150 | putative thioredoxin reductase
198,13331,PMM0952,189.55,43,43,1.39E8,11,11,23,Carbamidomethylation,37041,| trpD | anthranilate phosphoribosyltransferase
216,10330,PMM1589,189.43,59,59,8.24E7,16,16,23,Carbamidomethylation,38869,| purM purG | phosphoribosylaminoimidazole synthetase
117,10262,PMM1700,189.40,34,34,7E7,25,25,33,Carbamidomethylation; Deamidation (NQ),94884,| acnB | bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
196,9742,PMM1682,189.06,28,28,6.56E7,20,20,24,Carbamidomethylation; Oxidation (M),106312,| valS | valyl-tRNA synthetase
148,16058,PMM1666,189.02,59,59,1.3E8,14,14,28,Carbamidomethylation; Oxidation (M),41762,| sqdX | SqdX
84,16066,PMM1555,188.66,50,50,7.49E8,17,17,42,Carbamidomethylation; Oxidation (M); Deamidation (NQ),31756,| rplB | 50S ribosomal protein L2
111,16057,PMM0495,188.62,61,61,2.71E8,20,20,37,Carbamidomethylation; Deamidation (NQ),34950,| hemC | porphobilinogen deaminase
126,9927,PMM0519,188.14,65,65,3.67E8,21,21,34,Carbamidomethylation; Oxidation (M),37182,| tal | transaldolase B
92,12965,PMM0871,187.99,40,40,1.02E8,31,31,38,Carbamidomethylation,92758,| pheT | phenylalanyl-tRNA synthetase subunit beta
203,13110,PMM0128,187.61,51,51,1.27E8,9,9,25,Oxidation (M); Deamidation (NQ),28628,| rpaA | two-component response regulator
189,16032,PMM1354,187.45,42,42,1.8E8,17,17,25,Oxidation (M),56744,| serA | D-3-phosphoglycerate dehydrogenase
184,16069,PMM0035,187.26,51,51,2.37E8,15,15,28,Carbamidomethylation; Oxidation (M),42405,| DHSS | soluble hydrogenase small subunit
214,10121,PMM1326,187.24,51,51,1.06E8,16,16,25,Carbamidomethylation,38035,| PMM1326 | hypothetical protein
163,13212,PMM1229,187.07,48,48,1.54E8,14,14,28,Carbamidomethylation; Oxidation (M),35822,| PMM1229 | dehydrogenase  E1 component
327,12996,PMM0430,185.84,47,47,5.58E7,13,13,17,Carbamidomethylation,27306,| hisF | imidazole glycerol phosphate synthase subunit HisF
232,16169,PMM0462,185.01,65,65,2.58E8,8,8,23,Carbamidomethylation,18912,| petC | cytochrome b6-f complex iron-sulfur subunit
253,16162,PMM0032,184.94,60,60,1.45E8,14,14,18,Carbamidomethylation,16273,| PMM0032 | type II secretion system pr
206,9809,PMM0897,184.39,36,36,8.36E7,20,20,23,Carbamidomethylation,73430,| dnaK | molecular chaperone DnaK
222,13080,PMM1074,184.09,38,38,8.09E7,18,18,24,Carbamidomethylation; Oxidation (M),57964,| zwf | glucose-6-phosphate 1-dehydrogenase
200,16070,PMM0224,183.87,45,45,1.54E8,15,15,26,Carbamidomethylation,39342,| aroC | chorismate synthase
93,16161,PMM1294,183.62,72,72,8.76E8,11,11,38,Carbamidomethylation; Oxidation (M); Deamidation (NQ); Methylation(KR),17493,| PMM1294 | putative nickel-containing superoxide dismutase precursor (NISOD)
199,16041,PMM0854,183.45,41,41,5.79E7,23,23,26,Carbamidomethylation,64034,| ftsH4 | cell division protein FtsH4
161,9972,PMM0065,183.31,33,33,9.58E7,19,18,28,Carbamidomethylation; Oxidation (M),75218,| PMM0065 | ABC transporter  ATP binding protein
205,9711,54036848,183.00,13,13,7.73E8,8,5,24,,95585,RecName: Full=Chaperone protein ClpB; AltName: Full=Heat shock protein F84.1
190,16059,PMM1152,182.90,57,57,1.52E8,18,18,26,Carbamidomethylation,36404,| ycf39 | putative chaperon-like protein for quinone binding in photosystem II
170,12940,PMM1619,182.76,66,66,1.56E8,13,13,27,Carbamidomethylation; Oxidation (M),27422,| PMM1619 | two-component response regulator
234,16049,PMM0770,182.75,36,36,1.69E8,13,13,23,Carbamidomethylation; Oxidation (M),51710,| gnd | 6-phosphogluconate dehydrogenase
248,10410,PMM0266,182.68,35,35,1.05E8,14,14,21,Carbamidomethylation; Oxidation (M); Deamidation (NQ),57419,| purH | bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
207,10469,PMM0288,182.68,26,26,5.65E7,17,17,22,,78430,| chlD | protoporphyrin IX magnesium chelatase subunit ChlD
213,10239,PMM0330,182.66,52,52,1.01E8,14,14,22,,29277,| PMM0330 | LysM domain-containing protein
23,10712,PMM1578,182.38,70,70,3.47E9,12,12,83,Carbamidomethylation; Deamidation (NQ),15675,| psaD | photosystem I protein PsaD
261,10297,PMM1051,182.33,45,45,8.26E7,14,14,20,Carbamidomethylation,46956,| thrA hom | homoserine dehydrogenase
144,16031,PMM0144,181.86,49,49,1.43E8,19,19,32,Carbamidomethylation; Oxidation (M),53353,| pds crtD | phytoene desaturase
