Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
110.0,2017-01-13 12:18:03,109.32,16.58962,-106.92288,14.0876,14.0861,14.0718,34.7797,34.7871,1026.4877,25.9984,0.58616,0.836,252.69598,0.1532,96.2428,1e-12,6184.0,22.0,False
111.0,2017-01-13 12:18:03,110.31299999999999,16.58962,-106.92289,13.921,13.9198,13.9051,34.7853,34.7919,1026.5319,26.0377,0.6695300000000001,0.782,253.53011,0.1536,96.2316,1e-12,6206.0,20.0,False
112.0,2017-01-13 12:18:03,111.307,16.58962,-106.92289,13.777,13.7762,13.7611,34.792,34.7994,1026.5718,26.073,0.75038,0.813,254.2517,0.1535,96.2339,1e-12,6227.0,21.0,False
113.0,2017-01-13 12:18:03,112.3,16.58962,-106.92288,13.7254,13.7272,13.7094,34.7924,34.7995,1026.5874,26.084,0.74642,0.873,254.51484,0.1548,96.2038,1e-12,6247.0,22.0,False
114.0,2017-01-13 12:18:03,113.294,16.58962,-106.92288,13.6908,13.6905,13.6747,34.7923,34.7994,1026.599,26.0911,0.74051,0.8440000000000001,254.69232999999997,0.155,96.1998,1e-12,6271.0,24.0,False
115.0,2017-01-13 12:18:03,114.287,16.58962,-106.92288,13.6332,13.6317,13.617,34.7913,34.799,1026.6147,26.1022,0.72392,0.812,254.98962000000003,0.1539,96.2259,1e-12,6298.0,32.0,False
116.0,2017-01-13 12:18:03,115.281,16.58962,-106.92288,13.5977,13.598,13.5814,34.7911,34.7984,1026.6264,26.1094,0.68381,0.715,255.1722,0.1537,96.2296,1e-12,6329.0,30.0,False
117.0,2017-01-13 12:18:03,116.274,16.58962,-106.92288,13.5775,13.5773,13.561,34.7906,34.7979,1026.6347,26.1132,0.64873,0.622,255.27727000000002,0.1534,96.2368,1e-12,6357.0,24.0,False
118.0,2017-01-13 12:18:03,117.26799999999999,16.58962,-106.92288,13.5699,13.5699,13.5532,34.7896,34.797,1026.6399,26.114,0.63635,0.6629999999999999,255.31842999999998,0.1532,96.2414,1e-12,6380.0,21.0,False
119.0,2017-01-13 12:18:03,118.26100000000001,16.58962,-106.92288,13.553,13.5527,13.5362,34.7892,34.7967,1026.6476,26.1172,0.6248199999999999,0.6659999999999999,255.40597000000002,0.1534,96.2374,1e-12,6401.0,23.0,False
120.0,2017-01-13 12:18:03,119.255,16.58962,-106.92288,13.5408,13.5406,13.5239,34.7892,34.7966,1026.6545,26.1197,0.6179,0.5870000000000001,255.46907000000002,0.1524,96.2601,1e-12,6423.0,22.0,False
121.0,2017-01-13 12:18:03,120.24799999999999,16.58962,-106.92288,13.5251,13.525,13.5081,34.789,34.7963,1026.6621,26.1228,0.6117,0.531,255.54997999999998,0.1528,96.2509,1e-12,6447.0,24.0,False
122.0,2017-01-13 12:18:03,121.242,16.58962,-106.92288,13.4981,13.4978,13.4809,34.7894,34.797,1026.6725,26.1286,0.58443,0.569,255.68905,0.153,96.2453,1e-12,6472.0,24.0,False
123.0,2017-01-13 12:18:03,122.235,16.58962,-106.92288,13.4015,13.4006,13.3843,34.7904,34.7981,1026.6977,26.1492,0.51134,0.5329999999999999,256.18696,0.1517,96.2783,1e-12,6496.0,25.0,False
124.0,2017-01-13 12:18:03,123.229,16.58962,-106.92288,13.3457,13.3454,13.3284,34.7932,34.8006,1026.7158,26.1627,0.46142,0.5489999999999999,256.47137999999995,0.1503,96.3129,1e-12,6519.0,24.0,False
125.0,2017-01-13 12:18:03,124.22200000000001,16.58962,-106.92288,13.3274,13.3269,13.3099,34.7927,34.8001,1026.7236,26.1661,0.45113000000000003,0.589,256.56737000000004,0.151,96.2955,1e-12,6543.0,24.0,False
126.0,2017-01-13 12:18:03,125.21600000000001,16.58962,-106.92288,13.3169,13.3167,13.2994,34.7922,34.7995,1026.7299,26.1678,0.4489,0.57,256.62262000000004,0.1499,96.3216,1e-12,6569.0,26.0,False
127.0,2017-01-13 12:18:03,126.209,16.58962,-106.92288,13.3042,13.3039,13.2865,34.7923,34.7999,1026.7371,26.1705,0.43751,0.54,256.68838,0.1501,96.3169,1e-12,6597.0,28.0,False
128.0,2017-01-13 12:18:03,127.20299999999999,16.58962,-106.92288,13.2984,13.2989,13.2807,34.7923,34.7996,1026.7426,26.1716,0.43223,0.55,256.7184,0.1508,96.3001,1e-12,6624.0,28.0,False
129.0,2017-01-13 12:18:03,128.196,16.58962,-106.92288,13.2791,13.2794,13.2612,34.7928,34.8001,1026.7515,26.176,0.41635,0.5579999999999999,256.81805,0.1502,96.3158,1e-12,6651.0,25.0,False
130.0,2017-01-13 12:18:03,129.189,16.58962,-106.92288,13.2372,13.237,13.2192,34.793,34.8004,1026.7647,26.1846,0.38415,0.532,257.03614,0.1497,96.3265,1e-12,6677.0,25.0,False
131.0,2017-01-13 12:18:03,130.183,16.58962,-106.92288,13.1951,13.1951,13.177,34.7942,34.8016,1026.7787,26.1941,0.34885,0.52,257.25358,0.1485,96.3552,1e-12,6702.0,25.0,False
132.0,2017-01-13 12:18:03,131.17600000000002,16.58962,-106.92288,13.1723,13.1722,13.154,34.7947,34.8021,1026.7882,26.1991,0.3282,0.573,257.3721,0.1476,96.3762,1e-12,6725.0,22.0,False
133.0,2017-01-13 12:18:03,132.17,16.58962,-106.92288,13.1618,13.1616,13.1434,34.7942,34.8016,1026.7945,26.2009,0.31624,0.551,257.42784,0.1471,96.3876,1e-12,6746.0,22.0,False
134.0,2017-01-13 12:18:03,133.16299999999998,16.58962,-106.92288,13.1146,13.1148,13.0962,34.7955,34.803,1026.8095,26.2114,0.2817,0.52,257.6723,0.1466,96.3999,1e-12,6767.0,20.0,False
135.0,2017-01-13 12:18:03,134.157,16.58962,-106.92288,13.0509,13.0506,13.0324,34.8003,34.8077,1026.8307,26.228,0.23365,0.517,257.99781,0.1465,96.4043,1e-12,6788.0,22.0,False
136.0,2017-01-13 12:18:03,135.15,16.58962,-106.92288,13.033,13.0322,13.0144,34.8003,34.8078,1026.8388,26.2315,0.2274,0.527,258.09168999999997,0.1442,96.4586,1e-12,6810.0,23.0,False
137.0,2017-01-13 12:18:03,136.144,16.58962,-106.92288,13.0207,13.0223,13.0019,34.7997,34.807,1026.8453,26.2336,0.22141,0.584,258.15746,0.1446,96.449,1e-12,6835.0,26.0,False
138.0,2017-01-13 12:18:03,137.137,16.58962,-106.92288,13.0064,13.0052,12.9875,34.7999,34.8074,1026.8528,26.2365,0.21666,0.488,258.2323,0.1429,96.4912,1e-12,6862.0,26.0,False
139.0,2017-01-13 12:18:03,138.13,16.58962,-106.92288,13.0021,13.0011,12.9831,34.7993,34.8068,1026.8577,26.237,0.20903000000000002,0.49200000000000005,258.25607,0.0984,97.571,1e-12,6889.0,28.0,False
140.0,2017-01-13 12:18:03,139.124,16.58962,-106.92288,12.9937,12.9935,12.9746,34.799,34.8065,1026.8635,26.2384,0.205,0.397,258.30064,0.1274,96.8648,1e-12,6916.0,26.0,False
141.0,2017-01-13 12:18:03,140.11700000000002,16.58962,-106.92288,12.985,12.9853,12.9657,34.799,34.8064,1026.8698,26.2402,0.19948,0.426,258.34663,0.1423,96.5058,1e-12,6944.0,28.0,False
142.0,2017-01-13 12:18:03,141.111,16.58962,-106.92288,12.9662,12.9645,12.9468,34.799,34.8067,1026.8781,26.2439,0.18758,0.414,258.44566000000003,0.1426,96.4972,1e-12,6970.0,26.0,False
143.0,2017-01-13 12:18:03,142.10399999999998,16.58962,-106.92288,12.9494,12.9487,12.9298,34.7995,34.8068,1026.8863,26.2477,0.17962999999999998,0.474,258.53361,0.1428,96.4928,1e-12,6995.0,24.0,False
144.0,2017-01-13 12:18:03,143.09799999999998,16.58962,-106.92288,12.8742,12.8753,12.8546,34.8016,34.8087,1026.9076,26.2643,0.14286,0.41700000000000004,258.92687,0.1429,96.492,1e-12,7019.0,23.0,False
145.0,2017-01-13 12:18:03,144.091,16.58962,-106.92288,12.8294,12.8292,12.8097,34.8057,34.8132,1026.9243,26.2764,0.11861,0.442,259.15643,0.1421,96.5111,1e-12,7042.0,23.0,False
146.0,2017-01-13 12:18:03,145.084,16.58962,-106.92288,12.8165,12.8164,12.7967,34.8049,34.8123,1026.9307,26.2784,0.11478,0.426,259.22609,0.1414,96.5266,1e-12,7066.0,25.0,False
147.0,2017-01-13 12:18:03,146.077,16.58962,-106.92288,12.8004,12.8003,12.7805,34.8054,34.8129,1026.9388,26.282,0.11027999999999999,0.428,259.31015,0.1418,96.5184,1e-12,7091.0,25.0,False
148.0,2017-01-13 12:18:03,147.071,16.58962,-106.92288,12.7955,12.7955,12.7755,34.8053,34.8129,1026.9442,26.2828,0.10563,0.405,259.33631,0.1404,96.551,1e-12,7117.0,25.0,False
149.0,2017-01-13 12:18:03,148.064,16.58962,-106.92288,12.7944,12.7944,12.7742,34.805,34.8128,1026.9487,26.2829,0.10819000000000001,0.425,259.3426,0.1404,96.5493,1e-12,7140.0,22.0,False
150.0,2017-01-13 12:18:03,149.058,16.58962,-106.92288,12.7936,12.7936,12.7733,34.8048,34.8124,1026.9531,26.2829,0.10517,0.423,259.34706,0.142,96.5132,1e-12,7161.0,20.0,False
151.0,2017-01-13 12:18:03,150.05100000000002,16.58962,-106.92288,12.7905,12.7905,12.77,34.8049,34.8123,1026.9583,26.2835,0.10402,0.41200000000000003,259.36379,0.1407,96.5443,1e-12,7182.0,20.0,False
152.0,2017-01-13 12:18:03,151.04399999999998,16.58962,-106.92288,12.7838,12.7839,12.7632,34.8051,34.8125,1026.9642,26.285,0.10214,0.42100000000000004,259.39886,0.1406,96.545,1e-12,7203.0,21.0,False
153.0,2017-01-13 12:18:03,152.03799999999998,16.58962,-106.92288,12.7635,12.7636,12.7428,34.8064,34.8139,1026.9738,26.2901,0.09865399999999999,0.42100000000000004,259.50419,0.141,96.5354,1e-12,7227.0,27.0,False
154.0,2017-01-13 12:18:03,153.031,16.58962,-106.92288,12.7355,12.7356,12.7147,34.8086,34.8161,1026.9855,26.2973,0.093077,0.42200000000000004,259.64875,0.1399,96.5625,1e-12,7255.0,30.0,False
155.0,2017-01-13 12:18:03,154.024,16.58962,-106.92288,12.7218,12.7219,12.7009,34.8089,34.8165,1026.9931,26.3003,0.08986,0.42200000000000004,259.72096,0.1405,96.5474,1e-12,7284.0,29.0,False
156.0,2017-01-13 12:18:03,155.018,16.58962,-106.92288,12.7026,12.7031,12.6815,34.8098,34.8173,1027.002,26.3048,0.085312,0.419,259.822,0.1392,96.5791,1e-12,7313.0,28.0,False
157.0,2017-01-13 12:18:03,156.011,16.58962,-106.92288,12.6863,12.6858,12.6651,34.8107,34.8183,1027.0105,26.3087,0.082131,0.40299999999999997,259.90682000000004,0.1322,96.7496,1e-12,7341.0,26.0,False
158.0,2017-01-13 12:18:03,157.004,16.58962,-106.92288,12.6747,12.6751,12.6535,34.8113,34.8188,1027.0177,26.3114,0.07985,0.415,259.96743,0.0842,97.9156,1e-12,7366.0,25.0,False
159.0,2017-01-13 12:18:03,157.998,16.58962,-106.92288,12.6625,12.6625,12.6411,34.8123,34.82,1027.0254,26.3147,0.079183,0.37200000000000005,260.0309,0.0844,97.9112,1e-12,7389.0,21.0,False
160.0,2017-01-13 12:18:03,158.991,16.58962,-106.92288,12.6503,12.6503,12.6287,34.8124,34.8199,1027.0324,26.3171,0.07568,0.43799999999999994,260.09565,0.0835,97.9338,1e-12,7410.0,21.0,False
161.0,2017-01-13 12:18:03,159.984,16.58962,-106.92288,12.6449,12.6448,12.6232,34.8123,34.8199,1027.0378,26.3181,0.076211,0.379,260.12496,0.0839,97.924,1e-12,7430.0,21.0,False
162.0,2017-01-13 12:18:03,160.977,16.58962,-106.92288,12.6389,12.6388,12.6171,34.8121,34.8197,1027.0433,26.3191,0.076599,0.365,260.15673,0.0832,97.9426,1e-12,7453.0,23.0,False
163.0,2017-01-13 12:18:03,161.971,16.58962,-106.92288,12.6255,12.6253,12.6036,34.8107,34.8184,1027.0495,26.3207,0.076918,0.418,260.23103,0.083,97.9482,1e-12,7480.0,30.0,False
164.0,2017-01-13 12:18:03,162.964,16.58962,-106.92288,12.6192,12.6192,12.5971,34.81,34.8175,1027.0546,26.3214,0.076538,0.387,260.26612,0.083,97.9483,1e-12,7510.0,29.0,False
165.0,2017-01-13 12:18:03,163.957,16.58962,-106.92288,12.615,12.615,12.5928,34.8097,34.8174,1027.0597,26.322,0.073528,0.384,260.28912,0.0836,97.9312,1e-12,7536.0,23.0,False
166.0,2017-01-13 12:18:03,164.951,16.58962,-106.92288,12.6112,12.6112,12.5889,34.8095,34.8171,1027.0648,26.3226,0.075873,0.36,260.30961,0.084,97.921,1e-12,7558.0,20.0,False
167.0,2017-01-13 12:18:03,165.94400000000002,16.58962,-106.92288,12.6044,12.6044,12.5819,34.809,34.8166,1027.0702,26.3235,0.075014,0.35600000000000004,260.34697,0.083,97.9471,1e-12,7578.0,21.0,False
168.0,2017-01-13 12:18:03,166.937,16.58962,-106.92288,12.5941,12.5941,12.5715,34.809,34.8167,1027.0767,26.3256,0.074005,0.33399999999999996,260.40191,0.083,97.9474,1e-12,7598.0,20.0,False
169.0,2017-01-13 12:18:03,167.93,16.58962,-106.92288,12.5629,12.5621,12.5403,34.8079,34.8156,1027.0865,26.3308,0.07119,0.376,260.57067,0.0828,97.9527,1e-12,7621.0,25.0,False
170.0,2017-01-13 12:18:03,168.924,16.58962,-106.92288,12.4722,12.4719,12.4495,34.8061,34.8135,1027.1077,26.3473,0.069418,0.42,261.06026,0.082,97.9709,1e-12,7647.0,26.0,False
171.0,2017-01-13 12:18:03,169.917,16.58962,-106.92288,12.4413,12.4413,12.4185,34.8038,34.8112,1027.1164,26.3515,0.069332,0.405,261.23036,0.0823,97.963,1e-12,7674.0,28.0,False
172.0,2017-01-13 12:18:03,170.91,16.58962,-106.92288,12.4336,12.4336,12.4107,34.8022,34.8097,1027.1212,26.3517,0.070108,0.401,261.27451,0.0825,97.9596,1e-12,7701.0,28.0,False
173.0,2017-01-13 12:18:03,171.90400000000002,16.58962,-106.92288,12.4293,12.4292,12.4063,34.801,34.8085,1027.1256,26.3516,0.068965,0.358,261.29977,0.0824,97.9609,1e-12,7728.0,27.0,False
174.0,2017-01-13 12:18:03,172.89700000000002,16.58962,-106.92288,12.4219,12.4219,12.3988,34.7993,34.8068,1027.1302,26.3518,0.070573,0.342,261.34254,0.0828,97.9525,1e-12,7755.0,26.0,False
175.0,2017-01-13 12:18:03,173.89,16.58962,-106.92288,12.4061,12.4052,12.3828,34.7963,34.8035,1027.1355,26.3525,0.070583,0.28,261.43375,0.0824,97.9606,1e-12,7782.0,26.0,False
176.0,2017-01-13 12:18:03,174.88299999999998,16.58962,-106.92288,12.385,12.3845,12.3616,34.7933,34.8008,1027.1418,26.3544,0.07144299999999999,0.359,261.55277,0.0825,97.9582,1e-12,7807.0,24.0,False
177.0,2017-01-13 12:18:03,175.87599999999998,16.58962,-106.92288,12.3646,12.3647,12.3411,34.7907,34.7982,1027.1483,26.3563,0.071031,0.344,261.66749,0.0836,97.9315,1e-12,7830.0,23.0,False
178.0,2017-01-13 12:18:03,176.87,16.58962,-106.92288,12.3517,12.3517,12.3282,34.7901,34.7975,1027.1548,26.3583,0.070573,0.326,261.7379,0.0833,97.9402,1e-12,7852.0,23.0,False
179.0,2017-01-13 12:18:03,177.863,16.58962,-106.92288,12.3427,12.3425,12.319,34.7892,34.7967,1027.1604,26.3594,0.070641,0.305,261.78829,0.0831,97.9448,1e-12,7874.0,21.0,False
180.0,2017-01-13 12:18:03,178.856,16.58962,-106.92288,12.2996,12.2985,12.2758,34.7875,34.7951,1027.1721,26.3664,0.06930399999999999,0.29600000000000004,262.02393,0.083,97.9485,1e-12,7897.0,23.0,False
181.0,2017-01-13 12:18:03,179.84900000000002,16.58962,-106.92288,12.2707,12.2705,12.2468,34.7877,34.7951,1027.1823,26.3721,0.070131,0.301,262.18035,0.0832,97.9423,1e-12,7920.0,21.0,False
182.0,2017-01-13 12:18:03,180.843,16.5896,-106.92288,12.2489,12.2482,12.2249,34.7865,34.7938,1027.1902,26.3754,0.072147,0.37799999999999995,262.30056,0.0838,97.9267,1e-12,7942.0,22.0,False
183.0,2017-01-13 12:18:03,181.83599999999998,16.5896,-106.92288,12.2234,12.2229,12.1993,34.7861,34.7936,1027.1993,26.3801,0.070913,0.33399999999999996,262.43967999999995,0.0827,97.9537,1e-12,7964.0,22.0,False
184.0,2017-01-13 12:18:03,182.829,16.5896,-106.92288,12.2,12.1991,12.1758,34.7858,34.7934,1027.2081,26.3843,0.07157000000000001,0.289,262.56709,0.0826,97.9564,1e-12,7988.0,26.0,False
185.0,2017-01-13 12:18:03,183.822,16.5896,-106.92288,12.1805,12.181,12.1562,34.7859,34.7933,1027.2166,26.3882,0.069662,0.297,262.67245,0.0821,97.9679,1e-12,8017.0,31.0,False
186.0,2017-01-13 12:18:03,184.815,16.58962,-106.92288,12.1688,12.1697,12.1444,34.7858,34.793,1027.2232,26.3904,0.069243,0.318,262.73644,0.0814,97.9845,1e-12,8050.0,32.0,False
187.0,2017-01-13 12:18:03,185.80900000000003,16.58962,-106.92288,12.1677,12.1678,12.1431,34.7855,34.7929,1027.2277,26.3904,0.069175,0.262,262.74305,0.0819,97.9745,1e-12,8078.0,26.0,False
188.0,2017-01-13 12:18:03,186.80200000000002,16.58962,-106.92288,12.167,12.1667,12.1423,34.7853,34.7929,1027.2322,26.3904,0.06867899999999999,0.28,262.74699,0.082,97.9709,1e-12,8102.0,20.0,False
189.0,2017-01-13 12:18:03,187.795,16.58962,-106.92288,12.1666,12.1666,12.1417,34.7853,34.7926,1027.2366,26.3904,0.069246,0.32899999999999996,262.74964,0.0819,97.9736,1e-12,8122.0,20.0,False
190.0,2017-01-13 12:18:03,188.78799999999998,16.58962,-106.92288,12.1664,12.1665,12.1415,34.7852,34.7926,1027.2411,26.3904,0.071158,0.27699999999999997,262.75032000000004,0.0819,97.9735,1e-12,8143.0,23.0,False
191.0,2017-01-13 12:18:03,189.78099999999998,16.58962,-106.92288,12.1654,12.1653,12.1404,34.7854,34.793,1027.2459,26.3907,0.071126,0.26899999999999996,262.75518999999997,0.0816,97.9797,1e-12,8165.0,24.0,False
