Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
122.0,2017-01-10 14:03:42,121.242,16.54058,-107.06558000000001,14.5504,14.5846,14.5324,34.7577,34.7599,1026.4246,25.8828,0.72753,0.618,250.41737,0.1523,96.2632,0.027163999999999997,7264.0,50.0,False
123.0,2017-01-10 14:03:42,122.235,16.54058,-107.06558000000001,14.3267,14.322,14.3087,34.765,34.7743,1026.483,25.9363,0.54256,0.6579999999999999,251.52011000000002,0.1496,96.329,0.025866000000000004,7298.0,25.0,False
124.0,2017-01-10 14:03:42,123.229,16.54058,-107.06558000000001,14.1604,14.159,14.1424,34.7801,34.7883,1026.5348,25.9833,0.52978,0.764,252.32799,0.1461,96.414,0.024898,7318.0,18.0,False
125.0,2017-01-10 14:03:42,124.223,16.54058,-107.06558000000001,14.1078,14.1067,14.0897,34.7812,34.7891,1026.5513,25.9953,0.51559,0.862,252.59141,0.1476,96.3762,0.023885,7335.0,15.0,False
126.0,2017-01-10 14:03:42,125.21600000000001,16.54058,-107.06558000000001,14.0574,14.0567,14.0393,34.7812,34.7886,1026.5664,26.0059,0.51489,0.9159999999999999,252.8456,0.1478,96.373,0.022729,7350.0,16.0,False
127.0,2017-01-10 14:03:42,126.209,16.54058,-107.06558000000001,13.9909,13.9902,13.9727,34.7834,34.7909,1026.5867,26.0216,0.534,0.872,253.17826000000002,0.147,96.3921,0.021541,7367.0,18.0,False
128.0,2017-01-10 14:03:42,127.20299999999999,16.54058,-107.06558000000001,13.9721,13.9717,13.9537,34.7845,34.7917,1026.596,26.0264,0.57067,0.831,253.27177999999998,0.147,96.3925,0.02077,7391.0,32.0,False
129.0,2017-01-10 14:03:42,128.196,16.54058,-107.06558000000001,13.9479,13.9453,13.9294,34.783,34.7892,1026.6044,26.0304,0.58432,0.733,253.39725,0.152,96.2711,0.019591,7429.0,37.0,False
130.0,2017-01-10 14:03:42,129.19,16.54058,-107.06558000000001,13.8076,13.8071,13.7891,34.7852,34.7926,1026.6402,26.0614,0.6701199999999999,0.625,254.10752999999997,0.1489,96.3453,0.018628,7458.0,24.0,False
131.0,2017-01-10 14:03:42,130.183,16.54058,-107.06558000000001,13.7495,13.7485,13.7309,34.7867,34.7945,1026.658,26.0746,0.66676,0.735,254.40171,0.1489,96.3467,0.018131,7479.0,20.0,False
132.0,2017-01-10 14:03:42,131.17700000000002,16.54058,-107.06558000000001,13.6966,13.7023,13.6779,34.7869,34.7939,1026.6737,26.0857,0.68391,0.6859999999999999,254.67227000000003,0.1491,96.3413,0.017422999999999998,7497.0,17.0,False
133.0,2017-01-10 14:03:42,132.17,16.54058,-107.06558000000001,13.6604,13.6605,13.6416,34.7856,34.7939,1026.6847,26.0922,0.7026600000000001,0.68,254.86011000000002,0.1499,96.3228,0.016985,7516.0,20.0,False
134.0,2017-01-10 14:03:42,133.164,16.54058,-107.06558000000001,13.6393,13.6384,13.6203,34.7857,34.7935,1026.6936,26.0966,0.73646,0.7040000000000001,254.96839,0.1505,96.3073,0.016346,7537.0,24.0,False
135.0,2017-01-10 14:03:42,134.157,16.54058,-107.06558000000001,13.6043,13.6027,13.5853,34.7874,34.7945,1026.7067,26.1052,0.75656,0.675,255.14473999999998,0.1503,96.3123,0.015603,7571.0,43.0,False
136.0,2017-01-10 14:03:42,135.15,16.54058,-107.06558000000001,13.5904,13.5908,13.5712,34.7846,34.7925,1026.7119,26.1059,0.70636,0.703,255.22157,0.1517,96.2784,0.014747,7613.0,36.0,False
137.0,2017-01-10 14:03:42,136.144,16.54058,-107.06558000000001,13.5696,13.5696,13.5503,34.7834,34.7913,1026.7198,26.1093,0.64691,0.691,255.3306,0.1503,96.3123,0.014219999999999998,7642.0,23.0,False
138.0,2017-01-10 14:03:42,137.137,16.54058,-107.06558000000001,13.5222,13.5222,13.5028,34.787,34.7948,1026.7369,26.1218,0.5735399999999999,0.605,255.56857000000002,0.1485,96.355,0.014188999999999998,7662.0,19.0,False
139.0,2017-01-10 14:03:42,138.131,16.54058,-107.06558000000001,13.5097,13.5099,13.4902,34.7879,34.7957,1026.7446,26.125,0.55502,0.618,255.63133,0.147,96.3908,0.014113999999999998,7679.0,16.0,False
140.0,2017-01-10 14:03:42,139.124,16.54058,-107.06558000000001,13.4882,13.4884,13.4686,34.7874,34.795,1026.7531,26.1291,0.53491,0.615,255.7433,0.1467,96.3989,0.013938999999999998,7695.0,16.0,False
141.0,2017-01-10 14:03:42,140.118,16.54058,-107.06558000000001,13.3926,13.3922,13.3729,34.7899,34.7975,1026.7793,26.1506,0.46853,0.518,256.23391000000004,0.1461,96.4131,0.013850999999999999,7711.0,16.0,False
142.0,2017-01-10 14:03:42,141.111,16.54058,-107.06558000000001,13.3427,13.3427,13.3229,34.7905,34.798,1026.7945,26.1613,0.44601999999999997,0.5489999999999999,256.49158,0.1464,96.4055,0.013578999999999999,7728.0,16.0,False
143.0,2017-01-10 14:03:42,142.10399999999998,16.54058,-107.06558000000001,13.2952,13.2945,13.2753,34.7919,34.7997,1026.8099,26.172,0.42836,0.637,256.73605,0.1465,96.4028,0.012768,7749.0,27.0,False
144.0,2017-01-10 14:03:42,143.09799999999998,16.54058,-107.06558000000001,13.2606,13.2612,13.2406,34.7946,34.8019,1026.8236,26.1812,0.41416000000000003,0.593,256.91126,0.1463,96.4085,0.012406,7786.0,44.0,False
145.0,2017-01-10 14:03:42,144.091,16.54058,-107.06558000000001,13.2062,13.2063,13.1861,34.7921,34.7996,1026.8372,26.1902,0.35683000000000004,0.557,257.19932,0.1454,96.4295,0.012059,7826.0,30.0,False
146.0,2017-01-10 14:03:42,145.085,16.54058,-107.06558000000001,13.1289,13.1292,13.1087,34.7923,34.8,1026.8576,26.206,0.29657,0.528,257.60334,0.1433,96.4821,0.011377,7851.0,24.0,False
147.0,2017-01-10 14:03:42,146.078,16.54058,-107.06558000000001,13.0879,13.0882,13.0677,34.7939,34.8016,1026.8717,26.2155,0.26698,0.5479999999999999,257.81525,0.142,96.5118,0.01128,7872.0,21.0,False
148.0,2017-01-10 14:03:42,147.071,16.54058,-107.06558000000001,13.0634,13.0631,13.043,34.7937,34.8014,1026.881,26.2203,0.25517,0.579,257.94425,0.1415,96.5237,0.011276999999999999,7894.0,24.0,False
149.0,2017-01-10 14:03:42,148.065,16.54058,-107.06558000000001,13.0328,13.0331,13.0124,34.7942,34.8021,1026.8921,26.2269,0.24053000000000002,0.5489999999999999,258.10384,0.1424,96.5036,0.011276999999999999,7920.0,28.0,False
150.0,2017-01-10 14:03:42,149.058,16.54058,-107.06558000000001,13.024,13.0238,13.0034,34.794,34.802,1026.8982,26.2285,0.23355,0.541,258.15063,0.1418,96.5164,0.010825,7948.0,25.0,False
151.0,2017-01-10 14:03:42,150.05100000000002,16.54058,-107.06558000000001,13.0098,13.0088,12.989,34.7952,34.803,1026.9065,26.2323,0.2132,0.555,258.22317000000004,0.1408,96.5411,0.010487999999999999,7971.0,20.0,False
152.0,2017-01-10 14:03:42,151.045,16.54058,-107.06558000000001,12.9896,12.9888,12.9687,34.7974,34.8055,1026.9167,26.238,0.19727,0.555,258.32552000000004,0.1404,96.5511,0.010006000000000001,7990.0,18.0,False
153.0,2017-01-10 14:03:42,152.03799999999998,16.54058,-107.06558000000001,12.9746,12.9747,12.9537,34.7978,34.8058,1026.9245,26.2413,0.18789,0.555,258.40344,0.1388,96.5893,0.0099463,8007.0,17.0,False
154.0,2017-01-10 14:03:42,153.031,16.54058,-107.06558000000001,12.9449,12.945,12.9238,34.7996,34.8074,1026.9364,26.2486,0.17269,0.556,258.5571,0.1393,96.578,0.0098648,8026.0,20.0,False
155.0,2017-01-10 14:03:42,154.025,16.54058,-107.06558000000001,12.9205,12.9201,12.8993,34.8011,34.8087,1026.947,26.2547,0.16323,0.547,258.68297,0.139,96.5835,0.0097487,8052.0,34.0,False
156.0,2017-01-10 14:03:42,155.018,16.54058,-107.06558000000001,12.8965,12.8976,12.8753,34.8003,34.8085,1026.9556,26.2589,0.15642999999999999,0.508,258.81079,0.1389,96.586,0.0097228,8093.0,40.0,False
157.0,2017-01-10 14:03:42,156.011,16.54058,-107.06558000000001,12.8407,12.8409,12.8194,34.8018,34.8096,1026.9725,26.2712,0.12677,0.519,259.10318,0.1379,96.6113,0.0095721,8123.0,24.0,False
158.0,2017-01-10 14:03:42,157.004,16.54058,-107.06558000000001,12.8245,12.8245,12.8031,34.8028,34.8108,1026.981,26.2752,0.11614000000000001,0.5539999999999999,259.18703,0.1361,96.6547,0.009089100000000001,8144.0,18.0,False
159.0,2017-01-10 14:03:42,157.998,16.54058,-107.06558000000001,12.8168,12.8168,12.7952,34.8027,34.8107,1026.9869,26.2766,0.11264,0.511,259.22832,0.1369,96.6358,0.0090357,8162.0,17.0,False
160.0,2017-01-10 14:03:42,158.991,16.54058,-107.06558000000001,12.8115,12.8116,12.7898,34.8026,34.8106,1026.9924,26.2776,0.11297,0.502,259.25646,0.138,96.6097,0.0090492,8181.0,19.0,False
161.0,2017-01-10 14:03:42,159.984,16.54058,-107.06558000000001,12.8091,12.809,12.7872,34.8024,34.8104,1026.9972,26.2779,0.11554,0.446,259.26975,0.1375,96.621,0.0089499,8201.0,23.0,False
162.0,2017-01-10 14:03:42,160.97799999999998,16.54058,-107.06558000000001,12.802,12.8019,12.78,34.8023,34.8103,1027.003,26.2793,0.11258,0.402,259.30728999999997,0.1383,96.6011,0.008468600000000001,8227.0,28.0,False
163.0,2017-01-10 14:03:42,161.971,16.54058,-107.06558000000001,12.7914,12.7911,12.7693,34.8032,34.8113,1027.0103,26.2821,0.10811,0.474,259.36168,0.1215,97.0092,0.0087976,8256.0,29.0,False
164.0,2017-01-10 14:03:42,162.964,16.54058,-107.06558000000001,12.7794,12.7793,12.7572,34.8046,34.8128,1027.0183,26.2856,0.10142999999999999,0.449,259.42295,0.0838,97.9277,0.008502899999999999,8285.0,28.0,False
165.0,2017-01-10 14:03:42,163.958,16.54058,-107.06558000000001,12.7728,12.773,12.7505,34.8055,34.8137,1027.0248,26.2875,0.10057999999999999,0.42700000000000005,259.45641,0.0991,97.5551,0.0084009,8312.0,26.0,False
166.0,2017-01-10 14:03:42,164.951,16.54058,-107.06558000000001,12.7668,12.7671,12.7443,34.8064,34.8144,1027.0311,26.2894,0.095964,0.428,259.48691,0.0826,97.9566,0.0084578,8336.0,22.0,False
167.0,2017-01-10 14:03:42,165.94400000000002,16.54058,-107.06558000000001,12.7258,12.7266,12.7032,34.807,34.8149,1027.0443,26.298,0.08934,0.385,259.70354,0.0825,97.9595,0.0084565,8357.0,20.0,False
168.0,2017-01-10 14:03:42,166.938,16.54058,-107.06558000000001,12.6863,12.686,12.6636,34.8096,34.8176,1027.0587,26.3078,0.083259,0.44799999999999995,259.9091,0.0814,97.9846,0.0080854,8376.0,19.0,False
169.0,2017-01-10 14:03:42,167.93099999999998,16.54058,-107.06558000000001,12.6779,12.6775,12.6551,34.8088,34.8169,1027.0642,26.3088,0.083097,0.467,259.95502999999997,0.0808,97.9992,0.008231200000000001,8395.0,19.0,False
170.0,2017-01-10 14:03:42,168.924,16.54058,-107.06558000000001,12.6474,12.6469,12.6245,34.8086,34.8166,1027.0746,26.3147,0.08102999999999999,0.43,260.11781,0.081,97.996,0.008103399999999998,8416.0,27.0,False
171.0,2017-01-10 14:03:42,169.917,16.54058,-107.06558000000001,12.6358,12.636,12.6128,34.808,34.8161,1027.081,26.3166,0.08116799999999999,0.45799999999999996,260.18073,0.0809,97.9984,0.0076593,8453.0,44.0,False
172.0,2017-01-10 14:03:42,170.91,16.54058,-107.06558000000001,12.6299,12.6299,12.6067,34.8073,34.8154,1027.0861,26.3172,0.08135,0.381,260.21374,0.0807,98.0015,0.0073812,8492.0,29.0,False
173.0,2017-01-10 14:03:42,171.90400000000002,16.54058,-107.06558000000001,12.6242,12.6241,12.6009,34.8074,34.8155,1027.0918,26.3184,0.076687,0.428,260.24411000000003,0.0801,98.0177,0.0070488999999999994,8515.0,19.0,False
174.0,2017-01-10 14:03:42,172.89700000000002,16.54058,-107.06558000000001,12.6207,12.6206,12.5973,34.8073,34.8154,1027.0968,26.319,0.079696,0.42,260.26262,0.0798,98.0266,0.0070521,8534.0,16.0,False
175.0,2017-01-10 14:03:42,173.891,16.54058,-107.06558000000001,12.6136,12.6136,12.5901,34.8073,34.8154,1027.1027,26.3204,0.074956,0.397,260.30047,0.0799,98.0243,0.0070521,8552.0,19.0,False
176.0,2017-01-10 14:03:42,174.88400000000001,16.54058,-107.06558000000001,12.6037,12.6036,12.58,34.8077,34.8159,1027.1095,26.3227,0.0758,0.415,260.35286,0.0798,98.0247,0.0070521,8573.0,23.0,False
177.0,2017-01-10 14:03:42,175.877,16.54058,-107.06558000000001,12.5993,12.5992,12.5755,34.8079,34.8161,1027.115,26.3237,0.07556399999999999,0.42700000000000005,260.37582000000003,0.0807,98.0013,0.0070521,8598.0,27.0,False
178.0,2017-01-10 14:03:42,176.87,16.54058,-107.06558000000001,12.5913,12.5914,12.5674,34.8079,34.816,1027.121,26.3253,0.07560599999999999,0.41600000000000004,260.41844,0.0802,98.0148,0.0069938000000000005,8625.0,25.0,False
179.0,2017-01-10 14:03:42,177.864,16.54058,-107.06558000000001,12.549,12.5494,12.525,34.8104,34.8183,1027.1358,26.3355,0.071088,0.41,260.64068,0.0798,98.026,0.0067816000000000005,8647.0,21.0,False
180.0,2017-01-10 14:03:42,178.857,16.54058,-107.06558000000001,12.5152,12.5155,12.4912,34.8118,34.8199,1027.1482,26.3432,0.070951,0.41700000000000004,260.81863,0.0791,98.0433,0.0066135000000000005,8667.0,19.0,False
181.0,2017-01-10 14:03:42,179.85,16.54058,-107.06558000000001,12.5071,12.5072,12.4829,34.8122,34.8203,1027.1546,26.3452,0.070576,0.41700000000000004,260.86158,0.078,98.0674,0.0064682,8685.0,19.0,False
182.0,2017-01-10 14:03:42,180.843,16.54058,-107.06558000000001,12.5061,12.5062,12.4818,34.8115,34.8198,1027.1587,26.3448,0.069118,0.40299999999999997,260.86814,0.0781,98.065,0.00673,8706.0,22.0,False
183.0,2017-01-10 14:03:42,181.83599999999998,16.54058,-107.06558000000001,12.504,12.5039,12.4795,34.811,34.8193,1027.1632,26.3448,0.07131599999999999,0.42200000000000004,260.88032999999996,0.0781,98.0663,0.0063332,8735.0,36.0,False
184.0,2017-01-10 14:03:42,182.829,16.54058,-107.06558000000001,12.4993,12.4992,12.4747,34.8103,34.8184,1027.168,26.3452,0.068064,0.405,260.90682000000004,0.0784,98.0581,0.0058724,8774.0,37.0,False
185.0,2017-01-10 14:03:42,183.822,16.54058,-107.06558000000001,12.4833,12.4837,12.4586,34.809,34.8172,1027.1747,26.3473,0.069467,0.41700000000000004,260.99502,0.0775,98.0803,0.0056537,8808.0,31.0,False
186.0,2017-01-10 14:03:42,184.81599999999997,16.54058,-107.06558000000001,12.4638,12.464,12.439,34.808,34.8161,1027.1822,26.3503,0.070339,0.406,261.10167,0.0776,98.0791,0.0056516000000000005,8835.0,24.0,False
187.0,2017-01-10 14:03:42,185.80900000000003,16.54058,-107.06558000000001,12.4531,12.453,12.4281,34.8066,34.8146,1027.1878,26.3514,0.072198,0.4,261.1618,0.0785,98.0571,0.0056516000000000005,8858.0,21.0,False
188.0,2017-01-10 14:03:42,186.80200000000002,16.54058,-107.06558000000001,12.4389,12.4388,12.4138,34.8053,34.8132,1027.194,26.3531,0.069977,0.40399999999999997,261.24054,0.0786,98.0545,0.0056516000000000005,8878.0,20.0,False
189.0,2017-01-10 14:03:42,187.795,16.54058,-107.06558000000001,12.4247,12.4243,12.3995,34.8035,34.8115,1027.1999,26.3545,0.069606,0.409,261.32032000000004,0.078,98.0675,0.0056516000000000005,8897.0,18.0,False
190.0,2017-01-10 14:03:42,188.78799999999998,16.54058,-107.06558000000001,12.407,12.4068,12.3817,34.8019,34.8099,1027.2066,26.3567,0.07025,0.4,261.41841,0.0786,98.0548,0.0056516000000000005,8915.0,17.0,False
191.0,2017-01-10 14:03:42,189.782,16.54058,-107.06558000000001,12.397,12.3969,12.3716,34.8006,34.8087,1027.2121,26.3577,0.073515,0.39,261.47441000000003,0.078,98.0678,0.0057232,8934.0,20.0,False
192.0,2017-01-10 14:03:42,190.775,16.54058,-107.06558000000001,12.3748,12.3746,12.3493,34.7997,34.8077,1027.2202,26.3613,0.06970599999999999,0.40700000000000003,261.59594,0.0778,98.0721,0.0056505,8955.0,22.0,False
193.0,2017-01-10 14:03:42,191.768,16.54058,-107.06558000000001,12.369,12.369,12.3434,34.7993,34.8074,1027.2255,26.362,0.07002699999999999,0.381,261.6279,0.078,98.0679,0.0055964,8979.0,26.0,False
194.0,2017-01-10 14:03:42,192.761,16.54058,-107.06558000000001,12.3588,12.3589,12.333,34.7986,34.8067,1027.2315,26.3635,0.070003,0.369,261.68406,0.078,98.0693,0.0053863999999999995,9007.0,27.0,False
