Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
91.0,2017-01-12 14:04:48,90.441,16.555139999999998,-106.97261999999999,16.6581,16.6582,16.6433,34.7389,34.7457,1025.7958,25.3945,0.15958,1.5319999999999998,240.38635,0.1271,96.8721,0.28648,5511.0,26.0,False
92.0,2017-01-12 14:04:48,91.435,16.555139999999998,-106.97263000000001,16.4367,16.4357,16.4219,34.7519,34.7589,1025.8622,25.4562,0.17815,1.545,241.38539,0.1304,96.7932,0.27015,5538.0,28.0,False
93.0,2017-01-12 14:04:48,92.429,16.555139999999998,-106.97263999999998,16.2579,16.2539,16.2431,34.7646,34.7734,1025.918,25.5073,0.18709,1.6219999999999999,242.19477,0.1284,96.8406,0.25319,5570.0,38.0,False
94.0,2017-01-12 14:04:48,93.42200000000001,16.555120000000002,-106.97263999999998,16.4915,16.5882,16.4764,34.7409,34.7431,1025.8496,25.4348,0.20426,1.206,241.15097999999998,0.1288,96.8311,0.23014,5693.0,92.0,False
95.0,2017-01-12 14:04:48,94.416,16.555139999999998,-106.97263999999998,16.037,16.0309,16.022,34.7512,34.7622,1025.9675,25.5476,0.21700999999999998,1.225,243.25257000000002,0.1288,96.832,0.21644000000000002,5752.0,25.0,False
96.0,2017-01-12 14:04:48,95.40899999999999,16.555139999999998,-106.97263999999998,15.8088,15.8082,15.7938,34.7772,34.7858,1026.0443,25.6197,0.23471,1.219,244.28333999999998,0.1306,96.7879,0.20365999999999998,5776.0,29.0,False
97.0,2017-01-12 14:04:48,96.40299999999999,16.555139999999998,-106.97263000000001,15.7392,15.7376,15.7241,34.7762,34.7846,1026.0638,25.6347,0.24991,1.35,244.61475,0.1297,96.8094,0.19144,5809.0,39.0,False
98.0,2017-01-12 14:04:48,97.397,16.555139999999998,-106.97261999999999,15.6624,15.6618,15.6472,34.777,34.7853,1026.0864,25.6527,0.25521,1.217,244.97849,0.1317,96.7613,0.18223,5853.0,46.0,False
99.0,2017-01-12 14:04:48,98.39,16.555139999999998,-106.97261999999999,15.6305,15.6306,15.6151,34.779,34.787,1026.0995,25.6614,0.22354000000000002,1.133,245.12718999999998,0.1316,96.7642,0.17373,5895.0,36.0,False
100.0,2017-01-12 14:04:48,99.384,16.555139999999998,-106.97263000000001,15.5558,15.5562,15.5404,34.7743,34.782,1026.1172,25.6746,0.2461,0.986,245.49157000000002,0.1311,96.7758,0.16347,5930.0,36.0,False
101.0,2017-01-12 14:04:48,100.37700000000001,16.555120000000002,-106.97263999999998,15.3586,15.3495,15.3431,34.7586,34.7661,1026.1539,25.7066,0.46276999999999996,1.044,246.46505,0.1387,96.5927,0.15162,5979.0,72.0,False
102.0,2017-01-12 14:04:48,101.37100000000001,16.55513,-106.97263000000001,15.5262,15.3755,15.5104,34.7575,34.7588,1026.1198,25.6682,0.3533,0.767,245.66281,0.14,96.5597,0.13659000000000002,6110.0,113.0,False
103.0,2017-01-12 14:04:48,102.365,16.555139999999998,-106.97261999999999,14.8529,14.8579,14.8375,34.7597,34.7643,1026.276,25.8189,0.5222399999999999,0.887,248.91943999999998,0.146,96.4164,0.13088,6151.0,23.0,False
104.0,2017-01-12 14:04:48,103.35799999999999,16.555139999999998,-106.97261999999999,14.7842,14.7857,14.7687,34.7593,34.7651,1026.295,25.8335,0.5202399999999999,1.062,249.25936000000002,0.1492,96.3386,0.12347999999999999,6169.0,20.0,False
105.0,2017-01-12 14:04:48,104.352,16.555139999999998,-106.97263000000001,14.7058,14.7054,14.6902,34.7604,34.7667,1026.3175,25.8514,0.52852,1.097,249.64373999999998,0.1498,96.3257,0.11575999999999999,6186.0,16.0,False
106.0,2017-01-12 14:04:48,105.345,16.555139999999998,-106.97263999999998,14.6571,14.6568,14.6413,34.7617,34.7686,1026.3335,25.8629,0.53601,1.156,249.88225,0.1514,96.2851,0.10755,6203.0,18.0,False
107.0,2017-01-12 14:04:48,106.339,16.555139999999998,-106.97263999999998,14.625,14.6242,14.6091,34.7596,34.7669,1026.3433,25.8682,0.54918,1.121,250.0446,0.1508,96.2995,0.09983600000000001,6223.0,23.0,False
108.0,2017-01-12 14:04:48,107.333,16.555139999999998,-106.97263000000001,14.5845,14.585,14.5685,34.7613,34.7691,1026.3579,25.8783,0.61228,0.986,250.24212999999997,0.1506,96.3046,0.09239299999999999,6254.0,41.0,False
109.0,2017-01-12 14:04:48,108.32600000000001,16.555120000000002,-106.97263000000001,14.5583,14.5582,14.5422,34.76,34.7676,1026.367,25.8829,0.6199100000000001,0.865,250.37438999999998,0.15,96.3196,0.085751,6298.0,39.0,False
110.0,2017-01-12 14:04:48,109.32,16.555120000000002,-106.97263999999998,14.534,14.5341,14.5177,34.761,34.7689,1026.3775,25.8889,0.56583,0.7979999999999999,250.49327999999997,0.1496,96.3293,0.080302,6330.0,27.0,False
111.0,2017-01-12 14:04:48,110.31299999999999,16.555120000000002,-106.97263999999998,14.5147,14.5144,14.4984,34.7614,34.7694,1026.3864,25.8934,0.55929,0.7440000000000001,250.58813999999998,0.1497,96.326,0.07443999999999999,6355.0,23.0,False
112.0,2017-01-12 14:04:48,111.307,16.555120000000002,-106.97263999999998,14.4831,14.483,14.4666,34.7625,34.7704,1026.3985,25.901,0.58644,0.767,250.74355,0.1499,96.3227,0.068358,6381.0,29.0,False
113.0,2017-01-12 14:04:48,112.3,16.555120000000002,-106.97263999999998,14.4583,14.4578,14.4417,34.7635,34.7715,1026.4091,25.9071,0.61545,0.805,250.86502000000002,0.1497,96.3265,0.062615,6414.0,36.0,False
114.0,2017-01-12 14:04:48,113.294,16.555120000000002,-106.97263999999998,14.4091,14.409,14.3924,34.7666,34.7742,1026.4266,25.92,0.61443,0.785,251.10519,0.1497,96.3272,0.057773000000000005,6447.0,31.0,False
115.0,2017-01-12 14:04:48,114.287,16.555120000000002,-106.97263999999998,14.3454,14.3456,14.3285,34.7704,34.7782,1026.4477,25.9366,0.6087899999999999,0.815,251.41687000000002,0.1496,96.3291,0.053992,6476.0,27.0,False
116.0,2017-01-12 14:04:48,115.281,16.55513,-106.97263999999998,14.2639,14.264,14.247,34.7727,34.7803,1026.4714,25.9556,0.6212300000000001,0.7929999999999999,251.82084,0.1503,96.3134,0.050368,6502.0,26.0,False
117.0,2017-01-12 14:04:48,116.274,16.555139999999998,-106.97261999999999,14.1638,14.1631,14.1469,34.778,34.7859,1026.5013,25.981,0.6428699999999999,0.8109999999999999,252.31467,0.1507,96.3042,0.047488,6528.0,24.0,False
118.0,2017-01-12 14:04:48,117.26799999999999,16.555139999999998,-106.97261999999999,14.0569,14.0566,14.0399,34.7803,34.788,1026.5303,26.0053,0.66209,0.8109999999999999,252.8501,0.1501,96.3162,0.044476,6550.0,21.0,False
119.0,2017-01-12 14:04:48,118.26100000000001,16.555139999999998,-106.97261999999999,13.9945,13.994,13.9773,34.7816,34.789,1026.549,26.0195,0.65209,0.823,253.16375,0.151,96.2954,0.042448,6569.0,16.0,False
120.0,2017-01-12 14:04:48,119.255,16.555139999999998,-106.97261999999999,13.9407,13.9397,13.9235,34.7828,34.7901,1026.5657,26.0316,0.64782,0.8170000000000001,253.43422,0.1504,96.3102,0.039802,6586.0,18.0,False
121.0,2017-01-12 14:04:48,120.24799999999999,16.555139999999998,-106.97261999999999,13.8549,13.8538,13.8376,34.7868,34.7942,1026.5915,26.0527,0.62051,0.8170000000000001,253.86381,0.1506,96.3044,0.03765,6602.0,17.0,False
122.0,2017-01-12 14:04:48,121.242,16.555139999999998,-106.97261999999999,13.7871,13.785,13.7697,34.787,34.7951,1026.6103,26.067,0.60542,0.825,254.20928999999998,0.153,96.2476,0.035918,6619.0,16.0,False
123.0,2017-01-12 14:04:48,122.235,16.555139999999998,-106.97261999999999,13.7472,13.7479,13.7298,34.7887,34.7965,1026.6244,26.0766,0.60823,0.828,254.40981000000002,0.1521,96.2678,0.033749,6639.0,22.0,False
124.0,2017-01-12 14:04:48,123.229,16.55513,-106.97263000000001,13.7287,13.7306,13.711,34.7877,34.7955,1026.632,26.0797,0.62074,0.823,254.50659,0.1485,96.3568,0.03161,6661.0,24.0,False
125.0,2017-01-12 14:04:48,124.22200000000001,16.555120000000002,-106.97263999999998,13.7132,13.7135,13.6955,34.787,34.7947,1026.6391,26.0823,0.64426,0.818,254.58694,0.149,96.3435,0.029217,6687.0,30.0,False
126.0,2017-01-12 14:04:48,125.21600000000001,16.555120000000002,-106.97263999999998,13.7026,13.7048,13.6847,34.7859,34.7938,1026.6449,26.0837,0.68685,0.7290000000000001,254.64321,0.1499,96.323,0.027461000000000003,6725.0,47.0,False
127.0,2017-01-12 14:04:48,126.209,16.555120000000002,-106.97263999999998,13.6942,13.6929,13.6762,34.7845,34.7924,1026.6501,26.0844,0.66489,0.631,254.68867999999998,0.1501,96.3171,0.025758999999999997,6768.0,34.0,False
128.0,2017-01-12 14:04:48,127.20299999999999,16.555120000000002,-106.97263999999998,13.683,13.6818,13.6649,34.7844,34.7925,1026.6568,26.0866,0.6291899999999999,0.647,254.7462,0.1492,96.3395,0.024329,6797.0,24.0,False
129.0,2017-01-12 14:04:48,128.196,16.555120000000002,-106.97263999999998,13.6678,13.6673,13.6495,34.7839,34.792,1026.6641,26.0894,0.6211,0.632,254.82526000000001,0.1494,96.3343,0.023099,6820.0,22.0,False
130.0,2017-01-12 14:04:48,129.19,16.555120000000002,-106.97263999999998,13.6524,13.6518,13.634,34.7843,34.7922,1026.672,26.0929,0.62545,0.643,254.90356,0.1495,96.3307,0.021711,6842.0,22.0,False
131.0,2017-01-12 14:04:48,130.183,16.555139999999998,-106.97263999999998,13.6412,13.641,13.6227,34.7836,34.7919,1026.6782,26.0946,0.6267199999999999,0.618,254.96223999999998,0.1495,96.3306,0.021138999999999998,6864.0,23.0,False
132.0,2017-01-12 14:04:48,131.17700000000002,16.555139999999998,-106.97263999999998,13.63,13.6304,13.6114,34.7838,34.792,1026.6852,26.0971,0.62638,0.568,255.01914,0.1496,96.3294,0.020148,6887.0,24.0,False
133.0,2017-01-12 14:04:48,132.17,16.555139999999998,-106.97263000000001,13.6254,13.6253,13.6066,34.7835,34.7915,1026.6904,26.0978,0.6259100000000001,0.541,255.04369,0.1498,96.3251,0.019063,6910.0,23.0,False
134.0,2017-01-12 14:04:48,133.164,16.555139999999998,-106.97261999999999,13.6212,13.6212,13.6023,34.7831,34.7912,1026.6954,26.0983,0.6345,0.512,255.06588,0.1502,96.3151,0.018425,6934.0,25.0,False
135.0,2017-01-12 14:04:48,134.157,16.555139999999998,-106.97261999999999,13.6162,13.6164,13.5972,34.7827,34.7908,1026.7006,26.0991,0.63081,0.594,255.09206,0.1496,96.329,0.017616,6958.0,23.0,False
136.0,2017-01-12 14:04:48,135.15,16.555139999999998,-106.97261999999999,13.5998,13.5997,13.5806,34.7827,34.7908,1026.7084,26.1025,0.60287,0.535,255.17677999999998,0.149,96.3445,0.016972,6981.0,21.0,False
137.0,2017-01-12 14:04:48,136.144,16.55513,-106.97261999999999,13.5491,13.55,13.5298,34.7856,34.7932,1026.7257,26.1152,0.5575399999999999,0.518,255.43242999999998,0.1485,96.356,0.016444999999999998,7001.0,19.0,False
138.0,2017-01-12 14:04:48,137.137,16.555120000000002,-106.97261999999999,13.5281,13.528,13.5087,34.7864,34.7942,1026.7351,26.1201,0.5420699999999999,0.544,255.53911000000002,0.1484,96.3577,0.015704,7019.0,18.0,False
139.0,2017-01-12 14:04:48,138.131,16.555120000000002,-106.97261999999999,13.5034,13.5026,13.4839,34.7857,34.7935,1026.7442,26.1246,0.53191,0.593,255.66805,0.1492,96.3388,0.015458000000000001,7038.0,18.0,False
140.0,2017-01-12 14:04:48,139.124,16.555120000000002,-106.97263999999998,13.407,13.4048,13.3874,34.787,34.7953,1026.7696,26.1454,0.48498,0.539,256.16425,0.1478,96.3726,0.014574,7057.0,21.0,False
141.0,2017-01-12 14:04:48,140.11700000000002,16.555120000000002,-106.97263999999998,13.352,13.3527,13.3323,34.79,34.7978,1026.7878,26.159,0.46326000000000006,0.581,256.44397000000004,0.1468,96.396,0.014113999999999998,7082.0,30.0,False
142.0,2017-01-12 14:04:48,141.111,16.555120000000002,-106.97263999999998,13.3285,13.3292,13.3087,34.7899,34.7979,1026.797,26.1637,0.45953999999999995,0.591,256.56644,0.1462,96.4102,0.013949000000000001,7119.0,42.0,False
143.0,2017-01-12 14:04:48,142.10399999999998,16.555120000000002,-106.97263999999998,13.3078,13.3076,13.2879,34.7886,34.7965,1026.8047,26.1669,0.43381000000000003,0.53,256.67624,0.1464,96.4064,0.013128,7157.0,33.0,False
144.0,2017-01-12 14:04:48,143.097,16.555120000000002,-106.97263999999998,13.2783,13.2781,13.2583,34.7895,34.7976,1026.8159,26.1736,0.4008,0.546,256.82807,0.1461,96.412,0.01285,7187.0,28.0,False
145.0,2017-01-12 14:04:48,144.091,16.555120000000002,-106.97263000000001,13.2543,13.2541,13.2342,34.7904,34.7984,1026.826,26.1792,0.37705,0.545,256.95157,0.1461,96.4129,0.01264,7214.0,25.0,False
146.0,2017-01-12 14:04:48,145.084,16.555120000000002,-106.97261999999999,13.1967,13.1964,13.1765,34.7927,34.8007,1026.8441,26.1926,0.33641,0.539,257.24786,0.1445,96.4523,0.011812999999999999,7240.0,26.0,False
147.0,2017-01-12 14:04:48,146.078,16.555120000000002,-106.97261999999999,13.1662,13.1661,13.1459,34.7934,34.8015,1026.8553,26.1993,0.31175,0.5479999999999999,257.40592000000004,0.1433,96.4821,0.011273,7265.0,25.0,False
148.0,2017-01-12 14:04:48,147.071,16.55513,-106.97261999999999,13.1399,13.1398,13.1195,34.792,34.7999,1026.8641,26.2036,0.291,0.535,257.54587999999995,0.1436,96.4748,0.011276999999999999,7288.0,20.0,False
149.0,2017-01-12 14:04:48,148.064,16.555139999999998,-106.97261999999999,13.0605,13.06,13.04,34.7927,34.8006,1026.8853,26.2202,0.24428000000000002,0.547,257.96111,0.1438,96.4701,0.011047,7308.0,19.0,False
150.0,2017-01-12 14:04:48,149.058,16.555139999999998,-106.97261999999999,13.0041,13.0036,12.9836,34.7956,34.8035,1026.9035,26.2337,0.20926,0.5710000000000001,258.25209,0.1427,96.4966,0.011054000000000001,7326.0,19.0,False
151.0,2017-01-12 14:04:48,150.05100000000002,16.555139999999998,-106.97261999999999,12.9955,12.9954,12.9748,34.796,34.804,1026.91,26.2358,0.20299,0.556,258.29687,0.1405,96.5471,0.010501,7344.0,18.0,False
152.0,2017-01-12 14:04:48,151.045,16.55513,-106.97261999999999,12.992,12.9916,12.9712,34.7955,34.8035,1026.9147,26.236,0.2034,0.544,258.31622000000004,0.1402,96.5555,0.010088,7363.0,19.0,False
153.0,2017-01-12 14:04:48,152.03799999999998,16.555120000000002,-106.97261999999999,12.9879,12.9883,12.967,34.7951,34.803,1026.9197,26.2366,0.20252,0.539,258.33835,0.1403,96.5525,0.0098667,7383.0,21.0,False
154.0,2017-01-12 14:04:48,153.031,16.555120000000002,-106.97261999999999,12.9812,12.9805,12.9602,34.7947,34.8027,1026.9252,26.2376,0.19997,0.544,258.37411000000003,0.1398,96.5659,0.0098649,7404.0,22.0,False
155.0,2017-01-12 14:04:48,154.025,16.555120000000002,-106.97261999999999,12.9706,12.9705,12.9494,34.7949,34.803,1026.932,26.2399,0.19877,0.5429999999999999,258.42961,0.1403,96.5519,0.0097617,7429.0,27.0,False
156.0,2017-01-12 14:04:48,155.018,16.555120000000002,-106.97263000000001,12.9557,12.9549,12.9344,34.7957,34.8038,1026.94,26.2434,0.19265,0.504,258.50694,0.1403,96.5528,0.0092995,7458.0,30.0,False
157.0,2017-01-12 14:04:48,156.011,16.555120000000002,-106.97263999999998,12.9374,12.938,12.9159,34.7954,34.8036,1026.9481,26.247,0.1863,0.48700000000000004,258.604,0.1396,96.57,0.008790000000000001,7490.0,34.0,False
158.0,2017-01-12 14:04:48,157.005,16.555120000000002,-106.97263999999998,12.8984,12.898,12.8769,34.7975,34.8057,1026.962,26.2563,0.16162,0.534,258.80572,0.1394,96.5742,0.008498899999999998,7523.0,31.0,False
159.0,2017-01-12 14:04:48,157.998,16.555120000000002,-106.97263999999998,12.8752,12.8753,12.8536,34.7993,34.8073,1026.9725,26.2623,0.14705,0.447,258.9251,0.1388,96.59,0.0084543,7557.0,33.0,False
160.0,2017-01-12 14:04:48,158.991,16.555120000000002,-106.97263999999998,12.8618,12.8616,12.84,34.7996,34.8077,1026.98,26.2653,0.13777999999999999,0.49700000000000005,258.99594,0.139,96.5856,0.0084044,7588.0,28.0,False
161.0,2017-01-12 14:04:48,159.984,16.555120000000002,-106.97261999999999,12.8425,12.8425,12.8206,34.8011,34.8091,1026.9894,26.2702,0.12725999999999998,0.466,259.09503,0.1377,96.6173,0.008457,7613.0,22.0,False
162.0,2017-01-12 14:04:48,160.97799999999998,16.555120000000002,-106.97261999999999,12.8369,12.8369,12.8148,34.8021,34.8101,1026.9959,26.2722,0.1214,0.39299999999999996,259.12309,0.1378,96.6146,0.0084565,7634.0,20.0,False
163.0,2017-01-12 14:04:48,161.971,16.55513,-106.97261999999999,12.8351,12.8352,12.8129,34.8024,34.8105,1027.0009,26.2728,0.12109,0.44299999999999995,259.1321,0.1367,96.6406,0.0083013,7652.0,18.0,False
164.0,2017-01-12 14:04:48,162.964,16.555139999999998,-106.97261999999999,12.811,12.8102,12.7887,34.8037,34.812,1027.0113,26.2786,0.11238,0.419,259.25726000000003,0.1365,96.6451,0.0084557,7670.0,18.0,False
165.0,2017-01-12 14:04:48,163.958,16.555139999999998,-106.97261999999999,12.7529,12.7519,12.7306,34.8072,34.8152,1027.0301,26.2928,0.09477999999999999,0.40399999999999997,259.55896,0.1361,96.6549,0.0081172,7688.0,17.0,False
166.0,2017-01-12 14:04:48,164.951,16.555120000000002,-106.97261999999999,12.699,12.6985,12.6766,34.811,34.8189,1027.0483,26.3064,0.084531,0.426,259.83847000000003,0.1356,96.6657,0.007751300000000001,7707.0,20.0,False
167.0,2017-01-12 14:04:48,165.94400000000002,16.555120000000002,-106.97261999999999,12.6845,12.6843,12.6619,34.8111,34.8191,1027.0558,26.3094,0.08407200000000001,0.541,259.91584,0.1345,96.6923,0.007143200000000001,7725.0,19.0,False
168.0,2017-01-12 14:04:48,166.937,16.555120000000002,-106.97261999999999,12.6769,12.6769,12.6542,34.8107,34.8186,1027.0615,26.3106,0.081651,0.48,259.95685,0.1339,96.7069,0.0071164,7746.0,22.0,False
169.0,2017-01-12 14:04:48,167.93099999999998,16.555120000000002,-106.97263000000001,12.6695,12.6698,12.6468,34.8102,34.8182,1027.067,26.3116,0.081949,0.467,259.99699,0.1193,97.0616,0.007096600000000001,7773.0,32.0,False
170.0,2017-01-12 14:04:48,168.924,16.555120000000002,-106.97263999999998,12.6456,12.6466,12.6227,34.8112,34.8188,1027.077,26.3171,0.079523,0.38799999999999996,260.12273,0.0799,98.0215,0.0070182000000000005,7815.0,46.0,False
171.0,2017-01-12 14:04:48,169.917,16.555120000000002,-106.97263999999998,12.6361,12.636,12.6131,34.8107,34.8187,1027.083,26.3187,0.079113,0.408,260.17432,0.0793,98.037,0.0070542,7854.0,28.0,False
172.0,2017-01-12 14:04:48,170.91,16.555120000000002,-106.97263999999998,12.6247,12.6247,12.6015,34.8124,34.8204,1027.0911,26.3222,0.07495800000000001,0.41200000000000003,260.2323,0.0805,98.0064,0.0067507,7878.0,24.0,False
173.0,2017-01-12 14:04:48,171.90400000000002,16.555120000000002,-106.97261999999999,12.6068,12.6066,12.5836,34.8128,34.8209,1027.0995,26.326,0.07387300000000001,0.42700000000000005,260.32662999999997,0.08,98.0199,0.0066633,7898.0,18.0,False
174.0,2017-01-12 14:04:48,172.89700000000002,16.555120000000002,-106.97261999999999,12.5703,12.57,12.547,34.8138,34.8216,1027.1119,26.3339,0.072685,0.415,260.52017,0.079,98.045,0.0062424,7917.0,19.0,False
175.0,2017-01-12 14:04:48,173.89,16.555120000000002,-106.97261999999999,12.5506,12.5505,12.5271,34.8148,34.8226,1027.1211,26.3386,0.071273,0.408,260.62395,0.0789,98.0466,0.006143699999999999,7936.0,20.0,False
176.0,2017-01-12 14:04:48,174.88400000000001,16.555120000000002,-106.97261999999999,12.5283,12.5283,12.5048,34.8138,34.8214,1027.1292,26.3422,0.069216,0.41700000000000004,260.745,0.0783,98.0614,0.0058482,7957.0,23.0,False
177.0,2017-01-12 14:04:48,175.877,16.555120000000002,-106.97261999999999,12.5037,12.5037,12.48,34.8132,34.8209,1027.1381,26.3466,0.070208,0.433,260.87792,0.0776,98.0776,0.0057748,7980.0,23.0,False
178.0,2017-01-12 14:04:48,176.87,16.555120000000002,-106.97261999999999,12.4857,12.4857,12.4619,34.8121,34.82,1027.1453,26.3492,0.069605,0.40700000000000003,260.97675,0.0782,98.0637,0.0057556000000000005,8006.0,27.0,False
179.0,2017-01-12 14:04:48,177.863,16.555120000000002,-106.97263000000001,12.4714,12.4713,12.4475,34.8104,34.8183,1027.1514,26.3507,0.069893,0.406,261.05661000000003,0.0778,98.0723,0.0056548,8032.0,24.0,False
180.0,2017-01-12 14:04:48,178.857,16.555120000000002,-106.97263999999998,12.4576,12.4577,12.4336,34.809,34.8169,1027.1574,26.3523,0.067998,0.413,261.13291,0.0776,98.079,0.0057532,8059.0,28.0,False
181.0,2017-01-12 14:04:48,179.85,16.555120000000002,-106.97263999999998,12.4462,12.4462,12.4221,34.8076,34.8155,1027.1631,26.3535,0.068875,0.414,261.19698999999997,0.0801,98.0171,0.005697600000000001,8088.0,30.0,False
182.0,2017-01-12 14:04:48,180.843,16.555120000000002,-106.97263999999998,12.4367,12.437,12.4124,34.8062,34.8142,1027.1684,26.3543,0.06841699999999999,0.414,261.25057000000004,0.084,97.9227,0.0056508,8115.0,25.0,False
183.0,2017-01-12 14:04:48,181.83599999999998,16.555139999999998,-106.97263999999998,12.4063,12.4061,12.382,34.8036,34.8114,1027.1768,26.3582,0.071252,0.414,261.41896,0.0781,98.0656,0.0056516000000000005,8138.0,22.0,False
184.0,2017-01-12 14:04:48,182.83,16.555139999999998,-106.97263999999998,12.378,12.3781,12.3536,34.8016,34.8091,1027.1853,26.3621,0.070954,0.391,261.57493999999997,0.078,98.0683,0.0055798,8159.0,19.0,False
185.0,2017-01-12 14:04:48,183.82299999999998,16.555139999999998,-106.97263000000001,12.3276,12.3271,12.3031,34.7976,34.8053,1027.1967,26.3688,0.0694,0.395,261.85455,0.0782,98.0649,0.0053,8179.0,20.0,False
186.0,2017-01-12 14:04:48,184.81599999999997,16.55513,-106.97261999999999,12.2811,12.2814,12.2566,34.7962,34.8041,1027.2092,26.3767,0.069992,0.425,262.10803,0.0842,97.9184,0.005289800000000001,8202.0,27.0,False
187.0,2017-01-12 14:04:48,185.80900000000003,16.555120000000002,-106.97261999999999,12.2551,12.2559,12.2304,34.7939,34.8016,1027.217,26.38,0.069824,0.42100000000000004,262.25322,0.078,98.0681,0.0051263,8233.0,32.0,False
188.0,2017-01-12 14:04:48,186.80200000000002,16.555120000000002,-106.97261999999999,12.2182,12.2181,12.1934,34.7913,34.799,1027.2268,26.3851,0.07019,0.41600000000000004,262.45812,0.078,98.0686,0.0047503,8262.0,25.0,False
189.0,2017-01-12 14:04:48,187.795,16.555120000000002,-106.97263999999998,12.1882,12.1884,12.1633,34.7894,34.7971,1027.2356,26.3894,0.07170599999999999,0.41700000000000004,262.62437,0.0783,98.0618,0.004653,8284.0,21.0,False
190.0,2017-01-12 14:04:48,188.78799999999998,16.555120000000002,-106.97263999999998,12.1578,12.1587,12.1328,34.7886,34.7963,1027.2454,26.3946,0.072153,0.41700000000000004,262.79112000000003,0.0777,98.0752,0.0044678,8304.0,20.0,False
191.0,2017-01-12 14:04:48,189.782,16.55513,-106.97263999999998,12.1389,12.1387,12.1139,34.7871,34.795,1027.2524,26.3972,0.067909,0.4,262.89626,0.0779,98.0698,0.0042574,8324.0,19.0,False
192.0,2017-01-12 14:04:48,190.775,16.555139999999998,-106.97263000000001,12.1236,12.1238,12.0985,34.7863,34.794,1027.2592,26.3994,0.067057,0.40299999999999997,262.98116,0.0775,98.0802,0.0043753,8345.0,23.0,False
193.0,2017-01-12 14:04:48,191.768,16.555139999999998,-106.97261999999999,12.1158,12.1159,12.0905,34.7854,34.7932,1027.2646,26.4002,0.07067899999999999,0.423,263.02537,0.0774,98.0832,0.0043671000000000005,8368.0,25.0,False
194.0,2017-01-12 14:04:48,192.761,16.555139999999998,-106.97263000000001,12.1062,12.1063,12.0807,34.7846,34.7924,1027.2703,26.4014,0.069367,0.406,263.07948,0.0768,98.0985,0.0042096,8396.0,29.0,False
