Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
107.0,2017-01-10 23:11:26,106.339,16.5406,-107.0655,14.7666,14.7682,14.7506,34.747,34.7548,1026.3027,25.8278,0.5676800000000001,0.831,249.36721,0.1513,96.2873,0.15436,6095.0,40.0,False
108.0,2017-01-10 23:11:26,107.333,16.5406,-107.0655,14.7388,14.7375,14.7227,34.749,34.7562,1026.3147,25.8354,0.63672,0.65,249.50069,0.1517,96.2774,0.14182,6150.0,71.0,False
109.0,2017-01-10 23:11:26,108.32600000000001,16.5406,-107.0655,14.6556,14.6582,14.6394,34.7485,34.7561,1026.337,25.853,0.57668,0.657,249.91244,0.153,96.247,0.13208,6213.0,46.0,False
110.0,2017-01-10 23:11:26,109.32,16.5406,-107.0655,14.6014,14.6013,14.5851,34.7502,34.7583,1026.3545,25.866,0.5638,0.539,250.17772000000002,0.1527,96.2538,0.12249000000000002,6252.0,36.0,False
111.0,2017-01-10 23:11:26,110.31299999999999,16.5406,-107.0655,14.5225,14.522,14.5062,34.754,34.7622,1026.379,25.886,0.55819,0.616,250.56232000000003,0.1521,96.2681,0.11292999999999999,6288.0,35.0,False
112.0,2017-01-10 23:11:26,111.307,16.540589999999998,-107.0655,14.4349,14.4348,14.4185,34.7606,34.7686,1026.4075,25.9098,0.5947399999999999,0.593,250.987,0.1523,96.2647,0.1031,6326.0,45.0,False
113.0,2017-01-10 23:11:26,112.3,16.540589999999998,-107.0655,14.5219,14.5256,14.5052,34.7532,34.7601,1026.3874,25.8855,0.73806,0.53,250.56711,0.1527,96.2535,0.093364,6413.0,112.0,False
114.0,2017-01-10 23:11:26,113.294,16.5406,-107.0655,14.3803,14.3759,14.3636,34.7581,34.7671,1026.4262,25.9196,0.56611,0.5539999999999999,251.26377999999997,0.1527,96.2543,0.087925,6484.0,33.0,False
115.0,2017-01-10 23:11:26,114.288,16.5406,-107.0655,14.2215,14.2204,14.2048,34.7703,34.7787,1026.4742,25.9628,0.56552,0.5489999999999999,252.03787999999997,0.1535,96.2339,0.082024,6512.0,29.0,False
116.0,2017-01-10 23:11:26,115.281,16.5406,-107.0655,14.1022,14.0999,14.0855,34.7767,34.7849,1026.509,25.9929,0.57615,0.58,252.62762,0.1538,96.2275,0.07659099999999999,6539.0,27.0,False
117.0,2017-01-10 23:11:26,116.275,16.5406,-107.0655,13.9727,13.9709,13.9558,34.7845,34.7924,1026.547,26.0263,0.57691,0.5479999999999999,253.26925,0.1539,96.2255,0.071417,6566.0,28.0,False
118.0,2017-01-10 23:11:26,117.26799999999999,16.5406,-107.0655,13.9059,13.9056,13.889,34.7853,34.7932,1026.5662,26.0409,0.57816,0.578,253.60672000000002,0.1544,96.2132,0.066014,6596.0,34.0,False
119.0,2017-01-10 23:11:26,118.262,16.5406,-107.0655,13.7995,13.8011,13.7825,34.7856,34.7964,1026.5933,26.0633,0.57158,0.568,254.14857999999998,0.1534,96.2375,0.060927999999999996,6636.0,49.0,False
120.0,2017-01-10 23:11:26,119.255,16.5406,-107.0655,13.7344,13.735,13.7174,34.7862,34.7911,1026.6118,26.0773,0.5797899999999999,0.5489999999999999,254.4798,0.1534,96.2374,0.055776,6693.0,53.0,False
121.0,2017-01-10 23:11:26,120.24799999999999,16.5406,-107.0655,13.6726,13.6723,13.6555,34.7861,34.794,1026.6291,26.0901,0.49963,0.5589999999999999,254.79674,0.1528,96.2512,0.051932000000000006,6734.0,29.0,False
122.0,2017-01-10 23:11:26,121.242,16.5406,-107.0655,13.646,13.6459,13.6288,34.786,34.7939,1026.639,26.0955,0.45132,0.5589999999999999,254.93312999999998,0.1516,96.28,0.048552,6757.0,21.0,False
123.0,2017-01-10 23:11:26,122.235,16.5406,-107.0655,13.6154,13.6151,13.598,34.7873,34.795,1026.6509,26.1028,0.42236,0.507,255.08827999999997,0.1505,96.3076,0.045283,6776.0,17.0,False
124.0,2017-01-10 23:11:26,123.229,16.5406,-107.0655,13.6082,13.6083,13.5907,34.7872,34.795,1026.6568,26.1043,0.42181,0.48700000000000004,255.12535,0.1497,96.3276,0.042772000000000004,6794.0,19.0,False
125.0,2017-01-10 23:11:26,124.22200000000001,16.5406,-107.0655,13.598,13.5974,13.5803,34.7861,34.7938,1026.6625,26.1055,0.43195,0.509,255.17994,0.1494,96.3343,0.039978,6814.0,19.0,False
126.0,2017-01-10 23:11:26,125.21600000000001,16.5406,-107.0655,13.5496,13.549,13.5318,34.7868,34.7947,1026.6775,26.116,0.43148000000000003,0.44799999999999995,255.42802000000003,0.1488,96.3476,0.037612,6837.0,29.0,False
127.0,2017-01-10 23:11:26,126.209,16.5406,-107.0655,13.5161,13.5163,13.4983,34.7874,34.7951,1026.6894,26.1233,0.42715,0.506,255.59927000000002,0.1484,96.3568,0.035268,6868.0,33.0,False
128.0,2017-01-10 23:11:26,127.20299999999999,16.5406,-107.0655,13.5024,13.5024,13.4844,34.7866,34.7944,1026.6961,26.1255,0.41383000000000003,0.49,255.67146,0.149,96.3435,0.033261,6900.0,27.0,False
129.0,2017-01-10 23:11:26,128.196,16.5406,-107.0655,13.48,13.4799,13.4619,34.7866,34.7943,1026.7052,26.1302,0.3931,0.423,255.78747,0.1492,96.3379,0.031287,6926.0,24.0,False
130.0,2017-01-10 23:11:26,129.19,16.5406,-107.0655,13.3848,13.3829,13.3667,34.7846,34.7923,1026.7278,26.1481,0.34699,0.396,256.28379,0.149,96.343,0.029662,6948.0,20.0,False
131.0,2017-01-10 23:11:26,130.183,16.5406,-107.0655,13.2851,13.2842,13.2669,34.7928,34.8005,1026.7591,26.1748,0.2949,0.456,256.78664,0.1487,96.3505,0.028163999999999998,6968.0,19.0,False
132.0,2017-01-10 23:11:26,131.17700000000002,16.5406,-107.0655,13.2469,13.2461,13.2286,34.7978,34.8055,1026.7753,26.1864,0.26766,0.555,256.97677999999996,0.147,96.3915,0.026331999999999998,6988.0,21.0,False
133.0,2017-01-10 23:11:26,132.17,16.5406,-107.0655,13.1701,13.1685,13.1517,34.7978,34.8057,1026.7955,26.202,0.2402,0.5720000000000001,257.37801,0.1453,96.4331,0.025063,7011.0,25.0,False
134.0,2017-01-10 23:11:26,133.16299999999998,16.5406,-107.0655,13.1065,13.1068,13.088,34.7968,34.8048,1026.8122,26.214,0.22024000000000002,0.532,257.71262,0.1462,96.4121,0.023389,7040.0,33.0,False
135.0,2017-01-10 23:11:26,134.157,16.5406,-107.0655,13.0721,13.072,13.0535,34.7955,34.803,1026.8227,26.22,0.21179,0.534,257.89522999999997,0.1445,96.4526,0.022331,7075.0,35.0,False
136.0,2017-01-10 23:11:26,135.15,16.5406,-107.0655,13.0357,13.0349,13.017,34.7977,34.8054,1026.8362,26.229,0.18475999999999998,0.47,258.08245,0.1423,96.5045,0.021322999999999998,7105.0,26.0,False
137.0,2017-01-10 23:11:26,136.144,16.5406,-107.0655,13.0253,13.0252,13.0065,34.7982,34.8058,1026.8432,26.2315,0.17784,0.385,258.13605,0.1422,96.5077,0.020165,7128.0,22.0,False
138.0,2017-01-10 23:11:26,137.137,16.5406,-107.0655,13.0201,13.02,13.0012,34.7985,34.8062,1026.8489,26.2327,0.1718,0.40299999999999997,258.16267,0.1423,96.5046,0.019761,7149.0,19.0,False
139.0,2017-01-10 23:11:26,138.131,16.5406,-107.0655,13.0154,13.0153,12.9963,34.7986,34.8063,1026.8544,26.2338,0.16826,0.41,258.18754,0.1426,96.4985,0.018626,7168.0,18.0,False
140.0,2017-01-10 23:11:26,139.124,16.5406,-107.0655,13.0126,13.0125,12.9935,34.7986,34.8064,1026.8595,26.2343,0.16307,0.433,258.20183,0.1415,96.5254,0.017738999999999998,7186.0,18.0,False
141.0,2017-01-10 23:11:26,140.11700000000002,16.5406,-107.0655,13.0081,13.008,12.9887,34.7988,34.8065,1026.865,26.2354,0.16921,0.413,258.22567999999995,0.1409,96.5379,0.017093,7205.0,20.0,False
142.0,2017-01-10 23:11:26,141.111,16.5406,-107.0655,12.9989,12.9992,12.9794,34.7986,34.8063,1026.8712,26.2371,0.16982,0.409,258.27428,0.1412,96.531,0.016334,7227.0,25.0,False
143.0,2017-01-10 23:11:26,142.10399999999998,16.5406,-107.0655,12.9801,12.9797,12.9605,34.7988,34.8066,1026.8796,26.241,0.16671,0.425,258.37278,0.1415,96.5247,0.015548,7257.0,36.0,False
144.0,2017-01-10 23:11:26,143.09799999999998,16.5406,-107.0655,12.9677,12.9677,12.948,34.7984,34.8062,1026.8862,26.2432,0.16092,0.425,258.43885,0.1415,96.5236,0.015361000000000001,7293.0,33.0,False
145.0,2017-01-10 23:11:26,144.091,16.5406,-107.0655,12.9418,12.942,12.922,34.7987,34.8064,1026.8962,26.2486,0.15070999999999998,0.425,258.57467,0.142,96.5119,0.014371,7322.0,26.0,False
146.0,2017-01-10 23:11:26,145.084,16.5406,-107.0655,12.9001,12.9002,12.8802,34.7998,34.8075,1026.9099,26.2577,0.13721,0.414,258.79294,0.14,96.5597,0.014117,7346.0,24.0,False
147.0,2017-01-10 23:11:26,146.078,16.5406,-107.0655,12.8739,12.8739,12.8538,34.8004,34.808,1026.9202,26.2635,0.12572,0.418,258.9305,0.1391,96.5824,0.013509,7370.0,23.0,False
148.0,2017-01-10 23:11:26,147.071,16.5406,-107.0655,12.8505,12.8502,12.8303,34.8003,34.8079,1026.9293,26.2681,0.12075,0.413,259.0544,0.1399,96.5625,0.012816,7393.0,24.0,False
149.0,2017-01-10 23:11:26,148.065,16.5406,-107.0655,12.8209,12.8208,12.8006,34.8023,34.8101,1026.9413,26.2755,0.10897000000000001,0.436,259.20737,0.1393,96.5771,0.012449,7417.0,23.0,False
150.0,2017-01-10 23:11:26,149.058,16.5406,-107.0655,12.8165,12.8165,12.7962,34.8026,34.8103,1026.9468,26.2766,0.10709,0.43200000000000005,259.22988,0.1393,96.5778,0.011547,7439.0,22.0,False
151.0,2017-01-10 23:11:26,150.05100000000002,16.5406,-107.0655,12.8151,12.8151,12.7946,34.8023,34.81,1026.9513,26.2767,0.10873,0.391,259.23798,0.1391,96.5814,0.011341,7462.0,22.0,False
152.0,2017-01-10 23:11:26,151.045,16.5406,-107.0655,12.8097,12.8098,12.7891,34.8026,34.8103,1026.9571,26.2779,0.10422999999999999,0.392,259.26597999999996,0.1396,96.569,0.011212999999999999,7484.0,23.0,False
153.0,2017-01-10 23:11:26,152.03799999999998,16.5406,-107.0655,12.7975,12.7978,12.7768,34.8034,34.811,1026.9647,26.281,0.10226,0.424,259.32909,0.1381,96.6064,0.011094,7507.0,23.0,False
154.0,2017-01-10 23:11:26,153.031,16.5406,-107.0655,12.7284,12.7284,12.7076,34.8068,34.8142,1026.9856,26.2973,0.088636,0.382,259.68983,0.1384,96.5992,0.010254000000000001,7529.0,22.0,False
155.0,2017-01-10 23:11:26,154.025,16.5406,-107.0655,12.6538,12.6536,12.633,34.8104,34.818,1027.0078,26.3149,0.079749,0.418,260.08056,0.1373,96.6251,0.01008,7554.0,26.0,False
156.0,2017-01-10 23:11:26,155.018,16.5406,-107.0655,12.6413,12.6414,12.6203,34.8102,34.8178,1027.0146,26.3171,0.07822899999999999,0.45899999999999996,260.14762,0.1018,97.4881,0.0098042,7581.0,27.0,False
157.0,2017-01-10 23:11:26,156.012,16.5406,-107.0655,12.6289,12.6291,12.6078,34.81,34.8177,1027.0214,26.3195,0.079013,0.418,260.21391,0.0822,97.9658,0.0097646,7608.0,28.0,False
158.0,2017-01-10 23:11:26,157.005,16.5406,-107.0655,12.6195,12.6194,12.5983,34.8097,34.8174,1027.0275,26.3211,0.075807,0.39899999999999997,260.26462999999995,0.0818,97.9771,0.0090239,7636.0,28.0,False
159.0,2017-01-10 23:11:26,157.998,16.5406,-107.0655,12.615,12.6144,12.5937,34.8092,34.817,1027.0325,26.3216,0.075161,0.41200000000000003,260.28969,0.0816,97.9798,0.0088948,7665.0,29.0,False
160.0,2017-01-10 23:11:26,158.99200000000002,16.5406,-107.0655,12.6046,12.6054,12.5832,34.8093,34.817,1027.0391,26.3237,0.07417,0.36700000000000005,260.34501,0.0813,97.9866,0.008454099999999999,7692.0,24.0,False
161.0,2017-01-10 23:11:26,159.985,16.5406,-107.0655,12.5918,12.5888,12.5702,34.8098,34.8173,1027.0465,26.3267,0.072876,0.32799999999999996,260.41269,0.0814,97.9846,0.008525399999999999,7715.0,21.0,False
162.0,2017-01-10 23:11:26,160.97799999999998,16.5406,-107.0655,12.557,12.5538,12.5353,34.8094,34.8174,1027.0576,26.3331,0.073271,0.363,260.59978,0.0808,97.9986,0.0084545,7735.0,19.0,False
163.0,2017-01-10 23:11:26,161.971,16.5406,-107.0655,12.4755,12.4764,12.4537,34.8127,34.8199,1027.0808,26.3517,0.071139,0.385,261.03049,0.0802,98.0148,0.008375200000000001,7753.0,18.0,False
164.0,2017-01-10 23:11:26,162.965,16.5406,-107.0655,12.4717,12.4717,12.4499,34.812,34.8196,1027.0856,26.3519,0.06873,0.37200000000000005,261.05166,0.0794,98.0348,0.0079985,7772.0,19.0,False
165.0,2017-01-10 23:11:26,163.958,16.5406,-107.0655,12.4668,12.4668,12.4448,34.8109,34.8186,1027.0901,26.352,0.069096,0.44799999999999995,261.08037,0.0796,98.0306,0.0076288,7791.0,22.0,False
166.0,2017-01-10 23:11:26,164.951,16.5406,-107.0655,12.4546,12.4547,12.4325,34.8091,34.8168,1027.0956,26.353,0.068016,0.441,261.14912999999996,0.0799,98.0223,0.007375100000000001,7815.0,27.0,False
167.0,2017-01-10 23:11:26,165.94400000000002,16.5406,-107.0655,12.4447,12.4448,12.4224,34.8077,34.8156,1027.1009,26.3539,0.069927,0.366,261.20492,0.0797,98.0279,0.007248699999999999,7850.0,44.0,False
168.0,2017-01-10 23:11:26,166.938,16.5406,-107.0655,12.4365,12.4363,12.4141,34.8063,34.814,1027.106,26.3544,0.067213,0.284,261.2518,0.0788,98.0498,0.0070866,7893.0,34.0,False
169.0,2017-01-10 23:11:26,167.93099999999998,16.5406,-107.0655,12.4234,12.4235,12.4009,34.8049,34.8127,1027.112,26.3559,0.06805499999999999,0.32299999999999995,261.32464,0.079,98.0443,0.0069116,7920.0,21.0,False
170.0,2017-01-10 23:11:26,168.924,16.5406,-107.0655,12.4046,12.4044,12.382,34.8032,34.8108,1027.1188,26.3582,0.07056699999999999,0.35,261.42902999999995,0.1004,97.5241,0.006799899999999999,7939.0,17.0,False
171.0,2017-01-10 23:11:26,169.917,16.5406,-107.0655,12.3812,12.3811,12.3585,34.802,34.8096,1027.1269,26.3618,0.068272,0.313,261.55735,0.0816,97.9799,0.006554099999999999,7955.0,17.0,False
172.0,2017-01-10 23:11:26,170.91,16.5406,-107.0655,12.3536,12.3532,12.3308,34.7996,34.8071,1027.135,26.3653,0.068222,0.344,261.71067999999997,0.0888,97.8037,0.0067047,7972.0,16.0,False
173.0,2017-01-10 23:11:26,171.90400000000002,16.5406,-107.0655,12.3205,12.32,12.2976,34.7979,34.8057,1027.1447,26.3704,0.070564,0.358,261.89243999999997,0.0801,98.0169,0.0061633,7991.0,21.0,False
174.0,2017-01-10 23:11:26,172.89700000000002,16.5406,-107.0655,12.3023,12.3024,12.2793,34.7969,34.8046,1027.152,26.3732,0.06906,0.345,261.99242999999996,0.0852,97.8934,0.005738,8016.0,29.0,False
175.0,2017-01-10 23:11:26,173.89,16.5406,-107.0655,12.2874,12.2872,12.2643,34.7958,34.8034,1027.1586,26.3752,0.06998,0.293,262.07485,0.0875,97.8358,0.005835100000000001,8046.0,31.0,False
176.0,2017-01-10 23:11:26,174.88400000000001,16.5406,-107.0655,12.2572,12.2572,12.234,34.7941,34.8017,1027.1676,26.3797,0.069951,0.36200000000000004,262.24134,0.1195,97.0585,0.0056489,8076.0,31.0,False
177.0,2017-01-10 23:11:26,175.877,16.5406,-107.0655,12.2332,12.2333,12.2099,34.7928,34.8005,1027.1758,26.3833,0.06858600000000001,0.324,262.37412,0.0849,97.8996,0.0056516000000000005,8104.0,25.0,False
178.0,2017-01-10 23:11:26,176.87099999999998,16.5406,-107.0655,12.2213,12.2214,12.1979,34.7918,34.7996,1027.1818,26.3849,0.068767,0.284,262.44026,0.0792,98.0394,0.0056516000000000005,8128.0,22.0,False
179.0,2017-01-10 23:11:26,177.864,16.5406,-107.0655,12.1999,12.202,12.1763,34.7905,34.7981,1027.1895,26.388,0.07106900000000001,0.325,262.55908999999997,0.0787,98.0511,0.0051012,8150.0,21.0,False
180.0,2017-01-10 23:11:26,178.857,16.5406,-107.0655,12.1481,12.1488,12.1245,34.7867,34.7941,1027.2011,26.395,0.06838,0.314,262.84747999999996,0.0787,98.0507,0.0051443,8171.0,22.0,False
181.0,2017-01-10 23:11:26,179.85,16.5406,-107.0655,12.107,12.107,12.0833,34.7854,34.7931,1027.2127,26.402,0.07028999999999999,0.341,263.07329,0.0789,98.0471,0.0052082000000000005,8193.0,22.0,False
182.0,2017-01-10 23:11:26,180.843,16.5406,-107.0655,12.102,12.1019,12.0782,34.7846,34.7923,1027.2175,26.4023,0.071599,0.353,263.10224,0.079,98.0454,0.004832100000000001,8216.0,24.0,False
183.0,2017-01-10 23:11:26,181.83599999999998,16.5406,-107.0655,12.0959,12.0952,12.072,34.7836,34.7912,1027.2224,26.4027,0.069745,0.318,263.13682,0.0789,98.0479,0.0046854,8240.0,26.0,False
184.0,2017-01-10 23:11:26,182.83,16.5406,-107.0655,12.0775,12.0777,12.0534,34.782,34.79,1027.2292,26.4049,0.06959800000000001,0.263,263.24075,0.0789,98.0483,0.0044494999999999995,8268.0,29.0,False
185.0,2017-01-10 23:11:26,183.82299999999998,16.5406,-107.0655,12.0566,12.0576,12.0324,34.7815,34.7891,1027.2373,26.4086,0.06868300000000001,0.303,263.35557,0.0785,98.0576,0.0041990000000000005,8298.0,29.0,False
186.0,2017-01-10 23:11:26,184.81599999999997,16.5406,-107.0655,12.0494,12.0485,12.0252,34.7804,34.7882,1027.2424,26.4091,0.069765,0.303,263.39661,0.0782,98.0627,0.0042566,8327.0,27.0,False
187.0,2017-01-10 23:11:26,185.80900000000003,16.5406,-107.0655,12.0275,12.0271,12.0032,34.7792,34.787,1027.2501,26.4123,0.068686,0.28,263.51855,0.0796,98.0303,0.0041973,8352.0,24.0,False
188.0,2017-01-10 23:11:26,186.80200000000002,16.5406,-107.0655,11.9999,12.0012,11.9754,34.7779,34.7854,1027.259,26.4166,0.069437,0.29600000000000004,263.67197999999996,0.0791,98.0418,0.004257,8375.0,20.0,False
189.0,2017-01-10 23:11:26,187.795,16.5406,-107.0655,11.983,11.9829,11.9584,34.7775,34.785,1027.2664,26.4195,0.069786,0.31,263.76521,0.0791,98.0428,0.0042551,8396.0,20.0,False
