Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
89.0,2017-01-12 19:11:38,88.454,16.567239999999998,-106.97041999999999,16.0945,16.0875,16.0804,34.7586,34.7659,1025.9335,25.5403,0.25127,1.182,242.96857000000003,0.1293,96.819,2.5704,5679.0,50.0,False
90.0,2017-01-12 19:11:38,89.448,16.567239999999998,-106.97041999999999,15.9403,15.9349,15.9261,34.757,34.7675,1025.9722,25.5743,0.34607,1.103,243.69577999999998,0.1349,96.685,2.3918,5736.0,65.0,False
91.0,2017-01-12 19:11:38,90.441,16.567239999999998,-106.97041999999999,15.863,15.8599,15.8487,34.7478,34.7551,1025.9872,25.5848,0.35882,1.031,244.07594,0.1365,96.6446,2.2526,5799.0,53.0,False
92.0,2017-01-12 19:11:38,91.435,16.567239999999998,-106.97041999999999,15.7862,15.7817,15.7718,34.7442,34.7527,1026.0064,25.5994,0.34751,0.887,244.44601,0.1371,96.6297,2.1411,5839.0,36.0,False
93.0,2017-01-12 19:11:38,92.429,16.567239999999998,-106.97041999999999,15.5307,15.5261,15.5164,34.7377,34.7458,1026.0637,25.652,0.45775,0.937,245.67412000000002,0.1408,96.5424,2.0351,5877.0,43.0,False
94.0,2017-01-12 19:11:38,93.42200000000001,16.567239999999998,-106.97041999999999,15.4768,15.4617,15.4623,34.7369,34.7458,1026.0797,25.6635,0.57565,0.961,245.93339,0.1261,96.8993,1.9446,5937.0,71.0,False
95.0,2017-01-12 19:11:38,94.416,16.567239999999998,-106.97041999999999,15.4589,15.4596,15.4443,34.7329,34.7395,1026.0851,25.6644,0.4607,0.8590000000000001,246.02597999999998,0.0873,97.8406,1.8751,5997.0,41.0,False
96.0,2017-01-12 19:11:38,95.40899999999999,16.567239999999998,-106.97041999999999,15.4509,15.4519,15.4362,34.7389,34.7457,1026.0959,25.6708,0.43528999999999995,0.816,246.05393999999998,0.0887,97.8081,1.7692,6030.0,32.0,False
97.0,2017-01-12 19:11:38,96.40299999999999,16.567239999999998,-106.97041999999999,15.3308,15.3277,15.316,34.7469,34.7545,1026.1335,25.7037,0.45278,0.758,246.61844,0.0882,97.8188,1.6364,6063.0,36.0,False
98.0,2017-01-12 19:11:38,97.397,16.567239999999998,-106.97041999999999,15.0166,15.0105,15.0018,34.7553,34.765,1026.2142,25.7796,0.56435,0.851,248.12803,0.091,97.751,1.5014,6107.0,52.0,False
99.0,2017-01-12 19:11:38,98.39,16.567239999999998,-106.97041999999999,14.888,14.83,14.8731,34.7766,34.7766,1026.2634,25.8242,0.67825,0.841,248.72012,0.0946,97.6624,1.3744,6175.0,80.0,False
100.0,2017-01-12 19:11:38,99.384,16.567239999999998,-106.97041999999999,14.715,14.7141,14.7001,34.7516,34.7582,1026.2865,25.8426,0.59685,0.823,249.61357,0.0953,97.6462,1.2764,6236.0,43.0,False
101.0,2017-01-12 19:11:38,100.37799999999999,16.567239999999998,-106.97041999999999,14.6611,14.66,14.6461,34.7527,34.7597,1026.3035,25.855,0.60627,0.825,249.87817,0.0963,97.6227,1.1878,6278.0,45.0,False
102.0,2017-01-12 19:11:38,101.37100000000001,16.567239999999998,-106.97041999999999,14.6269,14.6261,14.6118,34.7532,34.7612,1026.3158,25.8628,0.60542,0.8190000000000001,250.04611,0.0962,97.6241,1.1015,6328.0,48.0,False
103.0,2017-01-12 19:11:38,102.365,16.567239999999998,-106.97041999999999,14.5857,14.5854,14.5705,34.754,34.7613,1026.3298,25.8724,0.57887,0.743,250.24882000000002,0.0956,97.6379,1.0143,6368.0,34.0,False
104.0,2017-01-12 19:11:38,103.35799999999999,16.567239999999998,-106.97041999999999,14.5348,14.5345,14.5195,34.7567,34.7638,1026.3474,25.8854,0.5758,0.6709999999999999,250.49656000000002,0.0956,97.6392,0.93245,6399.0,29.0,False
105.0,2017-01-12 19:11:38,104.352,16.567239999999998,-106.97041999999999,14.4675,14.4676,14.452,34.7595,34.7668,1026.3685,25.902,0.58868,0.696,250.82653,0.0955,97.6405,0.8537399999999999,6431.0,35.0,False
106.0,2017-01-12 19:11:38,105.345,16.567239999999998,-106.97041999999999,14.427,14.4268,14.4115,34.7612,34.7684,1026.3831,25.912,0.5858800000000001,0.6779999999999999,251.02517999999998,0.0958,97.6338,0.78001,6465.0,33.0,False
107.0,2017-01-12 19:11:38,106.339,16.567239999999998,-106.97041999999999,14.4076,14.4071,14.3919,34.7614,34.7687,1026.3918,25.9163,0.57986,0.6890000000000001,251.12177999999997,0.0956,97.6381,0.71632,6496.0,30.0,False
108.0,2017-01-12 19:11:38,107.333,16.567239999999998,-106.97041999999999,14.3325,14.3281,14.3167,34.7642,34.7734,1026.4145,25.9344,0.58262,0.672,251.49246000000002,0.0957,97.6355,0.66028,6528.0,31.0,False
109.0,2017-01-12 19:11:38,108.32600000000001,16.567239999999998,-106.97041999999999,14.1964,14.1958,14.1806,34.7773,34.7847,1026.4583,25.9735,0.5905600000000001,0.695,252.15198999999998,0.0966,97.6144,0.60915,6561.0,34.0,False
110.0,2017-01-12 19:11:38,109.32,16.567239999999998,-106.97041999999999,14.1703,14.1702,14.1544,34.7771,34.7842,1026.4681,25.9789,0.5711,0.701,252.28351,0.0964,97.6202,0.56542,6592.0,29.0,False
111.0,2017-01-12 19:11:38,110.31299999999999,16.567239999999998,-106.97041999999999,14.1031,14.1017,14.0871,34.7784,34.7856,1026.4879,25.9941,0.56581,0.695,252.62001,0.0957,97.6362,0.52423,6618.0,23.0,False
112.0,2017-01-12 19:11:38,111.307,16.567239999999998,-106.97041999999999,14.0151,14.0147,13.9989,34.785,34.7921,1026.5162,26.0178,0.56286,0.7,253.0534,0.0977,97.5854,0.48649,6642.0,23.0,False
113.0,2017-01-12 19:11:38,112.3,16.567239999999998,-106.97041999999999,13.9889,13.9888,13.9726,34.7856,34.7926,1026.5266,26.0237,0.55981,0.664,253.1851,0.0965,97.618,0.4505,6664.0,22.0,False
114.0,2017-01-12 19:11:38,113.294,16.567239999999998,-106.97041999999999,13.9669,13.9666,13.9506,34.7853,34.7923,1026.5355,26.0281,0.55977,0.677,253.29679,0.0969,97.6077,0.41676,6686.0,22.0,False
115.0,2017-01-12 19:11:38,114.287,16.567239999999998,-106.97041999999999,13.9317,13.9317,13.9152,34.7852,34.7921,1026.5473,26.0354,0.55403,0.639,253.47602,0.0977,97.5859,0.38636,6709.0,23.0,False
116.0,2017-01-12 19:11:38,115.281,16.567239999999998,-106.97041999999999,13.9016,13.9012,13.8849,34.785,34.7919,1026.558,26.0416,0.54869,0.6890000000000001,253.62946000000002,0.0973,97.5968,0.35833000000000004,6732.0,24.0,False
117.0,2017-01-12 19:11:38,116.274,16.567239999999998,-106.97041999999999,13.8741,13.8739,13.8574,34.7847,34.7918,1026.568,26.0471,0.54503,0.636,253.76953999999998,0.097,97.6035,0.33239,6757.0,26.0,False
118.0,2017-01-12 19:11:38,117.26799999999999,16.567239999999998,-106.97041999999999,13.8552,13.8551,13.8384,34.784,34.7912,1026.5759,26.0505,0.54683,0.578,253.86685,0.0959,97.6303,0.30772,6783.0,27.0,False
119.0,2017-01-12 19:11:38,118.26100000000001,16.567239999999998,-106.97041999999999,13.8206,13.8204,13.8036,34.7838,34.7908,1026.5874,26.0575,0.53469,0.56,254.04393,0.0954,97.6437,0.28384000000000004,6812.0,29.0,False
120.0,2017-01-12 19:11:38,119.255,16.567239999999998,-106.97041999999999,13.7637,13.7632,13.7467,34.7848,34.792,1026.6046,26.0702,0.50869,0.5920000000000001,254.33247999999998,0.0963,97.6217,0.26225,6840.0,26.0,False
121.0,2017-01-12 19:11:38,120.24799999999999,16.567239999999998,-106.97041999999999,13.7318,13.7317,13.7146,34.7859,34.7929,1026.6166,26.0776,0.48491999999999996,0.564,254.4937,0.0947,97.6595,0.24304,6864.0,23.0,False
122.0,2017-01-12 19:11:38,121.242,16.567239999999998,-106.97041999999999,13.7142,13.7135,13.6968,34.7856,34.7927,1026.6245,26.0811,0.47034,0.555,254.58449,0.0948,97.6573,0.22526999999999997,6885.0,20.0,False
123.0,2017-01-12 19:11:38,122.235,16.567239999999998,-106.97041999999999,13.7028,13.7027,13.6853,34.7854,34.7925,1026.6312,26.0833,0.47173000000000004,0.585,254.64311,0.0972,97.5986,0.20895,6907.0,23.0,False
124.0,2017-01-12 19:11:38,123.229,16.567239999999998,-106.97041999999999,13.6933,13.6937,13.6757,34.7846,34.7917,1026.637,26.0846,0.47953999999999997,0.5589999999999999,254.69316,0.0934,97.6915,0.19347,6931.0,25.0,False
125.0,2017-01-12 19:11:38,124.22200000000001,16.567239999999998,-106.97041999999999,13.6755,13.6747,13.6578,34.784,34.7914,1026.6447,26.0879,0.48503,0.547,254.78542000000002,0.0954,97.6428,0.17935,6958.0,31.0,False
126.0,2017-01-12 19:11:38,125.21600000000001,16.567239999999998,-106.97041999999999,13.6553,13.6545,13.6374,34.7836,34.7911,1026.6531,26.0917,0.4745,0.5710000000000001,254.88995,0.0943,97.6698,0.16652999999999998,6988.0,28.0,False
127.0,2017-01-12 19:11:38,126.209,16.567239999999998,-106.97041999999999,13.6331,13.6323,13.6151,34.7833,34.7907,1026.6619,26.0961,0.45536000000000004,0.561,255.0043,0.0945,97.6651,0.15513,7016.0,26.0,False
128.0,2017-01-12 19:11:38,127.20299999999999,16.567239999999998,-106.97041999999999,13.5884,13.5893,13.5704,34.7833,34.7906,1026.6757,26.1053,0.42865,0.545,255.23415,0.0941,97.674,0.14488,7040.0,22.0,False
129.0,2017-01-12 19:11:38,128.196,16.567239999999998,-106.97041999999999,13.5451,13.5454,13.5269,34.7852,34.7922,1026.6906,26.1157,0.41089,0.556,255.45385,0.0929,97.704,0.13501,7063.0,22.0,False
130.0,2017-01-12 19:11:38,129.19,16.567239999999998,-106.97041999999999,13.4495,13.4481,13.4313,34.785,34.7924,1026.7147,26.1351,0.36627,0.5660000000000001,255.94791,0.0928,97.7073,0.12548,7084.0,21.0,False
131.0,2017-01-12 19:11:38,130.183,16.567239999999998,-106.97041999999999,13.3845,13.3841,13.3662,34.7904,34.7975,1026.7369,26.1527,0.33311999999999997,0.573,256.27492,0.0931,97.6989,0.11632,7106.0,22.0,False
132.0,2017-01-12 19:11:38,131.17700000000002,16.567239999999998,-106.97041999999999,13.3563,13.3559,13.3379,34.7911,34.7984,1026.7477,26.159,0.32169000000000003,0.5660000000000001,256.41966,0.0926,97.7127,0.10724000000000002,7128.0,22.0,False
133.0,2017-01-12 19:11:38,132.17,16.567239999999998,-106.97041999999999,13.3211,13.3207,13.3026,34.792,34.7993,1026.76,26.1668,0.30129,0.5529999999999999,256.60095,0.0918,97.7311,0.099254,7151.0,23.0,False
134.0,2017-01-12 19:11:38,133.16299999999998,16.567239999999998,-106.97041999999999,13.302,13.3018,13.2834,34.7929,34.8001,1026.7691,26.1714,0.28965,0.5820000000000001,256.69858,0.0908,97.7551,0.091905,7174.0,25.0,False
135.0,2017-01-12 19:11:38,134.157,16.567239999999998,-106.97041999999999,13.2686,13.2685,13.2499,34.7941,34.8013,1026.7814,26.1791,0.27671,0.5479999999999999,256.87037999999995,0.0896,97.7846,0.08546799999999999,7199.0,27.0,False
136.0,2017-01-12 19:11:38,135.15,16.567239999999998,-106.97041999999999,13.2338,13.2336,13.2149,34.7957,34.8031,1026.7942,26.1874,0.26211999999999996,0.5589999999999999,257.04889,0.088,97.8234,0.07902200000000001,7228.0,32.0,False
137.0,2017-01-12 19:11:38,136.144,16.567239999999998,-106.97041999999999,13.1401,13.1394,13.1212,34.7976,34.8049,1026.8193,26.2079,0.21461999999999998,0.513,257.53532,0.0874,97.838,0.07372000000000001,7262.0,32.0,False
138.0,2017-01-12 19:11:38,137.137,16.567239999999998,-106.97041999999999,13.0591,13.0591,13.0401,34.7997,34.807,1026.842,26.2259,0.18055,0.589,257.95578,0.0858,97.8785,0.06948700000000001,7293.0,27.0,False
139.0,2017-01-12 19:11:38,138.131,16.567239999999998,-106.97041999999999,13.0342,13.0343,13.0152,34.7998,34.8066,1026.8515,26.2309,0.16876,0.5710000000000001,258.08612999999997,0.0848,97.903,0.065291,7317.0,22.0,False
140.0,2017-01-12 19:11:38,139.124,16.567239999999998,-106.97041999999999,13.0194,13.0192,13.0002,34.7991,34.806,1026.8585,26.2334,0.16285,0.563,258.16544,0.0841,97.9191,0.061753999999999996,7338.0,19.0,False
141.0,2017-01-12 19:11:38,140.11700000000002,16.567239999999998,-106.97041999999999,13.0031,13.0034,12.9838,34.799,34.8061,1026.8662,26.2365,0.15759,0.5489999999999999,258.25144,0.0842,97.9159,0.0581,7357.0,20.0,False
142.0,2017-01-12 19:11:38,141.111,16.567239999999998,-106.97041999999999,12.9841,12.9841,12.9647,34.7985,34.8057,1026.8741,26.24,0.15228,0.541,258.35226,0.0844,97.9121,0.055057,7376.0,20.0,False
143.0,2017-01-12 19:11:38,142.10399999999998,16.567239999999998,-106.97041999999999,12.9565,12.9566,12.9369,34.7977,34.8047,1026.8835,26.2449,0.1463,0.532,258.4993,0.0843,97.9144,0.05167000000000001,7398.0,23.0,False
144.0,2017-01-12 19:11:38,143.097,16.567239999999998,-106.97041999999999,12.9099,12.9102,12.8902,34.7988,34.8057,1026.8983,26.255,0.1358,0.525,258.74329,0.0844,97.9122,0.048723,7423.0,26.0,False
145.0,2017-01-12 19:11:38,144.091,16.567239999999998,-106.97041999999999,12.8538,12.8539,12.8341,34.8038,34.8109,1026.9179,26.2701,0.11235,0.485,259.03028,0.0832,97.9419,0.045683,7449.0,26.0,False
146.0,2017-01-12 19:11:38,145.084,16.567239999999998,-106.97041999999999,12.8394,12.8395,12.8196,34.8055,34.8125,1026.9266,26.2743,0.10662999999999999,0.512,259.10352,0.082,97.9706,0.043239,7475.0,25.0,False
147.0,2017-01-12 19:11:38,146.078,16.567239999999998,-106.97041999999999,12.8381,12.8379,12.8181,34.8051,34.8122,1026.931,26.2742,0.10505999999999999,0.49,259.11102999999997,0.0825,97.9602,0.040777,7501.0,26.0,False
148.0,2017-01-12 19:11:38,147.071,16.567239999999998,-106.97041999999999,12.8044,12.8037,12.7843,34.8063,34.8136,1026.9432,26.2819,0.097117,0.434,259.28771,0.0822,97.9675,0.038561,7529.0,30.0,False
149.0,2017-01-12 19:11:38,148.064,16.567239999999998,-106.97041999999999,12.7701,12.77,12.75,34.8088,34.8159,1026.9565,26.2906,0.09114,0.426,259.46473,0.0812,97.9904,0.036474,7558.0,28.0,False
150.0,2017-01-12 19:11:38,149.058,16.567239999999998,-106.97041999999999,12.7309,12.7301,12.7106,34.8098,34.8172,1026.9696,26.2992,0.084176,0.47700000000000004,259.67137,0.0809,97.9965,0.034401999999999995,7584.0,25.0,False
151.0,2017-01-12 19:11:38,150.05100000000002,16.567239999999998,-106.97041999999999,12.7003,12.7002,12.6799,34.8128,34.8199,1026.9825,26.3076,0.080402,0.47,259.82851,0.0803,98.014,0.032737,7608.0,22.0,False
152.0,2017-01-12 19:11:38,151.04399999999998,16.567239999999998,-106.97041999999999,12.6891,12.6892,12.6686,34.8133,34.8202,1026.9896,26.3102,0.078828,0.401,259.8874,0.1128,97.22,0.031038,7629.0,21.0,False
153.0,2017-01-12 19:11:38,152.03799999999998,16.567239999999998,-106.97041999999999,12.6805,12.6805,12.6599,34.8128,34.8199,1026.9954,26.3115,0.07694400000000001,0.444,259.93372999999997,0.1047,97.4181,0.029575,7651.0,23.0,False
154.0,2017-01-12 19:11:38,153.031,16.567239999999998,-106.97041999999999,12.6735,12.6736,12.6528,34.8127,34.8198,1027.0012,26.3128,0.078922,0.474,259.97111,0.0799,98.0224,0.028207,7674.0,22.0,False
155.0,2017-01-12 19:11:38,154.025,16.567239999999998,-106.97041999999999,12.6677,12.6676,12.6468,34.8124,34.8196,1027.0066,26.3137,0.077485,0.41700000000000004,260.00311,0.0988,97.5624,0.027,7697.0,25.0,False
156.0,2017-01-12 19:11:38,155.018,16.567239999999998,-106.97041999999999,12.6636,12.6636,12.6426,34.812,34.8192,1027.0116,26.3142,0.074432,0.42700000000000005,260.02541,0.1318,96.7586,0.025555,7722.0,27.0,False
157.0,2017-01-12 19:11:38,156.011,16.567239999999998,-106.97041999999999,12.6597,12.6597,12.6385,34.8115,34.8187,1027.0165,26.3146,0.077034,0.42700000000000005,260.04727,0.0958,97.6344,0.02476,7749.0,25.0,False
158.0,2017-01-12 19:11:38,157.005,16.567239999999998,-106.97041999999999,12.6555,12.6554,12.6342,34.8112,34.8184,1027.0215,26.3152,0.077185,0.42700000000000005,260.07026,0.1135,97.2039,0.023385,7777.0,28.0,False
159.0,2017-01-12 19:11:38,157.998,16.567239999999998,-106.97041999999999,12.6502,12.6502,12.6288,34.8108,34.818,1027.0267,26.3159,0.077075,0.43200000000000005,260.0988,0.1318,96.7597,0.022596,7803.0,24.0,False
160.0,2017-01-12 19:11:38,158.991,16.567239999999998,-106.97041999999999,12.6445,12.6445,12.623,34.8104,34.8176,1027.032,26.3168,0.075071,0.43200000000000005,260.12987000000004,0.1319,96.757,0.021335,7825.0,20.0,False
161.0,2017-01-12 19:11:38,159.984,16.567239999999998,-106.97041999999999,12.6381,12.6381,12.6165,34.8099,34.8171,1027.0374,26.3176,0.076815,0.42200000000000004,260.16494,0.1283,96.8445,0.020763,7845.0,18.0,False
162.0,2017-01-12 19:11:38,160.97799999999998,16.567239999999998,-106.97041999999999,12.6204,12.62,12.5986,34.8094,34.8165,1027.045,26.3207,0.075052,0.425,260.26085,0.0814,97.9861,0.019444,7864.0,20.0,False
163.0,2017-01-12 19:11:38,161.971,16.567239999999998,-106.97041999999999,12.5995,12.5996,12.5776,34.8101,34.8174,1027.0542,26.3254,0.073854,0.426,260.37091000000004,0.0802,98.016,0.018577,7886.0,25.0,False
164.0,2017-01-12 19:11:38,162.964,16.567239999999998,-106.97041999999999,12.5894,12.5894,12.5674,34.8099,34.8173,1027.0605,26.3272,0.071427,0.42200000000000004,260.42525,0.0793,98.0364,0.017554,7914.0,33.0,False
165.0,2017-01-12 19:11:38,163.958,16.567220000000002,-106.97041999999999,12.5761,12.5759,12.554,34.8099,34.8173,1027.0676,26.3298,0.07192899999999999,0.42100000000000004,260.49641,0.0804,98.0113,0.016809,7947.0,30.0,False
166.0,2017-01-12 19:11:38,164.951,16.567220000000002,-106.97041999999999,12.5145,12.5142,12.4923,34.8086,34.8156,1027.0833,26.3409,0.06959800000000001,0.40700000000000003,260.82892999999996,0.0788,98.05,0.015844999999999998,7975.0,28.0,False
167.0,2017-01-12 19:11:38,165.94400000000002,16.567239999999998,-106.97041999999999,12.4665,12.4665,12.4442,34.8109,34.8179,1027.0991,26.3521,0.067677,0.44,261.08198,0.0774,98.0845,0.015261000000000002,8001.0,24.0,False
168.0,2017-01-12 19:11:38,166.937,16.567239999999998,-106.97041999999999,12.4608,12.4607,12.4384,34.8105,34.8175,1027.1044,26.3529,0.066125,0.431,261.11357999999996,0.0767,98.1026,0.014312,8025.0,25.0,False
169.0,2017-01-12 19:11:38,167.93099999999998,16.567239999999998,-106.97041999999999,12.4543,12.4542,12.4318,34.8094,34.8166,1027.1093,26.3533,0.06969,0.428,261.14992,0.0764,98.1097,0.014117,8050.0,23.0,False
170.0,2017-01-12 19:11:38,168.924,16.567239999999998,-106.97041999999999,12.4351,12.435,12.4125,34.8079,34.815,1027.1164,26.3559,0.068879,0.43,261.25613,0.0789,98.0467,0.013906,8073.0,21.0,False
171.0,2017-01-12 19:11:38,169.917,16.567239999999998,-106.97041999999999,12.4094,12.4092,12.3866,34.8068,34.8138,1027.1251,26.36,0.068716,0.441,261.39662000000004,0.0779,98.0704,0.013413,8094.0,21.0,False
172.0,2017-01-12 19:11:38,170.91,16.567239999999998,-106.97041999999999,12.4048,12.4049,12.382,34.8062,34.8133,1027.13,26.3605,0.065914,0.44,261.42214,0.0768,98.0978,0.012629000000000001,8116.0,24.0,False
173.0,2017-01-12 19:11:38,171.90400000000002,16.567239999999998,-106.97041999999999,12.3965,12.3965,12.3736,34.8052,34.8123,1027.1353,26.3613,0.068039,0.41600000000000004,261.46866,0.0765,98.1069,0.01204,8139.0,25.0,False
174.0,2017-01-12 19:11:38,172.89700000000002,16.567239999999998,-106.97041999999999,12.3893,12.3893,12.3661,34.8043,34.8115,1027.1406,26.3621,0.067642,0.408,261.50946,0.0766,98.1053,0.011670999999999999,8165.0,26.0,False
175.0,2017-01-12 19:11:38,173.89,16.567239999999998,-106.97041999999999,12.3872,12.3872,12.364,34.804,34.8111,1027.1452,26.3622,0.06813,0.45799999999999996,261.521,0.0764,98.1084,0.011222,8191.0,25.0,False
176.0,2017-01-12 19:11:38,174.88299999999998,16.567239999999998,-106.97041999999999,12.3842,12.3841,12.3608,34.8031,34.8104,1027.1496,26.3621,0.066702,0.377,261.53909,0.0768,98.0977,0.011101,8215.0,24.0,False
177.0,2017-01-12 19:11:38,175.877,16.567239999999998,-106.97041999999999,12.3775,12.3776,12.354,34.8025,34.8096,1027.1549,26.3629,0.067737,0.332,261.57603,0.0775,98.0807,0.010356,8239.0,24.0,False
178.0,2017-01-12 19:11:38,176.87,16.567220000000002,-106.97041999999999,12.3704,12.3705,12.3468,34.8013,34.8086,1027.1598,26.3634,0.06776499999999999,0.379,261.61645,0.0767,98.1026,0.010105,8263.0,24.0,False
179.0,2017-01-12 19:11:38,177.863,16.567220000000002,-106.97041999999999,12.3608,12.361,12.337,34.8005,34.8076,1027.1656,26.3646,0.069201,0.308,261.66977,0.0765,98.1071,0.0095479,8289.0,27.0,False
180.0,2017-01-12 19:11:38,178.856,16.56723,-106.97041999999999,12.3524,12.3527,12.3286,34.7997,34.8071,1027.1711,26.3656,0.067742,0.29600000000000004,261.71632999999997,0.0766,98.1052,0.0095397,8316.0,26.0,False
181.0,2017-01-12 19:11:38,179.85,16.567239999999998,-106.97041999999999,12.3445,12.3448,12.3205,34.7989,34.806,1027.1765,26.3665,0.069037,0.344,261.76083,0.0777,98.0757,0.0085338,8342.0,24.0,False
182.0,2017-01-12 19:11:38,180.843,16.567239999999998,-106.97041999999999,12.3294,12.3296,12.3053,34.7976,34.8046,1027.1829,26.3685,0.070622,0.315,261.84454,0.0776,98.078,0.0085091,8366.0,26.0,False
