Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
77.0,2017-01-10 08:32:45,76.53,16.53616,-107.06908,17.1886,17.1883,17.1758,34.7185,34.7269,1025.5923,25.2532,0.19133,5.256,238.00598,0.0785,98.0566,0.015538,5053.0,21.0,False
78.0,2017-01-10 08:32:45,77.524,16.53616,-107.06908,17.1213,17.1212,17.1084,34.721,34.7293,1025.6148,25.2712,0.21279,5.043,238.30503,0.0751,98.1394,0.015458000000000001,5073.0,18.0,False
79.0,2017-01-10 08:32:45,78.517,16.53616,-107.06908,17.0653,17.0663,17.0523,34.7203,34.73,1025.6321,25.2841,0.2258,2.7239999999999998,238.55955,0.08,98.0201,0.015487,5096.0,29.0,False
80.0,2017-01-10 08:32:45,79.51100000000001,16.53616,-107.06908,17.252,17.29,17.2387,34.6969,34.708,1025.5737,25.2215,0.34479,1.5859999999999999,237.75545,0.0762,98.114,0.015526,5208.0,155.0,False
81.0,2017-01-10 08:32:45,80.505,16.53616,-107.06908,17.2144,17.4098,17.201,34.6966,34.6883,1025.5869,25.2303,0.2275,2.381,237.92529,0.0772,98.0885,0.015392,5289.0,31.0,False
82.0,2017-01-10 08:32:45,81.498,16.53616,-107.06908,16.7027,16.6677,16.6894,34.725,34.7426,1025.7348,25.3732,0.18423,2.287,240.20602999999997,0.0768,98.0986,0.015206,5311.0,22.0,False
83.0,2017-01-10 08:32:45,82.492,16.53616,-107.06908,16.4116,16.4105,16.3982,34.7612,34.7702,1025.8355,25.4691,0.14078,2.612,241.4864,0.0713,98.2334,0.015199,5332.0,21.0,False
84.0,2017-01-10 08:32:45,83.486,16.53616,-107.06908,16.2464,16.2457,16.233,34.7657,34.7751,1025.8818,25.5108,0.17103,2.11,242.24661,0.0699,98.2673,0.015411000000000001,5355.0,24.0,False
85.0,2017-01-10 08:32:45,84.479,16.53616,-107.06908,16.1209,16.1223,16.1074,34.7697,34.7771,1025.9184,25.5428,0.21419000000000002,1.5830000000000002,242.82615,0.0716,98.2254,0.01529,5385.0,39.0,False
86.0,2017-01-10 08:32:45,85.473,16.53616,-107.06908,16.7153,16.714,16.7013,34.7256,34.7393,1025.7498,25.3705,0.25475,1.5230000000000001,240.1512,0.0746,98.1532,0.014936000000000001,5514.0,143.0,False
87.0,2017-01-10 08:32:45,86.46700000000001,16.53616,-107.06908,16.3755,16.3944,16.3616,34.7374,34.7328,1025.8432,25.4591,0.21024,3.5389999999999997,241.69367000000003,0.0754,98.1322,0.014774,5584.0,19.0,False
88.0,2017-01-10 08:32:45,87.46,16.53616,-107.06908,15.7431,15.7383,15.7294,34.7841,34.7923,1026.0292,25.6399,0.25444,3.2430000000000003,244.58297000000002,0.0734,98.1833,0.014613999999999999,5597.0,17.0,False
89.0,2017-01-10 08:32:45,88.454,16.53616,-107.06908,15.5582,15.5571,15.5444,34.7727,34.7796,1026.0668,25.6728,0.32643,2.557,245.48355,0.0751,98.1397,0.014379,5614.0,16.0,False
90.0,2017-01-10 08:32:45,89.448,16.53616,-107.06908,15.4456,15.4416,15.4318,34.7552,34.7619,1026.0831,25.6845,0.42391,1.814,246.05219,0.0813,97.9877,0.014428,5631.0,18.0,False
91.0,2017-01-10 08:32:45,90.44200000000001,16.53616,-107.06908,15.3366,15.3373,15.3227,34.7535,34.7616,1026.1107,25.7075,0.53638,1.381,246.57926,0.091,97.751,0.014315000000000001,5653.0,30.0,False
92.0,2017-01-10 08:32:45,91.435,16.53616,-107.06908,15.9516,15.9594,15.9371,34.7441,34.7535,1025.9686,25.5619,0.29357,1.3259999999999998,243.66168,0.0962,97.6254,0.01429,5782.0,87.0,False
93.0,2017-01-10 08:32:45,92.429,16.53616,-107.06908,16.0939,16.2189,16.0792,34.7091,34.7136,1025.9128,25.5019,0.39298,1.39,243.06203,0.1055,97.3982,0.01411,5846.0,24.0,False
94.0,2017-01-10 08:32:45,93.42200000000001,16.53616,-107.06908,15.1252,15.1461,15.111,34.7605,34.7634,1026.1764,25.7597,0.5152100000000001,1.516,247.59106,0.1198,97.0501,0.014047,5866.0,21.0,False
95.0,2017-01-10 08:32:45,94.416,16.53616,-107.06908,15.0801,15.0799,15.0657,34.7553,34.7644,1026.1869,25.7657,0.5542600000000001,1.974,247.81859,0.0933,97.6954,0.014112000000000001,5887.0,22.0,False
96.0,2017-01-10 08:32:45,95.41,16.53616,-107.06908,15.1136,15.0967,15.099,34.7502,34.7616,1026.18,25.7543,0.53755,1.151,247.66487,0.1296,96.8133,0.014087,5950.0,105.0,False
97.0,2017-01-10 08:32:45,96.40299999999999,16.53616,-107.06908,14.9769,14.9117,14.9624,34.7487,34.7607,1026.2133,25.7831,0.51345,0.907,248.33491,0.1338,96.7113,0.013977000000000002,6019.0,31.0,False
98.0,2017-01-10 08:32:45,97.397,16.53616,-107.06908,14.7246,14.7197,14.71,34.762,34.7709,1026.2835,25.8484,0.58124,1.012,249.5492,0.1334,96.7202,0.013944,6050.0,33.0,False
99.0,2017-01-10 08:32:45,98.39,16.53616,-107.06908,14.6284,14.626,14.6138,34.7665,34.7785,1026.3124,25.8728,0.65686,1.0090000000000001,250.01567000000003,0.1365,96.6461,0.013916,6095.0,57.0,False
100.0,2017-01-10 08:32:45,99.384,16.53616,-107.06908,14.47,14.4634,14.4553,34.7689,34.7772,1026.353,25.9087,0.66838,0.912,250.79807999999997,0.1005,97.5189,0.013616,6158.0,61.0,False
101.0,2017-01-10 08:32:45,100.37799999999999,16.53616,-107.06908,14.3107,14.3104,14.296,34.7686,34.7759,1026.3916,25.9426,0.61865,0.914,251.59358999999998,0.0931,97.6989,0.013280000000000002,6211.0,48.0,False
102.0,2017-01-10 08:32:45,101.37100000000001,16.53616,-107.06908,14.1699,14.1705,14.1552,34.7758,34.7833,1026.4317,25.978,0.60023,0.815,252.28787000000003,0.1001,97.528,0.013073,6255.0,41.0,False
103.0,2017-01-10 08:32:45,102.365,16.53616,-107.06908,14.1007,14.1009,14.0858,34.7765,34.7846,1026.4515,25.9932,0.5926899999999999,0.816,252.6357,0.1467,96.3992,0.012721,6296.0,38.0,False
104.0,2017-01-10 08:32:45,103.35799999999999,16.53616,-107.06908,14.0827,14.0828,14.0677,34.777,34.785,1026.4601,25.9973,0.5762,0.805,252.72562000000002,0.1221,96.9935,0.012606000000000001,6330.0,33.0,False
105.0,2017-01-10 08:32:45,104.352,16.53616,-107.06908,14.0493,14.0487,14.0342,34.7786,34.7872,1026.4729,26.0057,0.56395,0.823,252.89126000000002,0.1112,97.2586,0.012693000000000001,6361.0,27.0,False
106.0,2017-01-10 08:32:45,105.345,16.53616,-107.06908,13.9914,13.9913,13.9761,34.7812,34.7895,1026.4916,26.0198,0.5825899999999999,0.821,253.18018999999998,0.1396,96.5703,0.012740999999999999,6390.0,30.0,False
107.0,2017-01-10 08:32:45,106.339,16.53616,-107.06908,13.9153,13.916,13.9,34.7837,34.7903,1026.5141,26.0377,0.6724600000000001,0.8320000000000001,253.56193,0.1464,96.4064,0.012499,6428.0,43.0,False
108.0,2017-01-10 08:32:45,107.333,16.53616,-107.06908,13.8015,13.8012,13.7862,34.7849,34.7924,1026.5433,26.0623,0.7962899999999999,0.775,254.13913,0.1474,96.3824,0.012454999999999999,6470.0,36.0,False
109.0,2017-01-10 08:32:45,108.32600000000001,16.53616,-107.06908,13.7418,13.7417,13.7263,34.7849,34.793,1026.5604,26.0748,0.78233,0.8190000000000001,254.44438,0.1474,96.3827,0.012336,6498.0,24.0,False
110.0,2017-01-10 08:32:45,109.32,16.53616,-107.06908,13.7126,13.7124,13.697,34.7853,34.7932,1026.5713,26.0812,0.7539600000000001,0.8490000000000001,254.59312999999997,0.1504,96.3101,0.012095,6519.0,19.0,False
111.0,2017-01-10 08:32:45,110.31299999999999,16.53616,-107.06908,13.6862,13.686,13.6705,34.7851,34.7927,1026.581,26.0865,0.74435,0.8029999999999999,254.72871,0.141,96.5358,0.011594,6538.0,17.0,False
112.0,2017-01-10 08:32:45,111.307,16.53616,-107.06908,13.6458,13.6454,13.63,34.7849,34.7928,1026.5938,26.0947,0.7219800000000001,0.7490000000000001,254.93636,0.1391,96.5824,0.011491,6556.0,20.0,False
113.0,2017-01-10 08:32:45,112.3,16.53616,-107.06908,13.6288,13.6289,13.6128,34.7852,34.793,1026.602,26.0985,0.72821,0.7979999999999999,255.02325,0.1449,96.4428,0.01176,6577.0,23.0,False
114.0,2017-01-10 08:32:45,113.294,16.53616,-107.06906000000001,13.622,13.622,13.6059,34.7846,34.7927,1026.6074,26.0993,0.73236,0.743,255.05922,0.1471,96.3881,0.011708,6605.0,33.0,False
115.0,2017-01-10 08:32:45,114.287,16.53616,-107.06906000000001,13.5959,13.5963,13.5797,34.7845,34.7924,1026.6172,26.1047,0.7180300000000001,0.612,255.19348,0.1317,96.7624,0.011458,6642.0,39.0,False
116.0,2017-01-10 08:32:45,115.281,16.53616,-107.06908,13.5577,13.5578,13.5414,34.7842,34.7923,1026.6294,26.1123,0.67155,0.65,255.39057999999997,0.1459,96.4181,0.011329,6675.0,26.0,False
117.0,2017-01-10 08:32:45,116.274,16.53616,-107.06908,13.4971,13.4968,13.4807,34.7867,34.7946,1026.6483,26.1267,0.6078600000000001,0.669,255.69877000000002,0.1475,96.3799,0.011276000000000001,6700.0,23.0,False
118.0,2017-01-10 08:32:45,117.26799999999999,16.53616,-107.06908,13.41,13.4098,13.3935,34.7899,34.7976,1026.6733,26.147,0.52561,0.659,256.14367000000004,0.1454,96.4298,0.011276999999999999,6721.0,20.0,False
119.0,2017-01-10 08:32:45,118.262,16.53616,-107.06908,13.3473,13.347,13.3307,34.7913,34.799,1026.6918,26.161,0.47522,0.682,256.46657000000005,0.1403,96.5528,0.011195,6740.0,17.0,False
120.0,2017-01-10 08:32:45,119.255,16.53616,-107.06908,13.2896,13.2891,13.273,34.7917,34.7994,1026.7084,26.173,0.42857,0.727,256.76538,0.1356,96.6659,0.011279,6757.0,17.0,False
121.0,2017-01-10 08:32:45,120.249,16.53616,-107.06908,13.2305,13.2299,13.2138,34.794,34.8014,1026.7267,26.1868,0.38133,0.7190000000000001,257.06907,0.1053,97.4021,0.011127,6775.0,19.0,False
122.0,2017-01-10 08:32:45,121.242,16.53616,-107.06908,13.2013,13.2008,13.1844,34.7952,34.8029,1026.7381,26.1937,0.36662,0.716,257.2197,0.127,96.8757,0.011149,6796.0,22.0,False
123.0,2017-01-10 08:32:45,122.236,16.53616,-107.06906000000001,13.181,13.1807,13.164,34.7959,34.8023,1026.7472,26.1983,0.36632,0.708,257.32439,0.135,96.6804,0.010971,6826.0,40.0,False
124.0,2017-01-10 08:32:45,123.229,16.53616,-107.06906000000001,13.1657,13.1654,13.1486,34.7933,34.801,1026.7528,26.1994,0.35229,0.6579999999999999,257.40889,0.1313,96.7726,0.010467,6867.0,37.0,False
125.0,2017-01-10 08:32:45,124.22200000000001,16.53616,-107.06908,13.1317,13.1315,13.1144,34.7926,34.8005,1026.7637,26.2057,0.31129,0.7,257.58841,0.0898,97.7793,0.010234,6896.0,23.0,False
126.0,2017-01-10 08:32:45,125.21600000000001,16.53616,-107.06908,13.1008,13.1003,13.0835,34.7921,34.8002,1026.7741,26.2115,0.28834,0.621,257.75072,0.086,97.8738,0.010218000000000001,6917.0,20.0,False
127.0,2017-01-10 08:32:45,126.21,16.53616,-107.06908,13.0751,13.0758,13.0576,34.7932,34.801,1026.7846,26.2176,0.27449,0.5539999999999999,257.88376,0.0856,97.8821,0.010256999999999999,6937.0,18.0,False
128.0,2017-01-10 08:32:45,127.20299999999999,16.53616,-107.06908,13.0449,13.0445,13.0273,34.7957,34.8038,1026.7972,26.2256,0.25206,0.599,258.03795,0.0866,97.8591,0.010054,6958.0,22.0,False
129.0,2017-01-10 08:32:45,128.196,16.53616,-107.06908,13.0177,13.0182,13.0001,34.7972,34.805,1026.8082,26.2322,0.2322,0.5379999999999999,258.17784,0.0858,97.8783,0.010053,6984.0,30.0,False
130.0,2017-01-10 08:32:45,129.19,16.53616,-107.06908,12.982,12.9823,12.9642,34.7944,34.8026,1026.8179,26.2373,0.21703000000000003,0.589,258.37091000000004,0.0837,97.9284,0.0098616,7012.0,25.0,False
131.0,2017-01-10 08:32:45,130.183,16.53616,-107.06908,12.9542,12.9534,12.9363,34.7933,34.8013,1026.8271,26.242,0.20173,0.5820000000000001,258.51932,0.084,97.9209,0.0098649,7037.0,22.0,False
132.0,2017-01-10 08:32:45,131.17700000000002,16.53616,-107.06908,12.9489,12.9488,12.9309,34.7928,34.8007,1026.8322,26.2425,0.19805,0.622,258.54807,0.0836,97.9312,0.0097884,7057.0,19.0,False
133.0,2017-01-10 08:32:45,132.17,16.53616,-107.06908,12.9346,12.9368,12.9164,34.7924,34.8003,1026.8393,26.2452,0.19005999999999998,0.604,258.62428,0.0839,97.9241,0.009865,7075.0,18.0,False
134.0,2017-01-10 08:32:45,133.16299999999998,16.53616,-107.06908,12.9116,12.9144,12.8933,34.7945,34.8021,1026.85,26.2514,0.17904,0.547,258.74206000000004,0.1003,97.5246,0.0097983,7096.0,21.0,False
135.0,2017-01-10 08:32:45,134.157,16.53616,-107.06907,12.9034,12.904,12.885,34.7932,34.8014,1026.8551,26.252,0.18164,0.532,258.78747999999996,0.137,96.6326,0.0097161,7121.0,28.0,False
136.0,2017-01-10 08:32:45,135.151,16.53616,-107.06906000000001,12.8683,12.8692,12.8498,34.7954,34.8035,1026.8683,26.2607,0.16414,0.565,258.96925,0.1376,96.6178,0.009515299999999999,7151.0,32.0,False
137.0,2017-01-10 08:32:45,136.144,16.53616,-107.06906000000001,12.8039,12.8034,12.7853,34.7991,34.8072,1026.8887,26.2764,0.13325,0.546,259.30319,0.1366,96.6438,0.009463899999999999,7181.0,28.0,False
138.0,2017-01-10 08:32:45,137.137,16.53616,-107.06906000000001,12.7878,12.7879,12.7691,34.8012,34.8092,1026.898,26.2812,0.1211,0.569,259.38482,0.1362,96.6523,0.009238,7209.0,29.0,False
139.0,2017-01-10 08:32:45,138.131,16.53616,-107.06907,12.7876,12.7871,12.7688,34.8023,34.8104,1026.9033,26.2821,0.11483,0.552,259.38375,0.1363,96.6491,0.0088567,7239.0,28.0,False
140.0,2017-01-10 08:32:45,139.124,16.53616,-107.06908,12.7866,12.7866,12.7676,34.8024,34.8103,1026.908,26.2824,0.11126,0.556,259.38902,0.1353,96.6749,0.0088506,7266.0,25.0,False
141.0,2017-01-10 08:32:45,140.118,16.53616,-107.06908,12.7654,12.765,12.7463,34.8057,34.8139,1026.9194,26.2892,0.09943099999999999,0.541,259.4956,0.134,96.705,0.0085945,7288.0,21.0,False
142.0,2017-01-10 08:32:45,141.111,16.53616,-107.06908,12.7486,12.7485,12.7294,34.8086,34.8165,1026.9294,26.2947,0.092106,0.547,259.57944,0.134,96.7053,0.0085415,7306.0,17.0,False
143.0,2017-01-10 08:32:45,142.10399999999998,16.53616,-107.06908,12.7405,12.7404,12.7212,34.8099,34.818,1026.9365,26.2974,0.08932000000000001,0.503,259.62011,0.1333,96.7215,0.008460200000000001,7323.0,17.0,False
144.0,2017-01-10 08:32:45,143.09799999999998,16.53616,-107.06908,12.7382,12.7381,12.7187,34.8105,34.8187,1026.9419,26.2983,0.08796699999999999,0.49700000000000005,259.63122999999996,0.1331,96.7281,0.0084565,7340.0,17.0,False
145.0,2017-01-10 08:32:45,144.091,16.53616,-107.06908,12.7342,12.7341,12.7146,34.8108,34.8188,1026.9474,26.2993,0.087199,0.506,259.6519,0.1346,96.6902,0.0084565,7359.0,20.0,False
146.0,2017-01-10 08:32:45,145.085,16.53616,-107.06907,12.7288,12.7289,12.7091,34.8113,34.8193,1026.9533,26.3007,0.085969,0.5329999999999999,259.67966,0.133,96.7301,0.0084101,7384.0,30.0,False
147.0,2017-01-10 08:32:45,146.078,16.53616,-107.06906000000001,12.7142,12.7145,12.6944,34.8115,34.8194,1026.9609,26.3038,0.085099,0.45299999999999996,259.75669,0.1345,96.6928,0.0084263,7425.0,45.0,False
148.0,2017-01-10 08:32:45,147.071,16.53616,-107.06908,12.7005,12.7009,12.6805,34.8092,34.8173,1026.9663,26.3047,0.082051,0.462,259.83411,0.1337,96.7131,0.008404799999999999,7464.0,28.0,False
149.0,2017-01-10 08:32:45,148.065,16.53616,-107.06908,12.6921,12.6917,12.6719,34.8099,34.8181,1026.973,26.307,0.08208,0.46799999999999997,259.87782000000004,0.1183,97.0865,0.008457700000000002,7486.0,22.0,False
150.0,2017-01-10 08:32:45,149.058,16.53616,-107.06908,12.6729,12.6728,12.6527,34.8149,34.823,1026.9852,26.3146,0.076336,0.381,259.97049,0.0815,97.9838,0.008370200000000001,7504.0,16.0,False
151.0,2017-01-10 08:32:45,150.05100000000002,16.53616,-107.06908,12.6607,12.6603,12.6404,34.8159,34.8241,1026.9928,26.3178,0.074363,0.41,260.03386,0.0786,98.0542,0.0081293,7521.0,17.0,False
152.0,2017-01-10 08:32:45,151.045,16.53616,-107.06906000000001,12.647,12.6469,12.6265,34.8166,34.8246,1027.0006,26.321,0.073883,0.433,260.10592,0.0776,98.0774,0.008371600000000002,7538.0,18.0,False
153.0,2017-01-10 08:32:45,152.03799999999998,16.53616,-107.06906000000001,12.6406,12.641,12.62,34.8157,34.824,1027.0057,26.3216,0.073662,0.44,260.14147,0.0779,98.0718,0.008117399999999999,7560.0,28.0,False
154.0,2017-01-10 08:32:45,153.031,16.53616,-107.06906000000001,12.636,12.6368,12.6153,34.8148,34.8228,1027.0104,26.3219,0.072786,0.439,260.16765,0.0773,98.0853,0.0076345,7599.0,46.0,False
155.0,2017-01-10 08:32:45,154.025,16.53616,-107.06906000000001,12.6325,12.6325,12.6116,34.8139,34.8221,1027.0148,26.3218,0.071876,0.42,260.18795,0.0811,97.9929,0.007624,7637.0,27.0,False
156.0,2017-01-10 08:32:45,155.018,16.53616,-107.06908,12.6302,12.6302,12.6092,34.8134,34.8216,1027.0193,26.3219,0.074021,0.42100000000000004,260.20121,0.0768,98.0981,0.007693600000000001,7662.0,22.0,False
157.0,2017-01-10 08:32:45,156.011,16.53616,-107.06908,12.6259,12.6258,12.6048,34.8129,34.8211,1027.0242,26.3223,0.072043,0.41600000000000004,260.2248,0.0765,98.1074,0.007336499999999999,7682.0,19.0,False
158.0,2017-01-10 08:32:45,157.005,16.53616,-107.06908,12.6243,12.6243,12.6031,34.8122,34.8205,1027.0285,26.3221,0.073939,0.418,260.23454,0.0766,98.1042,0.0071311000000000005,7699.0,17.0,False
159.0,2017-01-10 08:32:45,157.998,16.53616,-107.06908,12.6221,12.6223,12.6007,34.8119,34.8201,1027.0332,26.3223,0.074074,0.41600000000000004,260.24689,0.0774,98.0838,0.007052199999999999,7716.0,18.0,False
160.0,2017-01-10 08:32:45,158.991,16.53616,-107.06908,12.6175,12.6175,12.596,34.8113,34.8196,1027.0381,26.3227,0.071943,0.42200000000000004,260.27249,0.0772,98.0877,0.007137600000000001,7733.0,16.0,False
161.0,2017-01-10 08:32:45,159.985,16.53616,-107.06908,12.6131,12.613,12.5914,34.8121,34.8202,1027.0441,26.3242,0.070876,0.42200000000000004,260.29491,0.0774,98.0827,0.007056799999999999,7750.0,18.0,False
162.0,2017-01-10 08:32:45,160.97799999999998,16.53616,-107.06907,12.6069,12.6069,12.5852,34.8125,34.8207,1027.0501,26.3257,0.071403,0.42200000000000004,260.32681,0.0774,98.0829,0.006968300000000001,7767.0,16.0,False
163.0,2017-01-10 08:32:45,161.971,16.53616,-107.06906000000001,12.6007,12.6011,12.5788,34.8123,34.8204,1027.0556,26.3268,0.072406,0.423,260.36054,0.0772,98.0879,0.006967,7790.0,33.0,False
164.0,2017-01-10 08:32:45,162.965,16.53616,-107.06906000000001,12.6154,12.6161,12.5933,34.8111,34.8192,1027.0562,26.323,0.072188,0.423,260.28425,0.0771,98.0909,0.0067693,7868.0,87.0,False
165.0,2017-01-10 08:32:45,163.958,16.53616,-107.06908,12.5964,12.5986,12.5743,34.8103,34.8184,1027.0639,26.3261,0.07253,0.423,260.38694,0.0775,98.0819,0.006559699999999999,7906.0,20.0,False
166.0,2017-01-10 08:32:45,164.951,16.53616,-107.06908,12.5766,12.5769,12.5544,34.8097,34.8178,1027.0718,26.3295,0.073264,0.423,260.49396,0.0766,98.1043,0.006679300000000001,7923.0,15.0,False
167.0,2017-01-10 08:32:45,165.94400000000002,16.53616,-107.06908,12.5664,12.5664,12.544,34.8096,34.8177,1027.0782,26.3314,0.070642,0.424,260.54909,0.0766,98.1042,0.006351600000000001,7938.0,14.0,False
168.0,2017-01-10 08:32:45,166.937,16.53616,-107.06908,12.5565,12.5562,12.5339,34.81,34.8181,1027.085,26.3337,0.070726,0.424,260.60134,0.0767,98.1021,0.0060769,7951.0,13.0,False
169.0,2017-01-10 08:32:45,167.93099999999998,16.53616,-107.06908,12.5485,12.5484,12.5259,34.8104,34.8184,1027.0913,26.3356,0.070132,0.424,260.64292,0.0766,98.1043,0.0057427,7965.0,13.0,False
170.0,2017-01-10 08:32:45,168.924,16.53616,-107.06908,12.5308,12.5303,12.508,34.8102,34.8181,1027.0992,26.339,0.070562,0.424,260.73828,0.0766,98.1042,0.0056366,7978.0,12.0,False
171.0,2017-01-10 08:32:45,169.918,16.53616,-107.06908,12.5063,12.5059,12.4834,34.8106,34.8187,1027.1089,26.3441,0.068587,0.424,260.86874,0.0762,98.1131,0.0056516000000000005,7991.0,15.0,False
172.0,2017-01-10 08:32:45,170.91099999999997,16.53616,-107.06908,12.4952,12.4954,12.4722,34.8105,34.8186,1027.1154,26.3461,0.068632,0.425,260.9285,0.076,98.1189,0.005582899999999999,8007.0,19.0,False
173.0,2017-01-10 08:32:45,171.90400000000002,16.53616,-107.06907,12.5141,12.5113,12.4909,34.8096,34.818,1027.1154,26.3418,0.070382,0.42100000000000004,260.82903999999996,0.0759,98.12,0.005763,8045.0,64.0,False
174.0,2017-01-10 08:32:45,172.89700000000002,16.53616,-107.06906000000001,12.5072,12.5209,12.4839,34.809,34.8171,1027.1208,26.3426,0.070438,0.392,260.86725,0.0765,98.1074,0.005675,8108.0,43.0,False
175.0,2017-01-10 08:32:45,173.89,16.53616,-107.06908,12.4825,12.4834,12.4591,34.8087,34.8167,1027.13,26.3473,0.07055299999999999,0.42200000000000004,260.99987999999996,0.0757,98.1259,0.0056514,8137.0,23.0,False
176.0,2017-01-10 08:32:45,174.88400000000001,16.53616,-107.06908,12.4726,12.4724,12.4491,34.8082,34.8163,1027.136,26.3488,0.069799,0.42,261.05421,0.0763,98.1116,0.0056516000000000005,8157.0,17.0,False
177.0,2017-01-10 08:32:45,175.877,16.53616,-107.06908,12.464,12.4639,12.4404,34.8078,34.8161,1027.1419,26.3502,0.067696,0.401,261.10109,0.0761,98.1157,0.0055613,8174.0,16.0,False
178.0,2017-01-10 08:32:45,176.87,16.53616,-107.06908,12.4623,12.4624,12.4385,34.8076,34.8157,1027.1465,26.3504,0.069143,0.413,261.11054,0.0754,98.132,0.0056518,8190.0,16.0,False
179.0,2017-01-10 08:32:45,177.864,16.53616,-107.06908,12.4587,12.4587,12.4349,34.8071,34.8152,1027.1513,26.3506,0.068901,0.436,261.1304,0.0753,98.1353,0.0056516000000000005,8206.0,16.0,False
180.0,2017-01-10 08:32:45,178.857,16.53616,-107.06908,12.453,12.4532,12.429,34.8063,34.8145,1027.1563,26.3512,0.06961200000000001,0.433,261.16296,0.0754,98.1338,0.0056516000000000005,8225.0,22.0,False
181.0,2017-01-10 08:32:45,179.85,16.53616,-107.06908,12.4391,12.4384,12.4149,34.8047,34.813,1027.1622,26.3526,0.070882,0.371,261.24077,0.0752,98.1384,0.005488300000000001,8249.0,26.0,False
182.0,2017-01-10 08:32:45,180.843,16.53616,-107.06908,12.4282,12.4283,12.404,34.8039,34.812,1027.1682,26.3541,0.069013,0.40700000000000003,261.30048,0.0751,98.1387,0.0053992,8276.0,28.0,False
183.0,2017-01-10 08:32:45,181.83599999999998,16.53616,-107.06908,12.4215,12.4217,12.3972,34.8029,34.8109,1027.1732,26.3546,0.072267,0.39399999999999996,261.33833,0.076,98.1185,0.0052656000000000005,8304.0,29.0,False
184.0,2017-01-10 08:32:45,182.83,16.53616,-107.06908,12.4126,12.4129,12.3882,34.802,34.8101,1027.1788,26.3557,0.06817999999999999,0.369,261.38768,0.0759,98.1216,0.0055381,8331.0,24.0,False
185.0,2017-01-10 08:32:45,183.82299999999998,16.53616,-107.06908,12.4048,12.4049,12.3802,34.8012,34.8094,1027.1842,26.3566,0.06880700000000001,0.41700000000000004,261.43145,0.0761,98.1166,0.0051171,8357.0,27.0,False
186.0,2017-01-10 08:32:45,184.81599999999997,16.53616,-107.06906000000001,12.4021,12.4019,12.3773,34.8012,34.8092,1027.1892,26.3571,0.069602,0.348,261.44599,0.0756,98.1284,0.004926300000000001,8384.0,27.0,False
187.0,2017-01-10 08:32:45,185.80900000000003,16.53616,-107.06907,12.4011,12.401,12.3763,34.8009,34.8091,1027.1936,26.3571,0.067958,0.381,261.45167999999995,0.0755,98.1303,0.004414199999999999,8410.0,25.0,False
