Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja03-20170410,Area etnp-ja03-20170410,#Peptides,#Unique,#Spec etnp-ja03-20170410,PTM,Avg. Mass,Description
16,25412,ETNP14_120maa_PROKKA_54071,191.68,41,41,,33,0,40,Carbamidomethylation; Oxidation (M); Dethiomethyl,39447,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
18,24994,ETNP_100m_PROKKA_20700,187.13,56,56,1.87E7,26,26,36,Carbamidomethylation; Oxidation (M); Formylation; Pyro-glu from Q,18007,Cytochrome c-550 precursor
18,24993,ETNP14_68mB_PROKKA_05712,187.13,56,56,1.87E7,26,26,36,Carbamidomethylation; Oxidation (M); Formylation; Pyro-glu from Q,18007,Cytochrome c-550 precursor
18,24992,NP_85m_PROKKA_23185,187.13,56,56,1.87E7,26,26,36,Carbamidomethylation; Oxidation (M); Formylation; Pyro-glu from Q,18036,Cytochrome c-550 precursor
15,43597,ETNP14_68maa_PROKKA_78515,185.93,39,39,,33,0,40,Carbamidomethylation; Oxidation (M); Dethiomethyl,39870,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
11,1507,ETNP_100m_particle_PROKKA_144421,182.91,65,65,2.27E7,27,27,39,Carbamidomethylation; Oxidation (M),17736,C-phycoerythrin class 2 subunit alpha
11,1506,ETNP_90m_PROKKA_15075,182.91,65,65,2.27E7,27,27,39,Carbamidomethylation; Oxidation (M),17736,C-phycoerythrin class 2 subunit alpha
11,1505,ETNP_120m_PROKKA_239026,182.91,65,65,2.27E7,27,27,39,Carbamidomethylation; Oxidation (M),17736,C-phycoerythrin class 2 subunit alpha
13,43593,NP_300m_PROKKA_22657,182.39,38,38,,29,0,39,Carbamidomethylation; Oxidation (M); Dethiomethyl,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
13,43592,NP_85m_PROKKA_14278,182.39,38,38,,29,0,39,Carbamidomethylation; Oxidation (M); Dethiomethyl,39694,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
6,544,ETNP_90m_PROKKA_180048,181.29,91,91,2.95E7,43,3,55,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12752,hypothetical protein
6,543,NP_85m_PROKKA_07695,181.29,91,91,2.95E7,43,3,55,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12752,hypothetical protein
6,539,ETNP_100m_particle_PROKKA_13293,181.29,91,91,2.95E7,43,3,55,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12752,hypothetical protein
6,538,ETNP14_68maa_PROKKA_115320,181.29,91,91,2.95E7,43,3,55,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12752,hypothetical protein
6,537,ETNP_110m_PROKKA_26060,181.29,91,91,2.95E7,43,3,55,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12752,hypothetical protein
6,535,ETNP_140m_PROKKA_125786,181.29,91,91,2.95E7,43,3,55,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12752,hypothetical protein
10,43595,NP_125m_PROKKA_07506,180.52,42,42,,36,0,45,Carbamidomethylation; Oxidation (M); Dethiomethyl,39830,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
10,43594,NP_85m_PROKKA_09702,180.52,42,42,,36,0,45,Carbamidomethylation; Oxidation (M); Dethiomethyl,39742,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
20,43606,ETNP_140m_PROKKA_69877,180.08,38,38,,27,0,33,Oxidation (M); Dethiomethyl,35015,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
7,542,ETNP_110m_PROKKA_10944,180.07,91,91,1.93E7,43,3,53,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12780,hypothetical protein
7,541,ETNP_100m_particle_PROKKA_129096,180.07,91,91,1.93E7,43,3,53,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12780,hypothetical protein
7,540,ETNP_90m_PROKKA_62874,180.07,91,91,1.93E7,43,3,53,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12780,hypothetical protein
7,536,ETNP_140m_PROKKA_61974,180.07,91,91,1.93E7,43,3,53,Carbamidomethylation; Oxidation (M); Dethiomethyl; Sodium adduct,12780,hypothetical protein
25,43614,ETNP_110m_PROKKA_17489,176.88,40,40,8.43E3,26,1,31,Oxidation (M); Deamidation (NQ),32534,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
12,24955,ETNP_100m_PROKKA_57551,176.55,49,49,2.1E5,26,3,37,Oxidation (M); Sodium adduct; Acetylation (N-term),29257,Photosystem II manganese-stabilizing polypeptide precursor
12,24956,ETNP_90m_PROKKA_17321,174.45,39,39,2.1E5,23,3,34,Oxidation (M); Sodium adduct; Acetylation (N-term),29344,Photosystem II manganese-stabilizing polypeptide precursor
27,43626,ETNP_100m_PROKKA_87174,176.38,36,36,,23,0,29,Oxidation (M); Dethiomethyl,24182,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
23,43611,NP_300m_PROKKA_02121,174.95,28,28,,23,0,29,Oxidation (M); Dethiomethyl,39744,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
23,43610,NP_85m_PROKKA_05533,174.95,28,28,,23,0,29,Oxidation (M); Dethiomethyl,39724,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
26,43602,ETNP_120m_PROKKA_51847,174.92,46,46,7.91E5,28,2,32,Carbamidomethylation; Oxidation (M); Dethiomethyl,28984,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
26,43603,NP_300m_PROKKA_20959,174.36,32,32,7.91E5,27,2,31,Carbamidomethylation; Oxidation (M); Dethiomethyl,39379,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
24,43613,ETNP_100m_particle_PROKKA_120937,173.14,33,33,,28,0,32,Carbamidomethylation; Oxidation (M); Dethiomethyl,39293,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
24,25449,ETNP_120m_PROKKA_178829,172.58,31,31,,27,0,31,Carbamidomethylation; Oxidation (M); Dethiomethyl,39319,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
9,24954,ETNP_90m_PROKKA_178606,171.29,55,55,1.22E6,26,3,37,Deamidation (NQ); Sodium adduct; Mutation,29123,Photosystem II manganese-stabilizing polypeptide precursor
35,88,ETNP_110m_PROKKA_01759,171.24,68,68,9.5E5,15,1,20,Deamidation (NQ); Pyro-glu from Q; Ethylation; Mutation,10831,10 kDa chaperonin
35,87,ETNP_100m_PROKKA_21903,171.24,68,68,9.5E5,15,1,20,Deamidation (NQ); Pyro-glu from Q; Ethylation; Mutation,10831,10 kDa chaperonin
35,86,ETNP_90m_PROKKA_165094,171.24,68,68,9.5E5,15,1,20,Deamidation (NQ); Pyro-glu from Q; Ethylation; Mutation,10831,10 kDa chaperonin
35,85,ETNP14_68maa_PROKKA_182361,171.24,68,68,9.5E5,15,1,20,Deamidation (NQ); Pyro-glu from Q; Ethylation; Mutation,10831,10 kDa chaperonin
35,90,ETNP_90m_PROKKA_150919,171.24,60,60,9.5E5,15,1,20,Deamidation (NQ); Pyro-glu from Q; Ethylation; Mutation,12462,10 kDa chaperonin
35,89,ETNP_160m_PROKKA_115920,171.24,60,60,9.5E5,15,1,20,Deamidation (NQ); Pyro-glu from Q; Ethylation; Mutation,12462,10 kDa chaperonin
37,24959,ETNP_90m_PROKKA_24349,170.82,52,52,3.32E6,13,3,18,Deamidation (NQ); Mutation,15726,Photosystem I reaction center subunit II
17,43604,ETNP_150m_particle_PROKKA_26713,170.19,47,47,,29,0,38,Carbamidomethylation; Oxidation (M),29194,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
29,53,ETNP_100m_particle_PROKKA_120141,165.05,29,29,1.83E6,11,1,22,Deamidation (NQ),51643,Glutamine synthetase
34,25567,ETNP14_68mB_PROKKA_55915,163.69,37,37,2.31E5,16,1,21,Carbamidomethylation; Oxidation (M); Mutation,21083,Alpha-keto acid-binding periplasmic protein TakP precursor
38,24977,ETNP14_68maa_PROKKA_166963,163.38,45,45,,12,0,18,Deamidation (NQ),15623,Photosystem I reaction center subunit II
28,659,ETNP_90m_PROKKA_15076,161.60,63,63,9.14E6,22,12,29,Carbamidomethylation; Oxidation (M); Pyro-glu from Q,18407,C-phycoerythrin class 2 subunit beta
28,658,ETNP_120m_free_PROKKA_182310,161.60,63,63,9.14E6,22,12,29,Carbamidomethylation; Oxidation (M); Pyro-glu from Q,18407,C-phycoerythrin class 2 subunit beta
28,657,ETNP_120m_PROKKA_239025,161.60,63,63,9.14E6,22,12,29,Carbamidomethylation; Oxidation (M); Pyro-glu from Q,18407,C-phycoerythrin class 2 subunit beta
14,43591,ETNP_140m_PROKKA_33241,161.24,28,28,2.56E7,32,32,36,Carbamidomethylation; Oxidation (M); Mutation,101762,Spore coat protein A
36,108,ETNP_140m_PROKKA_16312,160.72,68,68,7.69E5,13,2,19,Deamidation (NQ); Pyro-glu from Q; Mutation,10815,10 kDa chaperonin
36,110,ETNP_100m_particle_PROKKA_95343,160.72,60,60,7.69E5,13,2,19,Deamidation (NQ); Pyro-glu from Q; Mutation,12446,10 kDa chaperonin
36,109,ETNP_120m_PROKKA_272803,160.72,60,60,7.69E5,13,2,19,Deamidation (NQ); Pyro-glu from Q; Mutation,12446,10 kDa chaperonin
55,25298,ETNP_140m_PROKKA_80561,155.16,27,27,5.07E6,7,6,14,Carbamidomethylation; Oxidation (M),39385,Bacterial extracellular solute-binding protein
55,25297,ETNP_120m_PROKKA_307121,155.16,27,27,5.07E6,7,6,14,Carbamidomethylation; Oxidation (M),39385,Bacterial extracellular solute-binding protein
55,25296,ETNP_120m_particle_PROKKA_168206,155.16,27,27,5.07E6,7,6,14,Carbamidomethylation; Oxidation (M),39375,Bacterial extracellular solute-binding protein
55,25295,NP_300m_PROKKA_06204,155.16,27,27,5.07E6,7,6,14,Carbamidomethylation; Oxidation (M),39385,Bacterial extracellular solute-binding protein
31,97,WP_036915357,154.76,25,25,,10,0,20,Carbamidomethylation; Deamidation (NQ),52679,glutamine synthetase Prochlorococcus sp MIT 0701
31,96,WP_011129980,154.76,25,25,,10,0,20,Carbamidomethylation; Deamidation (NQ),52689,glutamine synthetase Prochlorococcus marinus
32,24996,WP_036913864,153.97,25,25,6.28E5,17,1,21,,29231,photosystem II manganese-stabilizing polypeptide Prochlorococcus
19,173,ETNP14_68mB_PROKKA_59190,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9841,DNA-binding protein HU
19,169,ETNP_110m_PROKKA_13715,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein HU
19,168,ETNP_100m_PROKKA_47820,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein HU
19,167,WP_011130763,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein Prochlorococcus
19,166,ETNP_160m_PROKKA_172610,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein HU
19,165,ETNP_90m_PROKKA_61191,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein HU
19,164,ETNP_140m_PROKKA_151089,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein HU
19,163,ETNP_90m_PROKKA_53889,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9826,DNA-binding protein HU
19,159,WP_011295240,153.97,60,60,2.88E6,20,3,31,Oxidation (M),9752,DNA-binding protein Prochlorococcus
30,31,ETNP_110m_PROKKA_40292,153.01,34,34,,10,0,21,Carbamidomethylation; Deamidation (NQ),45186,Glutamine synthetase
21,351,WP_011127454,150.84,62,62,3.32E5,19,2,30,Oxidation (M),9816,DNA-binding protein Synechococcus
21,308,ETNP_90m_PROKKA_93078,150.84,62,62,3.32E5,19,2,30,Oxidation (M),9840,DNA-binding protein HU
21,307,ETNP_140m_PROKKA_20457,150.84,62,62,3.32E5,19,2,30,Oxidation (M),9840,DNA-binding protein HU
21,306,ETNP_100m_particle_PROKKA_68767,150.84,62,62,3.32E5,19,2,30,Oxidation (M),9840,DNA-binding protein HU
21,304,WP_028952679,150.84,62,62,3.32E5,19,2,30,Oxidation (M),9798,DNA-binding protein Synechococcus
22,133,XP_003058621,135.31,28,28,6.72E6,25,14,27,Oxidation (M); Mutation,49730,alpha tubulin  Micromonas pusilla CCMP1545
22,132,XP_003062500,135.31,28,28,6.72E6,25,14,27,Oxidation (M); Mutation,49730,alpha tubulin  Micromonas pusilla CCMP1545
63,59,ETNP_120m_PROKKA_56512,129.35,42,42,,9,0,12,Mutation,12346,10 kDa chaperonin
63,58,ETNP_90m_PROKKA_203806,129.35,42,42,,9,0,12,Mutation,12346,10 kDa chaperonin
63,57,ETNP_120m_free_PROKKA_36507,129.35,42,42,,9,0,12,Mutation,12346,10 kDa chaperonin
57,25083,ETNP14_120maa_PROKKA_40215,129.17,8,8,1.72E6,15,7,15,Carbamidomethylation; Propionamide (K  X@N-term),181476,Multicopper oxidase
68,17,WP_038652138,127.89,15,15,,6,0,9,Carbamidomethylation,52654,glutamine synthetase Prochlorococcus sp MIT 0801
80,2381,ETNP_120m_PROKKA_168017,124.35,25,25,4.71E5,8,1,10,Carbamidomethylation; Carboxymethyl,36148,General L-amino acid-binding periplasmic protein AapJ precursor
80,2378,ETNP_180m_PROKKA_126275,124.35,25,25,4.71E5,8,1,10,Carbamidomethylation; Carboxymethyl,36148,General L-amino acid-binding periplasmic protein AapJ precursor
80,2377,ETNP_300m_PROKKA_105808,124.35,25,25,4.71E5,8,1,10,Carbamidomethylation; Carboxymethyl,36148,General L-amino acid-binding periplasmic protein AapJ precursor
80,2374,NP_300m_PROKKA_13658,124.35,25,25,4.71E5,8,1,10,Carbamidomethylation; Carboxymethyl,36148,General L-amino acid-binding periplasmic protein AapJ precursor
80,2372,ETNP_160m_PROKKA_119323,124.35,25,25,4.71E5,8,1,10,Carbamidomethylation; Carboxymethyl,36148,General L-amino acid-binding periplasmic protein AapJ precursor
80,2371,ETNP_140m_PROKKA_10452,124.35,25,25,4.71E5,8,1,10,Carbamidomethylation; Carboxymethyl,36148,General L-amino acid-binding periplasmic protein AapJ precursor
80,2369,ETNP_120m_free_PROKKA_225216,122.30,25,25,4.71E5,7,1,9,Carbamidomethylation; Carboxymethyl,32779,General L-amino acid-binding periplasmic protein AapJ precursor
80,43636,ETNP_100m_particle_PROKKA_39634,122.25,22,22,4.71E5,7,1,9,Carbamidomethylation; Carboxymethyl,36030,General L-amino acid-binding periplasmic protein AapJ precursor
80,43635,ETNP_120m_free_PROKKA_267033,122.25,22,22,4.71E5,7,1,9,Carbamidomethylation; Carboxymethyl,36030,General L-amino acid-binding periplasmic protein AapJ precursor
80,43634,ETNP_120m_PROKKA_103370,122.25,22,22,4.71E5,7,1,9,Carbamidomethylation; Carboxymethyl,36030,General L-amino acid-binding periplasmic protein AapJ precursor
80,2367,ETNP_120m_particle_PROKKA_89051,119.43,25,25,4.71E5,6,1,8,Carbamidomethylation; Carboxymethyl,29167,General L-amino acid-binding periplasmic protein AapJ precursor
61,25244,WP_053820550,124.27,20,20,1.69E5,4,1,10,Carbamidomethylation,39362,hypothetical protein Candidatus Thioglobus singularis
56,25243,ETNP_110m_PROKKA_29371,123.94,17,17,2.55E7,7,5,11,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
56,25242,ETNP_120m_particle_PROKKA_108393,123.94,17,17,2.55E7,7,5,11,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
56,25241,ETNP_120m_PROKKA_310245,123.94,17,17,2.55E7,7,5,11,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
56,25240,NP_300m_PROKKA_08503,123.94,17,17,2.55E7,7,5,11,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
71,7,WP_011130817,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57397,molecular chaperone GroEL Prochlorococcus marinus
71,6,WP_036912335,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57393,molecular chaperone GroEL Prochlorococcus
71,11,ETNP_90m_PROKKA_165095,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57358,60 kDa chaperonin 1
71,10,ETNP_100m_PROKKA_21902,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57358,60 kDa chaperonin 1
71,9,ETNP_120m_PROKKA_272804,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57387,60 kDa chaperonin 1
71,8,ETNP_90m_PROKKA_150918,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57387,60 kDa chaperonin 1
71,3,ETNP14_68maa_PROKKA_102614,122.69,19,19,5.54E5,9,1,9,Oxidation (M),57434,60 kDa chaperonin 1
59,84,ETNP_90m_PROKKA_37981,121.80,12,12,,7,0,11,Carbamidomethylation,52721,Glutamine synthetase
62,25481,NP_300m_PROKKA_22066,121.52,17,17,1.14E5,4,1,10,Carbamidomethylation,39438,Bacterial extracellular solute-binding protein
62,25480,ETNP_180m_PROKKA_06078,121.52,17,17,1.14E5,4,1,10,Carbamidomethylation,39438,Bacterial extracellular solute-binding protein
62,25479,NP_100m_PROKKA_04112,121.52,17,17,1.14E5,4,1,10,Carbamidomethylation,39439,Bacterial extracellular solute-binding protein
62,25478,ETNP_140m_PROKKA_29383,121.52,17,17,1.14E5,4,1,10,Carbamidomethylation,39438,Bacterial extracellular solute-binding protein
102,2380,ETNP_180m_PROKKA_37417,121.28,21,21,2.05E5,7,1,9,Carbamidomethylation; Carboxymethyl,36178,General L-amino acid-binding periplasmic protein AapJ precursor
102,2379,ETNP_300m_PROKKA_73574,121.28,21,21,2.05E5,7,1,9,Carbamidomethylation; Carboxymethyl,36178,General L-amino acid-binding periplasmic protein AapJ precursor
102,2376,ETNP_140m_PROKKA_149386,121.28,21,21,2.05E5,7,1,9,Carbamidomethylation; Carboxymethyl,36178,General L-amino acid-binding periplasmic protein AapJ precursor
102,2375,ETNP_120m_PROKKA_139021,121.28,21,21,2.05E5,7,1,9,Carbamidomethylation; Carboxymethyl,36178,General L-amino acid-binding periplasmic protein AapJ precursor
102,2373,NP_300m_PROKKA_18661,121.28,21,21,2.05E5,7,1,9,Carbamidomethylation; Carboxymethyl,36188,General L-amino acid-binding periplasmic protein AapJ precursor
102,2370,ETNP_160m_PROKKA_166020,121.28,21,21,2.05E5,7,1,9,Carbamidomethylation; Carboxymethyl,36178,General L-amino acid-binding periplasmic protein AapJ precursor
102,2368,ETNP_120m_free_PROKKA_233640,118.94,21,21,2.05E5,6,1,8,Carbamidomethylation; Carboxymethyl,32337,General L-amino acid-binding periplasmic protein AapJ precursor
64,573,ETNP_100m_particle_PROKKA_90902,120.39,56,56,2.38E7,6,6,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
64,572,ETNP14_68maa_PROKKA_164197,120.39,56,56,2.38E7,6,6,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
64,571,ETNP_90m_PROKKA_181879,120.39,56,56,2.38E7,6,6,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
64,570,ETNP_90m_PROKKA_156294,120.39,56,56,2.38E7,6,6,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
64,569,ETNP_100m_PROKKA_74687,120.39,56,56,2.38E7,6,6,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
64,568,ETNP_110m_PROKKA_06307,120.39,56,56,2.38E7,6,6,10,Carbamidomethylation,8846,Photosystem I iron-sulfur center
82,43712,ETNP_140m_PROKKA_123038,119.71,24,24,1.27E6,8,2,11,Carbamidomethylation; Deamidation (NQ); Carboxymethyl,36427,General L-amino acid-binding periplasmic protein AapJ precursor
82,43711,ETNP_160m_PROKKA_33848,119.71,24,24,1.27E6,8,2,11,Carbamidomethylation; Deamidation (NQ); Carboxymethyl,36427,General L-amino acid-binding periplasmic protein AapJ precursor
82,43710,ETNP_120m_PROKKA_05595,119.71,24,24,1.27E6,8,2,11,Carbamidomethylation; Deamidation (NQ); Carboxymethyl,36427,General L-amino acid-binding periplasmic protein AapJ precursor
82,25432,ETNP14_120maa_PROKKA_113527,119.71,24,24,1.27E6,8,2,11,Carbamidomethylation; Deamidation (NQ); Carboxymethyl,36427,General L-amino acid-binding periplasmic protein AapJ precursor
82,25431,NP_300m_PROKKA_05383,119.71,24,24,1.27E6,8,2,11,Carbamidomethylation; Deamidation (NQ); Carboxymethyl,36427,General L-amino acid-binding periplasmic protein AapJ precursor
33,25043,ETNP_180m_PROKKA_81155,119.71,20,20,1.22E7,18,7,22,Propionamide (K  X@N-term),81192,Multicopper oxidase
43,113,ETNP14_68maa_PROKKA_162902,118.64,29,29,,11,0,16,Carbamidomethylation,37294,General L-amino acid-binding periplasmic protein AapJ precursor
66,25761,ETNP_120m_PROKKA_15747,118.11,13,13,8.21E6,5,5,10,Oxidation or Hydroxylation; Deoxy,24509,hypothetical protein
103,24995,ETNP_100m_PROKKA_92665,117.03,28,28,2.53E6,6,1,8,Carbamidomethylation,23940,Photosystem I reaction center subunit III precursor
58,63,ETNP14_68maa_PROKKA_81354,116.44,63,63,6.42E4,8,1,12,,10829,10 kDa chaperonin
39,100,WP_011282064,114.71,34,34,,13,0,18,Carbamidomethylation,37685,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
46,67,ETNP14_120maa_PROKKA_111366,114.27,26,26,,10,0,15,Carbamidomethylation,37337,General L-amino acid-binding periplasmic protein AapJ precursor
41,25099,WP_036913959,113.62,39,39,1.19E6,8,1,19,,13062,photosystem II complex extrinsic protein precursor U Prochlorococcus
76,25246,ETNP_120m_PROKKA_74132,112.99,59,59,6.7E6,6,6,9,,7159,hypothetical protein
40,251,ETNP14_68maa_PROKKA_99193,112.03,32,32,,12,0,17,Carbamidomethylation,37467,General L-amino acid-binding periplasmic protein AapJ precursor
79,28754,ETNP_110m_PROKKA_49243,110.30,23,23,5.12E6,10,10,10,Carbamidomethylation; Oxidation (M),47623,Aliphatic amidase expression-regulating protein
79,28756,NP_125m_PROKKA_07093,110.30,22,22,5.12E6,10,10,10,Carbamidomethylation; Oxidation (M),50268,Aliphatic amidase expression-regulating protein
79,28755,NP_100m_PROKKA_08459,110.30,22,22,5.12E6,10,10,10,Carbamidomethylation; Oxidation (M),50268,Aliphatic amidase expression-regulating protein
105,43625,NP_100m_PROKKA_03094,110.23,20,20,1.47E6,6,6,7,Carbamidomethylation,39587,Leu/Ile/Val/Thr-binding protein precursor
117,43628,ETNP_120m_free_PROKKA_29240,107.70,8,8,1.56E6,5,5,6,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
117,43627,ETNP_120m_PROKKA_44835,107.70,8,8,1.56E6,5,5,6,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
117,43639,ETNP_160m_PROKKA_33443,104.09,11,11,1.29E6,4,4,5,Carbamidomethylation,46381,Isoquinoline 1-oxidoreductase subunit beta
50,52,WP_011128866,107.24,29,29,1.4E4,11,1,14,Oxidation (M); Methylation(KR),18085,C-phycoerythrin class 2 subunit beta Synechococcus
47,24978,ETNP_120m_PROKKA_313997,106.53,31,31,2.92E5,11,1,16,Carbamidomethylation; Deamidation (NQ); Methylation(KR),37469,General L-amino acid-binding periplasmic protein AapJ precursor
65,437,ETNP_120m_particle_PROKKA_209581,105.89,38,38,7.12E5,10,1,11,Oxidation (M),14995,hypothetical protein
65,438,ETNP_120m_particle_PROKKA_30032,105.89,37,37,7.12E5,10,1,11,Oxidation (M),15516,hypothetical protein
44,253,ETNP14_68maa_PROKKA_64086,105.86,24,24,,10,0,15,Carbamidomethylation,37979,General L-amino acid-binding periplasmic protein AapJ precursor
108,25106,ETNP_120m_PROKKA_262541,104.52,11,11,3.51E6,5,3,6,,39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
116,25889,ETNP_100m_particle_PROKKA_00928,103.36,39,39,5.02E6,5,5,6,,9916,DNA-binding protein HU 1
