Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 366,Area 366,#Peptides,#Unique,#Spec 366,PTM,Avg. Mass,Description
10,59,XP_003061756,104.60,58,58,4.88E6,18,4,20,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
10,63,XP_003059520,104.60,58,58,4.88E6,18,4,20,Oxidation (M),11395,predicted protein  Micromonas pusilla CCMP1545
29,108,ETNP14_68,104.02,43,43,7.4E4,11,1,12,Carbamidomethylation,15623,Photosystem I reaction center subunit II
15,109,ETNP14_68,103.01,36,36,,12,0,17,,27000,General L-amino acid-binding periplasmic protein AapJ precursor
30,250,ETNP_120,102.91,42,42,1.09E5,11,1,12,Carbamidomethylation,15782,Photosystem I reaction center subunit II
30,248,WP_036911259,102.91,42,42,1.09E5,11,1,12,Carbamidomethylation,15782,photosystem I reaction center subunit II Prochlorococcus
30,249,WP_011131077,102.91,42,42,1.09E5,11,1,12,Carbamidomethylation,15752,photosystem I protein PsaD Prochlorococcus marinus
44,159,ETNP_70,101.47,28,28,2.87E6,10,10,10,,28604,hypothetical protein
36,77,XP_002180656,100.85,11,11,2.97E5,10,1,11,Oxidation (M),49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
52,692,XP_002185049,97.49,36,36,6.98E5,7,2,8,Oxidation (M),16829,calmoduline  Phaeodactylum tricornutum CCAP 1055
52,691,EJK77863,97.49,36,36,6.98E5,7,2,8,Oxidation (M),16858,hypothetical protein THAOC_00268  Thalassiosira oceanica
52,693,EJK58168,97.49,36,36,6.98E5,7,2,8,Oxidation (M),16858,hypothetical protein THAOC_21730  Thalassiosira oceanica
52,694,ETNP_90,97.49,32,32,6.98E5,7,2,8,Oxidation (M),18514,EF hand
42,346,ETNP14_68,97.25,34,34,5.67E5,10,2,10,Carbamidomethylation,15614,Photosystem I reaction center subunit II
66,213,WP_011377242.1,97.05,54,54,2.76E5,5,1,5,Carbamidomethylation,8842,photosystem I iron-sulfur center protein PsaC [Prochlorococcus marinus]
31,158,WP_011128382,96.93,43,43,,11,0,12,Carbamidomethylation,13024,hypothetical protein Synechococcus
19,105,ETNP14_120,96.80,19,19,1.13E5,10,1,15,,37337,General L-amino acid-binding periplasmic protein AapJ precursor
67,214,ETNP_110,96.38,54,54,2.35E5,5,1,5,Carbamidomethylation,8846,Photosystem I iron-sulfur center
67,218,ETNP_90,96.38,54,54,2.35E5,5,1,5,Carbamidomethylation,8846,Photosystem I iron-sulfur center
67,218,ETNP_90,96.38,54,54,2.35E5,5,1,5,Carbamidomethylation,8846,Photosystem I iron-sulfur center
67,215,ETNP14_68,96.38,54,54,2.35E5,5,1,5,Carbamidomethylation,8846,Photosystem I iron-sulfur center
18,97,ETNP14_68,94.70,20,20,7.47E4,10,1,16,,37294,General L-amino acid-binding periplasmic protein AapJ precursor
34,229,CAK24425.1,93.94,60,60,4.73E5,10,1,11,,10774,10 kDa chaperonin (Protein Cpn10) (groES protein) [Synechococcus sp. WH 7803]
34,231,ETNP_120,93.94,53,53,4.73E5,10,1,11,,12346,10 kDa chaperonin
34,230,ETNP_90,93.94,53,53,4.73E5,10,1,11,,12346,10 kDa chaperonin
34,231,ETNP_120,93.94,53,53,4.73E5,10,1,11,,12346,10 kDa chaperonin
50,431,ETNP14_68,92.95,33,33,2.85E6,8,6,8,,19236,Secreted effector protein pipB2
22,111,ETNP14_120,91.64,18,18,,9,0,14,,37413,General L-amino acid-binding periplasmic protein AapJ precursor
78,727,ETNP_60,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8782,Photosystem I iron-sulfur center
78,737,ETNP_70,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8742,Photosystem I iron-sulfur center
78,738,ETNP14_68,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8742,Photosystem I iron-sulfur center
78,728,ETNP_90,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8782,Photosystem I iron-sulfur center
78,736,ETNP_60,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8742,Photosystem I iron-sulfur center
78,739,YP_717214,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8742,PsaC chloroplast  Ostreococcus tauri
78,729,ACS36876.1,91.25,38,38,4.78E5,4,1,4,Carbamidomethylation,8782,photosystem I iron-sulfur center subunit VII (chloroplast) [Aureococcus anophagefferens]
38,142,ETNP_120,90.98,31,31,,9,0,11,Carbamidomethylation; Oxidation (M),15617,hypothetical protein
38,142,ETNP_120,90.98,31,31,,9,0,11,Carbamidomethylation; Oxidation (M),15617,hypothetical protein
38,144,ETNP_90,90.98,31,31,,9,0,11,Carbamidomethylation; Oxidation (M),15617,hypothetical protein
38,141,ETNP_100,90.98,31,31,,9,0,11,Carbamidomethylation; Oxidation (M),15617,hypothetical protein
25,382,ETNP_100,90.96,72,72,5.68E4,12,1,13,Oxidation (M),8411,hypothetical protein
46,677,WP_006173380,90.76,33,33,2.3E5,9,1,9,Carbamidomethylation,15749,photosystem I reaction center subunit II PsaD Synechococcus sp WH 5701
74,188,WP_006171953,90.04,11,11,,5,0,5,,52810,F0F1 ATP synthase subunit beta Synechococcus sp WH 5701
83,8,ETNP_100,89.48,15,15,1.07E6,4,3,4,,29257,Photosystem II manganese-stabilizing polypeptide precursor
83,7,ETNP_90,89.48,15,15,1.07E6,4,3,4,,29344,Photosystem II manganese-stabilizing polypeptide precursor
83,30,ETNP_90,89.48,15,15,1.07E6,4,3,4,,29123,Photosystem II manganese-stabilizing polypeptide precursor
64,222,ETNP_70,89.08,9,9,1.87E6,5,4,5,,53644,Ribulose bisphosphate carboxylase large chain
64,221,ETNP_60,89.08,9,9,1.87E6,5,4,5,,53644,Ribulose bisphosphate carboxylase large chain
9,462,WP_011130818,88.93,57,57,,9,0,10,,10889,molecular chaperone GroES Prochlorococcus
9,463,ETNP_90,88.93,57,57,,9,0,10,,10889,10 kDa chaperonin
62,455,WP_011819053,88.77,10,10,,5,0,5,,52183,ATP synthase subunit beta Prochlorococcus
62,456,WP_011133067.1,88.77,10,10,,5,0,5,,51980,ATP synthase subunit beta [Prochlorococcus marinus]
62,457,WP_011377074.1,88.77,10,10,,5,0,5,,52199,ATP synthase subunit beta [Prochlorococcus marinus]
72,467,WP_011824380.1,87.81,11,11,2.06E4,5,1,5,,52209,ATP synthase subunit beta [Prochlorococcus marinus]
6,549,WP_011130763,86.94,60,60,4E6,9,9,12,Oxidation (M),9826,DNA-binding protein Prochlorococcus
45,42492,ETNP_90,86.46,26,26,6.67E6,7,7,9,Oxidation (M),13400,hypothetical protein
70,695,XP_003056131,84.75,25,25,,5,0,5,Oxidation (M),16706,calmodulin  Micromonas pusilla CCMP1545
80,690,ABE39462.1,83.38,10,10,,4,0,4,,57974,chaperonin GroEL [Rhodopseudomonas palustris BisB5]
49,843,WP_014707596,83.36,3,3,,4,0,8,,95984,chaperone protein ClpB Methylophaga nitratireducenticrescens
49,983,ACL71908.1,83.36,3,3,,4,0,8,,95840,ATP-dependent chaperone ClpB [Thioalkalivibrio sulfidiphilus HL-EbGr7]
49,1049,CBE68133,83.36,3,3,,4,0,8,,97122,Chaperone Candidatus Methylomirabilis oxyfera
49,1067,WP_009773391.1,83.36,3,3,,4,0,8,,79198,protein disaggregation chaperone [marine actinobacterium PHSC20C1]
49,926,ETNP_120,83.36,3,3,,4,0,8,,96281,Chaperone protein ClpB
49,924,NP_300,83.36,3,3,,4,0,8,,96223,Chaperone protein ClpB
49,998,WP_001210050,83.36,3,3,,4,0,8,,95142,chaperone protein ClpB Acinetobacter baumannii
49,999,ADI91587.1,83.36,3,3,,4,0,8,,95233,ATP-dependent chaperone ClpB [Acinetobacter oleivorans DR1]
49,1068,WP_013260433,83.36,3,3,,4,0,8,,96155,chaperone protein ClpB gamma proteobacterium HdN1
49,1059,ETNP_300,83.36,7,7,,4,0,8,,40000,Chaperone protein ClpB
49,948,WP_011376136.1,83.36,3,3,,4,0,8,,97126,chaperone protein ClpB [Prochlorococcus marinus]
49,957,WP_011132214.1,83.36,3,3,,4,0,8,,97364,chaperone protein ClpB [Prochlorococcus marinus]
49,940,BAI70784.1,83.36,3,3,,4,0,8,,95100,ATP-dependent Clp protease ATP-binding subunit [Azospirillum sp. B510]
49,936,ACJ00008.1,83.36,3,3,,4,0,8,,96573,ATP-dependent chaperone protein ClpB [Rhodospirillum centenum SW]
68,730,WP_038546441,83.10,11,11,,5,0,5,,52050,ATP F0F1 synthase subunit beta Synechococcus sp KORDI-100
53,809,NP_30,81.26,28,28,2.01E5,8,1,8,Carbamidomethylation,14384,hypothetical protein
57,1441,WP_011824074.1,80.66,3,3,3.16E3,4,1,7,,94922,ATP-dependent Clp protease ATP-binding subunit ClpC [Prochlorococcus marinus]
58,1276,CAN98337.1,80.03,3,3,4.16E6,4,1,7,,97340,ATPase with chaperone activity  two ATP-bindingdomains [Sorangium cellulosum So ce56]
55,1090,XP_003059832,79.86,16,16,5.68E5,7,4,7,,14583,histone H2A  Micromonas pusilla CCMP1545
55,1091,XP_003074738,79.86,16,16,5.68E5,7,4,7,,14945,H2a Histone H2A probable IC  Ostreococcus tauri
26,123,SAR11,77.66,16,16,,7,0,12,,37561,Putative amino-acid ABC transporter-binding protein YhdW
61,19,XP_003061104,77.42,10,10,2.96E6,6,6,6,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
73,812,ETNP_70,75.64,33,33,,5,0,5,Oxidation (M),15350,EF hand
54,841,ETNP_70,75.32,18,18,1.41E6,7,2,7,,19618,Core histone H2A/H2B/H3/H4
51,365,ETNP_100,74.94,28,28,2.3E5,8,1,8,,13678,Core histone H2A/H2B/H3/H4
59,788,XP_003054974,74.73,25,25,9.32E4,6,2,6,,12976,histone H2A  Micromonas pusilla CCMP1545
59,787,XP_003058884,74.73,25,25,9.32E4,6,2,6,,12976,predicted protein  Micromonas pusilla CCMP1545
59,789,XP_003063220,74.73,24,24,9.32E4,6,2,6,,13018,predicted protein partial  Micromonas pusilla CCMP1545
59,791,XP_003080758,74.73,19,19,9.32E4,6,2,6,,16686,histone H2A ISS  Ostreococcus tauri
103,611,WP_009605489,74.49,6,6,2.6E4,3,1,3,,57558,molecular chaperone GroEL SAR116 cluster alpha proteobacterium HIMB100
65,233,ETNP_60,72.55,20,20,1.04E6,5,1,5,,15326,Core histone H2A/H2B/H3/H4
69,238,XP_003061754,72.48,20,20,,5,0,5,,15356,histone H3  Micromonas pusilla CCMP1545
69,239,XP_003059221,72.48,20,20,,5,0,5,,15356,predicted protein  Micromonas pusilla CCMP1545
69,237,XP_003061708,72.48,20,20,,5,0,5,,15356,predicted protein  Micromonas pusilla CCMP1545
69,240,XP_003082036,72.48,16,16,,5,0,5,,18865,Histones H3 and H4 ISS  Ostreococcus tauri
69,241,ETNP_100,72.48,15,15,,5,0,5,,21085,Core histone H2A/H2B/H3/H4
69,245,XP_003079482,72.48,13,13,,5,0,5,,23974,Histones H3 and H4 ISS  Ostreococcus tauri
33,180,ETNP_100,72.44,49,49,3.23E5,11,3,11,Carbamidomethylation,14624,Tubulin/FtsZ family  GTPase domain
93,417,ETNP_90,71.83,25,25,,3,0,3,,13144,50S ribosomal protein L7/L12
93,414,ETNP_120,71.83,25,25,,3,0,3,,13144,50S ribosomal protein L7/L12
93,410,CAK24797.1,71.83,25,25,,3,0,3,,13146,50S ribosomal protein L7/L12 [Synechococcus sp. WH 7803]
93,415,ETNP_100,71.83,25,25,,3,0,3,,13144,50S ribosomal protein L7/L12
93,418,ETNP_110,71.83,25,25,,3,0,3,,13144,50S ribosomal protein L7/L12
93,415,ETNP_100,71.83,25,25,,3,0,3,,13144,50S ribosomal protein L7/L12
95,425,WP_006169762,71.34,25,25,,3,0,3,,13004,50S ribosomal protein L7L12 Synechococcus
56,1013,EJK63752,71.09,18,18,2.4E4,7,1,7,Carbamidomethylation,12825,hypothetical protein THAOC_15570  Thalassiosira oceanica
56,1014,EJK52562,71.09,18,18,2.4E4,7,1,7,Carbamidomethylation,12825,hypothetical protein THAOC_28150  Thalassiosira oceanica
56,1015,EJK66680,71.09,18,18,2.4E4,7,1,7,Carbamidomethylation,12825,hypothetical protein THAOC_12377  Thalassiosira oceanica
56,1016,EJK65157,71.09,8,8,2.4E4,7,1,7,Carbamidomethylation,29086,hypothetical protein THAOC_14024  Thalassiosira oceanica
56,1017,EJK60529,71.09,7,7,2.4E4,7,1,7,Carbamidomethylation,34853,hypothetical protein THAOC_19092  Thalassiosira oceanica
56,849,XP_002179427,71.09,17,17,2.4E4,7,1,7,Carbamidomethylation,13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
56,850,XP_002179202,71.09,17,17,2.4E4,7,1,7,Carbamidomethylation,13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
56,848,EJK74336,71.09,17,17,2.4E4,7,1,7,Carbamidomethylation,13990,hypothetical protein THAOC_03987 partial  Thalassiosira oceanica
56,847,XP_002180358,71.09,16,16,2.4E4,7,1,7,Carbamidomethylation,14700,histone H2A isoform 2  Phaeodactylum tricornutum CCAP 1055
40,432,XP_003074279,68.66,11,11,2.27E5,10,2,10,Carbamidomethylation,52955,TBB1_VOLCA Tubulin beta chain ISS  Ostreococcus tauri
96,733,ETNP14_68,68.12,25,25,,3,0,3,,13251,50S ribosomal protein L7/L12
96,734,ETNP_100,68.12,25,25,,3,0,3,,13241,50S ribosomal protein L7/L12
75,766,WP_011823058.1,68.10,37,37,3.42E5,5,2,5,,13260,MULTISPECIES: 50S ribosomal protein L7/L12 [Prochlorococcus]
75,765,WP_011823058,68.10,37,37,3.42E5,5,2,5,,13260,50S ribosomal protein L7L12 Prochlorococcus
94,834,ETNP_90,67.69,22,22,1.57E5,3,1,3,,13176,50S ribosomal protein L7/L12
94,835,ETNP14_68,67.69,22,22,1.57E5,3,1,3,,13176,50S ribosomal protein L7/L12
71,536,EJK48130,67.22,16,16,5.47E4,5,1,5,,18750,hypothetical protein THAOC_33105  Thalassiosira oceanica
106,1023,ETNP_70,66.08,18,18,2.69E6,2,2,3,,13845,Photosystem II 12 kDa extrinsic protein precursor
84,993,NP_85,62.92,15,15,,4,0,4,Oxidation (M),26812,Putative aliphatic sulfonates-binding protein precursor
84,992,NP_300,62.92,11,11,,4,0,4,Oxidation (M),34459,Putative aliphatic sulfonates-binding protein precursor
102,42506,ETNP14_68,62.39,18,18,2.13E5,3,1,3,,14557,hypothetical protein
102,42507,ETNP14_120,62.39,18,18,2.13E5,3,1,3,,14585,hypothetical protein
102,42508,ETNP14_120,62.39,10,10,2.13E5,3,1,3,,27182,hypothetical protein
102,42511,ETNP14_68,62.39,7,7,2.13E5,3,1,3,,38516,Bacterial extracellular solute-binding protein
104,1190,WP_040927250,62.01,9,9,6.6E5,3,3,3,,38988,ABC transporter substrate-binding protein SAR116 cluster alpha proteobacterium HIMB100
87,1503,ETNP14_120,61.04,15,15,1.17E5,4,1,4,Oxidation (M),27044,Putative aliphatic sulfonates-binding protein precursor
87,1504,SAR11,61.04,15,15,1.17E5,4,1,4,Oxidation (M),27044,Putative aliphatic sulfonates-binding protein
63,783,ETNP14_68,60.78,36,36,2.56E5,5,3,5,Carbamidomethylation; Oxidation (M),19595,Pentapeptide repeats (8 copies)
139,42534,ETNP_110,60.66,15,15,,2,0,2,,14561,hypothetical protein
81,42514,ETNP14_68,60.37,18,18,7.49E4,4,1,4,,20653,hypothetical protein
81,42515,NP_85,60.37,18,18,7.49E4,4,1,4,,20583,hypothetical protein
140,1045,WP_052041211,59.40,8,8,3.67E5,2,2,2,,38304,cell division protein FtsZ Prochlorococcus sp MIT 0801
140,1046,WP_049752910.1,59.40,8,8,3.67E5,2,2,2,,38319,cell division protein FtsZ [Prochlorococcus marinus]
140,980,ETNP_70,59.40,8,8,3.67E5,2,2,2,,39203,Cell division protein FtsZ
140,996,WP_011376951.1,59.40,8,8,3.67E5,2,2,2,,39127,cell division protein FtsZ [Prochlorococcus marinus]
140,997,WP_011132943.1,59.40,8,8,3.67E5,2,2,2,,39151,cell division protein FtsZ [Prochlorococcus marinus]
140,979,ETNP_120,59.40,8,8,3.67E5,2,2,2,,39067,Cell division protein FtsZ
140,751,ETNP_120,59.40,8,8,3.67E5,2,2,2,,39717,Cell division protein FtsZ
140,755,WP_036911818,59.40,7,7,3.67E5,2,2,2,,40614,cell division protein FtsZ Prochlorococcus
140,756,WP_011129698,59.40,7,7,3.67E5,2,2,2,,40616,cell division protein FtsZ Prochlorococcus marinus
140,753,ETNP_90,59.40,7,7,3.67E5,2,2,2,,40892,Cell division protein FtsZ
140,752,ETNP_100,59.40,7,7,3.67E5,2,2,2,,40892,Cell division protein FtsZ
140,750,NP_85,59.40,7,7,3.67E5,2,2,2,,40932,Cell division protein FtsZ
82,256,ETNP_120,58.97,4,4,9.27E4,3,1,4,,58577,60 kDa chaperonin 2
82,362,ETNP14_68,58.97,4,4,9.27E4,3,1,4,,58714,60 kDa chaperonin 2
82,270,WP_036914087,58.97,4,4,9.27E4,3,1,4,,58891,molecular chaperone GroEL Prochlorococcus
82,364,WP_038651502,58.97,4,4,9.27E4,3,1,4,,59026,molecular chaperone GroEL Prochlorococcus sp MIT 0801
82,363,WP_011823251.1,58.97,4,4,9.27E4,3,1,4,,59052,molecular chaperone GroEL [Prochlorococcus marinus]
82,271,WP_011130702,58.97,4,4,9.27E4,3,1,4,,59390,molecular chaperone GroEL Prochlorococcus marinus
98,42509,WP_038655148,58.59,11,11,5.33E3,3,1,3,,25866,30S ribosomal protein S2 Prochlorococcus sp MIT 0801
98,42510,WP_011293691.1,58.59,11,11,5.33E3,3,1,3,,25868,30S ribosomal protein S2 [Prochlorococcus marinus]
98,42512,ETNP14_68,58.59,11,11,5.33E3,3,1,3,,26890,30S ribosomal protein S2
85,1122,ETNP_60,57.71,12,12,2.02E6,2,2,4,,17586,Cytochrome c-550 precursor
85,1123,ETNP_70,57.71,12,12,2.02E6,2,2,4,,17586,Cytochrome c-550 precursor
105,42517,ETNP14_68,56.75,13,13,,3,0,3,,20681,hypothetical protein
99,700,ETNP14_120,56.60,24,24,1.19E5,3,2,3,,8121,hypothetical protein
76,42505,ETNP14_68,56.13,13,13,1.58E6,4,4,4,Oxidation (M),43232,Elongation factor Tu
97,978,WP_038547285,55.98,22,22,,3,0,3,,13267,50S ribosomal protein L7L12 Synechococcus sp KORDI-100
97,977,WP_011129193,55.98,22,22,,3,0,3,,13280,50S ribosomal protein L7L12 Synechococcus
88,1324,ACS36804.1,55.48,4,4,,3,0,4,,57094,60 kDa chaperonin (chloroplast) [Aureococcus anophagefferens]
126,315,ABE41346.1,54.73,4,4,9.75E4,2,1,2,,57854,chaperonin GroEL [Rhodopseudomonas palustris BisB5]
118,665,WP_038651072,54.68,8,8,8.74E5,2,2,2,,28325,photosystem II manganese-stabilizing polypeptide Prochlorococcus sp MIT 0801
118,666,WP_011294230.1,54.68,8,8,8.74E5,2,2,2,,28324,photosystem II manganese-stabilizing protein [Prochlorococcus marinus]
32,1243,ETNP14_68,54.16,29,29,5.15E5,2,2,2,,6816,hypothetical protein
