# MetaGOmics taxonomy report
# MetaGOmics version: 0.1.1
# Run date: Thu Jun 28 15:01:39 PDT 2018
GO acc	GO aspect	GO name	taxon name	NCBI taxonomy id	taxonomy rank	PSM count	ratio of GO	ratio of run
unknownfun	molecular_function	unknown molecular function	Cyanothecaceae	1892249	family	16	0.0091324200913242	0.006377042646472699
unknownfun	molecular_function	unknown molecular function	Synechococcus sp. CC9605	110662	species	3	0.0017123287671232876	0.0011956954962136308
unknownfun	molecular_function	unknown molecular function	Proteobacteria	1224	phylum	46	0.026255707762557076	0.018333997608609008
unknownfun	molecular_function	unknown molecular function	Sinorhizobium	28105	genus	1	5.707762557077625E-4	3.9856516540454366E-4
unknownfun	molecular_function	unknown molecular function	Synechocystis sp. PCC 6803 substr. Kazusa	1111708	no rank	4	0.00228310502283105	0.0015942606616181746
unknownfun	molecular_function	unknown molecular function	Prochlorococcus marinus str. MIT 9303	59922	no rank	65	0.037100456621004564	0.025906735751295335
unknownfun	molecular_function	unknown molecular function	Cyanothece	43988	genus	16	0.0091324200913242	0.006377042646472699
unknownfun	molecular_function	unknown molecular function	Cyanothece sp. ATCC 51142	43989	species	16	0.0091324200913242	0.006377042646472699
unknownfun	molecular_function	unknown molecular function	Sinorhizobium meliloti 1021	266834	no rank	1	5.707762557077625E-4	3.9856516540454366E-4
unknownfun	molecular_function	unknown molecular function	Rhizobium leguminosarum bv. viciae 3841	216596	no rank	40	0.0228310502283105	0.015942606616181746
unknownfun	molecular_function	unknown molecular function	Synechococcus elongatus PCC 6301	269084	no rank	30	0.017123287671232876	0.011956954962136309
unknownfun	molecular_function	unknown molecular function	Prochlorococcus marinus subsp. marinus	142554	subspecies	2	0.001141552511415525	7.971303308090873E-4
unknownfun	molecular_function	unknown molecular function	Cyanobacteria	1117	phylum	256	0.1461187214611872	0.10203268234356318
unknownfun	molecular_function	unknown molecular function	Merismopediaceae	1890428	family	4	0.00228310502283105	0.0015942606616181746
unknownfun	molecular_function	unknown molecular function	Brucellaceae	118882	family	3	0.0017123287671232876	0.0011956954962136308
unknownfun	molecular_function	unknown molecular function	Synechococcales	1890424	order	240	0.136986301369863	0.09565563969709047
unknownfun	molecular_function	unknown molecular function	Rhizobiales	356	order	44	0.02511415525114155	0.01753686727779992
unknownfun	molecular_function	unknown molecular function	Synechococcaceae	1890426	family	119	0.06792237442922375	0.047429254683140694
unknownfun	molecular_function	unknown molecular function	Synechococcus	1129	genus	119	0.06792237442922375	0.047429254683140694
unknownfun	molecular_function	unknown molecular function	Brucella	234	genus	3	0.0017123287671232876	0.0011956954962136308
unknownfun	molecular_function	unknown molecular function	Synechococcus elongatus	32046	species	30	0.017123287671232876	0.011956954962136309
unknownfun	molecular_function	unknown molecular function	Oscillatoriophycideae	1301283	subclass	16	0.0091324200913242	0.006377042646472699
unknownfun	molecular_function	unknown molecular function	Prochlorococcus marinus subsp. marinus str. CCMP1375	167539	no rank	2	0.001141552511415525	7.971303308090873E-4
unknownfun	molecular_function	unknown molecular function	Prochlorococcus marinus str. MIT 9313	74547	no rank	25	0.014269406392694063	0.00996412913511359
unknownfun	molecular_function	unknown molecular function	Synechococcus sp. WH 7803	32051	species	12	0.00684931506849315	0.004782781984854523
unknownfun	molecular_function	unknown molecular function	Alphaproteobacteria	28211	class	44	0.02511415525114155	0.01753686727779992
unknownfun	molecular_function	unknown molecular function	Synechococcus sp. WH 8020	32052	species	22	0.012557077625570776	0.00876843363889996
unknownfun	molecular_function	unknown molecular function	Synechocystis	1142	genus	4	0.00228310502283105	0.0015942606616181746
unknownfun	molecular_function	unknown molecular function	Rhizobium	379	genus	40	0.0228310502283105	0.015942606616181746
unknownfun	molecular_function	unknown molecular function	Synechocystis sp. PCC 6803	1148	species	4	0.00228310502283105	0.0015942606616181746
unknownfun	molecular_function	unknown molecular function	Prochloraceae	1213	family	97	0.055365296803652965	0.038660821044240734
unknownfun	molecular_function	unknown molecular function	Oscillatoriales	1150	order	16	0.0091324200913242	0.006377042646472699
unknownfun	molecular_function	unknown molecular function	Sinorhizobium meliloti	382	species	1	5.707762557077625E-4	3.9856516540454366E-4
GO:0009733	biological_process	response to auxin	root	1	no rank	4	1.0	0.0015942606616181746
GO:0009733	biological_process	response to auxin	Eukaryota	2759	superkingdom	4	1.0	0.0015942606616181746
GO:0032392	biological_process	DNA geometric change	root	1	no rank	2	1.0	7.971303308090873E-4
GO:0032392	biological_process	DNA geometric change	Eukaryota	2759	superkingdom	2	1.0	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	root	1	no rank	95	0.061488673139158574	0.037863690713431646
unknowncmp	cellular_component	unknown cellular component	Bacteria	2	superkingdom	88	0.056957928802589	0.03507373455559984
unknowncmp	cellular_component	unknown cellular component	Nostoc punctiforme	272131	species	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Nostocales	1161	order	12	0.007766990291262136	0.004782781984854523
unknowncmp	cellular_component	unknown cellular component	Nostocaceae	1162	family	10	0.006472491909385114	0.0039856516540454365
unknowncmp	cellular_component	unknown cellular component	Nostoc sp. PCC 7120	103690	species	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Pseudomonas aeruginosa group	136841	species group	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Synechocystis sp. PCC 6803 substr. Kazusa	1111708	no rank	18	0.011650485436893204	0.007174172977281785
unknowncmp	cellular_component	unknown cellular component	Neisseriales	206351	order	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Fungi	4751	kingdom	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis	1423	species	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Leptolyngbya	47251	genus	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Nostoc	1177	genus	10	0.006472491909385114	0.0039856516540454365
unknowncmp	cellular_component	unknown cellular component	Eurotiomycetidae	451871	subclass	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Ascomycota	4890	phylum	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Leptolyngbyaceae	1890438	family	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Dikarya	451864	subkingdom	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Pseudomonas	286	genus	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Pseudomonas aeruginosa	287	species	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Leptolyngbya boryana	1184	species	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis subsp. subtilis	135461	subspecies	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Synechococcus elongatus	32046	species	4	0.0025889967637540453	0.0015942606616181746
unknowncmp	cellular_component	unknown cellular component	Yersiniaceae	1903411	family	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Eurotiales	5042	order	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Alphaproteobacteria	28211	class	3	0.001941747572815534	0.0011956954962136308
unknowncmp	cellular_component	unknown cellular component	Bacilli	91061	class	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis subsp. subtilis str. 168	224308	no rank	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Betaproteobacteria	28216	class	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Hapalosiphonaceae	1892263	family	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Aspergillus	5052	genus	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Prochloraceae	1213	family	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Prochlorococcus	1218	genus	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Bacillaceae	186817	family	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Prochlorococcus marinus	1219	species	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Eukaryota	2759	superkingdom	7	0.004530744336569579	0.0027899561578318055
unknowncmp	cellular_component	unknown cellular component	Pseudomonas aeruginosa PAO1	208964	no rank	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Pseudomonadaceae	135621	family	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Synechococcus sp. CC9605	110662	species	3	0.001941747572815534	0.0011956954962136308
unknowncmp	cellular_component	unknown cellular component	Proteobacteria	1224	phylum	24	0.015533980582524271	0.009565563969709047
unknowncmp	cellular_component	unknown cellular component	Pezizomycotina	147538	subphylum	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Enterobacterales	91347	order	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Pseudomonadales	72274	order	9	0.005825242718446602	0.0035870864886408927
unknowncmp	cellular_component	unknown cellular component	Gammaproteobacteria	1236	class	10	0.006472491909385114	0.0039856516540454365
unknowncmp	cellular_component	unknown cellular component	Mastigocladus laminosus	83541	species	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Firmicutes	1239	phylum	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Neisseria meningitidis Z2491	122587	no rank	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Eurotiomycetes	147545	class	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Cyanobacteria	1117	phylum	59	0.038187702265372166	0.023515344758868077
unknowncmp	cellular_component	unknown cellular component	Merismopediaceae	1890428	family	18	0.011650485436893204	0.007174172977281785
unknowncmp	cellular_component	unknown cellular component	Neisseriaceae	481	family	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Neisseria	482	genus	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Brucellaceae	118882	family	3	0.001941747572815534	0.0011956954962136308
unknowncmp	cellular_component	unknown cellular component	Synechococcales	1890424	order	43	0.027831715210355986	0.017138302112395375
unknowncmp	cellular_component	unknown cellular component	Rhizobiales	356	order	3	0.001941747572815534	0.0011956954962136308
unknowncmp	cellular_component	unknown cellular component	Serratia	613	genus	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Synechococcaceae	1890426	family	7	0.004530744336569579	0.0027899561578318055
unknowncmp	cellular_component	unknown cellular component	Serratia marcescens	615	species	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Neisseria meningitidis	487	species	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Synechococcus	1129	genus	7	0.004530744336569579	0.0027899561578318055
unknowncmp	cellular_component	unknown cellular component	Mastigocladus	29417	genus	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Bacillales	1385	order	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Brucella	234	genus	3	0.001941747572815534	0.0011956954962136308
unknowncmp	cellular_component	unknown cellular component	Bacillus	1386	genus	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Synechococcus elongatus PCC 7942	1140	no rank	4	0.0025889967637540453	0.0015942606616181746
unknowncmp	cellular_component	unknown cellular component	Aspergillaceae	1131492	family	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Synechocystis	1142	genus	18	0.011650485436893204	0.007174172977281785
unknowncmp	cellular_component	unknown cellular component	Nostoc punctiforme PCC 73102	63737	no rank	1	6.472491909385113E-4	3.9856516540454366E-4
unknowncmp	cellular_component	unknown cellular component	Aspergillus nidulans FGSC A4	227321	no rank	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Aspergillus nidulans	162425	species	2	0.0012944983818770227	7.971303308090873E-4
unknowncmp	cellular_component	unknown cellular component	Synechocystis sp. PCC 6803	1148	species	18	0.011650485436893204	0.007174172977281785
unknowncmp	cellular_component	unknown cellular component	Bacillus subtilis group	653685	species group	1	6.472491909385113E-4	3.9856516540454366E-4
GO:0009735	biological_process	response to cytokinin	root	1	no rank	22	1.0	0.00876843363889996
GO:0009735	biological_process	response to cytokinin	Eukaryota	2759	superkingdom	4	0.18181818181818182	0.0015942606616181746
GO:0009737	biological_process	response to abscisic acid	root	1	no rank	7	1.0	0.0027899561578318055
GO:0032403	molecular_function	protein complex binding	root	1	no rank	18	1.0	0.007174172977281785
GO:0032403	molecular_function	protein complex binding	Eukaryota	2759	superkingdom	18	1.0	0.007174172977281785
GO:0009741	biological_process	response to brassinosteroid	root	1	no rank	12	1.0	0.004782781984854523
GO:0009741	biological_process	response to brassinosteroid	Eukaryota	2759	superkingdom	12	1.0	0.004782781984854523
GO:0051591	biological_process	response to cAMP	root	1	no rank	4	1.0	0.0015942606616181746
GO:0051591	biological_process	response to cAMP	Eukaryota	2759	superkingdom	4	1.0	0.0015942606616181746
GO:0051592	biological_process	response to calcium ion	root	1	no rank	4	1.0	0.0015942606616181746
GO:0051592	biological_process	response to calcium ion	Eukaryota	2759	superkingdom	4	1.0	0.0015942606616181746
GO:0098771	biological_process	inorganic ion homeostasis	root	1	no rank	2	1.0	7.971303308090873E-4
GO:0098771	biological_process	inorganic ion homeostasis	Eukaryota	2759	superkingdom	2	1.0	7.971303308090873E-4
GO:0098772	molecular_function	molecular function regulator	Merismopediaceae	1890428	family	10	0.625	0.0039856516540454365
GO:0098772	molecular_function	molecular function regulator	root	1	no rank	16	1.0	0.006377042646472699
GO:0098772	molecular_function	molecular function regulator	Bacteria	2	superkingdom	16	1.0	0.006377042646472699
GO:0098772	molecular_function	molecular function regulator	Synechococcales	1890424	order	10	0.625	0.0039856516540454365
GO:0098772	molecular_function	molecular function regulator	Nostoc punctiforme	272131	species	1	0.0625	3.9856516540454366E-4
GO:0098772	molecular_function	molecular function regulator	Proteobacteria	1224	phylum	3	0.1875	0.0011956954962136308
GO:0098772	molecular_function	molecular function regulator	Nostocales	1161	order	1	0.0625	3.9856516540454366E-4
GO:0098772	molecular_function	molecular function regulator	Nostocaceae	1162	family	1	0.0625	3.9856516540454366E-4
GO:0098772	molecular_function	molecular function regulator	Synechocystis sp. PCC 6803 substr. Kazusa	1111708	no rank	10	0.625	0.0039856516540454365
GO:0098772	molecular_function	molecular function regulator	Synechocystis	1142	genus	10	0.625	0.0039856516540454365
GO:0098772	molecular_function	molecular function regulator	Nostoc punctiforme PCC 73102	63737	no rank	1	0.0625	3.9856516540454366E-4
GO:0098772	molecular_function	molecular function regulator	Nostoc	1177	genus	1	0.0625	3.9856516540454366E-4
GO:0098772	molecular_function	molecular function regulator	Synechocystis sp. PCC 6803	1148	species	10	0.625	0.0039856516540454365
GO:0098772	molecular_function	molecular function regulator	Cyanobacteria	1117	phylum	13	0.8125	0.0051813471502590676
GO:0009751	biological_process	response to salicylic acid	root	1	no rank	2	1.0	7.971303308090873E-4
GO:0009751	biological_process	response to salicylic acid	Eukaryota	2759	superkingdom	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	root	1	no rank	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Bacteria	2	superkingdom	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Pseudomonadales	72274	order	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Gammaproteobacteria	1236	class	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Pseudomonas aeruginosa PAO1	208964	no rank	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Pseudomonadaceae	135621	family	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Proteobacteria	1224	phylum	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Pseudomonas aeruginosa group	136841	species group	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Pseudomonas	286	genus	2	1.0	7.971303308090873E-4
GO:0098776	biological_process	protein transport across the cell outer membrane	Pseudomonas aeruginosa	287	species	2	1.0	7.971303308090873E-4
GO:0051602	biological_process	response to electrical stimulus	root	1	no rank	4	1.0	0.0015942606616181746
GO:0051602	biological_process	response to electrical stimulus	Eukaryota	2759	superkingdom	4	1.0	0.0015942606616181746
GO:0051604	biological_process	protein maturation	root	1	no rank	21	1.0	0.008369868473495417
GO:0051604	biological_process	protein maturation	Eukaryota	2759	superkingdom	2	0.09523809523809523	7.971303308090873E-4
GO:0051606	biological_process	detection of stimulus	root	1	no rank	33	1.0	0.01315265045834994
GO:0051606	biological_process	detection of stimulus	Eukaryota	2759	superkingdom	33	1.0	0.01315265045834994
GO:0000001	biological_process	mitochondrion inheritance	root	1	no rank	4	1.0	0.0015942606616181746
GO:0000001	biological_process	mitochondrion inheritance	Eukaryota	2759	superkingdom	4	1.0	0.0015942606616181746
GO:0000002	biological_process	mitochondrial genome maintenance	root	1	no rank	18	1.0	0.007174172977281785
GO:0000003	biological_process	reproduction	root	1	no rank	12	1.0	0.004782781984854523
GO:0000003	biological_process	reproduction	Eukaryota	2759	superkingdom	12	1.0	0.004782781984854523
