Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
28,9970,PMM0970,311.20,55,55,1.05E9,20,20,78,Carbamidomethylation; Oxidation (M),47600,| urtA | putative urea ABC transporter  substrate binding protein
27,10147,PMM1191,310.80,49,49,9.32E8,37,35,79,Carbamidomethylation; Oxidation (M),78668,| pnp | polynucleotide phosphorylase/polyadenylase
23,12807,PMM1264,307.20,52,52,8.76E8,39,35,81,Carbamidomethylation; Oxidation (M),67227,| ftsH3 | cell division protein FtsH3
58,13311,PMM1492,301.91,62,62,3.29E8,24,24,51,Carbamidomethylation; Oxidation (M),52999,| nusA | transcription elongation factor NusA
76,10111,PMM0743,300.69,45,45,2.07E8,26,25,44,Carbamidomethylation; Oxidation (M),68885,| ftsH1 | FtsH ATP-dependent protease-like protein
16,13010,PMM0195,300.52,83,83,2.16E9,32,32,109,Carbamidomethylation; Oxidation (M),42964,| pgk | phosphoglycerate kinase
48,9881,PMM1610,299.67,60,60,3.83E8,29,29,56,Carbamidomethylation; Oxidation (M),72988,| tktA | transketolase
49,16029,PMM0208,297.93,60,60,6.71E8,21,21,56,Carbamidomethylation; Oxidation (M),45899,| eno | enolase
93,9842,PMM1712,296.05,43,43,1.63E8,33,33,41,Carbamidomethylation,105952,| uvrA | excinuclease ABC subunit A
41,16026,PMM0920,295.71,58,58,7.64E8,25,25,58,Carbamidomethylation,52878,| glnA | glutamine synthetase  glutamate--ammonia ligase
51,10009,PMM1509,295.42,59,59,3.07E8,31,31,54,Carbamidomethylation; Oxidation (M),75690,| fusA | elongation factor G
30,16013,PMM1315,295.22,77,77,8.79E8,24,24,73,Carbamidomethylation; Oxidation (M),36630,| ilvC | ketol-acid reductoisomerase
24,16072,PMM0856,294.77,87,87,3.85E9,21,21,82,Carbamidomethylation; Oxidation (M),21758,| tpx | thioredoxin peroxidase
54,10593,PMM1438,293.17,64,64,4.67E8,24,24,54,Oxidation (M),51980,| atpB | F0F1 ATP synthase subunit beta
106,10275,PMM1062,292.68,68,68,3.45E8,25,25,39,Carbamidomethylation; Oxidation (M),41000,| guaB | inosine 5-monophosphate dehydrogenase
36,16012,PMM0769,292.25,66,66,5.45E8,32,32,61,Carbamidomethylation; Oxidation (M),48074,| glgC | glucose-1-phosphate adenylyltransferase
95,10120,PMM1416,290.43,51,51,2.16E8,23,23,40,Oxidation (M),75064,| PMM1416 | hypothetical protein
33,12823,PMM1287,288.49,53,53,3.56E8,35,35,70,,79939,| PMM1287 | hypothetical protein
56,9760,PMM1512,287.16,29,29,1.14E8,37,37,52,Carbamidomethylation; Oxidation (M),168148,| glsF | ferredoxin-dependent glutamate synthase
43,16015,PMM0483,286.88,70,70,1E9,28,28,61,Carbamidomethylation; Oxidation (M),46265,| hemL | glutamate-1-semialdehyde aminotransferase
69,9897,PMM0010,286.74,57,57,1.86E8,27,27,46,,48441,| ftsY | signal recognition particle docking protein FtsY
17,10720,PMM0016,285.64,84,84,3.01E9,30,30,101,Oxidation (M),27671,| grpE | heat shock protein GrpE
40,10695,PMM1247,285.38,62,62,9.18E8,23,23,64,Carbamidomethylation; Oxidation (M),46454,| PMM1247 | hypothetical protein
98,16024,PMM0023,285.31,71,71,7.58E8,19,19,41,Carbamidomethylation; Oxidation (M),36991,| gap2 | glyceraldehyde 3-phosphate dehydrogenase(NADP+)(phosphorylating)
29,16014,PMM0405,285.16,72,72,5.58E8,29,29,73,Carbamidomethylation; Oxidation (M),49186,| pdhC | branched-chain alpha-keto acid dehydrogenase subunit E2
68,16080,PMM0767,284.37,73,73,4.55E8,20,20,46,Carbamidomethylation; Oxidation (M),35150,| glpX | fructose 1 6-bisphosphatase II
66,10596,PMM1338,284.34,44,44,4.05E8,31,31,47,Carbamidomethylation,78849,| PMM1338 | chloroplast outer envelope membrane protein
53,10445,PMM1033,282.90,60,60,5.18E8,28,28,55,Oxidation (M),51156,| PMM1033 | cobalamin synthesis protein/P47K
25,12851,PMM0550,281.73,48,48,1.89E9,25,25,82,Carbamidomethylation; Oxidation (M),52574,| rbcL | ribulose bisophosphate carboxylase
42,13324,PMM0552,279.86,53,53,3.59E8,36,36,60,Carbamidomethylation; Oxidation (M),81882,| csoS2 | carboxysome shell protein CsoS2
74,16025,PMM0311,279.45,60,60,5.9E8,21,21,45,Carbamidomethylation; Oxidation (M),45083,| metK | S-adenosylmethionine synthetase
2,12774,PMM1437,279.07,83,83,2.75E10,41,41,414,,10789,| groES | co-chaperonin GroES
79,9921,PMM0312,277.63,61,61,6E8,24,24,44,Oxidation (M),40876,| rps1a | 30S ribosomal protein S1
117,16065,PMM0832,276.46,79,79,1.25E8,21,21,37,Carbamidomethylation; Oxidation (M),30639,| dapB | dihydrodipicolinate reductase
62,10709,PMM0946,274.86,67,67,3.62E8,28,28,49,Carbamidomethylation; Oxidation (M),52187,| gatA | aspartyl/glutamyl-tRNA amidotransferase subunit A
47,16056,PMM0781,273.63,61,61,9.24E8,21,21,58,Carbamidomethylation; Oxidation (M),39000,| cbbA cfxA fbaA fda | fructose-1 6-bisphosphate aldolase
39,16010,PMM0506,273.45,68,68,3.28E8,33,33,64,Carbamidomethylation; Oxidation (M),47868,| purA adeK | adenylosuccinate synthetase
128,12849,PMM1625,273.06,52,52,1.62E8,23,23,35,Carbamidomethylation; Oxidation (M),51826,| ahcY | S-adenosyl-L-homocysteine hydrolase
72,13181,PMM1196,272.91,60,60,2.11E8,25,25,43,Carbamidomethylation; Oxidation (M),54798,| manC | GDP-mannose pyrophosphorylase
10,12776,PMM0482,272.86,73,73,3.49E9,23,23,138,Oxidation (M),29085,| phb | Band 7 protein
67,9819,PMM0238,272.59,41,41,2.83E8,34,34,46,Carbamidomethylation,111413,| ileS | isoleucyl-tRNA synthetase
84,9807,PMM0831,271.95,36,36,1.22E8,31,31,43,Carbamidomethylation,150089,| chlH | magnesium chelatase subunit H
73,9935,PMM0758,271.90,51,51,1.42E8,27,27,45,Carbamidomethylation; Oxidation (M),67887,| sir | sulfite reductase subunit beta
78,10727,PMM0324,271.64,61,61,2.85E8,24,24,44,Carbamidomethylation; Oxidation (M),47586,| ctpA | carboxyl-terminal protease
121,13321,PMM1258,268.81,59,59,2.21E8,20,20,36,Carbamidomethylation; Oxidation (M),43323,| PMM1258 | pyridoxal-phosphate-dependent aminotransferase
59,16033,PMM1147,268.63,67,67,4.7E8,22,22,51,Carbamidomethylation; Oxidation (M),39873,| pntA-1 | putative nicotinamide nucleotide transhydrogenase  subunit alpha 1 (A1)
132,16046,PMM0878,268.54,70,70,1.96E8,18,17,34,Oxidation (M),34080,| ilvE | branched-chain amino acid aminotransferase
46,12793,PMM0619,267.76,51,51,3.91E8,35,35,58,Carbamidomethylation; Oxidation (M),74453,| acs | acetyl-coenzyme A synthetase
45,10212,PMM1665,266.33,63,63,5.14E8,21,21,58,Carbamidomethylation; Oxidation (M),44463,| sqdB | sulfolipid (UDP-sulfoquinovose) biosynthesis protein
87,13075,PMM1596,266.09,52,52,3.78E8,22,22,43,Carbamidomethylation,52630,| icd | isocitrate dehydrogenase
81,16052,PMM1630,265.97,39,39,3.27E8,18,18,44,Oxidation (M),51437,| PMM1630 | Mg2+ transporter
18,10017,PMM1075,265.80,62,62,2.9E9,23,23,94,Carbamidomethylation; Oxidation (M),41714,| petH | ferredoxin-NADP oxidoreductase (FNR)
35,10236,PMM1484,265.47,53,53,5.35E8,31,31,66,Carbamidomethylation; Oxidation (M),72380,| rpoC1 | DNA-directed RNA polymerase subunit gamma
141,9839,PMM0825,264.97,34,34,6.59E7,26,26,32,Carbamidomethylation; Oxidation (M),121483,| carB | carbamoyl-phosphate synthase  large subunit
85,13016,PMM0774,264.94,56,56,3.3E8,27,27,43,Carbamidomethylation; Oxidation (M),59461,| ilvD | dihydroxy-acid dehydratase
108,16019,PMM0001,264.67,70,70,3.47E8,20,20,39,Carbamidomethylation; Oxidation (M),42505,| dnaN | DNA polymerase III subunit beta
44,9995,PMM1634,264.49,56,56,2.22E8,36,36,59,Carbamidomethylation; Oxidation (M),73508,| gyrB | DNA gyrase subunit B
55,16011,PMM0258,263.77,68,68,4.22E8,27,27,54,Carbamidomethylation; Oxidation (M),46407,| glyA | serine hydroxymethyltransferase
133,10057,PMM0134,262.82,70,70,2.51E8,20,20,34,Carbamidomethylation; Oxidation (M),27909,| rpaB | two-component response regulator
136,12878,PMM1609,261.62,64,64,4.76E8,17,17,32,Carbamidomethylation,43369,| fabF | 3-oxoacyl-[acyl-carrier-protein] synthase II
123,16022,PMM0037,260.97,48,48,1.18E8,20,20,35,Carbamidomethylation,59598,| guaA | GMP synthase
63,12783,PMM1575,260.16,38,38,1.69E8,34,33,49,Carbamidomethylation,114380,| ppc | phosphoenolpyruvate carboxylase
126,10571,PMM0282,259.71,80,80,3.3E8,18,18,35,Carbamidomethylation; Oxidation (M),27716,| fabI | enoyl-(acyl carrier protein) reductase
75,16279,PMM1412,259.62,71,71,5.48E8,17,17,43,Oxidation (M),15164,| PMM1412 | hypothetical protein
116,10333,PMM1232,259.60,61,61,1.98E8,26,26,37,Carbamidomethylation,48342,| PMM1232 | methyltransferase
21,13221,PMM1321,258.61,71,71,3.28E9,35,35,99,Oxidation (M),9768,| PMM1321 | histone-like DNA-binding protein
113,12838,PMM1286,258.44,54,54,2.01E8,23,23,37,Oxidation (M),53887,| ffh | signal recognition particle protein (SRP54)
124,16037,PMM1451,258.33,43,43,3.1E8,19,19,35,Carbamidomethylation; Oxidation (M),54340,| atpA | F0F1 ATP synthase subunit alpha
64,16110,PMM0804,257.71,68,68,1.62E9,16,16,49,Oxidation (M),21064,| PMM0804 | ferritin
125,16018,PMM1606,257.18,39,39,1.93E8,21,21,35,Carbamidomethylation,69488,| glmS | glucosamine--fructose-6-phosphate aminotransferase
77,12795,PMM1063,257.08,42,42,1.97E8,31,31,44,Carbamidomethylation,96574,| gyrA | DNA gyrase subunit A
110,13102,PMM1716,256.88,57,57,3.13E8,19,19,38,Carbamidomethylation,40089,| thrC | threonine synthase
140,13139,PMM0321,255.57,53,53,5.71E8,18,18,33,Carbamidomethylation,29759,| minD | putative septum site-determining protein MinD
160,16069,PMM0035,254.35,49,49,2.16E8,16,16,30,Oxidation (M),42405,| DHSS | soluble hydrogenase small subunit
171,16017,PMM0012,253.40,55,55,9.77E7,21,21,29,Carbamidomethylation,52367,| argH | argininosuccinate lyase
102,16021,PMM0867,252.52,45,45,1.96E8,20,20,40,Carbamidomethylation,59115,| metG | methionyl-tRNA synthetase
89,10281,PMM0760,252.41,58,58,2.91E8,24,24,42,Carbamidomethylation; Oxidation (M),49470,| chlP | aromatic-ring hydroxylase (flavoprotein monooxygenase)
50,13336,PMM0627,251.83,28,28,7.79E8,15,15,57,Oxidation (M),38660,| pcb | light-harvesting complex protein
130,10098,PMM0613,251.52,59,59,1.5E8,24,24,33,Carbamidomethylation,46888,| aroA | 3-phosphoshikimate 1-carboxyvinyltransferase
115,10740,PMM1688,251.06,43,43,1.68E8,25,25,37,Carbamidomethylation,67994,| aspS | aspartyl-tRNA synthetase
143,10453,PMM0890,250.77,47,47,1.23E8,23,23,32,Carbamidomethylation,59307,| pgi | glucose-6-phosphate isomerase
61,16027,PMM1055,250.60,62,62,5.78E8,22,22,50,Carbamidomethylation; Oxidation (M),40316,| chlI | protoporphyrin IX magnesium chelatase subunit ChlI
137,10070,PMM0075,250.54,48,48,2.54E8,19,19,33,,41429,| PMM0075 | hypothetical protein
71,16020,PMM0674,250.30,57,57,2.22E8,21,21,46,Carbamidomethylation,43909,| aspC | aminotransferase class-I
152,10180,PMM0048,250.24,56,56,1.74E8,23,23,31,Carbamidomethylation; Oxidation (M),55203,| gatB | aspartyl/glutamyl-tRNA amidotransferase subunit B
182,16339,PMM0329,250.23,86,86,1.06E9,9,9,28,Carbamidomethylation,7605,| psaE | photosystem I reaction center subunit IV
148,10138,PMM1246,249.51,42,42,1.75E8,22,22,32,Carbamidomethylation; Oxidation (M),69748,| PMM1246 | carbamoyltransferase
91,10106,PMM1562,248.94,62,62,3.13E8,21,21,42,Carbamidomethylation; Oxidation (M),40165,| recA | recombinase A
105,16093,PMM0494,248.80,77,77,3.56E8,17,17,40,Carbamidomethylation,22147,| ppa | putative inorganic pyrophosphatase
82,16047,PMM1622,248.59,60,60,3.87E8,18,18,44,Carbamidomethylation; Oxidation (M),37254,| mreB | rod shape-determining protein MreB
99,10224,PMM1225,247.90,47,47,2.13E8,27,25,41,Carbamidomethylation; Oxidation (M),68288,| PMM1225 | hypothetical protein
179,16048,PMM0590,247.39,43,43,1.32E8,16,16,28,Carbamidomethylation; Oxidation (M),48304,| proA | gamma-glutamyl phosphate reductase
60,10749,PMM1524,247.30,25,25,1.31E9,22,21,50,Carbamidomethylation,84255,| psaA | photosystem I P700 chlorophyll a apoprotein A1
139,13288,PMM1301,247.24,59,59,1.03E8,19,18,33,Carbamidomethylation; Oxidation (M),45882,| argD | acetylornithine aminotransferase
129,10181,PMM1332,247.22,54,54,4.46E8,20,20,34,Carbamidomethylation,54029,| PMM1332 | leucyl aminopeptidase
209,9969,PMM0090,246.04,52,52,8.49E7,18,18,25,,41839,| PMM0090 | serine protease
90,9718,PMM0580,246.03,46,46,7.81E7,31,27,42,Carbamidomethylation; Oxidation (M),97364,| clpB1 | ATP-dependent Clp protease  Hsp 100  ATP-binding subunit ClpB
131,9744,PMM0889,245.54,35,35,7.39E7,26,26,34,Carbamidomethylation,99147,| leuS | leucyl-tRNA synthetase
144,10378,PMM1261,245.15,45,45,1.28E8,22,22,32,Carbamidomethylation,53432,| ugd | UDP-glucose 6-dehydrogenase
167,16016,PMM1188,244.64,57,57,8.36E7,22,22,29,Carbamidomethylation,48082,| serS | seryl-tRNA synthetase
96,10199,PMM1523,243.96,17,17,1.1E9,15,14,41,Carbamidomethylation,82743,| psaB | photosystem I P700 chlorophyll a apoprotein A2
80,12965,PMM0871,243.52,41,41,9.32E7,32,32,44,Carbamidomethylation,92758,| pheT | phenylalanyl-tRNA synthetase subunit beta
145,10657,PMM1145,243.24,37,37,2.2E8,17,17,32,Oxidation (M),50072,| pntB | putative nicotinamide nucleotide transhydrogenase  subunit beta
156,10239,PMM0330,242.91,63,63,1.16E8,18,18,30,,29277,| PMM0330 | LysM domain-containing protein
97,10183,PMM0912,241.90,45,45,1.7E8,22,22,41,Carbamidomethylation; Oxidation (M),64877,| pykF | pyruvate kinase
201,16082,PMM0785,241.88,52,52,2.93E8,16,16,26,Carbamidomethylation,33698,| prk | phosphoribulokinase
86,16057,PMM0495,241.11,61,61,2.51E8,20,20,43,Carbamidomethylation; Oxidation (M),34950,| hemC | porphobilinogen deaminase
166,12940,PMM1619,240.63,66,66,1.56E8,15,15,29,Carbamidomethylation; Oxidation (M),27422,| PMM1619 | two-component response regulator
149,16064,PMM0211,240.39,65,65,4.36E8,21,21,32,Carbamidomethylation; Oxidation (M),34398,| trxB | FAD-dependent pyridine nucleotide-disulphide oxidoreductase
242,13110,PMM0128,240.36,55,55,1.09E8,10,10,22,Oxidation (M),28628,| rpaA | two-component response regulator
88,16149,PMM1171,240.22,83,83,6.13E8,13,13,43,Carbamidomethylation; Oxidation (M),18893,| isiB | flavodoxin FldA
122,16139,PMM0395,238.68,90,90,2.83E8,12,12,36,Carbamidomethylation; Oxidation (M),21147,| PMM0395 | hypothetical protein
190,10330,PMM1589,238.62,67,67,8.34E7,19,19,27,Carbamidomethylation; Oxidation (M),38869,| purM purG | phosphoribosylaminoimidazole synthetase
199,13093,PMM0894,238.10,82,82,3.66E8,11,11,25,Carbamidomethylation; Oxidation (M),15395,| PMM0894 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
175,16040,PMM1165,237.85,67,67,1.83E8,17,17,29,Carbamidomethylation; Oxidation (M),33890,| glyQ | glycyl-tRNA synthetase subunit alpha
151,10552,PMM0609,237.27,46,46,1.27E8,17,17,31,Carbamidomethylation,54924,| glgA | glycogen synthase
153,16034,PMM0515,237.01,51,51,8.95E7,22,22,30,Carbamidomethylation,50312,| cobC | putative alpha-ribazole-5'-P phosphatase
147,12792,PMM0161,236.94,58,58,3.81E8,22,22,31,Carbamidomethylation; Oxidation (M),42876,| gltA | citrate synthase
154,12918,PMM1164,236.66,49,49,3.06E8,15,15,31,Carbamidomethylation,38210,| futA | putative iron ABC transporter  substrate binding protein
161,10134,PMM1066,236.28,52,52,1.05E8,19,19,30,Carbamidomethylation; Oxidation (M),59247,| leuA | 2-isopropylmalate synthase
165,16109,PMM1673,236.10,70,70,5.58E8,13,13,30,,16385,| rplI | 50S ribosomal protein L9
200,12802,PMM0384,235.95,31,31,3.21E7,22,22,26,Carbamidomethylation,95601,| spnII-interrupted-C | hypothetical protein
194,13258,PMM1689,235.74,37,37,1.34E8,16,16,26,Carbamidomethylation; Oxidation (M),59829,| pyrG | CTP synthetase
37,16079,PMM1158,235.30,35,35,2.02E9,14,14,65,Oxidation (M),50455,| psbC | photosystem II PsbC protein (CP43)
65,16045,PMM1535,235.19,68,68,8.55E8,17,17,47,Carbamidomethylation; Oxidation (M),34282,| rpoA | DNA-directed RNA polymerase subunit alpha
107,10262,PMM1700,234.59,38,38,6.77E7,28,28,39,Carbamidomethylation,94884,| acnB | bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
146,16036,PMM0060,234.10,59,59,1.05E8,18,18,31,Carbamidomethylation; Oxidation (M),49248,| accC | acetyl-CoA carboxylase biotin carboxylase subunit
227,16053,PMM0640,234.04,36,36,7.35E7,15,15,23,Carbamidomethylation; Oxidation (M),57872,| PMM0640 | hypothetical protein
104,16161,PMM1294,233.76,71,71,6.74E8,15,15,39,Carbamidomethylation; Oxidation (M),17493,| PMM1294 | putative nickel-containing superoxide dismutase precursor (NISOD)
195,16058,PMM1666,233.36,59,59,1.23E8,14,14,27,Carbamidomethylation; Oxidation (M),41762,| sqdX | SqdX
180,16042,PMM0962,232.91,55,55,2.02E8,18,18,28,Carbamidomethylation; Oxidation (M),46018,| PMM0962 | hypothetical protein
214,16067,PMM1150,232.67,48,48,8.37E7,14,14,24,Carbamidomethylation; Oxidation (M),50069,| PMM1150 | putative thioredoxin reductase
220,16038,PMM0076,230.88,48,48,1.22E8,18,18,24,Carbamidomethylation; Oxidation (M),59719,| pgm | phosphoglucomutase
233,10121,PMM1326,230.57,46,46,1.03E8,16,16,23,,38035,| PMM1326 | hypothetical protein
142,10421,PMM1298,229.81,32,32,3.07E8,13,13,32,Carbamidomethylation; Oxidation (M),51449,| lpdA | dihydrolipoamide dehydrogenase
114,10294,PMM0003,229.41,40,40,3.33E8,25,25,37,Carbamidomethylation; Oxidation (M),85197,| purL | phosphoribosylformylglycinamidine synthase II
100,16028,PMM1707,229.13,56,56,3.67E8,23,23,41,Carbamidomethylation; Oxidation (M),44675,| argG | argininosuccinate synthase
118,9729,PMM0207,228.62,36,36,8.59E7,29,28,37,Carbamidomethylation,104644,| clpB2 | putative ATP-dependent Clp protease  Hsp 100  ATP-binding subunit ClpB
159,16039,PMM1618,228.26,43,43,1.42E8,19,19,30,Oxidation (M),58824,| lysS | lysyl-tRNA synthetase
138,16043,PMM0477,227.95,69,69,1.79E8,19,19,33,Carbamidomethylation; Oxidation (M),30818,| map | methionine aminopeptidase
92,16066,PMM1555,227.44,60,60,7.58E8,20,20,41,Carbamidomethylation; Oxidation (M),31756,| rplB | 50S ribosomal protein L2
34,16305,PMM0549,227.40,77,77,2.8E9,16,16,69,Oxidation (M),10039,| csoS1 | carboxysome shell protein CsoS1
103,12986,PMM0169,226.77,69,69,6.11E8,17,17,40,Oxidation (M),27426,| PMM0169 | two-component response regulator
300,12868,PMM1081,226.64,35,35,3.01E7,13,12,17,Carbamidomethylation,59328,| malQ | putative 4-alpha-glucanotransferase
250,16162,PMM0032,226.41,64,64,1.57E8,17,17,22,Carbamidomethylation; Oxidation (M),16273,| PMM0032 | type II secretion system pr
219,9843,PMM0877,226.33,25,25,3.37E7,22,22,24,Carbamidomethylation,132094,| metH | putative methionine synthase
203,13331,PMM0952,225.84,47,47,1.35E8,12,12,26,Carbamidomethylation,37041,| trpD | anthranilate phosphoribosyltransferase
158,9964,PMM1652,225.79,38,38,1.02E8,21,21,29,Carbamidomethylation; Oxidation (M),74309,| PMM1652 | hypothetical protein
94,9795,PMM1639,225.64,37,37,1.11E8,31,31,41,Carbamidomethylation,107766,| secA | preprotein translocase subunit SecA
183,10469,PMM0288,225.28,34,34,6.07E7,21,21,28,,78430,| chlD | protoporphyrin IX magnesium chelatase subunit ChlD
20,10712,PMM1578,224.79,70,70,3.26E9,14,14,99,Carbamidomethylation; Oxidation (M),15675,| psaD | photosystem I protein PsaD
228,9809,PMM0897,224.63,36,36,8.35E7,21,21,23,Carbamidomethylation,73430,| dnaK | molecular chaperone DnaK
192,16049,PMM0770,224.48,43,43,1.5E8,15,15,27,Carbamidomethylation; Oxidation (M),51710,| gnd | 6-phosphogluconate dehydrogenase
150,9711,54036848,224.21,17,17,7.38E8,12,9,30,,95585,RecName: Full=Chaperone protein ClpB; AltName: Full=Heat shock protein F84.1
223,16070,PMM0224,222.94,46,46,1.43E8,16,16,24,Carbamidomethylation,39342,| aroC | chorismate synthase
256,10410,PMM0266,222.58,30,30,9.51E7,13,13,21,Carbamidomethylation,57419,| purH | bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
205,10655,PMM1186,220.67,34,34,2.32E8,14,14,26,,41262,| PMM1186 | putative inner membrane protein translocase component YidC
296,16078,PMM0085,220.57,62,62,1.12E8,12,12,19,Carbamidomethylation,25963,| PMM0085 | VIC family potassium channel protein
185,9742,PMM1682,220.51,29,29,7.19E7,22,22,28,Carbamidomethylation,106312,| valS | valyl-tRNA synthetase
309,12939,PMM0892,220.03,42,42,6.73E7,12,12,18,Carbamidomethylation,38781,| argC | N-acetyl-gamma-glutamyl-phosphate reductase
240,10341,PMM1488,219.95,48,48,1.36E8,16,16,22,Carbamidomethylation; Oxidation (M),47022,| hisD | histidinol dehydrogenase
168,16031,PMM0144,219.89,44,44,1.33E8,17,17,29,Carbamidomethylation; Oxidation (M),53353,| pds crtD | phytoene desaturase
181,16032,PMM1354,219.75,47,47,1.89E8,19,19,28,Oxidation (M),56744,| serA | D-3-phosphoglycerate dehydrogenase
174,16041,PMM0854,219.40,44,44,6.03E7,25,25,29,Carbamidomethylation,64034,| ftsH4 | cell division protein FtsH4
163,9972,PMM0065,218.83,28,28,9.23E7,18,17,29,Carbamidomethylation; Oxidation (M),75218,| PMM0065 | ABC transporter  ATP binding protein
178,9778,PMM0589,218.67,21,21,4.15E7,24,24,28,,149602,| PMM0589 | hypothetical protein
101,13320,PMM1557,218.43,46,46,8.32E8,14,14,40,,23168,| rplD | 50S ribosomal protein L4
321,10573,PMM0908,218.02,34,34,5.96E7,14,14,16,Carbamidomethylation,57715,| ilvA | threonine dehydratase
236,16173,PMM1539,217.97,56,56,8.59E7,10,10,23,,20843,| adk | adenylate kinase
221,13315,PMM1157,217.88,28,28,7.33E8,11,11,24,Oxidation (M),39943,| psbD | photosystem II PsbD protein (D2)
279,16030,PMM0278,217.19,49,49,5.37E7,18,17,19,Carbamidomethylation,55447,| PMM0278 | phosphotransferase superclass
281,12846,PMM0420,217.04,31,31,2.42E7,15,15,19,Carbamidomethylation,67458,| lepA | GTP-binding protein LepA
230,16169,PMM0462,216.42,69,69,2.38E8,8,8,23,Carbamidomethylation,18912,| petC | cytochrome b6-f complex iron-sulfur subunit
52,16166,PMM1061,216.26,95,95,1.8E9,14,14,56,Carbamidomethylation; Oxidation (M),11610,| trxA | thioredoxin
298,12996,PMM0430,216.21,47,47,6.29E7,14,14,19,Carbamidomethylation,27306,| hisF | imidazole glycerol phosphate synthase subunit HisF
176,13212,PMM1229,216.10,58,58,1.63E8,15,15,29,Carbamidomethylation; Oxidation (M),35822,| PMM1229 | dehydrogenase  E1 component
213,16158,PMM1489,215.61,50,50,1.39E8,11,11,25,Oxidation (M),24881,| rpiA | ribose-5-phosphate isomerase A
112,9927,PMM0519,215.54,59,59,3.22E8,20,20,38,Carbamidomethylation; Oxidation (M),37182,| tal | transaldolase B
278,13159,PMM0123,215.34,48,48,9.14E7,11,11,19,Carbamidomethylation; Oxidation (M),34719,| cysK2 | O-acetylserine (thiol)-lyase A
169,16059,PMM1152,214.05,57,57,1.48E8,17,17,29,Carbamidomethylation; Oxidation (M),36404,| ycf39 | putative chaperon-like protein for quinone binding in photosystem II
193,12889,PMM1288,213.96,49,49,1.88E8,17,17,27,Carbamidomethylation,38727,| pdhA | pyruvate dehydrogenase E1 alpha subunit
350,16081,PMM1239,213.83,29,29,4.96E7,12,12,16,Carbamidomethylation,67448,| hetA | ABC transporter
