Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
34,2015,NP_85m_PROKKA_11502,137.73,23,12,0,,44294,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
23,129,ETNP_120m_PROKKA_318382,131.71,36,15,8,,34262,hypothetical protein
41,57443,ETNP_120m_PROKKA_317269,130.53,14,8,0,,57580,60 kDa chaperonin
41,57441,ETNP_120m_PROKKA_342100,130.53,14,8,0,,57514,60 kDa chaperonin
30,118950,ETNP_100m_PROKKA_77466,130.37,36,15,15,,45171,Phenoxybenzoate dioxygenase subunit alpha
30,118951,NP_85m_PROKKA_09218,130.37,36,15,15,,45171,Phenoxybenzoate dioxygenase subunit alpha
35,107242,ETNP_160m_PROKKA_219613,130.13,12,12,6,,119472,hypothetical protein
35,107243,ETNP_180m_PROKKA_116028,130.13,11,12,6,,130143,Cna protein B-type domain protein
35,107244,ETNP_120m_PROKKA_336736,130.13,11,12,6,,138609,hypothetical protein
47,1199,NP_300m_PROKKA_07046,128.14,20,11,3,,58350,Glutathione-binding protein GsiB precursor
47,1198,ETNP_160m_PROKKA_60185,128.14,19,11,3,,62885,Glutathione-binding protein GsiB precursor
64,57447,ETNP_120m_free_PROKKA_106804,127.25,14,8,0,,57826,60 kDa chaperonin
64,118959,ETNP_120m_PROKKA_114163,127.25,14,8,0,,57826,60 kDa chaperonin
31,244,XP_003062500,125.51,22,15,0,,49730,alpha tubulin  Micromonas pusilla CCMP1545
31,245,XP_003058621,125.51,22,15,0,,49730,alpha tubulin  Micromonas pusilla CCMP1545
27,241,XP_003082284,125.47,23,15,1,,50099,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
36,4167,ETNP_140m_PROKKA_39161,123.13,21,11,11,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
36,4163,ETNP_120m_PROKKA_104890,123.13,21,11,11,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
36,4164,ETNP_160m_PROKKA_11298,123.13,21,11,11,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
36,4165,ETNP_120m_free_PROKKA_226201,123.13,21,11,11,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
36,4166,ETNP_180m_PROKKA_236213,123.13,21,11,11,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
36,4168,ETNP_300m_PROKKA_75120,123.13,21,11,11,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
29,257,XP_003080933,122.92,22,15,1,,52460,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
40,4819,NP_300m_PROKKA_19608,122.26,31,9,4,,39249,Bacterial extracellular solute-binding protein
39,2260,ETNP_100m_PROKKA_84349,122.03,28,11,1,,35645,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
77,1997,NP_300m_PROKKA_09254,120.24,14,7,1,,65054,putative oxidoreductase YdhV
77,1998,ETNP_180m_PROKKA_236033,120.24,14,7,1,,67443,putative oxidoreductase YdhV
86,107235,ETNP_160m_PROKKA_63763,118.77,13,7,7,,58291,Heme-binding protein A precursor
86,107236,ETNP_140m_PROKKA_115142,118.77,13,7,7,,58291,Heme-binding protein A precursor
86,107237,NP_300m_PROKKA_10869,118.77,13,7,7,,58291,Heme-binding protein A precursor
86,107238,ETNP_120m_PROKKA_67998,118.77,13,7,7,,58291,Heme-binding protein A precursor
54,118944,ETNP_300m_PROKKA_48369,118.68,20,10,3,,62910,Glutathione-binding protein GsiB precursor
54,118945,ETNP_160m_PROKKA_195108,118.68,20,10,3,,62910,Glutathione-binding protein GsiB precursor
54,118946,ETNP_180m_PROKKA_165751,118.68,20,10,3,,62910,Glutathione-binding protein GsiB precursor
54,118947,ETNP_120m_PROKKA_09663,118.68,20,10,3,,62910,Glutathione-binding protein GsiB precursor
44,2581,ETNP_140m_PROKKA_29383,116.53,31,11,1,,39438,Bacterial extracellular solute-binding protein
44,2580,NP_100m_PROKKA_04112,116.53,31,11,1,,39439,Bacterial extracellular solute-binding protein
44,2582,ETNP_180m_PROKKA_06078,116.53,31,11,1,,39438,Bacterial extracellular solute-binding protein
44,2583,NP_300m_PROKKA_22066,116.53,31,11,1,,39438,Bacterial extracellular solute-binding protein
43,2218,ETNP_120m_particle_PROKKA_16438,116.46,29,12,0,,37668,taurine transporter substrate binding subunit
96,2343,ETNP_300m_PROKKA_117498,116.15,19,6,6,,46902,putative ABC transporter-binding protein precursor
96,2344,ETNP_120m_PROKKA_216566,116.15,18,6,6,,48365,putative ABC transporter-binding protein precursor
96,2346,ETNP_160m_PROKKA_89816,116.15,18,6,6,,48365,putative ABC transporter-binding protein precursor
96,2345,ETNP_140m_PROKKA_47647,116.15,18,6,6,,48365,putative ABC transporter-binding protein precursor
96,2347,NP_300m_PROKKA_05253,116.15,18,6,6,,48365,putative ABC transporter-binding protein precursor
32,118955,NP_85m_PROKKA_11169,115.07,30,13,1,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
32,118956,NP_100m_PROKKA_06558,115.07,30,13,1,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
32,118957,NP_300m_PROKKA_11637,115.07,30,13,1,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
32,118958,ETNP_110m_PROKKA_31734,115.07,30,13,1,,39471,Alpha-keto acid-binding periplasmic protein TakP precursor
45,2579,NP_85m_PROKKA_08216,114.35,30,11,0,,39292,Bacterial extracellular solute-binding protein
82,4331,NP_85m_PROKKA_24848,114.06,34,6,2,,23643,Taurine-binding periplasmic protein precursor
52,118954,NP_100m_PROKKA_10275,112.11,26,9,4,,41340,hypothetical protein
51,119114,KHE93198,111.15,12,10,1,,75635,hydrazine synthase BC subunit Candidatus Scalindua brodae
48,2217,ETNP_150m_particle_PROKKA_18951,110.11,32,11,0,,34495,Taurine-binding periplasmic protein precursor
53,3729,ETNP_120m_particle_PROKKA_72855,109.63,26,9,1,,35671,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
114,2101,ETNP14_120maa_PROKKA_139086,108.74,17,6,3,,33406,hypothetical protein
73,107280,NP_300m_PROKKA_25062,108.60,25,8,0,,35624,General L-amino acid-binding periplasmic protein AapJ precursor
61,1882,ETNP_140m_PROKKA_27747,108.23,28,7,4,,31049,Sialic acid-binding periplasmic protein SiaP precursor
61,1077,NP_85m_PROKKA_06199,108.23,23,7,4,,37599,Sialic acid-binding periplasmic protein SiaP precursor
61,1078,ETNP_300m_PROKKA_160614,108.23,23,7,4,,37618,Sialic acid-binding periplasmic protein SiaP precursor
61,1079,ETNP_160m_PROKKA_56951,108.23,23,7,4,,37618,Sialic acid-binding periplasmic protein SiaP precursor
61,1080,ETNP_180m_PROKKA_87014,108.23,23,7,4,,37618,Sialic acid-binding periplasmic protein SiaP precursor
61,1081,ETNP_120m_PROKKA_148649,108.23,23,7,4,,37618,Sialic acid-binding periplasmic protein SiaP precursor
49,697,NP_85m_PROKKA_22112,107.08,27,11,0,,34368,Taurine-binding periplasmic protein precursor
89,100362,ETNP_300m_PROKKA_120044,106.98,17,6,6,,39133,hypothetical protein
89,119057,NP_100m_PROKKA_07401,106.98,11,6,6,,60120,flagellar basal body rod modification protein
89,119058,ETNP14_120maa_PROKKA_12653,106.98,11,6,6,,60454,flagellar basal body rod modification protein
109,108028,NP_300m_PROKKA_06057,106.97,23,4,2,,23421,Rhodanese-like domain protein
109,108029,ETNP_120m_particle_PROKKA_202758,106.97,23,4,2,,23421,Rhodanese-like domain protein
109,108030,ETNP_300m_PROKKA_95801,106.97,23,4,2,,23421,Rhodanese-like domain protein
109,108031,ETNP_180m_PROKKA_60051,106.97,23,4,2,,23421,Rhodanese-like domain protein
109,108032,ETNP_120m_PROKKA_162168,106.97,23,4,2,,23421,Rhodanese-like domain protein
109,108033,ETNP_160m_PROKKA_75611,106.97,23,4,2,,23421,Rhodanese-like domain protein
50,882,ETNP14_68maa_PROKKA_112627,106.89,27,11,0,,34407,Taurine-binding periplasmic protein precursor
28,118967,ETNP14_120maa_PROKKA_156631,106.77,30,13,0,,39652,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
134,107220,ETNP_300m_PROKKA_103810,106.48,17,6,6,,39600,hypothetical protein
117,140,ETNP_120m_PROKKA_239033,106.45,36,7,5,,19139,C-phycoerythrin class 1 subunit beta
117,138,ETNP_120m_free_PROKKA_147966,106.45,36,7,5,,19139,C-phycoerythrin class 1 subunit beta
117,139,ETNP_100m_particle_PROKKA_112481,106.45,36,7,5,,19139,C-phycoerythrin class 1 subunit beta
59,1272,ETNP_110m_PROKKA_21843,105.92,27,10,3,,39676,Bacterial extracellular solute-binding protein
59,1273,NP_125m_PROKKA_06923,105.92,27,10,3,,39676,Bacterial extracellular solute-binding protein
59,1276,NP_300m_PROKKA_14486,105.92,27,10,3,,39676,Bacterial extracellular solute-binding protein
59,1277,NP_85m_PROKKA_10440,105.92,27,10,3,,39676,Bacterial extracellular solute-binding protein
59,1275,ETNP_100m_PROKKA_85620,105.92,27,10,3,,39676,Bacterial extracellular solute-binding protein
59,1278,ETNP14_120maa_PROKKA_29432,105.92,27,10,3,,39676,Bacterial extracellular solute-binding protein
118,118997,ETNP_120m_PROKKA_94461,105.61,20,5,1,,32010,Taurine-binding periplasmic protein precursor
118,118998,NP_300m_PROKKA_16564,105.61,18,5,1,,34169,Taurine-binding periplasmic protein precursor
68,1489,NP_100m_PROKKA_17967,105.30,34,9,0,,26896,Taurine-binding periplasmic protein precursor
58,118960,ETNP_120m_particle_PROKKA_212673,105.14,24,9,3,,35564,Putative thiamine biosynthesis protein
58,118961,NP_300m_PROKKA_08587,105.14,24,9,3,,35443,Putative thiamine biosynthesis protein
76,119003,ETNP14_120maa_PROKKA_28008,104.74,11,6,1,,57900,60 kDa chaperonin
128,361,ETNP14_68maa_PROKKA_99193,103.79,17,6,0,,37467,General L-amino acid-binding periplasmic protein AapJ precursor
144,107325,ETNP_180m_PROKKA_172072,103.70,16,5,0,,34432,hypothetical protein
46,118964,ETNP_120m_PROKKA_279895,103.53,32,9,3,,34920,Putative thiamine biosynthesis protein
46,118965,NP_300m_PROKKA_05219,103.53,31,9,3,,35492,Putative thiamine biosynthesis protein
46,118966,ETNP_140m_PROKKA_111734,103.53,31,9,3,,35434,Putative thiamine biosynthesis protein
81,107186,ETNP_100m_particle_PROKKA_113205,103.40,43,9,0,,18566,hypothetical protein
67,107224,ETNP_140m_PROKKA_164499,103.36,21,8,8,,34989,NMT1/THI5 like protein
67,174201,ETNP_120m_PROKKA_133462,103.36,21,8,8,,34989,NMT1/THI5 like protein
67,107227,ETNP_180m_PROKKA_38050,103.36,21,8,8,,34989,NMT1/THI5 like protein
84,118985,NP_85m_PROKKA_02682,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
84,118986,NP_125m_PROKKA_00202,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
84,118987,ETNP_120m_particle_PROKKA_184419,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
84,118988,ETNP14_120maa_PROKKA_07471,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
84,118989,NP_100m_PROKKA_00367,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
84,118990,ETNP_110m_PROKKA_38395,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
84,118991,ETNP_100m_particle_PROKKA_40531,103.34,19,7,5,,39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
133,389,ETNP14_120maa_PROKKA_111366,103.28,17,6,0,,37337,General L-amino acid-binding periplasmic protein AapJ precursor
133,107176,ETNP14_120maa_PROKKA_66447,103.28,17,6,0,,37413,General L-amino acid-binding periplasmic protein AapJ precursor
57,118993,ETNP14_120maa_PROKKA_32935,103.07,8,9,1,,143282,Respiratory nitrate reductase 1 alpha chain
129,118972,ETNP_120m_particle_PROKKA_90527,103.02,19,6,0,,36943,General L-amino acid-binding periplasmic protein AapJ precursor
69,661,XP_003061104,102.74,20,10,1,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
75,118974,NP_300m_PROKKA_08375,102.39,6,8,0,,144201,Respiratory nitrate reductase 1 alpha chain
75,118975,NP_85m_PROKKA_03144,102.39,6,8,0,,144201,Respiratory nitrate reductase 1 alpha chain
75,118976,ETNP14_120maa_PROKKA_05361,102.39,6,8,0,,144201,Respiratory nitrate reductase 1 alpha chain
75,118977,NP_125m_PROKKA_01168,102.39,6,8,0,,144201,Respiratory nitrate reductase 1 alpha chain
182,38,ETNP_120m_PROKKA_239026,102.00,30,4,4,,17736,C-phycoerythrin class 2 subunit alpha
182,58,ETNP_120m_free_PROKKA_182311,102.00,30,4,4,,17722,C-phycoerythrin class 2 subunit alpha
182,39,ETNP_90m_PROKKA_15075,102.00,30,4,4,,17736,C-phycoerythrin class 2 subunit alpha
182,37,ETNP_100m_particle_PROKKA_144421,102.00,30,4,4,,17736,C-phycoerythrin class 2 subunit alpha
65,107207,NP_125m_PROKKA_07826,101.47,28,9,1,,35665,General L-amino acid-binding periplasmic protein AapJ precursor
105,2578,WP_053820550,101.35,21,7,0,,39362,hypothetical protein Candidatus Thioglobus singularis
95,107208,ETNP_300m_PROKKA_181318,101.34,8,8,8,,134406,PA14 domain protein
140,95,ETNP_180m_PROKKA_81155,101.29,9,5,5,,81192,Multicopper oxidase
106,119020,ETNP_180m_PROKKA_61581,101.18,14,7,5,,40202,Receptor family ligand binding region
106,119021,ETNP_160m_PROKKA_51479,101.18,14,7,5,,40255,Receptor family ligand binding region
106,119022,ETNP_120m_PROKKA_133802,101.18,14,7,5,,40255,Receptor family ligand binding region
92,119026,NP_125m_PROKKA_05636,101.00,35,7,2,,21095,hypothetical protein
90,107341,ETNP_120m_free_PROKKA_108705,100.56,25,6,1,,27037,Bacterial extracellular solute-binding protein
90,2738,ETNP_120m_PROKKA_117417,100.56,20,6,1,,34430,Bacterial extracellular solute-binding protein
55,107316,ETNP14_120maa_PROKKA_27079,100.39,8,9,0,,142899,Respiratory nitrate reductase 1 alpha chain
110,119146,ETNP_140m_PROKKA_09993,100.30,9,5,1,,58218,60 kDa chaperonin
110,119147,ETNP_120m_PROKKA_273782,100.30,9,5,1,,58218,60 kDa chaperonin
110,119148,NP_300m_PROKKA_13154,100.30,9,5,1,,58218,60 kDa chaperonin
83,2419,ETNP14_120maa_PROKKA_137967,99.84,21,8,1,,39703,Bacterial extracellular solute-binding protein
94,107347,NP_300m_PROKKA_09456,99.53,33,7,0,,11688,hypothetical protein
62,692,NP_300m_PROKKA_15288,99.47,25,10,1,,50296,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
62,693,ETNP_160m_PROKKA_38126,99.47,25,10,1,,50319,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
60,118980,ETNP14_120mab_PROKKA_80611,98.67,36,8,0,,16752,Alpha-keto acid-binding periplasmic protein TakP precursor
60,118979,ETNP_110m_PROKKA_40671,98.67,36,8,0,,16730,Alpha-keto acid-binding periplasmic protein TakP precursor
63,702,NP_300m_PROKKA_08816,98.41,28,10,1,,44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
63,704,ETNP_120m_particle_PROKKA_45848,98.41,28,10,1,,44250,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
74,1700,ETNP14_68maa_PROKKA_155360,98.05,21,8,0,,34510,Putative aliphatic sulfonates-binding protein precursor
85,154,ETNP_120m_PROKKA_239025,97.82,41,7,4,,18407,C-phycoerythrin class 2 subunit beta
85,155,ETNP_120m_free_PROKKA_182310,97.82,41,7,4,,18407,C-phycoerythrin class 2 subunit beta
85,153,ETNP_90m_PROKKA_15076,97.82,41,7,4,,18407,C-phycoerythrin class 2 subunit beta
107,1449,NP_85m_PROKKA_11751,97.67,11,7,4,,55690,ATP synthase subunit alpha
66,107274,KHE92665,97.60,10,9,5,,90901,hydrazine synthase A subunit Candidatus Scalindua brodae
147,3749,NP_100m_PROKKA_16248,97.15,20,6,6,,31451,hypothetical protein
72,119183,ETNP_120m_PROKKA_176497,96.57,17,8,1,,46658,Di-haem cytochrome c peroxidase
146,3450,ETNP_110m_PROKKA_32298,96.38,18,5,2,,24386,hypothetical protein
97,119013,ETNP_150m_particle_PROKKA_20236,96.08,7,8,1,,143052,Respiratory nitrate reductase 1 alpha chain
97,135238,ETNP_180m_PROKKA_86331,96.08,7,8,1,,143052,Respiratory nitrate reductase 1 alpha chain
113,107189,NP_100m_PROKKA_12960,96.05,21,7,1,,35769,General L-amino acid-binding periplasmic protein AapJ precursor
71,1122,NP_300m_PROKKA_21694,96.02,23,8,1,,34459,Putative aliphatic sulfonates-binding protein precursor
126,174268,NP_100m_PROKKA_10788,95.76,24,5,0,,22997,General L-amino acid-binding periplasmic protein AapJ precursor
171,2679,NP_85m_PROKKA_14707,95.66,14,5,5,,58813,Bacterial extracellular solute-binding protein
171,2687,NP_100m_PROKKA_03011,95.66,13,5,5,,63992,Bacterial extracellular solute-binding protein
152,119083,ETNP_180m_PROKKA_170303,95.50,10,5,1,,66724,putative ABC transporter-binding protein precursor
98,107346,NP_300m_PROKKA_45804,94.85,63,5,0,,6378,hypothetical protein
87,107232,ETNP_120m_PROKKA_24459,94.58,22,7,4,,39368,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
87,107233,ETNP_160m_PROKKA_188359,94.58,22,7,4,,39393,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
138,119007,ETNP_140m_PROKKA_46989,94.36,7,5,4,,103495,Vitamin B12 transporter BtuB
138,119008,NP_300m_PROKKA_01639,94.36,7,5,4,,103915,Vitamin B12 transporter BtuB
138,119006,ETNP_120m_particle_PROKKA_116865,94.36,7,5,4,,105882,Vitamin B12 transporter BtuB
70,118973,ETNP14_120maa_PROKKA_115246,93.05,45,6,0,,10276,Alpha-keto acid-binding periplasmic protein TakP precursor
176,119153,NP_100m_PROKKA_07831,92.91,16,4,1,,34368,glycine betaine transporter periplasmic subunit
88,107246,NP_85m_PROKKA_19634,92.32,19,7,7,,42437,Spermidine/putrescine-binding periplasmic protein precursor
88,107248,NP_100m_PROKKA_09832,92.32,19,7,7,,42437,Spermidine/putrescine-binding periplasmic protein precursor
88,107249,NP_300m_PROKKA_32140,92.32,19,7,7,,42437,Spermidine/putrescine-binding periplasmic protein precursor
88,107250,NP_125m_PROKKA_03771,92.32,19,7,7,,42437,Spermidine/putrescine-binding periplasmic protein precursor
88,107251,ETNP14_120maa_PROKKA_15145,92.32,19,7,7,,42437,Spermidine/putrescine-binding periplasmic protein precursor
88,107252,ETNP_110m_PROKKA_30638,92.32,19,7,7,,42437,Spermidine/putrescine-binding periplasmic protein precursor
88,107247,ETNP14_68maa_PROKKA_25172,92.32,19,7,7,,42444,Spermidine/putrescine-binding periplasmic protein precursor
124,187527,ETNP_160m_PROKKA_189679,91.96,7,6,6,,126974,TonB dependent receptor
137,1730,ETNP_110m_PROKKA_42220,91.79,17,5,3,,33245,hypothetical protein
142,107212,NP_85m_PROKKA_09530,91.73,17,6,0,,36415,General L-amino acid-binding periplasmic protein AapJ precursor
78,119047,ETNP_120m_particle_PROKKA_143468,91.71,53,6,6,,11301,Bacterial DNA-binding protein
78,119048,NP_100m_PROKKA_25305,91.71,53,6,6,,11301,Bacterial DNA-binding protein
78,119049,ETNP_150m_particle_PROKKA_18811,91.71,53,6,6,,11301,Bacterial DNA-binding protein
78,119050,NP_300m_PROKKA_20346,91.71,53,6,6,,11301,Bacterial DNA-binding protein
115,1677,ETNP_90m_PROKKA_166636,91.37,18,7,2,,33070,Bacterial actin-related protein
99,119059,ETNP14_120maa_PROKKA_25334,90.87,12,8,1,,63384,Oligopeptide-binding protein AppA precursor
99,119060,ETNP_120m_PROKKA_234341,90.87,12,8,1,,63384,Oligopeptide-binding protein AppA precursor
143,119010,ETNP14_68maa_PROKKA_79872,90.78,22,6,0,,32890,General L-amino acid-binding periplasmic protein AapJ precursor
79,1644,Fosmid_PROKKA_01396,90.70,21,8,0,,34648,Taurine-binding periplasmic protein precursor
153,119062,ETNP_120m_PROKKA_95426,89.67,7,4,1,,82558,Formate dehydrogenase H
153,119063,ETNP_180m_PROKKA_21990,89.67,6,4,1,,99155,Formate dehydrogenase H
153,119064,ETNP_160m_PROKKA_99583,89.67,5,4,1,,106182,Formate dehydrogenase-O major subunit precursor
153,119065,ETNP_140m_PROKKA_105309,89.67,5,4,1,,106906,Formate dehydrogenase H
141,107396,ETNP_120m_PROKKA_200056,89.54,10,3,3,,27136,hypothetical protein
210,187551,ETNP_160m_PROKKA_184798,89.31,11,3,0,,40955,hypothetical protein
56,261,XP_003056479,89.05,14,8,0,,49615,beta tubulin  Micromonas pusilla CCMP1545
132,119358,ETNP_160m_PROKKA_93758,88.28,13,4,4,,40164,Bacterial extracellular solute-binding protein
132,119359,ETNP_120m_PROKKA_21017,88.28,12,4,4,,43346,Bacterial extracellular solute-binding protein
131,1965,ETNP_180m_PROKKA_132387,88.24,8,4,0,,57224,60 kDa chaperonin
131,119223,ETNP_160m_PROKKA_57515,88.24,8,4,0,,57224,60 kDa chaperonin
208,147,NP_85m_PROKKA_25020,88.24,28,4,4,,15669,Photosystem I reaction center subunit II
208,101,ETNP14_68maa_PROKKA_166963,88.24,28,4,4,,15623,Photosystem I reaction center subunit II
208,102,ETNP_90m_PROKKA_24349,88.24,28,4,4,,15726,Photosystem I reaction center subunit II
80,119018,ETNP_120m_particle_PROKKA_191004,87.87,45,6,2,,11651,Alpha-keto acid-binding periplasmic protein TakP precursor
80,119017,ETNP_120m_PROKKA_51846,87.87,85,6,2,,6355,hypothetical protein
155,119128,ETNP_140m_PROKKA_10835,87.87,9,5,1,,66680,putative ABC transporter-binding protein precursor
155,119129,NP_300m_PROKKA_04737,87.87,8,5,1,,77292,putative ABC transporter-binding protein precursor
