Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
40.243,2019-10-05 21:38:22,3007.0,2019-10-05 21:40:27.246,125.24600000000001,-106.83492,16.7897,40.0,26.9369,26.8955,54575.0,5.46708,0.2192,0.0855,97.8852,54.553999999999995,0.0,2.4751,2.4446,0.0729,0.115,4.5536,0.0,2.7512,0.0,2.496,2.4777,34.61,34.7092,22.4471,22.535,219.398,230.101,106.87899999999999,112.07799999999999,False
41.248999999999995,2019-10-05 21:38:22,3135.0,2019-10-05 21:40:32.575,130.575,-106.83493,16.7897,41.0,26.9472,26.8704,54593.0,5.46248,0.2303,0.0867,97.8558,50.11,0.0,2.4873,2.4703,0.074,0.116,4.5523,0.0,2.7144,0.0,2.4968,2.4754,34.6144,34.6948,22.4471,22.5321,218.854,229.468,106.634,111.714,False
42.255,2019-10-05 21:38:22,3204.0,2019-10-05 21:40:35.447,133.447,-106.83492,16.7897,42.0,26.5981,26.5888,54228.0,5.4379040000000005,0.241,0.0911,97.7478,46.668,0.0,2.4842,2.4613,0.0751,0.115,4.5472,0.0,2.6835,0.0,2.4971,2.4683,34.6137,34.7294,22.5573,22.6474,220.63099999999997,229.523,106.87799999999999,111.24,False
43.261,2019-10-05 21:38:22,3232.0,2019-10-05 21:40:36.631,134.631,-106.83492,16.7897,43.0,26.5216,26.4816,54151.0,5.424023,0.2537,0.0906,97.7605,43.928000000000004,0.0,2.4841,2.4578,0.0764,0.1147,4.5478,0.0,2.6573,0.0,2.498,2.4702,34.6159,34.7099,22.5833,22.6667,220.67700000000002,230.78599999999997,106.765,111.64,False
44.266999999999996,2019-10-05 21:38:22,3270.0,2019-10-05 21:40:38.190,136.19,-106.83492,16.7897,44.0,26.2712,26.2179,53892.0,5.397692,0.2734,0.0912,97.7447,41.196999999999996,0.0,2.4947,2.4653,0.0783,0.1152,4.5471,0.0,2.6294,0.0,2.4986,2.479,34.6167,34.7182,22.6625,22.7558,221.953,232.612,106.934,112.03399999999999,False
45.273,2019-10-05 21:38:22,3358.0,2019-10-05 21:40:41.868,139.868,-106.83493999999999,16.7897,45.0,25.9987,25.9484,53611.0,5.3691699999999996,0.3022,0.0927,97.709,38.378,0.0,2.4989,2.4785,0.0812,0.1156,4.5454,0.0,2.599,0.0,2.4928,2.4782,34.6182,34.7149,22.7488,22.8374,221.887,232.732,106.415,111.584,False
46.28,2019-10-05 21:38:22,3410.0,2019-10-05 21:40:44.043,142.043,-106.83493999999999,16.7897,46.0,25.5958,25.5482,53202.0,5.329497,0.3037,0.0917,97.7328,36.544000000000004,0.0,2.4952,2.4828,0.0814,0.1156,4.5465,0.0,2.5776,0.0,2.4908,2.4719,34.6246,34.7291,22.8784,22.972,222.955,234.07299999999998,106.209,111.48200000000001,False
47.286,2019-10-05 21:38:22,3455.0,2019-10-05 21:40:45.899,143.899,-106.83493,16.7897,47.0,25.1889,25.2029,52770.0,5.292045,0.333,0.0912,97.7456,34.109,0.0,2.4919,2.4743,0.0843,0.1153,4.5471,0.0,2.5476,0.0,2.4816,2.4779,34.6166,34.7172,22.9971,23.0688,224.172,236.425,106.04899999999999,111.93700000000001,False
48.292,2019-10-05 21:38:22,3561.0,2019-10-05 21:40:50.350,148.35,-106.83492,16.7897,48.0,25.0757,25.1526,52633.0,5.284749,0.3605,0.0925,97.7142,31.933000000000003,0.0,2.4801,2.478,0.0871,0.1157,4.5457,0.0,2.5194,0.0,2.4372,2.4334,34.6017,34.7016,23.0204,23.0723,214.672,227.583,101.34899999999999,107.65299999999999,False
49.298,2019-10-05 21:38:22,3597.0,2019-10-05 21:40:51.831,149.83100000000002,-106.83492,16.7897,49.0,24.7963,24.7414,52313.0,5.239898,0.3799,0.0922,97.7208,30.236,0.0,2.4751,2.4655,0.089,0.1156,4.546,0.0,2.4956,0.0,2.3931,2.3907,34.5787,34.6847,23.0877,23.1844,213.18599999999998,225.513,100.15899999999999,105.916,False
50.305,2019-10-05 21:38:22,3621.0,2019-10-05 21:40:52.836,150.836,-106.83492,16.7897,50.0,24.4012,24.3479,51879.0,5.197737,0.4279,0.0957,97.6358,28.046,0.0,2.4494,2.4469,0.0938,0.1157,4.542,0.0,2.463,0.0,2.3834,2.38,34.5587,34.6733,23.1912,23.2938,215.265,226.827,100.443,105.81,False
51.31100000000001,2019-10-05 21:38:22,3650.0,2019-10-05 21:40:54.026,152.026,-106.83492,16.78971,51.0,24.1564,24.1104,51613.0,5.17048,0.482,0.0969,97.6073,26.073,0.0,2.4182,2.4192,0.0992,0.1159,4.5407,0.0,2.4313,0.0,2.3833,2.375,34.5474,34.6523,23.2556,23.3486,218.338,228.231,101.441,106.01799999999999,False
52.317,2019-10-05 21:38:22,3760.0,2019-10-05 21:40:58.636,156.636,-106.83492,16.789720000000003,52.0,24.0599,23.989,51513.0,5.155379,0.5453,0.0998,97.537,22.101,0.0,2.38,2.3712,0.1055,0.1156,4.5374,0.0,2.3606,0.0,2.3553,2.3533,34.5468,34.6323,23.2837,23.3694,210.46900000000002,224.046,97.624,103.84700000000001,False
53.323,2019-10-05 21:38:22,3835.0,2019-10-05 21:41:01.751,159.751,-106.83492,16.789720000000003,53.0,23.4597,23.4144,50874.0,5.095865,0.5798,0.0993,97.5488,19.677,0.0,2.3618,2.3578,0.109,0.1157,4.538,0.0,2.3098,0.0,2.2402,2.2644,34.5285,34.6286,23.4461,23.5352,191.56400000000002,210.38299999999998,87.928,96.545,False
54.32899999999999,2019-10-05 21:38:22,3873.0,2019-10-05 21:41:03.340,161.34,-106.83492,16.7897,54.0,23.0479,22.9869,50440.0,5.054374,0.7236,0.1051,97.4062,17.819000000000003,0.0,2.322,2.3281,0.1234,0.1165,4.5313,0.0,2.2667,0.0,2.1535,2.1767,34.5179,34.6461,23.5571,23.6718,187.09,201.09799999999998,85.25,91.60700000000001,False
55.336000000000006,2019-10-05 21:38:22,3916.0,2019-10-05 21:41:05.115,163.115,-106.83492,16.7897,55.0,22.2604,22.2157,49597.0,4.968897,1.1903,0.1259,96.9025,15.716,0.0,2.247,2.2697,0.17,0.1156,4.5079,0.0,2.2125,0.0,2.1078,2.1197,34.4864,34.5939,23.7577,23.8519,187.915,200.498,84.434,90.072,False
56.342,2019-10-05 21:38:22,3960.0,2019-10-05 21:41:06.952,164.952,-106.83492,16.789720000000003,56.0,22.1214,22.0819,49450.0,4.95329,1.813,0.1393,96.5774,13.957,0.0,2.1486,2.1716,0.2323,0.1155,4.4928,0.0,2.1614,0.0,2.0763,2.0848,34.4815,34.578,23.793,23.8774,186.649,197.623,83.655,88.56200000000001,False
57.348,2019-10-05 21:38:22,3998.0,2019-10-05 21:41:08.551,166.551,-106.83492,16.789720000000003,57.0,22.0174,21.9784,49342.0,4.942064,1.9584,0.1383,96.602,12.38,0.0,2.1095,2.1216,0.2469,0.1167,4.4939,0.0,2.1094,0.0,2.0643,2.0675,34.4794,34.5722,23.8206,23.902,187.608,197.25,83.929,88.229,False
58.354,2019-10-05 21:38:22,4101.0,2019-10-05 21:41:12.815,170.815,-106.83492,16.789720000000003,58.0,22.004,21.9435,49334.0,4.938348,1.9457,0.1313,96.7707,10.423,0.0,2.0669,2.0664,0.2456,0.1154,4.5018,0.0,2.0361,0.0,2.0547,2.05,34.4835,34.5706,23.8275,23.9106,185.699,195.331,83.057,87.316,False
59.361000000000004,2019-10-05 21:38:22,4187.0,2019-10-05 21:41:16.413,174.41299999999998,-106.83492,16.789720000000003,59.0,21.8333,21.7905,49156.0,4.923253,1.945,0.1273,96.867,9.3475,0.0,2.0591,2.0512,0.2455,0.1158,4.5063,0.0,1.9889,0.0,2.0178,2.0197,34.4794,34.5738,23.872,23.9556,183.15099999999998,191.63400000000001,81.667,85.431,False
60.367,2019-10-05 21:38:22,4211.0,2019-10-05 21:41:17.435,175.435,-106.83492,16.789720000000003,60.0,21.6565,21.6141,48965.0,4.9046199999999995,1.872,0.1234,96.9622,8.3034,0.0,2.0472,2.0453,0.2382,0.1158,4.5107,0.0,1.9379,0.0,2.0278,2.0189,34.4696,34.5677,23.9136,23.9999,188.372,194.332,83.725,86.359,False
61.373000000000005,2019-10-05 21:38:22,4238.0,2019-10-05 21:41:18.539,176.53900000000002,-106.83491000000001,16.789720000000003,61.0,21.5564,21.5184,48850.0,4.89269,1.8168,0.1194,97.0594,7.3786,0.0,2.0311,2.0349,0.2327,0.1156,4.5152,0.0,1.8872,0.0,2.0464,2.0292,34.4582,34.5497,23.9326,24.0127,192.049,197.106,85.20200000000001,87.432,False
62.379,2019-10-05 21:38:22,4266.0,2019-10-05 21:41:19.693,177.69299999999998,-106.8349,16.789720000000003,62.0,21.52,21.4798,48805.0,4.887611,1.8563,0.1196,97.0555,6.5822,0.0,2.0201,2.0218,0.2367,0.1158,4.515,0.0,1.8382,0.0,2.0657,2.043,34.4514,34.5401,23.9375,24.016,193.571,199.179,85.818,88.286,False
63.386,2019-10-05 21:38:22,4366.0,2019-10-05 21:41:23.888,181.888,-106.83491000000001,16.789720000000003,63.0,21.4947,21.4673,48771.0,4.88523,1.9214,0.1159,97.1445,5.8501,0.0,2.0574,2.0448,0.2431,0.1162,4.5192,0.0,1.7882,0.0,2.0702,2.0596,34.4442,34.5309,23.939,24.0125,191.518,200.065,84.866,88.654,False
64.392,2019-10-05 21:38:22,4455.0,2019-10-05 21:41:27.586,185.58599999999998,-106.8349,16.789720000000003,64.0,21.1596,21.1023,48388.0,4.8465419999999995,1.9423,0.118,97.0942,5.5376,0.0,2.0539,2.0433,0.2453,0.1156,4.5168,0.0,1.7646,0.0,2.0809,2.0766,34.4088,34.5164,24.0038,24.1013,189.703,201.081,83.539,88.515,False
65.398,2019-10-05 21:38:22,4479.0,2019-10-05 21:41:28.584,186.584,-106.8349,16.789720000000003,65.0,21.0438,21.0052,48274.0,4.83456,1.8181,0.1104,97.2782,5.084,0.0,2.0761,2.054,0.2328,0.1156,4.5254,0.0,1.7281,0.0,2.0608,2.0614,34.4107,34.4988,24.0368,24.1143,187.137,198.726,82.238,87.315,False
66.404,2019-10-05 21:38:22,4506.0,2019-10-05 21:41:29.699,187.699,-106.8349,16.789720000000003,66.0,21.0366,20.9995,48273.0,4.834318,1.7178,0.1098,97.2939,4.662,0.0,2.0942,2.0784,0.2228,0.1158,4.5261,0.0,1.6912,0.0,2.0387,2.0424,34.415,34.5011,24.0421,24.1177,183.891,195.873,80.803,86.054,False
67.411,2019-10-05 21:38:22,4537.0,2019-10-05 21:41:31.020,189.02,-106.8349,16.789720000000003,67.0,21.0197,20.9815,48262.0,4.833183,1.6942,0.1042,97.4282,4.2754,0.0,2.0794,2.0748,0.2204,0.1157,4.5324,0.0,1.6544,0.0,2.0106,2.0204,34.4196,34.5062,24.0503,24.1265,179.878,193.433,79.018,84.95700000000001,False
68.417,2019-10-05 21:38:22,4589.0,2019-10-05 21:41:33.151,191.15099999999998,-106.8349,16.789720000000003,68.0,20.7383,20.7828,47967.0,4.812981,1.6269,0.0991,97.5523,3.996,0.0,2.0394,2.043,0.2137,0.1158,4.5381,0.0,1.6258,0.0,1.9319,1.9741,34.4092,34.5045,24.1182,24.1789,166.2,185.59400000000002,72.643,81.226,False
69.423,2019-10-05 21:38:22,4672.0,2019-10-05 21:41:36.619,194.61900000000003,-106.8349,16.789720000000003,69.0,20.3787,20.4026,47610.0,4.774414,1.4867,0.0884,97.8154,3.9749,0.0,1.9326,1.9726,0.1997,0.1155,4.5504,0.0,1.6237,0.0,1.8211,1.8594,34.4126,34.5019,24.217,24.2787,159.909,172.622,69.432,75.025,False
70.43,2019-10-05 21:38:22,4793.0,2019-10-05 21:41:41.652,199.65200000000002,-106.8349,16.789720000000003,70.0,20.2128,20.2111,47444.0,4.755768,1.3932,0.0804,98.0108,4.0404,0.0,1.788,1.8193,0.1903,0.1152,4.5595,0.0,1.6306,0.0,1.7664,1.7732,34.4123,34.5064,24.2608,24.333,154.855,164.278,67.038,71.149,False
71.436,2019-10-05 21:38:22,4847.0,2019-10-05 21:41:43.908,201.908,-106.8349,16.789720000000003,71.0,19.6334,19.5916,46822.0,4.691508,1.275,0.0769,98.0962,3.9086,0.0,1.7711,1.7846,0.1785,0.1156,4.5634,0.0,1.6165,0.0,1.7134,1.7272,34.3772,34.4885,24.3858,24.4816,150.07299999999998,157.834,64.259,67.577,False
