Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja04-20170410,Area etnp-ja04-20170410,#Peptides,#Unique,#Spec etnp-ja04-20170410,PTM,Avg. Mass,Description
74,103170,ETNP_180,161.67,32,32,1.06E4,14,1,18,Carbamidomethylation; Deamidation (NQ); Pyro-glu from Q,36178,General L-amino acid-binding periplasmic protein AapJ precursor
75,152255,NP_300,160.01,26,26,7.86E5,14,3,15,Carbamidomethylation,39400,Leu/Ile/Val/Thr-binding protein precursor
31,102137,ETNP14_68,157.60,45,45,,25,0,34,Carbamidomethylation,37467,General L-amino acid-binding periplasmic protein AapJ precursor
55,152281,ETNP14_120,157.32,12,12,4.21E5,29,1,31,Carbamidomethylation; Mutation,181476,Multicopper oxidase
38,102130,ETNP14_120,154.37,33,33,,20,0,29,Carbamidomethylation,37502,General L-amino acid-binding periplasmic protein AapJ precursor
99,167645,ETNP_300,154.19,90,90,1.11E7,9,6,14,Deamidation (NQ),7330,Cold shock protein CspA
99,167646,ETNP_160,152.46,75,75,9.28E6,8,5,13,Deamidation (NQ),7344,Cold shock protein CspA
47,167560,ETNP14_120,153.89,42,42,3.51E5,34,3,37,Carbamidomethylation; Dethiomethyl; Deamidation (NQ),40014,Alpha-keto acid-binding periplasmic protein TakP precursor
47,167561,NP_300,153.89,42,42,3.51E5,34,3,37,Carbamidomethylation; Dethiomethyl; Deamidation (NQ),40155,Alpha-keto acid-binding periplasmic protein TakP precursor
71,167594,ETSP_PROKKA,153.86,53,53,,21,0,25,Carbamidomethylation; Oxidation (M); Mutation,17975,Alpha-keto acid-binding periplasmic protein TakP precursor
36,133852,ETNP14_68,151.67,50,50,,20,0,31,Carbamidomethylation,32890,General L-amino acid-binding periplasmic protein AapJ precursor
59,25018,WP_042251421,151.51,14,14,,23,0,24,Pyro-glu from Q; Oxidation (HW); Mutation,131969,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
44,133847,ETNP_150,150.31,58,58,,17,0,27,Deamidation (NQ),22939,General L-amino acid-binding periplasmic protein AapJ precursor
66,167597,ETNP_100,150.02,72,72,5.23E6,15,11,18,,8047,hypothetical protein
66,167598,ETNP14_120,150.02,72,72,5.23E6,15,11,18,,8047,hypothetical protein
39,102129,ETNP14_68,149.56,32,32,,20,0,29,Carbamidomethylation,37979,General L-amino acid-binding periplasmic protein AapJ precursor
29,133855,NP_100,148.66,53,53,2.14E4,31,1,41,Carbamidomethylation,35769,General L-amino acid-binding periplasmic protein AapJ precursor
94,167581,NP_300,146.55,17,17,5.58E6,7,6,11,Deamidation (NQ); Mutation,54413,Periplasmic dipeptide transport protein precursor
42,101934,ETNP14_120,145.80,33,33,,20,0,29,Carbamidomethylation,37413,General L-amino acid-binding periplasmic protein AapJ precursor
79,167571,ETNP_180,144.72,13,13,6.06E5,18,4,20,,113871,Respiratory nitrate reductase 1 alpha chain
30,100,WP_011282064,144.25,41,41,,26,0,36,Carbamidomethylation,37685,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
130,133967,ETNP_120,142.45,15,15,1.94E6,7,1,8,Propionamide (K  X@N-term),39611,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
48,133984,ETNP_180,141.67,21,21,4.07E6,25,7,28,Propionamide (K  X@N-term),81192,Multicopper oxidase
100,167575,ETNP14_120,139.26,21,21,2.61E6,12,7,13,Mutation,37084,General L-amino acid-binding periplasmic protein AapJ precursor
100,167576,ETNP_160,139.26,21,21,2.61E6,12,7,13,Mutation,37084,General L-amino acid-binding periplasmic protein AapJ precursor
100,167577,ETNP_180,139.26,21,21,2.61E6,12,7,13,Mutation,37084,General L-amino acid-binding periplasmic protein AapJ precursor
127,134692,ETNP_180,138.47,17,17,3.65E5,6,2,8,Carbamidomethylation; Deamidation (NQ); Lysine oxidation to aminoadipic semialdehyde,36437,glycine betaine transporter periplasmic subunit
127,134693,ETNP_120,138.47,17,17,3.65E5,6,2,8,Carbamidomethylation; Deamidation (NQ); Lysine oxidation to aminoadipic semialdehyde,36437,glycine betaine transporter periplasmic subunit
127,134694,NP_300,138.47,17,17,3.65E5,6,2,8,Carbamidomethylation; Deamidation (NQ); Lysine oxidation to aminoadipic semialdehyde,36437,glycine betaine transporter periplasmic subunit
127,134695,ETNP_300,138.47,17,17,3.65E5,6,2,8,Carbamidomethylation; Deamidation (NQ); Lysine oxidation to aminoadipic semialdehyde,36437,glycine betaine transporter periplasmic subunit
127,134696,ETNP_160,138.47,17,17,3.65E5,6,2,8,Carbamidomethylation; Deamidation (NQ); Lysine oxidation to aminoadipic semialdehyde,36437,glycine betaine transporter periplasmic subunit
127,134691,ETNP_120,138.47,19,19,3.65E5,6,2,8,Carbamidomethylation; Deamidation (NQ); Lysine oxidation to aminoadipic semialdehyde,34119,glycine betaine transporter periplasmic subunit
86,167574,ETNP_140,138.10,20,20,6.15E6,10,10,13,Deamidation (NQ); Mutation,66680,putative ABC transporter-binding protein precursor
86,167572,NP_300,138.10,17,17,6.15E6,10,10,13,Deamidation (NQ); Mutation,77292,putative ABC transporter-binding protein precursor
86,167573,ETNP_120,138.10,17,17,6.15E6,10,10,13,Deamidation (NQ); Mutation,77292,putative ABC transporter-binding protein precursor
92,152250,NP_100,138.10,22,22,3.37E4,12,2,12,Carbamidomethylation,39587,Leu/Ile/Val/Thr-binding protein precursor
34,133838,NP_85,137.89,40,40,,21,0,32,Carbamidomethylation; Deamidation (NQ),36415,General L-amino acid-binding periplasmic protein AapJ precursor
57,167578,ETNP_120,136.47,39,39,1.03E5,32,1,34,Carbamidomethylation; Dethiomethyl,40322,Alpha-keto acid-binding periplasmic protein TakP precursor
115,167588,ETNP14_120,136.40,53,53,,13,0,13,,16774,Phasin protein
131,25244,WP_053820550,136.39,20,20,,5,0,8,Carbamidomethylation; Mutation,39362,hypothetical protein Candidatus Thioglobus singularis
77,25102,WP_042250442,136.22,14,14,,23,0,23,Pyro-glu from Q; Oxidation (HW); Mutation,131958,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
56,133842,NP_85,135.90,26,26,1.39E7,16,7,23,Carbamidomethylation; Oxidation (M),49419,Selenate reductase subunit beta
56,133843,ETNP14_68,135.90,26,26,1.39E7,16,7,23,Carbamidomethylation; Oxidation (M),49437,Selenate reductase subunit beta
56,24976,WP_018047899,135.90,26,26,1.39E7,16,7,23,Carbamidomethylation; Oxidation (M),49419,hypothetical protein Nitrospina sp AB-629-B18
158,167592,NP_125,135.67,49,49,,9,0,9,,14330,Phasin protein
101,152290,NP_300,135.60,26,26,4.2E6,9,7,11,Carbamidomethylation,35624,General L-amino acid-binding periplasmic protein AapJ precursor
126,167582,ETNP_120,135.60,16,16,2.03E6,7,7,9,,76274,putative ABC transporter-binding protein precursor
126,167583,ETNP_180,135.60,16,16,2.03E6,7,7,9,,76290,putative ABC transporter-binding protein precursor
126,167584,ETNP_160,133.23,28,28,1.95E6,6,6,8,,39616,Periplasmic dipeptide transport protein precursor
85,102485,ETNP_120,135.51,15,15,0E0,9,2,12,Deamidation (NQ),57725,60 kDa chaperonin
85,102481,ETNP_180,135.51,15,15,0E0,9,2,12,Deamidation (NQ),57711,60 kDa chaperonin
85,102483,NP_300,135.51,15,15,0E0,9,2,12,Deamidation (NQ),57679,60 kDa chaperonin
85,102484,ETNP_120,135.51,15,15,0E0,9,2,12,Deamidation (NQ),57693,60 kDa chaperonin
85,102482,ETNP_160,135.51,15,15,0E0,9,2,12,Deamidation (NQ),57723,60 kDa chaperonin
61,132,XP_003062500,135.40,27,27,3.22E6,21,17,24,Propionamide (K  X@N-term),49730,alpha tubulin  Micromonas pusilla CCMP1545
61,133,XP_003058621,135.40,27,27,3.22E6,21,17,24,Propionamide (K  X@N-term),49730,alpha tubulin  Micromonas pusilla CCMP1545
61,152,XP_003082284,134.68,25,25,2.94E6,20,16,23,Propionamide (K  X@N-term),50099,TBA_CHLVU Tubulin alpha chain ISS  Ostreococcus tauri
81,102472,ETNP_120,134.93,14,14,,9,0,13,,57580,60 kDa chaperonin
72,167633,ETNP14_120,133.35,9,9,,17,0,19,Amidation,142899,Respiratory nitrate reductase 1 alpha chain
93,167612,NP_85,128.76,48,48,1.93E6,12,8,13,Oxidation (M),8869,DNA-binding protein HU-beta
93,167613,ETNP_140,128.76,48,48,1.93E6,12,8,13,Oxidation (M),8905,DNA-binding protein HU-beta
93,167614,ETNP14_120,128.76,48,48,1.93E6,12,8,13,Oxidation (M),8869,DNA-binding protein HU-beta
93,167615,ETNP_120,128.76,48,48,1.93E6,12,8,13,Oxidation (M),8905,DNA-binding protein HU-beta
93,167616,NP_300,128.76,48,48,1.93E6,12,8,13,Oxidation (M),8905,DNA-binding protein HU-beta
129,134059,ETNP_180,128.52,15,15,8.7E5,8,2,8,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
129,134060,ETNP_300,128.52,15,15,8.7E5,8,2,8,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
129,134061,ETNP_160,128.52,15,15,8.7E5,8,2,8,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
78,136704,ETNP14_120,128.06,10,10,,20,0,21,Carbamidomethylation; Deoxy; Mutation,137841,hypothetical protein
41,133863,ETNP14_120,128.01,51,51,,19,0,29,Deamidation (NQ),22916,General L-amino acid-binding periplasmic protein AapJ precursor
73,167604,NP_300,127.92,39,39,2.59E6,12,6,16,Carbamidomethylation; Oxidation (M),35624,General L-amino acid-binding periplasmic protein AapJ precursor
35,1047,WP_023559773,127.66,4,4,0E0,7,1,28,Dehydration; Sodium adduct; Replacement of 2 protons by calcium; ISD (z+2)-series,95439,protein disaggregation chaperone Alteromonas mediterranea
83,25514,WP_018048551,127.59,7,7,,20,0,20,Carbamidomethylation; Mutation,181320,hypothetical protein Nitrospina sp AB-629-B18
52,152375,NP_85,127.51,52,52,,23,0,30,Carbamidomethylation; Oxidation (M); Formylation,16566,Alpha-keto acid-binding periplasmic protein TakP precursor
70,167564,NP_85,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
70,167565,NP_125,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
70,167566,ETNP_120,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
70,167567,ETNP14_120,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
70,152419,NP_100,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
70,167568,ETNP_110,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
70,167569,ETNP_100,126.87,31,31,3.25E6,20,13,24,Oxidation (M); Deamidation (NQ),39975,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
111,134227,ETNP_140,126.54,20,20,,5,0,10,Carbamidomethylation; Mutation,39438,Bacterial extracellular solute-binding protein
111,134229,NP_100,126.54,20,20,,5,0,10,Carbamidomethylation; Mutation,39439,Bacterial extracellular solute-binding protein
111,134230,ETNP_180,126.54,20,20,,5,0,10,Carbamidomethylation; Mutation,39438,Bacterial extracellular solute-binding protein
111,134231,NP_300,126.54,20,20,,5,0,10,Carbamidomethylation; Mutation,39438,Bacterial extracellular solute-binding protein
90,167640,ETNP14_120,125.75,9,9,1.44E6,14,2,16,Acetylation (K); Acetylation (TSCYH),110111,Respiratory nitrate reductase 1 alpha chain
124,134228,NP_85,125.18,20,20,,5,0,9,Carbamidomethylation; Mutation,39292,Bacterial extracellular solute-binding protein
204,152247,ETNP_160,125.09,13,13,2.08E6,5,5,5,Carbamidomethylation,46381,Isoquinoline 1-oxidoreductase subunit beta
204,152240,ETNP_120,125.09,8,8,2.08E6,5,5,5,Carbamidomethylation,79540,Isoquinoline 1-oxidoreductase subunit beta
89,137199,ETNP_180,124.53,11,11,,16,0,17,Deoxy; Mutation,86396,Multicopper oxidase
95,102501,ETNP14_120,123.97,11,11,,8,0,11,,57430,60 kDa chaperonin
175,134586,ETNP_140,123.66,23,23,2.12E5,5,1,6,Carbamidomethylation; Deamidation (NQ),21057,glycine betaine transporter periplasmic subunit
175,134587,ETNP14_120,123.66,22,22,2.12E5,5,1,6,Carbamidomethylation; Deamidation (NQ),22211,glycine betaine transporter periplasmic subunit
175,134588,ETNP_120,123.66,16,16,2.12E5,5,1,6,Carbamidomethylation; Deamidation (NQ),30036,glycine betaine transporter periplasmic subunit
175,134589,ETNP_120,123.66,13,13,2.12E5,5,1,6,Carbamidomethylation; Deamidation (NQ),36432,glycine betaine transporter periplasmic subunit
45,133889,ETNP14_120,123.41,47,47,0E0,16,1,25,,22868,General L-amino acid-binding periplasmic protein AapJ precursor
67,134435,NP_85,122.84,35,35,2.23E6,15,11,17,Carbamidomethylation; Oxidation (M); Propionamide (K  X@N-term),40252,Bacterial extracellular solute-binding protein
67,134436,ETNP14_68,122.84,35,35,2.23E6,15,11,17,Carbamidomethylation; Oxidation (M); Propionamide (K  X@N-term),40252,Bacterial extracellular solute-binding protein
67,134437,SAR11,122.84,35,35,2.23E6,15,11,17,Carbamidomethylation; Oxidation (M); Propionamide (K  X@N-term),40222,hypothetical protein
